
[00:00:00.000 --> 00:00:04.040]  我們在一年的開始
[00:44:48.640 --> 00:44:50.640]  你是大能的主
[00:44:50.640 --> 00:44:54.640]  你必帶領我們超越這些限制困難
[00:44:54.640 --> 00:44:55.640]  但是很多時候
[00:44:55.640 --> 00:44:58.640]  我們被環境恐嚇
[00:44:58.640 --> 00:45:00.640]  被環境左右
[00:45:00.640 --> 00:45:02.640]  我們不敢堅持下去
[00:45:02.640 --> 00:45:04.640]  不敢預備下去
[00:45:04.640 --> 00:45:08.640]  於是我們最後兩頭不倒昂
[00:45:08.640 --> 00:45:11.640]  感恩的我為了Tracy的生命
[00:45:11.640 --> 00:45:12.640]  去堅持
[00:45:12.640 --> 00:45:13.640]  等待
[00:45:13.640 --> 00:45:14.640]  轉化
[00:45:14.640 --> 00:45:15.640]  改變
[00:45:15.640 --> 00:45:16.640]  經歷神蹟
[00:45:16.640 --> 00:45:19.640]  這個不單止Tracy生命的故事
[00:45:19.640 --> 00:45:23.640]  也在在每一位願意跟隨主的人生的故事
[00:45:23.640 --> 00:45:25.640]  我們願意的
[00:45:25.640 --> 00:45:26.640]  主啊
[00:45:26.640 --> 00:45:27.640]  接下來一年
[00:45:27.640 --> 00:45:30.640]  2026年我們願意一生不枉過
[00:45:30.640 --> 00:45:31.640]  接下來的日子裡
[00:45:31.640 --> 00:45:34.640]  我們願意堅持等待
[00:45:34.640 --> 00:45:36.640]  我們願意活在信心的群體
[00:45:36.640 --> 00:45:38.640]  彼此打氣
[00:45:38.640 --> 00:45:39.640]  彼此加油
[00:45:39.640 --> 00:45:42.640]  讓我們在這個不明朗
[00:45:42.640 --> 00:45:44.640]  甚至逆境的世代裡
[00:45:44.640 --> 00:45:45.640]  活出光明
[00:45:45.640 --> 00:45:46.640]  活出盼望
[00:45:46.640 --> 00:45:47.640]  在座的弟兄姊妹
[00:45:47.640 --> 00:45:48.640]  禱告立志
[00:45:48.640 --> 00:45:50.640]  求利越南
[00:45:50.640 --> 00:45:51.640]  我們禱告
[00:45:51.640 --> 00:45:53.640]  奉耶穌命求
[00:45:53.640 --> 00:45:54.640]  阿門

