
[00:00:00.000 --> 00:00:04.920]  謝謝Kip的Praise Team帶我們剛才有很完整的詩歌
[00:41:27.920 --> 00:41:31.000]  我們反而可以經歷到神真的天天為我預備
[00:41:31.000 --> 00:41:32.960]  我不用擔心的
[00:41:32.960 --> 00:41:34.960]  神真的信實公認的
[00:41:34.960 --> 00:41:37.160]  所以有兩句佳句曾經說出
[00:41:37.160 --> 00:41:40.480]  為什麼信徒一定要在安靜裡面才學懂仰望神
[00:41:40.480 --> 00:41:43.280]  才能夠遇到和聽到神的聲音
[00:41:43.280 --> 00:41:45.280]  聽到神的旨意和指引
[00:41:45.280 --> 00:41:46.200]  第一句這樣說
[00:41:46.200 --> 00:41:48.840]  他說當上帝沉默不語的時候
[00:41:48.840 --> 00:41:50.240]  那我們怎麼做
[00:41:50.240 --> 00:41:51.120]  上帝沉默不語
[00:41:51.120 --> 00:41:52.360]  你經常聽不到神跟他說話
[00:41:52.360 --> 00:41:53.440]  讀經又聽不到
[00:41:53.440 --> 00:41:55.040]  然後我們就會發懵
[00:41:55.040 --> 00:41:56.080]  然後還不讀經
[00:41:56.080 --> 00:41:58.000]  通常我們人性就是這樣
[00:41:58.000 --> 00:41:59.480]  當上帝沉默不語的時候
[00:41:59.480 --> 00:42:00.360]  這個作者就會說
[00:42:00.360 --> 00:42:01.880]  我們更加要禱告
[00:42:01.880 --> 00:42:07.000]  我們也要安靜更多的期盼聽到祂
[00:42:07.000 --> 00:42:10.360]  耐心地的期待祂
[00:42:10.360 --> 00:42:12.480]  就好像人際關係一樣
[00:42:12.480 --> 00:42:13.240]  突然間發覺
[00:42:13.240 --> 00:42:14.240]  咦 你回到家裡
[00:42:14.240 --> 00:42:16.040]  咦 為什麼老公不說話
[00:42:16.040 --> 00:42:16.880]  通常老公不說話
[00:42:16.880 --> 00:42:19.120]  然後太太就會怎樣
[00:42:19.120 --> 00:42:20.560]  為什麼不說話
[00:42:20.560 --> 00:42:21.440]  第一句
[00:42:21.440 --> 00:42:22.400]  第二句就是
[00:42:22.400 --> 00:42:24.360]  為什麼不說話
[00:42:24.360 --> 00:42:26.320]  第三句就升級
[00:42:26.320 --> 00:42:28.640]  是不是不說話
[00:42:28.640 --> 00:42:29.880]  然後第四句
[00:42:29.880 --> 00:42:31.720]  是不是不用吃飯
[00:42:31.720 --> 00:42:33.160]  是不是不想交交融融
[00:42:33.160 --> 00:42:35.000]  說笑而已
[00:42:35.000 --> 00:42:36.400]  配偶之間不說話
[00:42:36.400 --> 00:42:37.120]  你是不是
[00:42:37.120 --> 00:42:38.200]  如果對大兄來說
[00:42:38.200 --> 00:42:38.880]  不說話
[00:42:38.880 --> 00:42:41.640]  太太就想著先拿火燒你的屁股
[00:42:41.640 --> 00:42:42.600]  你躲在山洞
[00:42:42.600 --> 00:42:44.160]  我就在屁股那裡燒燒燒
[00:42:44.160 --> 00:42:47.520]  燒到你出來肯說話
[00:42:47.520 --> 00:42:50.800]  夫妻的冷戰由一天到七天
[00:42:50.800 --> 00:42:53.440]  十四天我也聽過
[00:42:53.440 --> 00:42:54.800]  老公特意去旅行
[00:42:54.800 --> 00:42:57.120]  就是為了十四天避開老婆
[00:42:57.120 --> 00:42:58.840]  我也聽過
[00:42:58.840 --> 00:43:02.080]  不要說離婚的最終收場
[00:43:02.080 --> 00:43:03.960]  當配偶都不肯說話的時候
[00:43:03.960 --> 00:43:05.320]  你唯一的做法就是
[00:43:05.320 --> 00:43:07.920]  你要更安靜
[00:43:07.920 --> 00:43:09.360]  他不會不說話的
[00:43:09.360 --> 00:43:10.840]  上帝給我們每個人的本能
[00:43:10.840 --> 00:43:11.440]  都會說話
[00:43:11.440 --> 00:43:12.200]  要吃東西的
[00:43:12.200 --> 00:43:14.160]  要拉的
[00:43:14.160 --> 00:43:15.800]  他一定會拉的
[00:43:15.800 --> 00:43:17.160]  說話的那種拉
[00:43:17.160 --> 00:43:18.560]  心事的套路
[00:43:18.560 --> 00:43:19.240]  會的
[00:43:19.240 --> 00:43:21.480]  問題是你夠不夠耐性
[00:43:21.480 --> 00:43:22.320]  行不行
[00:43:22.320 --> 00:43:24.520]  所以對上帝也是這樣的
[00:43:24.520 --> 00:43:28.120]  我們一起讀第三個重點的例子
[00:43:28.120 --> 00:43:29.240]  我們讀這個逆句
[00:43:29.240 --> 00:43:30.720]  因為時間關係
[00:43:30.720 --> 00:43:31.720]  在寂靜中
[00:43:31.720 --> 00:43:32.880]  在安靜中
[00:43:32.880 --> 00:43:35.200]  上帝由我的耳語響起
[00:43:35.200 --> 00:43:37.400]  直至到我下巴被托起
[00:43:37.400 --> 00:43:39.760]  我瞻仰上帝的榮耀
[00:43:39.760 --> 00:43:41.920]  真的要偏激自己的心事
[00:43:41.920 --> 00:43:43.080]  去到神面前
[00:43:43.080 --> 00:43:44.520]  安靜仰望
[00:43:44.520 --> 00:43:46.360]  《聖經人物》裡面
[00:43:46.360 --> 00:43:47.880]  要瞻仰上帝的榮美
[00:43:47.880 --> 00:43:48.680]  不是空談
[00:43:48.680 --> 00:43:49.880]  是一生可以追求到
[00:43:49.880 --> 00:43:51.520]  經歷到的朝聖之旅
[00:43:51.520 --> 00:43:53.280]  《聖經人物》我待會在這裡
[00:43:53.280 --> 00:43:54.320]  很快地補充
[00:43:54.320 --> 00:43:55.760]  舊約兩個人物
[00:43:55.760 --> 00:43:56.640]  新約兩個人物
[00:43:56.640 --> 00:43:57.680]  但我只是說個例子
[00:43:57.680 --> 00:43:58.680]  你們已經明白了
[00:43:58.680 --> 00:44:01.240]  阿伯羅罕有沒有抬頭看到神的預備
[00:44:01.240 --> 00:44:03.160]  在獻上的時候
[00:44:03.160 --> 00:44:04.440]  有
[00:44:04.440 --> 00:44:04.960]  有沒有?
[00:44:04.960 --> 00:44:06.160]  大家好像不太熟悉
[00:44:06.160 --> 00:44:07.240]  有
[00:44:07.240 --> 00:44:09.520]  他已經在完全唇服唇靠的時候
[00:44:09.520 --> 00:44:10.800]  戴耳紗上山
[00:44:10.800 --> 00:44:13.160]  結果他就在唇服擺上的時候
[00:44:13.160 --> 00:44:14.760]  抬頭就看到神自己的預備
[00:44:14.760 --> 00:44:18.360]  一隻弓羊兩角扣在那個沉默的小樹當中
[00:44:18.360 --> 00:44:21.360]  所以他可以向歷世歷代的人說
[00:44:21.360 --> 00:44:22.680]  耶和華是什麼?
[00:44:22.680 --> 00:44:23.840]  以立
[00:44:23.840 --> 00:44:25.880]  在他的山上必有預備
[00:44:25.880 --> 00:44:27.280]  行不行?
[00:44:27.280 --> 00:44:28.840]  第二個舊約人物
[00:44:28.840 --> 00:44:30.800]  以撒他媽媽死了之後
[00:44:30.800 --> 00:44:32.520]  《聖經》記載三年以來
[00:44:32.520 --> 00:44:34.600]  他的媽媽撒拉死了之後
[00:44:34.600 --> 00:44:36.280]  他有沒有得到安慰?
[00:44:36.280 --> 00:44:38.000]  他心靈沒有得到安慰
[00:44:38.000 --> 00:44:40.120]  《聖經》那段期間在形容
[00:44:40.120 --> 00:44:42.600]  以撒行久地田間麥賞
[00:44:42.600 --> 00:44:44.320]  結果在《創世紀》二十四章
[00:44:44.320 --> 00:44:45.600]  六十三、六十四節
[00:44:45.600 --> 00:44:47.720]  他行賞麥賞安靜
[00:44:47.720 --> 00:44:49.600]  結果麥到什麼出來?
[00:44:49.600 --> 00:44:50.920]  我們等他開心
[00:44:50.920 --> 00:44:52.800]  結果麥到他老婆出來
[00:44:52.800 --> 00:44:54.760]  神為他預備了你的家
[00:44:54.760 --> 00:44:55.960]  同意嗎?
[00:44:55.960 --> 00:44:58.240]  不是在瘋狂的找彩
[00:44:58.240 --> 00:44:59.440]  瘋狂的登報紙
[00:44:59.440 --> 00:45:00.080]  愛我啊
[00:45:00.080 --> 00:45:00.840]  跟我結婚啊
[00:45:00.840 --> 00:45:01.800]  我很有錢的
[00:45:01.800 --> 00:45:04.560]  不是這種方式去求偶的
[00:45:04.560 --> 00:45:06.440]  神明白以撒的需要
[00:45:06.440 --> 00:45:08.880]  結果在《創世紀》二十四章
[00:45:08.880 --> 00:45:09.680]  天漿晚
[00:45:09.680 --> 00:45:11.200]  以撒來到田間麥賞
[00:45:11.200 --> 00:45:12.240]  舉目一看
[00:45:12.240 --> 00:45:13.800]  就看到神就下陀
[00:45:13.800 --> 00:45:16.480]  利伯哥日舉目看見以撒
[00:45:16.480 --> 00:45:17.800]  就急急下來了
[00:45:17.800 --> 00:45:19.960]  下陀那裡
[00:45:19.960 --> 00:45:22.960]  神就是這樣為以撒預備了他的伴偶
[00:45:22.960 --> 00:45:25.280]  藉此安慰了他三年喪母
[00:45:25.280 --> 00:45:26.840]  還沒得到的安慰
[00:45:26.840 --> 00:45:28.440]  我不說以利亞了
[00:45:28.440 --> 00:45:30.120]  以利亞也是經過神很多的
[00:45:30.120 --> 00:45:31.920]  讓他睡覺、行山
[00:45:31.920 --> 00:45:34.120]  去到山上抬頭一聽
[00:45:34.120 --> 00:45:37.560]  才能夠在雷聲之後的溫柔的聲音裡面
[00:45:37.560 --> 00:45:40.120]  聽到神跟他表明他的憐憫、愛
[00:45:40.120 --> 00:45:42.720]  以及對他再一次的呼召
[00:45:42.720 --> 00:45:44.960]  所以他就能夠很勇敢的
[00:45:44.960 --> 00:45:47.240]  再為主走最後一段路
[00:45:47.240 --> 00:45:49.320]  傳承了給他的徒弟以利撒
[00:45:49.320 --> 00:45:51.480]  光榮地完成了他人生的照明
[00:45:51.480 --> 00:45:55.480]  海船甚至吾經死亡的歸到上帝那裡
[00:45:55.480 --> 00:45:56.400]  至於新約
[00:45:56.400 --> 00:45:57.360]  你們大家很熟的
[00:45:57.360 --> 00:46:00.240]  以馬五師兩個門徒夠沮喪了吧
[00:46:00.240 --> 00:46:01.480]  沮喪失落
[00:46:01.480 --> 00:46:03.360]  跟耶穌走了一段時間都見不到耶穌
[00:46:03.360 --> 00:46:04.400]  直到聖餐
[00:46:04.400 --> 00:46:07.480]  耶穌做回很典型聖餐的動作之後
[00:46:07.480 --> 00:46:08.920]  突然間醒了
[00:46:08.920 --> 00:46:11.920]  因為他們經過耶穌跟他講回聖經
[00:46:11.920 --> 00:46:13.200]  火熱了之後
[00:46:13.200 --> 00:46:14.640]  他們辨認到主
[00:46:14.640 --> 00:46:17.560]  他們就馬上走去周圍去見聖神
[00:46:17.560 --> 00:46:19.520]  瑪利亞、摩大拉、瑪利亞
[00:46:19.520 --> 00:46:21.360]  在霧裡面見不到耶穌
[00:46:21.360 --> 00:46:23.040]  哭到眼淚遮到他
[00:46:23.040 --> 00:46:25.520]  看不到耶穌
[00:46:25.520 --> 00:46:27.440]  結果當耶穌輕聲跟他說
[00:46:27.440 --> 00:46:29.680]  瑪利亞的時候
[00:46:29.680 --> 00:46:33.320]  在《約翰福音》20章16節
[00:46:33.320 --> 00:46:34.040]  耶穌說
[00:46:34.040 --> 00:46:35.600]  瑪利亞
[00:46:35.600 --> 00:46:38.120]  瑪利亞就轉過來用希伯來話跟他說
[00:46:38.120 --> 00:46:39.000]  拉波尼
[00:46:39.000 --> 00:46:41.000]  拉波尼就是夫子
[00:46:41.000 --> 00:46:42.440]  所以弟兄姊妹
[00:46:42.440 --> 00:46:44.880]  或許你在馴服至極的時候
[00:46:44.880 --> 00:46:46.080]  好像阿伯拉罕
[00:46:46.080 --> 00:46:47.600]  你一抬頭安靜的時候
[00:46:47.600 --> 00:46:49.480]  你會見到神
[00:46:49.480 --> 00:46:51.360]  或者你好像以利亞
[00:46:51.360 --> 00:46:53.200]  疲倦到過極的時候
[00:46:53.200 --> 00:46:54.880]  你覺得你為主奔跑得很厲害
[00:46:54.880 --> 00:46:55.840]  很累的時候
[00:46:55.840 --> 00:46:57.200]  當你安靜過來之後
[00:46:57.200 --> 00:46:59.160]  你都會見到神
[00:46:59.160 --> 00:47:00.680]  好像失落了的門徒
[00:47:00.680 --> 00:47:03.120]  你再重溫你熟悉的聖經
[00:47:03.120 --> 00:47:05.400]  你做回恆常的手稱餐
[00:47:05.400 --> 00:47:06.800]  回來團契生活
[00:47:06.800 --> 00:47:09.120]  你會辨認到主
[00:47:09.120 --> 00:47:10.600]  瑪利亞在這麼安詳的情況下
[00:47:10.600 --> 00:47:12.360]  最終會聽到神的聲音
[00:47:12.360 --> 00:47:15.880]  所以我們今天總結
[00:47:15.880 --> 00:47:17.320]  保守理心
[00:47:17.320 --> 00:47:18.720]  幫我讀這三個重點
[00:47:18.720 --> 00:47:19.640]  第一
[00:47:19.640 --> 00:47:22.800]  止息心的狂野放肆
[00:47:22.800 --> 00:47:23.280]  第二
[00:47:23.280 --> 00:47:25.680]  回歸心的恬靜歸宿
[00:47:25.680 --> 00:47:26.440]  第三
[00:47:26.440 --> 00:47:29.480]  仍是心的仰望順託
[00:47:29.480 --> 00:47:30.560]  其實總結的重點
[00:47:30.560 --> 00:47:31.480]  除了這三點之外
[00:47:31.480 --> 00:47:32.920]  還有這幅圖
[00:47:32.920 --> 00:47:35.360]  是我精心挑選出來的
[00:47:35.360 --> 00:47:37.320]  這隻貓漂亮嗎
[00:47:37.320 --> 00:47:38.600]  是我最愛的貓
[00:47:38.600 --> 00:47:40.360]  養了21年的西西
[00:47:40.360 --> 00:47:42.000]  土耳其安哥拉貓
[00:47:42.000 --> 00:47:43.400]  這個貓養在旁邊
[00:47:43.400 --> 00:47:44.880]  其實本來是我的
[00:47:44.880 --> 00:47:48.480]  不過我要隱藏我的主人的光芒
[00:47:48.480 --> 00:47:49.400]  不是
[00:47:49.400 --> 00:47:51.160]  其實一出來的時候
[00:47:51.160 --> 00:47:52.840]  我已經把這張照片蒙住了
[00:47:52.840 --> 00:47:54.440]  其實我很喜歡這張照片
[00:47:54.440 --> 00:47:57.200]  我們跟隔壁的業主請了專業攝影師
[00:47:57.200 --> 00:47:58.240]  拍了半天
[00:47:58.240 --> 00:47:59.080]  我才發覺
[00:47:59.080 --> 00:48:00.760]  原來這隻貓被我養了這麼久
[00:48:00.760 --> 00:48:02.880]  是真的懂人性
[00:48:02.880 --> 00:48:03.760]  我沒試過抱著
[00:48:03.760 --> 00:48:06.280]  現在你看到的貓是在我肩膀上
[00:48:06.280 --> 00:48:08.040]  是我輕輕抱著牠
[00:48:08.040 --> 00:48:08.680]  我的頭就是
[00:48:08.680 --> 00:48:10.360]  我現在扮回我那時候的樣子
[00:48:10.360 --> 00:48:14.200]  我就是裝扮帥哥
[00:48:14.200 --> 00:48:16.320]  我的貓就是這樣看下去
[00:48:16.320 --> 00:48:17.360]  我看那邊
[00:48:17.360 --> 00:48:18.680]  牠就看那邊
[00:48:18.680 --> 00:48:20.080]  但我發覺牠看的樣子
[00:48:20.080 --> 00:48:23.280]  比我帥很多
[00:48:23.280 --> 00:48:25.080]  簡直是天然美
[00:48:25.080 --> 00:48:26.480]  我想用一個例子告訴你
[00:48:26.480 --> 00:48:30.040]  寵物跟主人的依偎關係
[00:48:30.040 --> 00:48:31.840]  互相依靠的關係
[00:48:31.840 --> 00:48:34.200]  到了屬性的地步
[00:48:34.200 --> 00:48:34.800]  牠拍照
[00:48:34.800 --> 00:48:37.000]  原來我的貓是這麼喜歡拍照的
[00:48:37.000 --> 00:48:38.560]  在那個心形的洞
[00:48:38.560 --> 00:48:40.800]  在那個心形的貓洞
[00:48:40.800 --> 00:48:42.360]  攝影師叫牠出來
[00:48:42.360 --> 00:48:43.480]  我們拍張漂亮的照片
[00:48:43.480 --> 00:48:45.640]  牠跑出來擺一個姿勢
[00:48:45.640 --> 00:48:47.640]  哇!每張都漂亮得爆燈
[00:48:47.640 --> 00:48:50.120]  結果我就選了這張來做
[00:48:50.120 --> 00:48:51.000]  保守你的心
[00:48:51.000 --> 00:48:51.920]  想告訴大家
[00:48:51.920 --> 00:48:52.920]  如果我們慢慢操練
[00:48:52.920 --> 00:48:55.160]  我們跟神的心的接近的時候
[00:48:55.160 --> 00:48:57.240]  你的心跟神的心契合
[00:48:57.240 --> 00:48:58.560]  牠看向哪
[00:48:58.560 --> 00:48:59.920]  牠指你走向哪
[00:48:59.920 --> 00:49:00.760]  你都會聽到
[00:49:00.760 --> 00:49:03.240]  你都會做到
[00:49:03.240 --> 00:49:04.920]  幫我們讀這一句譯句
[00:49:04.920 --> 00:49:05.640]  或者這句譯句
[00:49:05.640 --> 00:49:08.400]  也可以幫你加深今天的應用
[00:49:08.400 --> 00:49:10.520]  Focus on God, not your problem
[00:49:10.520 --> 00:49:11.800]  中文那句讀
[00:49:11.800 --> 00:49:15.880]  專注在上帝不在你的問題上
[00:49:15.880 --> 00:49:18.960]  Listen to God, not your insecurities
[00:49:18.960 --> 00:49:20.760]  聆聽上帝的聲音
[00:49:20.760 --> 00:49:22.800]  不是你不安的心
[00:49:22.800 --> 00:49:25.600]  Rely on God, not your own strength
[00:49:25.600 --> 00:49:27.440]  依靠上帝的能力
[00:49:27.440 --> 00:49:29.400]  不靠自己的力量
[00:49:29.400 --> 00:49:30.640]  我想這個都是
[00:49:30.640 --> 00:49:32.120]  我們那三個重點的訊息
[00:49:32.120 --> 00:49:33.520]  好,我們一起唱詩歌
[00:49:33.520 --> 00:49:35.520]  麻煩Pray Sim出來
[00:49:35.520 --> 00:49:39.200]  我們會用信靠馴服來
[00:49:39.200 --> 00:49:41.800]  將心歸給神
[00:49:41.800 --> 00:49:43.880]  我現在都很喜歡用回應詩歌裏面
[00:49:43.880 --> 00:49:45.600]  一些間隔的紅色字
[00:49:45.600 --> 00:49:46.720]  提醒我們的應用
[00:49:46.720 --> 00:49:48.080]  第一,幫我讀出來
[00:49:48.080 --> 00:49:50.680]  信靠馴服,主必同行
[00:49:50.680 --> 00:49:54.320]  第二,信靠馴服,憂懼自消除
[00:49:54.320 --> 00:49:56.840]  第三,一切喜樂榮美
[00:49:56.840 --> 00:49:59.520]  乃為信靠馴服者預備
[00:49:59.520 --> 00:50:04.240]  第四,信靠馴服,必永無憂驚
[00:50:04.240 --> 00:50:05.640]  好不好?
[00:50:05.640 --> 00:50:07.520]  好,我們一起同心
[00:50:07.520 --> 00:50:10.240]  唱回應詩歌《信靠馴服》
[00:50:10.240 --> 00:50:18.360]  預備
[00:50:18.360 --> 00:50:23.320]  隨著天都光速
[00:50:23.320 --> 00:50:27.520]  我與九珠同行
[00:50:27.520 --> 00:50:34.520]  可等永要照亮我老情
[00:50:35.520 --> 00:50:39.520]  只要進主旨意
[00:50:39.520 --> 00:50:43.520]  主肯與我同行
[00:50:43.520 --> 00:50:50.520]  信靠馴服,主必肯同行
[00:50:50.520 --> 00:50:58.520]  信靠馴服,自愛不能蒙福
[00:50:58.520 --> 00:51:02.520]  若要踏出累氣囊
[00:51:02.520 --> 00:51:07.520]  只要信靠馴服
[00:51:07.520 --> 00:51:12.520]  沒有客應這拜
[00:51:12.520 --> 00:51:16.520]  也無溫無迷問
[00:51:16.520 --> 00:51:22.520]  人處笑容是魂無小竄
[00:51:22.520 --> 00:51:27.520]  沒有異化畏懼
[00:51:27.520 --> 00:51:31.520]  沒有眼淚憂慮
[00:51:31.520 --> 00:51:38.520]  信靠馴服,有懼自笑脆
[00:51:38.520 --> 00:51:46.520]  信靠馴服,自愛不能蒙福
[00:51:46.520 --> 00:51:50.520]  若要踏出累氣囊
[00:51:50.520 --> 00:51:55.520]  只要信靠馴服
[00:51:56.520 --> 00:52:03.520]  除非我將一切奉獻到主腳前
[00:52:03.520 --> 00:52:10.520]  祝福滿知愛才能體驗
[00:52:10.520 --> 00:52:14.520]  人處一切運壞
[00:52:14.520 --> 00:52:18.520]  一切喜樂永美
[00:52:18.520 --> 00:52:24.520]  乃唯信靠馴服這預備
[00:52:25.520 --> 00:52:32.520]  信靠馴服,自愛不能蒙福
[00:52:32.520 --> 00:52:36.520]  若要踏出累氣囊
[00:52:36.520 --> 00:52:40.520]  只要信靠馴服
[00:52:40.520 --> 00:52:45.520]  我願在主腳前
[00:52:45.520 --> 00:52:49.520]  憑著尊佳感激
[00:52:49.520 --> 00:52:56.520]  行走天路上在主身邊
[00:52:56.520 --> 00:53:00.520]  處分苦積聽命
[00:53:00.520 --> 00:53:04.520]  處太天就盡行
[00:53:04.520 --> 00:53:10.520]  信靠馴服別永無憂竭
[00:53:10.520 --> 00:53:18.520]  信靠馴服,自愛不能蒙福
[00:53:18.520 --> 00:53:23.520]  若要踏出累氣囊
[00:53:23.520 --> 00:53:29.520]  只要信靠馴服
[00:53:29.520 --> 00:53:31.520]  大家請唱

