
[00:00:00.000 --> 00:00:03.000]  大約九月進來的時候
[00:45:25.000 --> 00:45:27.000]  在家裡的新朋友
[00:45:27.000 --> 00:45:29.000]  未信主的
[00:45:29.000 --> 00:45:31.000]  請你自己禱告
[00:45:31.000 --> 00:45:33.000]  接受神的愛和救贖恩典
[00:45:33.000 --> 00:45:35.000]  七位恩主
[00:45:35.000 --> 00:45:37.000]  我們盼望今天的訊息
[00:45:37.000 --> 00:45:39.000]  無論是在實體的
[00:45:39.000 --> 00:45:41.000]  未來在網絡的
[00:45:41.000 --> 00:45:43.000]  可能有些人
[00:45:43.000 --> 00:45:45.000]  某一天
[00:45:45.000 --> 00:45:47.000]  很多年後
[00:45:47.000 --> 00:45:49.000]  或者有機會看YouTube
[00:45:49.000 --> 00:45:51.000]  或者直播
[00:45:51.000 --> 00:45:53.000]  能夠領受你的訊息
[00:45:53.000 --> 00:45:55.000]  回轉接受福音
[00:45:55.000 --> 00:45:57.000]  我就求主使用
[00:45:57.000 --> 00:45:59.000]  祢的禱告
[00:45:59.000 --> 00:46:01.000]  願神祝福我們的生命
[00:46:01.000 --> 00:46:03.000]  與祢有親密關係
[00:46:03.000 --> 00:46:05.000]  並且一生為主而活
[00:46:05.000 --> 00:46:07.000]  在未來恩福堂的三十五年
[00:46:07.000 --> 00:46:09.000]  七十年
[00:46:09.000 --> 00:46:11.000]  我們都會滿有恩典地活著
[00:46:11.000 --> 00:46:13.000]  去見證基督
[00:46:13.000 --> 00:46:15.000]  我們的禱告
[00:46:15.000 --> 00:46:17.000]  多謝祢垂聽我們心裡的禱告
[00:46:17.000 --> 00:46:19.000]  是靠主耶穌基督得勝名求

