
[00:00:00.000 --> 00:00:01.800]   Everyone says, "Amen."
[00:46:56.420 --> 00:46:57.840]   "I don't wanna wear two jackets anymore.
[00:46:57.840 --> 00:46:59.320]   "I'm tired of it.
[00:46:59.320 --> 00:47:00.400]   "But Lord, I'm gonna need strength,
[00:47:00.400 --> 00:47:02.000]   "'cause it's not easy when I'm in that workplace.
[00:47:02.000 --> 00:47:04.560]   "It's not easy when I'm out having drinks with my friends.
[00:47:04.560 --> 00:47:06.660]   "It's not easy when that's happening.
[00:47:06.660 --> 00:47:10.300]   "And it's so easy for me to slip back into the old jacket.
[00:47:10.300 --> 00:47:11.780]   "Lord, would you give me strength and courage
[00:47:11.780 --> 00:47:15.860]   "to stand apart, to be holy, to pick up that cross,
[00:47:15.860 --> 00:47:17.360]   "to wear it daily?
[00:47:17.360 --> 00:47:19.160]   "Lord, would you help me?
[00:47:19.160 --> 00:47:20.280]   "'Cause I know that in my own strength,
[00:47:20.280 --> 00:47:22.240]   "I'll just fail again."
[00:47:22.240 --> 00:47:25.480]   Some of you just need to ask Jesus to help.
[00:47:26.480 --> 00:47:28.480]   (gentle music)
[00:47:28.480 --> 00:47:31.480]   And maybe for some of you, it's just this joy of knowing
[00:47:31.480 --> 00:47:35.560]   that you are to write a new story this year,
[00:47:35.560 --> 00:47:38.280]   and that you are to move forward
[00:47:38.280 --> 00:47:41.440]   in the righteousness of Christ, as he's called you to do.
[00:47:41.440 --> 00:47:43.120]   So Holy Spirit, for whatever reason,
[00:47:43.120 --> 00:47:46.120]   for those whose hands are open now, come, Lord Jesus, come.
[00:47:46.120 --> 00:47:52.180]   Just receive from him.
[00:47:52.180 --> 00:47:55.120]   He loves you so much.
[00:47:55.960 --> 00:47:59.200]   There's so much joy in his heart for you right now,
[00:47:59.200 --> 00:48:01.040]   'cause he's looking on you and he's seeing the future
[00:48:01.040 --> 00:48:02.480]   and he's seeing the potential, and he's like,
[00:48:02.480 --> 00:48:04.920]   "Oh man, this is gonna be amazing."
[00:48:04.920 --> 00:48:08.220]   He's like looking at you and saying,
[00:48:08.220 --> 00:48:09.640]   "Man, there's a David who's gonna be running
[00:48:09.640 --> 00:48:11.340]   "towards their Goliaths this year,
[00:48:11.340 --> 00:48:15.360]   "in the right battle, wearing the right clothes."
[00:48:15.360 --> 00:48:18.060]   So come, Lord Jesus, come.
[00:48:18.060 --> 00:48:23.520]   Just come, Lord Jesus.
[00:48:24.360 --> 00:48:27.280]   Thank you for your goodness to us.
[00:48:27.280 --> 00:48:28.480]   Thank you for your love.
[00:48:28.480 --> 00:48:35.240]   Just take some time to receive from him.
[00:48:35.240 --> 00:48:37.660]   (soft music)
[00:48:37.660 --> 00:48:40.080]   (soft music)

