
[00:00:00.000 --> 00:00:05.000]   Hello, brothers and sisters.
[01:04:02.000 --> 01:04:08.000]   Even if Jesus Christ was healing the sick and chasing the devil on the Sabbath,
[01:04:08.000 --> 01:04:11.000]   they use this excuse to kill Jesus.
[01:04:11.000 --> 01:04:14.000]   Why?
[01:04:14.000 --> 01:04:16.000]   We see the answer in chapter 13.
[01:04:16.000 --> 01:04:20.000]   Because there is an answer in John 8.
[01:04:20.000 --> 01:04:22.000]   Jesus Christ said,
[01:04:22.000 --> 01:04:25.000]   "I know that you are descendants of Abel,
[01:04:25.000 --> 01:04:27.000]   and you want to kill me,
[01:04:27.000 --> 01:04:29.000]   because your hearts are not able to stand my wrath."
[01:04:29.000 --> 01:04:32.000]   "You are descendants of Abel"
[01:04:32.000 --> 01:04:34.000]   This sentence has just appeared.
[01:04:34.000 --> 01:04:36.000]   I have seen it before.
[01:04:36.000 --> 01:04:43.000]   "Descendants of Abel" emphasizes the pride of their spiritual life.
[01:04:43.000 --> 01:04:45.000]   We have seen it today.
[01:04:45.000 --> 01:04:51.000]   I remember I talked to a couple about faith.
[01:04:51.000 --> 01:04:53.000]   They said they were Christians.
[01:04:53.000 --> 01:04:56.000]   I asked them how to believe in God.
[01:04:56.000 --> 01:04:59.000]   They gave a very strange answer.
[01:04:59.000 --> 01:05:01.000]   They said, "We are Christians because
[01:05:01.000 --> 01:05:05.000]   I was baptized by a very famous pastor in a church with more than 1,000 members."
[01:05:05.000 --> 01:05:07.000]   "So we are Christians."
[01:05:07.000 --> 01:05:09.000]   "It has nothing to do with religion."
[01:05:09.000 --> 01:05:11.000]   This is the pride of the spiritual life.
[01:05:11.000 --> 01:05:14.000]   The Pharisees also have this pride.
[01:05:14.000 --> 01:05:21.000]   "But you want to kill me because your hearts are not able to stand my wrath."
[01:05:21.000 --> 01:05:26.000]   After hearing this, they can't accept Jesus Christ's wrath.
[01:05:26.000 --> 01:05:28.000]   Because for the Pharisees,
[01:05:28.000 --> 01:05:31.000]   for those who want to target Jesus,
[01:05:31.000 --> 01:05:37.000]   Jesus Christ's existence is affecting their authority,
[01:05:37.000 --> 01:05:39.000]   their status,
[01:05:39.000 --> 01:05:42.000]   and even their interests.
[01:05:42.000 --> 01:05:44.000]   Why do I say this?
[01:05:44.000 --> 01:05:47.000]   When Jesus Christ entered Jerusalem to be baptized,
[01:05:47.000 --> 01:05:52.000]   the whole structure of the church was like a company.
[01:05:52.000 --> 01:05:54.000]   There were a lot of businesses,
[01:05:54.000 --> 01:05:57.000]   such as buying and selling beef and exchanging money.
[01:05:57.000 --> 01:05:59.000]   A large business.
[01:05:59.000 --> 01:06:01.000]   Jesus Christ actually went there to cause trouble.
[01:06:01.000 --> 01:06:05.000]   He said they were doing business and destroyed the tables.
[01:06:05.000 --> 01:06:08.000]   Why did he do business?
[01:06:08.000 --> 01:06:12.000]   When Jesus Christ was baptized,
[01:06:12.000 --> 01:06:14.000]   thousands of people followed him.
[01:06:14.000 --> 01:06:17.000]   Jesus Christ was not baptized in Jerusalem.
[01:06:17.000 --> 01:06:22.000]   He was baptized outside,
[01:06:22.000 --> 01:06:26.000]   at the lake.
[01:06:26.000 --> 01:06:29.000]   Not at the religious center in Jerusalem.
[01:06:29.000 --> 01:06:34.000]   As a teacher of the Bible,
[01:06:34.000 --> 01:06:37.000]   people did not follow him, but followed Jesus.
[01:06:37.000 --> 01:06:40.000]   So it affected their status and authority.
[01:06:40.000 --> 01:06:42.000]   But not all of them.
[01:06:42.000 --> 01:06:43.000]   As I said,
[01:06:43.000 --> 01:06:47.000]   the Pharisees and some of the intellectuals
[01:06:47.000 --> 01:06:50.000]   actually saw that Jesus Christ was a faithful man.
[01:06:50.000 --> 01:06:53.000]   But these people wanted to kill Jesus.
[01:06:53.000 --> 01:06:55.000]   It's outrageous.
[01:06:55.000 --> 01:06:58.000]   Even if you say you want to kill Jesus,
[01:06:58.000 --> 01:06:59.000]   you don't have to kill him.
[01:06:59.000 --> 01:07:03.000]   They actually wanted to kill him with the intention of poisoning him.
[01:07:03.000 --> 01:07:06.000]   Because they could not tolerate the Holy Spirit.
[01:07:06.000 --> 01:07:09.000]   If we look at the next chapter,
[01:07:09.000 --> 01:07:11.000]   chapter 13,
[01:07:11.000 --> 01:07:15.000]   Matthew tells the story of Jesus' execution.
[01:07:15.000 --> 01:07:19.000]   After listening to the five verses,
[01:07:19.000 --> 01:07:23.000]   before he was crucified,
[01:07:23.000 --> 01:07:27.000]   it was important to know which kind of soil he was on.
[01:07:27.000 --> 01:07:30.000]   Which kind of soil represents the heart of man,
[01:07:30.000 --> 01:07:34.000]   how he respects God's words.
[01:07:34.000 --> 01:07:37.000]   So in the Bible,
[01:07:37.000 --> 01:07:40.000]   it mentions the roadside, the shallow soil, the steep, the good soil.
[01:07:40.000 --> 01:07:43.000]   Roadside refers to the words of the apostles,
[01:07:43.000 --> 01:07:46.000]   thrown on the roadside, and to be trampled a few more times.
[01:07:46.000 --> 01:07:49.000]   Many people today are like this.
[01:07:49.000 --> 01:07:52.000]   Not only to blame the Christians for spreading the gospel,
[01:07:52.000 --> 01:07:55.000]   but also to insult and mock Jesus Christ.
[01:07:55.000 --> 01:07:58.000]   Some of them are shallow soils,
[01:07:58.000 --> 01:08:01.000]   which are pleasant to hear,
[01:08:01.000 --> 01:08:03.000]   but soon they will no longer be heard.
[01:08:03.000 --> 01:08:06.000]   Some soils are deep.
[01:08:06.000 --> 01:08:10.000]   They feel it's good to try to be a Christian,
[01:08:10.000 --> 01:08:13.000]   but they find that the world is better,
[01:08:13.000 --> 01:08:16.000]   and the good soil is more attractive.
[01:08:16.000 --> 01:08:19.000]   They no longer go to the roadside.
[01:08:19.000 --> 01:08:22.000]   The good soil is the small part.
[01:08:22.000 --> 01:08:25.000]   Jesus Christ said that there are few people who have enough.
[01:08:25.000 --> 01:08:28.000]   It is the words of those who have heard God's words,
[01:08:28.000 --> 01:08:31.000]   respect God's words,
[01:08:31.000 --> 01:08:34.000]   and change God's words to change their lives.
[01:08:34.000 --> 01:08:37.000]   Those are the good soils.
[01:08:37.000 --> 01:08:40.000]   So you see, these legal people are on the roadside.
[01:08:40.000 --> 01:08:43.000]   They are on the road of money and God.
[01:08:43.000 --> 01:08:46.000]   And the legal people who came to the bottom,
[01:08:46.000 --> 01:08:49.000]   in the end, are the good soil of the minority.
[01:08:49.000 --> 01:08:52.000]   They believe in God.
[01:08:52.000 --> 01:08:55.000]   So we go back to the previous passage,
[01:08:55.000 --> 01:08:58.000]   we see that Jesus knows their hearts.
[01:08:58.000 --> 01:09:01.000]   They want to see some more visible signs.
[01:09:01.000 --> 01:09:04.000]   In fact, they will not believe.
[01:09:04.000 --> 01:09:07.000]   Let's think about the Great Christian Egypt of Moses.
[01:09:07.000 --> 01:09:10.000]   They saw the Red Sea separated.
[01:09:10.000 --> 01:09:13.000]   They walked through the Red Sea in their own dry sea bed.
[01:09:13.000 --> 01:09:16.000]   They went to the opposite side of the Red Sea,
[01:09:16.000 --> 01:09:19.000]   there was nothing to eat.
[01:09:19.000 --> 01:09:22.000]   God gave them spicy food.
[01:09:22.000 --> 01:09:25.000]   They see the signs every day,
[01:09:25.000 --> 01:09:28.000]   but they do not believe in the signs.
[01:09:28.000 --> 01:09:31.000]   So the signs do not help people to believe in God.
[01:09:31.000 --> 01:09:34.000]   It is the way of God that can make people believe in God.
[01:09:34.000 --> 01:09:37.000]   Faith comes from hearing,
[01:09:37.000 --> 01:09:40.000]   from God's words, not from seeing the signs.
[01:09:40.000 --> 01:09:43.000]   So they saw the Red Sea separated.
[01:09:43.000 --> 01:09:46.000]   Every day they saw God throwing food to them in heaven.
[01:09:46.000 --> 01:09:49.000]   They do not believe in the signs.
[01:09:49.000 --> 01:09:52.000]   So we should not be vain in pursuing the signs.
[01:09:52.000 --> 01:09:55.000]   We should work hard to study God's words,
[01:09:55.000 --> 01:09:58.000]   to know God's words.
[01:09:58.000 --> 01:10:01.000]   This is the truth.
[01:10:01.000 --> 01:10:04.000]   So when Jesus answered them,
[01:10:04.000 --> 01:10:07.000]   he said, "The generation of evil and disorder,
[01:10:07.000 --> 01:10:10.000]   seek God's work."
[01:10:10.000 --> 01:10:13.000]   Evil and disorder means not to believe.
[01:10:13.000 --> 01:10:16.000]   Why do I use this sentence?
[01:10:16.000 --> 01:10:19.000]   In the history of the whole of Israel,
[01:10:19.000 --> 01:10:22.000]   Solomon was a turning point.
[01:10:22.000 --> 01:10:25.000]   Solomon did a big evil thing,
[01:10:25.000 --> 01:10:28.000]   that is, he made many people
[01:10:28.000 --> 01:10:31.000]   into the hands of foreign traitors,
[01:10:31.000 --> 01:10:34.000]   and at the same time,
[01:10:34.000 --> 01:10:37.000]   he brought the false idol of the foreign country to Israel.
[01:10:37.000 --> 01:10:40.000]   The king of Israel,
[01:10:40.000 --> 01:10:43.000]   whether it is the Kingdom of Israel in the north
[01:10:43.000 --> 01:10:46.000]   or the Kingdom of Judah in the south,
[01:10:46.000 --> 01:10:49.000]   committed the sin of worshiping idols.
[01:10:49.000 --> 01:10:52.000]   God wanted these two kingdoms to be destroyed.
[01:10:52.000 --> 01:10:55.000]   This is the grace of God.
[01:10:55.000 --> 01:10:58.000]   God wanted them to be destroyed,
[01:10:58.000 --> 01:11:01.000]   and they were painfully tortured.
[01:11:01.000 --> 01:11:04.000]   Since then, Israel has not worshipped idols.
[01:11:04.000 --> 01:11:07.000]   Since they did not worship idols,
[01:11:07.000 --> 01:11:10.000]   why did they say they did not believe?
[01:11:10.000 --> 01:11:13.000]   It is because they did not believe in the heart of Israel.
[01:11:13.000 --> 01:11:16.000]   Because they did not put God in the center of their hearts.
[01:11:16.000 --> 01:11:19.000]   These people of Israel
[01:11:19.000 --> 01:11:22.000]   only have the Chinese people
[01:11:22.000 --> 01:11:25.000]   and the Pharisees.
[01:11:25.000 --> 01:11:28.000]   They only have the appearance of religion
[01:11:28.000 --> 01:11:31.000]   and have no reality of religion.
[01:11:31.000 --> 01:11:34.000]   They are hypocrites.
[01:11:34.000 --> 01:11:37.000]   They do not believe in God.
[01:11:37.000 --> 01:11:40.000]   So Jesus saw their hearts and said,
[01:11:40.000 --> 01:11:43.000]   "You people of this generation are seeking a miracle."
[01:11:43.000 --> 01:11:46.000]   He said, "There is only one miracle for you.
[01:11:46.000 --> 01:11:49.000]   Except for the prophet Jonah,
[01:11:49.000 --> 01:11:52.000]   how did Jonah survive three days and three nights
[01:11:52.000 --> 01:11:55.000]   in the fish's stomach?
[01:11:55.000 --> 01:11:58.000]   The same prophet had to stay in the ground for three days and three nights.
[01:11:58.000 --> 01:12:01.000]   This means that Jesus Christ died,
[01:12:01.000 --> 01:12:04.000]   was buried and resurrected.
[01:12:04.000 --> 01:12:07.000]   In the book of Luke,
[01:12:07.000 --> 01:12:10.000]   there is one more sentence.
[01:12:10.000 --> 01:12:13.000]   He said, "How did Jonah make a miracle for you people?"
[01:12:13.000 --> 01:12:16.000]   The miracle should also be indicated.
[01:12:16.000 --> 01:12:19.000]   People should be like this
[01:12:19.000 --> 01:12:22.000]   to be a guidance for the people of this generation.
[01:12:22.000 --> 01:12:25.000]   What does this mean?
[01:12:25.000 --> 01:12:28.000]   Jonah actually foretold Jesus Christ.
[01:12:28.000 --> 01:12:31.000]   When Jonah heard the call of God
[01:12:31.000 --> 01:12:34.000]   to come to Jerusalem,
[01:12:34.000 --> 01:12:37.000]   the place in northeast Israel at that time,
[01:12:37.000 --> 01:12:40.000]   he took a boat to the west.
[01:12:40.000 --> 01:12:43.000]   He wanted to take a boat to
[01:12:43.000 --> 01:12:46.000]   Spain, which was thousands of miles away.
[01:12:46.000 --> 01:12:49.000]   When he was on the boat,
[01:12:49.000 --> 01:12:52.000]   God let the wind and the waves.
[01:12:52.000 --> 01:12:55.000]   Everyone at that time was afraid.
[01:12:55.000 --> 01:12:58.000]   Everyone prayed to their own God.
[01:12:58.000 --> 01:13:01.000]   Jonah told them, "You can throw me into the sea."
[01:13:01.000 --> 01:13:04.000]   He sacrificed himself to calm God's anger.
[01:13:04.000 --> 01:13:07.000]   "Let others be saved."
[01:13:07.000 --> 01:13:10.000]   This is what Jonah did at that time.
[01:13:10.000 --> 01:13:13.000]   This is to foretell Jesus Christ
[01:13:13.000 --> 01:13:16.000]   to use his own life
[01:13:16.000 --> 01:13:19.000]   to die on the cross for sinners
[01:13:19.000 --> 01:13:22.000]   to atone for sins and to calm God's anger.
[01:13:22.000 --> 01:13:27.000]   Jonah stayed in the boat for three days and three nights
[01:13:27.000 --> 01:13:30.000]   to foretell Jesus Christ's resurrection.
[01:13:30.000 --> 01:13:33.000]   This is the great power of the witness God.
[01:13:33.000 --> 01:13:36.000]   That's what it means.
[01:13:36.000 --> 01:13:39.000]   Why did Jesus Christ say
[01:13:39.000 --> 01:13:42.000]   "I will make you a miracle"?
[01:13:42.000 --> 01:13:45.000]   Because we see Jesus continue to do miracles.
[01:13:45.000 --> 01:13:48.000]   But this sentence is actually meaningful.
[01:13:48.000 --> 01:13:51.000]   Jesus Christ's miracles
[01:13:51.000 --> 01:13:54.000]   have nothing to do with these unbelievers.
[01:13:54.000 --> 01:13:59.000]   For example, he resurrected the dead from the cross.
[01:13:59.000 --> 01:14:02.000]   These are not related to these people.
[01:14:02.000 --> 01:14:05.000]   The only one related to these people
[01:14:05.000 --> 01:14:08.000]   is Jesus Christ's resurrection.
[01:14:08.000 --> 01:14:11.000]   This is the ultimate miracle.
[01:14:11.000 --> 01:14:16.000]   Jesus Christ resurrected on the third day after his death.
[01:14:16.000 --> 01:14:20.000]   If they don't believe this, they can't be saved.
[01:14:20.000 --> 01:14:25.000]   So we look at Jesus' answer.
[01:14:25.000 --> 01:14:28.000]   In the trial, the Nile people
[01:14:28.000 --> 01:14:31.000]   had to stand up and convict the people of this generation.
[01:14:31.000 --> 01:14:34.000]   Because the Nile people heard the voice,
[01:14:34.000 --> 01:14:39.000]   they heard the voice of Jonah.
[01:14:39.000 --> 01:14:42.000]   The word "repentance" and "belief" are the same.
[01:14:42.000 --> 01:14:46.000]   So Jesus' response
[01:14:46.000 --> 01:14:49.000]   points to the five books of the Book of Ecclesiastes.
[01:14:49.000 --> 01:14:54.000]   These people had never seen the miracles of the eyes.
[01:14:54.000 --> 01:14:57.000]   They believed when they heard the voice.
[01:14:57.000 --> 01:15:04.000]   The Pharisees and many Jews at that time
[01:15:04.000 --> 01:15:07.000]   saw a lot of miracles, but they didn't believe.
[01:15:07.000 --> 01:15:09.000]   So when these foreigners were judged,
[01:15:09.000 --> 01:15:11.000]   they could come out and accuse you.
[01:15:11.000 --> 01:15:13.000]   We foreigners have never seen miracles, but we believe.
[01:15:13.000 --> 01:15:14.000]   You see so many miracles,
[01:15:14.000 --> 01:15:16.000]   and the Savior is in front of you,
[01:15:16.000 --> 01:15:17.000]   you don't believe.
[01:15:17.000 --> 01:15:20.000]   So you have nothing to say.
[01:15:20.000 --> 01:15:24.000]   So simply speaking,
[01:15:24.000 --> 01:15:27.000]   the miracles and the truth
[01:15:27.000 --> 01:15:30.000]   I am talking about the miracles of the eyes
[01:15:30.000 --> 01:15:33.000]   have nothing to do with faith.
[01:15:33.000 --> 01:15:37.000]   The five books of the true faith
[01:15:37.000 --> 01:15:43.000]   do not need the miracles of the eyes.
[01:15:43.000 --> 01:15:48.000]   The function of miracles is a direction.
[01:15:48.000 --> 01:15:51.000]   The direction of Jesus Christ is this salvation.
[01:15:51.000 --> 01:15:53.000]   So faith comes from hearing,
[01:15:53.000 --> 01:15:55.000]   not from seeing God.
[01:15:55.000 --> 01:15:57.000]   The direction of hearing is the words of Christ.
[01:15:57.000 --> 01:15:59.000]   And we know the words of Christ,
[01:15:59.000 --> 01:16:00.000]   know the truth,
[01:16:00.000 --> 01:16:03.000]   the truth will make us free.
[01:16:03.000 --> 01:16:08.000]   The story of King Sibelius is the same.
[01:16:08.000 --> 01:16:11.000]   King Sibelius went to the south
[01:16:11.000 --> 01:16:15.000]   to see King Solomon.
[01:16:15.000 --> 01:16:16.000]   He asked a lot of questions,
[01:16:16.000 --> 01:16:18.000]   Solomon answered all his questions.
[01:16:18.000 --> 01:16:21.000]   So Solomon did a whole-way job.
[01:16:21.000 --> 01:16:24.000]   After King Solomon heard the questions,
[01:16:24.000 --> 01:16:27.000]   he said, "If you have wisdom, you will be blessed."
[01:16:27.000 --> 01:16:31.000]   Then he said, "Your God is worthy of praise."
[01:16:31.000 --> 01:16:33.000]   He heard someone preaching,
[01:16:33.000 --> 01:16:35.000]   King Solomon listened and believed.
[01:16:35.000 --> 01:16:38.000]   Then King Solomon gave him a lot of gifts
[01:16:38.000 --> 01:16:40.000]   and returned to his country.
[01:16:40.000 --> 01:16:41.000]   We generally believe that
[01:16:41.000 --> 01:16:45.000]   when King Solomon returned to Ethiopia,
[01:16:45.000 --> 01:16:50.000]   he brought the Jews back to Ethiopia.
[01:16:50.000 --> 01:16:52.000]   Because after 1000 years,
[01:16:52.000 --> 01:16:53.000]   we know that
[01:16:53.000 --> 01:16:54.000]   in the book of Exodus,
[01:16:54.000 --> 01:16:57.000]   there is a priest named Ezechias.
[01:16:57.000 --> 01:16:59.000]   At that time, this priest served
[01:16:59.000 --> 01:17:01.000]   under King Ezechias,
[01:17:01.000 --> 01:17:06.000]   the head of the rich family of King Gama.
[01:17:06.000 --> 01:17:09.000]   He went to Jerusalem to worship.
[01:17:09.000 --> 01:17:13.000]   He was a foreigner who believed in the Jews.
[01:17:13.000 --> 01:17:14.000]   It was recorded that
[01:17:14.000 --> 01:17:17.000]   he was reading the book of Ezekias in his car.
[01:17:17.000 --> 01:17:20.000]   He was holding a book of Ezechias.
[01:17:20.000 --> 01:17:22.000]   The book of Ezechias said that
[01:17:22.000 --> 01:17:26.000]   the priest Ezechias was being killed,
[01:17:26.000 --> 01:17:28.000]   he was being judged unjustly,
[01:17:28.000 --> 01:17:30.000]   and he was being killed.
[01:17:30.000 --> 01:17:34.000]   Philip explained the gospel
[01:17:34.000 --> 01:17:37.000]   and the gospel related to Jesus Christ.
[01:17:37.000 --> 01:17:39.000]   So we believe that
[01:17:39.000 --> 01:17:44.000]   the Queen of Sheba believed in the God of Solomon
[01:17:44.000 --> 01:17:48.000]   and brought the Jewish doctrine
[01:17:48.000 --> 01:17:51.000]   to Ethiopia.
[01:17:51.000 --> 01:17:53.000]   It is worth noting that
[01:17:53.000 --> 01:17:56.000]   this priest was holding a book of Ezechias.
[01:17:56.000 --> 01:17:59.000]   The Bible at that time was handwritten,
[01:17:59.000 --> 01:18:01.000]   very expensive.
[01:18:01.000 --> 01:18:02.000]   He had a lot of capital.
[01:18:02.000 --> 01:18:04.000]   He bought a book to read.
[01:18:04.000 --> 01:18:06.000]   So I hope everyone will buy a good,
[01:18:06.000 --> 01:18:08.000]   well-known Bible
[01:18:08.000 --> 01:18:11.000]   to study the word of God.
[01:18:11.000 --> 01:18:16.000]   Finally, we compare the gospel of Jesus Christ.
[01:18:16.000 --> 01:18:18.000]   He compared it with Jesus Christ with the book of Ezekias.
[01:18:18.000 --> 01:18:19.000]   The book of Ezekias was a prophet.
[01:18:19.000 --> 01:18:20.000]   Jesus was a greater prophet,
[01:18:20.000 --> 01:18:22.000]   a true body.
[01:18:22.000 --> 01:18:24.000]   But the book of Ezekias did not perform a miracle.
[01:18:24.000 --> 01:18:26.000]   It just said that you will be destroyed.
[01:18:26.000 --> 01:18:30.000]   He did not even mention them repenting.
[01:18:30.000 --> 01:18:33.000]   But all the foreigners in the city of Lemnipolis
[01:18:33.000 --> 01:18:35.000]   repented and believed in God.
[01:18:35.000 --> 01:18:39.000]   Instead, Jesus Christ himself appeared
[01:18:39.000 --> 01:18:41.000]   and preached the gospel to the Jews.
[01:18:41.000 --> 01:18:43.000]   He performed many miracles.
[01:18:43.000 --> 01:18:45.000]   But most Jews did not believe.
[01:18:45.000 --> 01:18:51.000]   Solomon and Jesus were kings.
[01:18:51.000 --> 01:18:52.000]   But Jesus was the eternal king,
[01:18:52.000 --> 01:18:53.000]   the son of God.
[01:18:53.000 --> 01:18:57.000]   The prophet of the king of Solomon and the king of Zebalia
[01:18:57.000 --> 01:18:59.000]   did not see any miracles.
[01:18:59.000 --> 01:19:02.000]   Zebalia, as a foreigner,
[01:19:02.000 --> 01:19:04.000]   also believed in God.
[01:19:04.000 --> 01:19:07.000]   But many Jews
[01:19:07.000 --> 01:19:11.000]   did not repent and believe in Jesus.
[01:19:11.000 --> 01:19:13.000]   So Jesus said that
[01:19:13.000 --> 01:19:16.000]   this generation of unbelievers will seek God's miracles.
[01:19:16.000 --> 01:19:20.000]   So we should not be obsessed with the miracle of God's miracles.
[01:19:20.000 --> 01:19:23.000]   Because faith comes from hearing.
[01:19:23.000 --> 01:19:26.000]   Instead, we should work hard to study the Bible,
[01:19:26.000 --> 01:19:28.000]   understand the Bible, and spread the Bible.
[01:19:28.000 --> 01:19:32.000]   So that more people can hear and believe
[01:19:32.000 --> 01:19:34.000]   and pray to God.
[01:19:34.000 --> 01:19:39.000]   Today, I will summarize the three points of the Bible.
[01:19:39.000 --> 01:19:41.000]   The first point is that
[01:19:41.000 --> 01:19:45.000]   Jesus Christ knows our thoughts and ideas.
[01:19:45.000 --> 01:19:49.000]   So we should always be vigilant and reverent to God.
[01:19:49.000 --> 01:19:54.000]   Do not be ignorant and think that God does not know what we are doing.
[01:19:54.000 --> 01:19:56.000]   We can't hide.
[01:19:56.000 --> 01:19:59.000]   The light of God is always in us.
[01:19:59.000 --> 01:20:02.000]   The light of God is always in our hearts.
[01:20:02.000 --> 01:20:07.000]   We are just deliberately blind, deliberately deaf, deliberately dumb
[01:20:07.000 --> 01:20:09.000]   to escape God.
[01:20:09.000 --> 01:20:15.000]   If we still want to keep some dark places in our hearts,
[01:20:15.000 --> 01:20:17.000]   God knows.
[01:20:17.000 --> 01:20:19.000]   Do not deceive yourself.
[01:20:19.000 --> 01:20:25.000]   Jesus Christ is the Lord of the material world and the spiritual world.
[01:20:25.000 --> 01:20:28.000]   No matter what disease, ghosts, and evangelization,
[01:20:28.000 --> 01:20:32.000]   He is the Lord of the material world and the spiritual world.
[01:20:32.000 --> 01:20:34.000]   And the Lord of God has come to us.
[01:20:34.000 --> 01:20:38.000]   When we accept Jesus Christ as our Lord,
[01:20:38.000 --> 01:20:41.000]   the Lord of God is already in our hearts.
[01:20:41.000 --> 01:20:42.000]   But the question is,
[01:20:42.000 --> 01:20:45.000]   does our heart accept the words of Jesus Christ?
[01:20:45.000 --> 01:20:47.000]   Do we listen to a part and not listen to a part?
[01:20:47.000 --> 01:20:59.000]   Or is it a respectful and respectful teaching of God?
[01:20:59.000 --> 01:21:02.000]   The second is to remove the fruit from the tree and the fruit from the seed.
[01:21:02.000 --> 01:21:06.000]   That is, our life must change and our heart must be reconciled with our repentance.
[01:21:06.000 --> 01:21:08.000]   Do not be a false Christian.
[01:21:08.000 --> 01:21:12.000]   Because being a false Christian is the most stupid.
[01:21:12.000 --> 01:21:23.000]   Rather than being a Christian who wants to be a false Christian in the church,
[01:21:23.000 --> 01:21:25.000]   why not not go to church?
[01:21:25.000 --> 01:21:28.000]   Because if you don't go to church, you will end up in hell.
[01:21:28.000 --> 01:21:32.000]   But if you live a false Christian life in the church,
[01:21:32.000 --> 01:21:34.000]   you will end up in hell.
[01:21:34.000 --> 01:21:37.000]   This is the stupidest thing.
[01:21:37.000 --> 01:21:39.000]   So we should not deceive God.
[01:21:39.000 --> 01:21:41.000]   Because God is unbecoming.
[01:21:41.000 --> 01:21:46.000]   Believe in God and repent and confess your sins.
[01:21:46.000 --> 01:21:50.000]   Really ask God to help us to go through a holy trial and live a life that is in harmony with God.
[01:21:50.000 --> 01:21:53.000]   Do not be a slave to God.
[01:21:53.000 --> 01:21:59.000]   Finally, the work of God is a direction, not a goal.
[01:21:59.000 --> 01:22:02.000]   It is the direction of Jesus Christ's holiness,
[01:22:02.000 --> 01:22:05.000]   so that people can hear God's words and see God's great power.
[01:22:05.000 --> 01:22:08.000]   So we should not be obsessed with the work of God.
[01:22:08.000 --> 01:22:13.000]   Also, do not think that the work of God is the foundation of faith.
[01:22:13.000 --> 01:22:15.000]   The work of God is not the foundation of faith.
[01:22:15.000 --> 01:22:17.000]   It is not the foundation of faith.
[01:22:17.000 --> 01:22:21.000]   Faith comes from the way of hearing,
[01:22:21.000 --> 01:22:24.000]   and the way of hearing comes from the words of Jesus Christ.
[01:22:24.000 --> 01:22:30.000]   So when Jesus Christ talked about his sign of the holy meal,
[01:22:30.000 --> 01:22:34.000]   he said, "In the future, you have to eat my flesh and drink my blood."
[01:22:34.000 --> 01:22:37.000]   Many people think that this is a difficult path.
[01:22:37.000 --> 01:22:40.000]   Maybe today I have talked for a long time,
[01:22:40.000 --> 01:22:44.000]   some people think that Professor Hsu's talk is very long and difficult to understand.
[01:22:44.000 --> 01:22:47.000]   Jesus Christ asked the disciples,
[01:22:47.000 --> 01:22:49.000]   "Are you not leaving yet?"
[01:22:49.000 --> 01:22:51.000]   The disciples followed Jesus Christ.
[01:22:51.000 --> 01:22:53.000]   Jesus Christ talked about a deeper path,
[01:22:53.000 --> 01:22:55.000]   and they all left.
[01:22:55.000 --> 01:22:57.000]   Jesus Christ asked them,
[01:22:57.000 --> 01:22:59.000]   "Are you not leaving yet?"
[01:22:59.000 --> 01:23:01.000]   Simon Peter answered,
[01:23:01.000 --> 01:23:05.000]   "Lord, you have eternal life.
[01:23:05.000 --> 01:23:07.000]   Who are we to follow?
[01:23:07.000 --> 01:23:11.000]   We have believed and know that you are the Holy One of God."
[01:23:11.000 --> 01:23:16.000]   So Simon Peter stayed with Jesus.
[01:23:16.000 --> 01:23:19.000]   It is not because he thought, "Lord, you can do the work of God.
[01:23:19.000 --> 01:23:22.000]   Lord, you can feed thousands of people.
[01:23:22.000 --> 01:23:26.000]   Lord, you can do the work of God and help us to recover."
[01:23:26.000 --> 01:23:28.000]   Simon Peter answered correctly,
[01:23:28.000 --> 01:23:31.000]   "Lord, you have eternal life.
[01:23:31.000 --> 01:23:33.000]   Who are we to follow?
[01:23:33.000 --> 01:23:36.000]   It is not because he thought, "Lord, you can do the work of God.
[01:23:36.000 --> 01:23:38.000]   Who are we to follow?"
[01:23:38.000 --> 01:23:41.000]   So we are very clear about the teachings of the Bible.
[01:23:41.000 --> 01:23:43.000]   "Lord, you have eternal life.
[01:23:43.000 --> 01:23:46.000]   Who are we to follow?"
[01:23:46.000 --> 01:23:49.000]   I will share with you today.
[01:23:49.000 --> 01:23:54.000]   I hope you understand the relationship between the work of God and truth.
[01:23:54.000 --> 01:24:00.000]   The work of God helps people to point to the truth,
[01:24:00.000 --> 01:24:04.000]   and it has the function of testimony.
[01:24:04.000 --> 01:24:07.000]   But the work of God is not the truth itself.
[01:24:07.000 --> 01:24:11.000]   Faith comes from the hearing,
[01:24:11.000 --> 01:24:15.000]   and the hearing comes from the words of Jesus Christ.
[01:24:15.000 --> 01:24:20.000]   So I hope everyone will read the Bible carefully today,
[01:24:20.000 --> 01:24:22.000]   and understand the words of God,
[01:24:22.000 --> 01:24:24.000]   especially the teachings of Jesus Christ.
[01:24:24.000 --> 01:24:26.000]   I hope the words of God will bless you.
[01:24:26.000 --> 01:24:27.000]   Thank you.
[01:24:27.000 --> 01:24:30.000]   [END]
[01:24:30.000 --> 01:24:33.000]   [END]
[01:24:33.000 --> 01:24:36.000]   [END]
[01:24:36.000 --> 01:24:39.000]   [END]
[01:24:39.000 --> 01:24:42.000]   [END]
[01:24:42.000 --> 01:24:45.000]   [END]
[01:24:45.000 --> 01:24:55.000]   [BLANK_AUDIO]

