
[00:00:00.000 --> 00:00:06.680]  今天我們分享的題目是馬可不下的耶穌
[00:49:13.480 --> 00:49:15.600]  或者我們以為他有很大的權力
[00:49:15.600 --> 00:49:18.560]  或者我們以為他是不倒的
[00:49:18.560 --> 00:49:21.200]  但最大的羅馬帝國
[00:49:21.200 --> 00:49:24.400]  都可以一夜之間傾覆
[00:49:24.400 --> 00:49:27.200]  有多少千人的群
[00:49:27.200 --> 00:49:29.080]  的軍隊
[00:49:29.080 --> 00:49:30.880]  都可以覆亡
[00:49:30.880 --> 00:49:32.480]  因為我們今天要打的仗
[00:49:32.480 --> 00:49:35.160]  我們不是靠兵不是靠馬
[00:49:35.160 --> 00:49:36.880]  是靠神的話
[00:49:36.880 --> 00:49:39.760]  就能成事
[00:49:39.760 --> 00:49:44.480]  就讓我們不要學習魔鬼的邏輯
[00:49:44.480 --> 00:49:47.320]  我們敬畏你不是因為祝福我們
[00:49:47.320 --> 00:49:54.080]  我們敬畏你是因為你就是我們的天父爸爸
[00:49:54.080 --> 00:49:57.400]  求你給力量我們
[00:49:57.400 --> 00:50:00.120]  讓我們懂得倚靠你
[00:50:00.120 --> 00:50:05.080]  讓我們懂得我們今天所有的一切
[00:50:05.080 --> 00:50:07.480]  都是出於你的
[00:50:07.480 --> 00:50:11.000]  以至我們不會太著緊
[00:50:11.000 --> 00:50:14.800]  我們怎樣去憐憫你
[00:50:14.800 --> 00:50:16.520]  以至我們更加懂得
[00:50:16.520 --> 00:50:20.600]  去運用你給我們的恩賜財幹金錢
[00:50:20.600 --> 00:50:24.320]  運用在聖功的上面
[00:50:24.320 --> 00:50:27.280]  以至能夠更多人得到你的愛
[00:50:27.280 --> 00:50:28.680]  我們多謝你
[00:50:28.680 --> 00:50:29.840]  我們這樣禱告
[00:50:29.840 --> 00:50:33.360]  是奉主耶穌基督得勝的明智而祈求
[00:50:33.360 --> 00:50:35.360]  阿門
[00:50:35.360 --> 00:50:37.360]  阿門
[00:50:37.360 --> 00:50:39.360]  阿門
[00:50:39.360 --> 00:50:41.360]  阿門
[00:50:41.360 --> 00:50:43.360]  阿門
[00:50:43.360 --> 00:50:45.360]  阿門
[00:50:45.360 --> 00:50:47.360]  阿門
[00:50:47.360 --> 00:50:50.360]  (字幕由 Amara.org 社群提供)
[00:50:50.360 --> 00:50:52.360]  (音樂停止)

