
[00:00:00.000 --> 00:00:06.560]  我自己看一看 其實今年已經是第四次來
[00:45:05.320 --> 00:45:07.320]  我們的身份 我們的本份
[00:45:07.320 --> 00:45:09.320]  以致我們能夠敬畏神
[00:45:09.320 --> 00:45:11.320]  守神的誡命
[00:45:11.320 --> 00:45:13.320]  我們去做我們應做的事
[00:45:13.320 --> 00:45:15.320]  因為這是我們的本份
[00:45:15.320 --> 00:45:17.320]  我們作為基督徒
[00:45:17.320 --> 00:45:19.320]  在短暫人生當中
[00:45:19.320 --> 00:45:21.320]  能夠做一個有福音承擔的人
[00:45:21.320 --> 00:45:23.320]  承擔使命的人
[00:45:23.320 --> 00:45:25.320]  讓我們能夠站出來 活出來
[00:45:25.320 --> 00:45:27.320]  能夠說出來 能夠救人出來
[00:45:27.320 --> 00:45:29.320]  將一些人的名字
[00:45:29.320 --> 00:45:31.320]  人的樣子 放在我們腦裏
[00:45:31.320 --> 00:45:33.320]  叫我們紀念他們 關心他們
[00:45:33.320 --> 00:45:35.320]  見他們 花時間和他們一起
[00:45:35.320 --> 00:45:37.320]  將美好訊息和他們分享
[00:45:37.320 --> 00:45:39.320]  求祢幫助我們
[00:45:39.320 --> 00:45:41.320]  成為一個真正福音的人
[00:45:41.320 --> 00:45:43.320]  不是一個旁觀者
[00:45:43.320 --> 00:45:45.320]  而是真正參與者 多謝主
[00:45:45.320 --> 00:45:47.320]  聽我們禱告 奉耶穌的名祈禱 阿們
[00:45:47.320 --> 00:45:50.320]  (字幕由 Amara.org 社群提供)

