
[00:00:00.000 --> 00:00:04.600]  各位聽眾 各位聽眾 各位聽眾
[00:38:21.200 --> 00:38:23.200]  去到中國留下他們的生命
[00:38:23.200 --> 00:38:25.200]  種下了血的種子
[00:38:25.200 --> 00:38:28.200]  以致有今天的中國教會
[00:38:28.200 --> 00:38:31.200]  現在有多少人看宣教士的歷史
[00:38:31.200 --> 00:38:33.200]  是非常感動的
[00:38:33.200 --> 00:38:34.200]  有一首歌叫「使命」
[00:38:34.200 --> 00:38:35.200]  有沒有唱過呢?
[00:38:35.200 --> 00:38:36.200]  有一個短片
[00:38:36.200 --> 00:38:37.200]  有很多宣教士的相片
[00:38:37.200 --> 00:38:39.200]  一張一張打出來
[00:38:39.200 --> 00:38:41.200]  你說神沒有聽祈禱嗎?
[00:38:41.200 --> 00:38:43.200]  神有聽
[00:38:43.200 --> 00:38:45.200]  以致這一班宣教士
[00:38:45.200 --> 00:38:48.200]  能夠讓中國教會建立起來
[00:38:48.200 --> 00:38:50.200]  你看希伯來書十一章的時候
[00:38:50.200 --> 00:38:53.200]  有很多你聽過的恩爵信那首歌
[00:38:53.200 --> 00:38:56.200]  「貧信」
[00:38:56.200 --> 00:38:58.200]  裡面說到有些人真的成功
[00:38:58.200 --> 00:39:00.200]  也有很多人殉道
[00:39:00.200 --> 00:39:02.200]  成功也好殉道也好
[00:39:02.200 --> 00:39:03.200]  這裡有說
[00:39:03.200 --> 00:39:06.200]  都是因為信得了美好的證據
[00:39:06.200 --> 00:39:08.200]  有好的證據
[00:39:08.200 --> 00:39:11.200]  不是沒有事才有見證
[00:39:11.200 --> 00:39:13.200]  有事就沒有見證
[00:39:13.200 --> 00:39:15.200]  不是這樣的
[00:39:15.200 --> 00:39:16.200]  有時我會覺得
[00:39:16.200 --> 00:39:18.200]  有病沒病
[00:39:18.200 --> 00:39:21.200]  順滑亦都可以做見證
[00:39:21.200 --> 00:39:22.200]  我們常常覺得
[00:39:22.200 --> 00:39:23.200]  沒有事
[00:39:23.200 --> 00:39:24.200]  譬如有時我問學生
[00:39:24.200 --> 00:39:25.200]  怎樣可以做見證
[00:39:25.200 --> 00:39:26.200]  考第一考第二不行嗎?
[00:39:26.200 --> 00:39:28.200]  考最後不行嗎?
[00:39:28.200 --> 00:39:30.200]  有沒有聽過考最後可以做見證的?
[00:39:30.200 --> 00:39:32.200]  為甚麼考最後不可以做見證呢?
[00:39:32.200 --> 00:39:33.200]  我讀完書
[00:39:33.200 --> 00:39:35.200]  我不是讀書的材料
[00:39:35.200 --> 00:39:36.200]  我真的不行
[00:39:36.200 --> 00:39:38.200]  我的態度和我的關係
[00:39:38.200 --> 00:39:40.200]  我的行為我的表現
[00:39:40.200 --> 00:39:42.200]  我可以有見證的
[00:39:42.200 --> 00:39:46.200]  以前認識一位籃球選手林書豪
[00:39:46.200 --> 00:39:47.200]  林璇風
[00:39:47.200 --> 00:39:48.200]  贏的時候
[00:39:48.200 --> 00:39:50.200]  所有人都訪問他
[00:39:50.200 --> 00:39:51.200]  真的很厲害
[00:39:51.200 --> 00:39:55.200]  練甚麼甚麼的
[00:39:55.200 --> 00:39:56.200]  很多東西
[00:39:56.200 --> 00:39:57.200]  林璇風
[00:39:57.200 --> 00:39:59.200]  後來他慢慢輸球了
[00:39:59.200 --> 00:40:03.200]  被球隊換了去第二隊
[00:40:03.200 --> 00:40:05.200]  有個基督教電台訪問他
[00:40:05.200 --> 00:40:07.200]  林書豪你一直說為神打球
[00:40:07.200 --> 00:40:08.200]  你現在輸球
[00:40:08.200 --> 00:40:10.200]  你怎樣為神打球呢?
[00:40:10.200 --> 00:40:12.200]  他說無論我贏與輸
[00:40:12.200 --> 00:40:13.200]  我都是為耶穌打球
[00:40:13.200 --> 00:40:15.200]  我都能夠見證神
[00:40:15.200 --> 00:40:16.200]  不是贏球才可以
[00:40:16.200 --> 00:40:18.200]  輸球就不行
[00:40:18.200 --> 00:40:19.200]  不是這樣的
[00:40:19.200 --> 00:40:21.200]  所以我們對祈禱有些迷思
[00:40:21.200 --> 00:40:23.200]  就是如果這樣就一定是這樣
[00:40:23.200 --> 00:40:25.200]  不是一定要這樣
[00:40:25.200 --> 00:40:26.200]  所以祈禱的人要祈求
[00:40:26.200 --> 00:40:28.200]  但祈禱的神學
[00:40:28.200 --> 00:40:31.200]  請你正確一點
[00:40:31.200 --> 00:40:32.200]  所以我記得
[00:40:32.200 --> 00:40:36.200]  我今天收到一個短訊
[00:40:36.200 --> 00:40:38.200]  其實是全福堂
[00:40:38.200 --> 00:40:41.200]  全福堂有一個人給我的
[00:40:41.200 --> 00:40:42.200]  昨天聽完他講
[00:40:42.200 --> 00:40:44.200]  他聽完這篇讀他講
[00:40:44.200 --> 00:40:49.200]  原來喜樂不是當人順風順水的時候的專利
[00:40:49.200 --> 00:40:52.200]  原來發現當人在患難中仍有喜樂的心
[00:40:52.200 --> 00:40:54.200]  這個才是最大的祝福
[00:40:54.200 --> 00:40:57.200]  不是一定要順我們才會感謝神
[00:40:57.200 --> 00:40:59.200]  不是我們順才會讚美神
[00:40:59.200 --> 00:41:01.200]  不是我們順才會見證神
[00:41:01.200 --> 00:41:03.200]  原來不是的
[00:41:03.200 --> 00:41:06.200]  我記得去年
[00:41:06.200 --> 00:41:08.200]  我講過一個美國神聖
[00:41:08.200 --> 00:41:13.200]  我講過一個姊妹
[00:41:13.200 --> 00:41:14.200]  光頭
[00:41:14.200 --> 00:41:16.200]  她的名句是
[00:41:16.200 --> 00:41:18.200]  我們不需要等到人生沒有問題
[00:41:18.200 --> 00:41:20.200]  才可以決定選擇喜樂
[00:41:20.200 --> 00:41:22.200]  我們不需要等到一切都沒問題
[00:41:22.200 --> 00:41:24.200]  才決定要快樂
[00:41:24.200 --> 00:41:25.200]  不需要的
[00:41:25.200 --> 00:41:27.200]  順風不是因為沒有問題
[00:41:27.200 --> 00:41:29.200]  讚美神感謝神愛神
[00:41:29.200 --> 00:41:31.200]  不是因為我沒有問題
[00:41:31.200 --> 00:41:33.200]  無病無痛才會這樣做
[00:41:33.200 --> 00:41:34.200]  縱然有病有痛
[00:41:34.200 --> 00:41:37.200]  我仍然相信我的神愛我的神
[00:41:37.200 --> 00:41:39.200]  我仍然可以見證我的神
[00:41:39.200 --> 00:41:41.200]  所以討好神要祈求
[00:41:41.200 --> 00:41:43.200]  討好神要正確
[00:41:43.200 --> 00:41:45.200]  最後一樣就是要回應神
[00:41:45.200 --> 00:41:47.200]  這裡講到
[00:41:47.200 --> 00:41:49.200]  德德耶和華語必從心得力
[00:41:49.200 --> 00:41:51.200]  如鷹展翅上騰
[00:41:51.200 --> 00:41:53.200]  奔跑不倫倦行走不疲乏
[00:41:53.200 --> 00:41:55.200]  三個動詞是什麼
[00:41:55.200 --> 00:41:59.200]  展翅上騰奔跑行走
[00:41:59.200 --> 00:42:01.200]  我們是信神
[00:42:01.200 --> 00:42:03.200]  但不單止信神
[00:42:03.200 --> 00:42:05.200]  請你信神
[00:42:05.200 --> 00:42:07.200]  即是信伏實
[00:42:07.200 --> 00:42:09.200]  有些學生以前來找我和他們祈禱
[00:42:09.200 --> 00:42:11.200]  我問他們祈什麼禱
[00:42:11.200 --> 00:42:13.200]  明天考試
[00:42:13.200 --> 00:42:15.200]  為什麼要我和他們祈禱還沒讀完
[00:42:15.200 --> 00:42:17.200]  你自己也用心讀書
[00:42:17.200 --> 00:42:19.200]  不可以說你幫我按手
[00:42:19.200 --> 00:42:21.200]  在我腦袋裡
[00:42:21.200 --> 00:42:23.200]  讓我記起我沒讀過的東西
[00:42:23.200 --> 00:42:25.200]  不是這樣的
[00:42:25.200 --> 00:42:27.200]  我講到的東西
[00:42:27.200 --> 00:42:29.200]  我都準備好
[00:42:29.200 --> 00:42:31.200]  今早我找了很多次
[00:42:31.200 --> 00:42:33.200]  都寫了很多東西
[00:42:33.200 --> 00:42:35.200]  不可以說
[00:42:35.200 --> 00:42:37.200]  神求你讓我能夠
[00:42:37.200 --> 00:42:39.200]  沒想到的都能講到
[00:42:39.200 --> 00:42:41.200]  每個人都要盡力
[00:42:41.200 --> 00:42:43.200]  所以等我耶和華人
[00:42:43.200 --> 00:42:45.200]  不只是坐著等
[00:42:45.200 --> 00:42:47.200]  等的意思是等你的時間
[00:42:47.200 --> 00:42:49.200]  等你的方
[00:42:49.200 --> 00:42:51.200]  我不會走出我不會亂來
[00:42:51.200 --> 00:42:53.200]  要盡我的本份
[00:42:53.200 --> 00:42:55.200]  保羅說什麼
[00:42:55.200 --> 00:42:57.200]  他會盡心竭力
[00:42:57.200 --> 00:42:59.200]  保羅也盡心竭力
[00:42:59.200 --> 00:43:01.200]  所以要記住這一點
[00:43:01.200 --> 00:43:03.200]  所以討好人要祈求
[00:43:03.200 --> 00:43:05.200]  討好人要正確
[00:43:05.200 --> 00:43:07.200]  討好人要行動
[00:43:07.200 --> 00:43:09.200]  三樣東西
[00:43:09.200 --> 00:43:11.200]  我溫一溫
[00:43:11.200 --> 00:43:13.200]  神有三個特色
[00:43:13.200 --> 00:43:15.200]  第一
[00:43:15.200 --> 00:43:17.200]  神是有
[00:43:17.200 --> 00:43:19.200]  你們看淡我了
[00:43:19.200 --> 00:43:21.200]  第二神是有能力
[00:43:21.200 --> 00:43:23.200]  第三
[00:43:23.200 --> 00:43:25.200]  神是合理
[00:43:25.200 --> 00:43:27.200]  人要祈求
[00:43:27.200 --> 00:43:29.200]  人要正確
[00:43:29.200 --> 00:43:31.200]  人要行動
[00:43:31.200 --> 00:43:33.200]  要記住
[00:43:33.200 --> 00:43:35.200]  認識聽人求的神
[00:43:35.200 --> 00:43:37.200]  神是慈愛的神
[00:43:37.200 --> 00:43:39.200]  認識向神求的人
[00:43:39.200 --> 00:43:41.200]  人要求神
[00:43:41.200 --> 00:43:43.200]  討好人要祈求
[00:43:43.200 --> 00:43:45.200]  討好神要正確
[00:43:45.200 --> 00:43:47.200]  討好人要行動
[00:43:47.200 --> 00:43:49.200]  當時的基督徒
[00:43:49.200 --> 00:43:51.200]  他在2018年患上癌症
[00:43:51.200 --> 00:43:53.200]  2022年中了新冠
[00:43:53.200 --> 00:43:55.200]  2021年4月
[00:43:55.200 --> 00:43:57.200]  奇蹟就康復了
[00:43:57.200 --> 00:43:59.200]  你知道嗎?
[00:43:59.200 --> 00:44:01.200]  如果癌症到末期會腹脹
[00:44:01.200 --> 00:44:03.200]  會積水
[00:44:03.200 --> 00:44:05.200]  一夜之間所有都沒有了
[00:44:05.200 --> 00:44:07.200]  裡面的腫瘤
[00:44:07.200 --> 00:44:09.200]  全部都沒有了
[00:44:09.200 --> 00:44:11.200]  醫生也解釋不了
[00:44:11.200 --> 00:44:13.200]  只能說神醫好他
[00:44:13.200 --> 00:44:15.200]  很多人很開心
[00:44:15.200 --> 00:44:17.200]  當時兩批人幫他祈禱
[00:44:17.200 --> 00:44:19.200]  一批人
[00:44:19.200 --> 00:44:21.200]  有個老師跟他說
[00:44:21.200 --> 00:44:23.200]  他說:Nichole你可以走了
[00:44:23.200 --> 00:44:25.200]  為什麼?
[00:44:25.200 --> 00:44:27.200]  我們祈禱了
[00:44:27.200 --> 00:44:29.200]  我們看到耶穌來接你
[00:44:29.200 --> 00:44:31.200]  你應該走了
[00:44:31.200 --> 00:44:33.200]  另一批人說:Nichole我們祈禱了
[00:44:33.200 --> 00:44:35.200]  神說你會好
[00:44:35.200 --> 00:44:37.200]  Nichole聽完兩邊人說
[00:44:37.200 --> 00:44:39.200]  到底我走還是不走呢?
[00:44:39.200 --> 00:44:41.200]  這邊說耶穌接你
[00:44:41.200 --> 00:44:43.200]  這邊說你可以留下
[00:44:43.200 --> 00:44:45.200]  他就好了
[00:44:45.200 --> 00:44:47.200]  當時有五個目者患病
[00:44:47.200 --> 00:44:49.200]  四個走了只有他不走
[00:44:49.200 --> 00:44:51.200]  後來有人訪問他
[00:44:51.200 --> 00:44:53.200]  他說完見證後
[00:44:53.200 --> 00:44:55.200]  不是人決定我好與否
[00:44:55.200 --> 00:44:57.200]  好與否不重要
[00:44:57.200 --> 00:44:59.200]  他說走好或見神
[00:44:59.200 --> 00:45:01.200]  不走好或服侍神
[00:45:01.200 --> 00:45:03.200]  兩樣都好
[00:45:03.200 --> 00:45:05.200]  為什麼要堅持
[00:45:05.200 --> 00:45:07.200]  有些人說做人死不重要
[00:45:07.200 --> 00:45:09.200]  不過要到某個年齡
[00:45:09.200 --> 00:45:11.200]  你的年齡是105歲
[00:45:11.200 --> 00:45:13.200]  很多人定了這些
[00:45:13.200 --> 00:45:15.200]  不要超過這個框框
[00:45:15.200 --> 00:45:17.200]  你一定要在框框裡答應我的事
[00:45:17.200 --> 00:45:19.200]  麥康諾斯就很好
[00:45:19.200 --> 00:45:21.200]  他處之泰然
[00:45:21.200 --> 00:45:23.200]  無論怎樣神都是我的神
[00:45:23.200 --> 00:45:25.200]  訪問基督教電台
[00:45:25.200 --> 00:45:27.200]  訪問他
[00:45:27.200 --> 00:45:29.200]  如果神沒有醫好你會不會改變你對神的看法
[00:45:29.200 --> 00:45:31.200]  這就是他問的
[00:45:31.200 --> 00:45:33.200]  答案是
[00:45:33.200 --> 00:45:35.200]  他想都沒有想
[00:45:35.200 --> 00:45:37.200]  他說:No, he won't
[00:45:37.200 --> 00:45:39.200]  神醫好我不醫好
[00:45:39.200 --> 00:45:41.200]  我完全沒有改變
[00:45:41.200 --> 00:45:43.200]  2022年即是去年12月28日
[00:45:43.200 --> 00:45:45.200]  他安息處壞
[00:45:45.200 --> 00:45:47.200]  安息禮拜裡
[00:45:47.200 --> 00:45:49.200]  是一個榮耀神的安息禮拜
[00:45:49.200 --> 00:45:51.200]  好像我去年說的
[00:45:51.200 --> 00:45:53.200]  那個Nightbird
[00:45:53.200 --> 00:45:55.200]  安息禮拜也是一樣
[00:45:55.200 --> 00:45:57.200]  所以我很喜歡
[00:45:57.200 --> 00:45:59.200]  在一尊二十節說
[00:45:59.200 --> 00:46:01.200]  無論是生是死
[00:46:01.200 --> 00:46:03.200]  總叫基督在我身上照常
[00:46:03.200 --> 00:46:05.200]  保羅坐牢也好
[00:46:05.200 --> 00:46:07.200]  彼得放出來也好
[00:46:07.200 --> 00:46:09.200]  無論怎樣也好
[00:46:09.200 --> 00:46:11.200]  我的病好也好不好也好
[00:46:11.200 --> 00:46:13.200]  我一樣可以榮耀神
[00:46:13.200 --> 00:46:15.200]  一樣可以見證神
[00:46:15.200 --> 00:46:17.200]  所以我們回家想一想
[00:46:17.200 --> 00:46:19.200]  有什麼我們真的需要感謝神
[00:46:19.200 --> 00:46:21.200]  有什麼我們真的要對神認罪
[00:46:21.200 --> 00:46:23.200]  我們怨過很多次
[00:46:23.200 --> 00:46:25.200]  怨到今天還在這裡怨
[00:46:25.200 --> 00:46:27.200]  有什麼我們真的需要行動
[00:46:27.200 --> 00:46:29.200]  我們好好的去做
[00:46:29.200 --> 00:46:31.200]  神可以聽到可以不聽
[00:46:31.200 --> 00:46:33.200]  無論聽不聽
[00:46:33.200 --> 00:46:35.200]  記住神仍然是神
[00:46:35.200 --> 00:46:37.200]  神有主權
[00:46:37.200 --> 00:46:39.200]  人有責任
[00:46:39.200 --> 00:46:41.200]  所以記住我們要在禱告當中認識神
[00:46:41.200 --> 00:46:43.200]  也要在禱告當中見證神
[00:46:43.200 --> 00:46:45.200]  走出禱告的迷思
[00:46:45.200 --> 00:46:47.200]  明白禱告的意思
[00:46:47.200 --> 00:46:49.200]  好 我們一起祈禱
[00:46:49.200 --> 00:46:51.200]  天父我們求主你幫助我們明白你的心意
[00:46:51.200 --> 00:46:53.200]  天父我們求主你幫助我們明白你的心意
[00:46:53.200 --> 00:46:55.200]  以示我們在人生當中
[00:46:55.200 --> 00:46:57.200]  我們也一定會有朋友一定會需要的
[00:46:57.200 --> 00:46:59.200]  但叫我們不是說我們要神聽我們
[00:46:59.200 --> 00:47:01.200]  而是我們要明神的意思
[00:47:01.200 --> 00:47:03.200]  幫助我們能夠等候神
[00:47:03.200 --> 00:47:05.200]  等候耶和華
[00:47:05.200 --> 00:47:07.200]  而且能夠不單止信神
[00:47:07.200 --> 00:47:09.200]  而且信神
[00:47:09.200 --> 00:47:11.200]  多謝主聽我們祈禱奉耶穌的名字
[00:47:11.200 --> 00:47:13.200]  這裡是最後一課
[00:47:13.200 --> 00:47:15.200]  為什麼這麼開心
[00:47:15.200 --> 00:47:17.200]  因為我說完了
[00:47:17.200 --> 00:47:19.200]  外面還有這本書
[00:47:19.200 --> 00:47:21.200]  就是人生摩天輪
[00:47:21.200 --> 00:47:23.200]  有沒有看到
[00:47:23.200 --> 00:47:25.200]  就是我最新出的一本書
[00:47:25.200 --> 00:47:27.200]  去年拿了一本《鑒古詩金》給你們
[00:47:27.200 --> 00:47:29.200]  今年這一本就是人生摩天輪
[00:47:29.200 --> 00:47:31.200]  整本全道書
[00:47:31.200 --> 00:47:33.200]  我很喜歡的
[00:47:33.200 --> 00:47:35.200]  昨天也有和弟兄說
[00:47:35.200 --> 00:47:37.200]  很多黑社會說
[00:47:37.200 --> 00:47:39.200]  有今生
[00:47:39.200 --> 00:47:41.200]  沒有來世
[00:47:41.200 --> 00:47:43.200]  很多基督徒有來世沒有今生
[00:47:43.200 --> 00:47:45.200]  對世界提控
[00:47:45.200 --> 00:47:47.200]  因為全道書說虛空的虛空
[00:47:47.200 --> 00:47:49.200]  虛空的虛空
[00:47:49.200 --> 00:47:51.200]  你梳什麼頭呢
[00:47:51.200 --> 00:47:53.200]  虛空來的
[00:47:53.200 --> 00:47:55.200]  所以剛才我也說
[00:47:55.200 --> 00:47:57.200]  用針言書說
[00:47:57.200 --> 00:47:59.200]  嚴厲是虛假美容是虛浮的
[00:47:59.200 --> 00:48:01.200]  所以不要塗面霜
[00:48:01.200 --> 00:48:03.200]  有些人塗面霜又不敢告訴別人
[00:48:03.200 --> 00:48:05.200]  去了韓國走一圈又不敢告訴別人
[00:48:05.200 --> 00:48:07.200]  當然我也不是很贊成
[00:48:07.200 --> 00:48:09.200]  有時醒來我也不知道你是誰
[00:48:09.200 --> 00:48:11.200]  但我覺得
[00:48:11.200 --> 00:48:13.200]  享受今生有罪嗎
[00:48:13.200 --> 00:48:15.200]  全道書說了很多這些
[00:48:15.200 --> 00:48:17.200]  是神給你的恩賜
[00:48:17.200 --> 00:48:19.200]  是你的份
[00:48:19.200 --> 00:48:21.200]  這個不是愛世界
[00:48:21.200 --> 00:48:23.200]  所以今生好好過
[00:48:23.200 --> 00:48:25.200]  來生也好好過
[00:48:25.200 --> 00:48:27.200]  是應該有正確的人生觀
[00:48:27.200 --> 00:48:29.200]  不是有今生沒有來世
[00:48:29.200 --> 00:48:31.200]  不是有來世沒有今生
[00:48:31.200 --> 00:48:33.200]  所以全道書給一個很全面
[00:48:33.200 --> 00:48:35.200]  在陽光之下的人生應該怎樣過
[00:48:35.200 --> 00:48:37.200]  需要敬畏神
[00:48:37.200 --> 00:48:39.200]  敬神愛人
[00:48:39.200 --> 00:48:41.200]  這是神所喜悅的人生
[00:48:41.200 --> 00:48:43.200]  所以書在外面
[00:48:43.200 --> 00:48:45.200]  我幾堂也說過
[00:48:45.200 --> 00:48:47.200]  我現在開始不是賣書
[00:48:47.200 --> 00:48:49.200]  因為我所有書寫出來都是奉獻給神
[00:48:49.200 --> 00:48:51.200]  所以弟兄姐妹可以拿這些書
[00:48:51.200 --> 00:48:53.200]  拿完之後奉獻放在箱子裏
[00:48:53.200 --> 00:48:55.200]  這些錢就會用在中國的事工
[00:48:55.200 --> 00:48:57.200]  所以比較簡單一點
[00:48:57.200 --> 00:48:59.200]  我有其他書在外面
[00:48:59.200 --> 00:49:01.200]  你看有什麼書沒有
[00:49:01.200 --> 00:49:03.200]  你就像執藥般
[00:49:03.200 --> 00:49:05.200]  執幾本
[00:49:05.200 --> 00:49:07.200]  有些說我有看過
[00:49:07.200 --> 00:49:09.200]  多拿一本送給人
[00:49:09.200 --> 00:49:11.200]  也好事
[00:49:11.200 --> 00:49:13.200]  我一年只回來一次
[00:49:13.200 --> 00:49:15.200]  你們怎會那麼神心去買
[00:49:15.200 --> 00:49:17.200]  不要騙我
[00:49:17.200 --> 00:49:19.200]  我有的 我到處找的
[00:49:19.200 --> 00:49:21.200]  登報紙的
[00:49:21.200 --> 00:49:23.200]  所以今天既然大家在這裏
[00:49:23.200 --> 00:49:25.200]  可以去看看
[00:49:25.200 --> 00:49:27.200]  買些書回去看
[00:49:27.200 --> 00:49:29.200]  看書真的有益
[00:49:29.200 --> 00:49:31.200]  不單止防止老人癡呆
[00:49:31.200 --> 00:49:33.200]  幫助你靈命成長
[00:49:33.200 --> 00:49:35.200]  好 時間到了
[00:49:35.200 --> 00:49:37.200]  (字幕製作:貝爾)
[00:49:37.200 --> 00:49:39.200]  (字幕製作:貝爾)
[00:49:39.200 --> 00:49:41.200]  (字幕製作:貝爾)
[00:49:41.200 --> 00:49:43.200]  (字幕製作:貝爾)
[00:49:43.200 --> 00:49:45.200]  (字幕製作:貝爾)
[00:49:45.200 --> 00:49:47.200]  (字幕製作:貝爾)
[00:49:47.200 --> 00:49:50.200]  (字幕由 Amara.org 社群提供)

