
[00:00:00.000 --> 00:00:04.280]  各位大型節目的人們 平安
[00:46:08.920 --> 00:46:11.920]  我們一想要想基督的身體
[00:46:11.920 --> 00:46:14.080]  我們一想就要想one church
[00:46:14.080 --> 00:46:15.720]  你想一下
[00:46:15.720 --> 00:46:17.040]  你想不想one church
[00:46:17.040 --> 00:46:21.000]  你對上帝的信心去到哪裡
[00:46:21.000 --> 00:46:22.040]  什麼意思呢
[00:46:22.040 --> 00:46:26.480]  如果你相信耶穌教的頭
[00:46:26.480 --> 00:46:28.400]  一定相信我們基督徒
[00:46:28.400 --> 00:46:29.640]  頭是負責什麼
[00:46:29.640 --> 00:46:31.640]  控制整個身體
[00:46:31.640 --> 00:46:32.360]  是不是
[00:46:32.360 --> 00:46:35.360]  就是說一個器官
[00:46:35.360 --> 00:46:36.680]  如果他弄傷
[00:46:36.680 --> 00:46:38.640]  譬如我之前弄傷手指
[00:46:38.640 --> 00:46:39.640]  流血
[00:46:39.640 --> 00:46:41.920]  練不了琴一個星期
[00:46:41.920 --> 00:46:43.800]  那會不會好快
[00:46:43.800 --> 00:46:45.120]  會啊 當然
[00:46:45.120 --> 00:46:46.840]  身體很amazing
[00:46:46.840 --> 00:46:49.560]  但為什麼會懂得自己修復
[00:46:49.560 --> 00:46:52.280]  為什麼會覺得背後很複雜
[00:46:52.280 --> 00:46:53.800]  但還是腦子去控制
[00:46:53.800 --> 00:46:56.080]  不同的血去到哪裡
[00:46:56.080 --> 00:46:57.560]  有什麼營養給他
[00:46:57.560 --> 00:47:01.360]  手指自己不用擔心夠不夠營養
[00:47:01.360 --> 00:47:01.920]  是不是
[00:47:01.920 --> 00:47:03.200]  我想手指不會人口擔心
[00:47:03.200 --> 00:47:04.800]  哎呀 夠不夠營養呢
[00:47:04.800 --> 00:47:06.760]  長不長 尾指那一隻
[00:47:06.760 --> 00:47:08.480]  沒有的
[00:47:08.480 --> 00:47:10.360]  全信腦子的
[00:47:10.360 --> 00:47:11.120]  那就是什麼
[00:47:11.120 --> 00:47:13.560]  就是我們每一間堂會
[00:47:13.560 --> 00:47:15.080]  如果我們自己做好自己
[00:47:15.080 --> 00:47:18.640]  是慰藏整個教會的話
[00:47:18.640 --> 00:47:20.320]  那你說
[00:47:20.320 --> 00:47:21.840]  耶穌在這裡
[00:47:21.840 --> 00:47:23.000]  耶穌在頭上
[00:47:23.000 --> 00:47:26.080]  耶穌不會不清楚哪一間堂會有需要
[00:47:26.080 --> 00:47:28.800]  然後像身體一樣送不同的養分
[00:47:28.800 --> 00:47:30.160]  我一定相信
[00:47:30.160 --> 00:47:32.560]  我一定深信
[00:47:32.560 --> 00:47:34.480]  所以我們不用怕
[00:47:34.480 --> 00:47:36.040]  我可以再說很多很多
[00:47:36.040 --> 00:47:37.360]  不過現在已經45分鐘了
[00:47:37.360 --> 00:47:38.960]  不說了
[00:47:38.960 --> 00:47:40.560]  可以再說很多例子
[00:47:40.560 --> 00:47:41.640]  就是不同教會
[00:47:41.640 --> 00:47:43.400]  只要他不是看自己的話
[00:47:43.400 --> 00:47:45.360]  他一直顧及基督的身體的時候
[00:47:45.360 --> 00:47:47.000]  他從來都沒有缺乏
[00:47:47.000 --> 00:47:53.080]  天使是一直會飛下來去幫忙的
[00:47:53.080 --> 00:47:55.640]  最後有一句話來到結束
[00:47:55.640 --> 00:47:57.360]  就是柏奇教授曾經說過一句話
[00:47:57.360 --> 00:47:59.520]  因為他做了很多城市的事工
[00:47:59.520 --> 00:47:59.800]  他說
[00:47:59.800 --> 00:48:03.040]  We can't serve the city
[00:48:03.040 --> 00:48:05.240]  我們不可以去服侍一個城市
[00:48:05.240 --> 00:48:07.640]  without knowing and loving it
[00:48:07.640 --> 00:48:09.640]  而不知道它們發生什麼事
[00:48:09.640 --> 00:48:11.400]  而不愛它們
[00:48:11.400 --> 00:48:13.800]  如果只是你很愛它們
[00:48:13.800 --> 00:48:15.120]  但你不知道它們發生什麼事
[00:48:15.120 --> 00:48:17.840]  你也不知道它們有什麼需要
[00:48:17.840 --> 00:48:19.560]  你要知道它們有什麼需要
[00:48:19.560 --> 00:48:20.360]  你才明白
[00:48:20.360 --> 00:48:22.880]  而不是你拿著一些東西
[00:48:22.880 --> 00:48:24.280]  就硬塞給它
[00:48:24.280 --> 00:48:24.920]  你要這些
[00:48:24.920 --> 00:48:25.600]  你要這些
[00:48:25.600 --> 00:48:27.920]  這些對你最好
[00:48:27.920 --> 00:48:29.160]  在城市裡面
[00:48:29.160 --> 00:48:31.560]  未必是這樣去將上帝的愛
[00:48:31.560 --> 00:48:33.400]  帶給它們
[00:48:33.400 --> 00:48:37.240]  我們是否願意將平安
[00:48:37.240 --> 00:48:40.960]  帶給有需要的病人
[00:48:40.960 --> 00:48:44.160]  我們是否願意學習耶穌的洋式
[00:48:44.160 --> 00:48:44.960]  我們是否願意
[00:48:44.960 --> 00:48:47.800]  待會我再帶大家唱一首詩歌
[00:48:47.800 --> 00:48:48.480]  做回應詩
[00:48:48.480 --> 00:48:49.960]  就是《立志擺上》
[00:48:49.960 --> 00:48:52.000]  這次更加到肉了
[00:48:52.000 --> 00:48:54.280]  你知道城市事工重要
[00:48:54.280 --> 00:48:55.680]  你會不會用你
[00:48:55.680 --> 00:49:01.280]  我不管你是四歲到一百零四歲
[00:49:01.280 --> 00:49:03.600]  一百一十四歲都好
[00:49:03.600 --> 00:49:05.520]  只要你仍然可以禱告
[00:49:05.520 --> 00:49:09.680]  只要你仍然可以send message
[00:49:09.680 --> 00:49:14.560]  你一樣可以參與城市的事工
[00:49:14.560 --> 00:49:18.400]  做一個帶著上帝的愛
[00:49:18.400 --> 00:49:20.000]  帶著平安
[00:49:20.000 --> 00:49:21.880]  去將平安
[00:49:21.880 --> 00:49:22.960]  將愛
[00:49:22.960 --> 00:49:23.520]  將信
[00:49:23.520 --> 00:49:24.320]  將望
[00:49:24.320 --> 00:49:27.760]  帶給你身處的城市
[00:49:27.760 --> 00:49:30.640]  讓我們首先有一個安靜的時間
[00:49:30.640 --> 00:49:32.800]  當剛才詩歌說
[00:49:32.800 --> 00:49:35.000]  我們要效法基督的愛
[00:49:35.000 --> 00:49:38.800]  我們的眼界就會變改
[00:49:38.800 --> 00:49:41.520]  究竟大家現在如何去看
[00:49:41.520 --> 00:49:43.800]  你身處的城市呢?
[00:49:43.800 --> 00:49:47.640]  究竟你如何去運用
[00:49:47.640 --> 00:49:50.120]  你所讀過的經文
[00:49:50.120 --> 00:49:52.080]  你所認識的聖經
[00:49:52.080 --> 00:49:57.120]  來去應用在這個城市裡面呢?
[00:49:57.120 --> 00:49:58.440]  一詩教有祈禱
[00:49:58.440 --> 00:50:00.040]  求聖靈帶領我們
[00:50:00.040 --> 00:50:01.400]  讓我們更加明白
[00:50:01.400 --> 00:50:03.600]  上帝在我們身上的心意
[00:50:03.600 --> 00:50:07.080]  為何上帝擺我們在這個城市
[00:50:07.080 --> 00:50:11.520]  我深信一定有祂的美意
[00:50:11.520 --> 00:50:13.800]  究竟你有沒有去求問過上帝
[00:50:13.800 --> 00:50:16.280]  為何要擺你在這個城市
[00:50:16.280 --> 00:50:17.360]  有沒有求問過上帝
[00:50:17.360 --> 00:50:24.000]  為何讓你去接受以往的不同的裝備
[00:50:24.000 --> 00:50:28.440]  讓我們一起禱告
[00:50:28.440 --> 00:50:30.400]  七老的天父
[00:50:30.400 --> 00:50:31.640]  我們多謝你
[00:50:31.640 --> 00:50:32.520]  我們多謝你
[00:50:32.520 --> 00:50:36.040]  讓我們真的可以專起舊恩
[00:50:36.040 --> 00:50:38.920]  讓我們真的有個軍裝
[00:50:38.920 --> 00:50:41.960]  我們可以串起的
[00:50:41.960 --> 00:50:44.040]  你是會和我們一起同在
[00:50:44.040 --> 00:50:47.080]  你是會和我們一起去面對
[00:50:47.080 --> 00:50:52.040]  我們之後的種種
[00:50:52.040 --> 00:50:52.920]  剛才師哥說
[00:50:52.920 --> 00:50:55.360]  我們踏上基督的足印
[00:50:55.360 --> 00:50:58.040]  其實是在延伸基督的愛
[00:50:58.040 --> 00:51:01.920]  進入這個人海裡面
[00:51:01.920 --> 00:51:03.960]  求禰給我們更大的力量
[00:51:03.960 --> 00:51:06.440]  當我們進入人海的時候
[00:51:06.440 --> 00:51:08.360]  我們能夠帶著禰的愛
[00:51:08.360 --> 00:51:13.640]  我們能夠可以走在禰想我們走的地方
[00:51:13.640 --> 00:51:15.680]  求神禰真的帶領我們
[00:51:15.680 --> 00:51:19.640]  讓我們更加知道我們如何去前行
[00:51:19.640 --> 00:51:24.000]  讓我們更加有力去造炎、造光
[00:51:24.000 --> 00:51:29.200]  讓我們有膽量在人海裡面
[00:51:29.200 --> 00:51:32.360]  做一個身為基督徒
[00:51:32.360 --> 00:51:34.840]  我們如何可以將禰的福音傳開
[00:51:34.840 --> 00:51:37.360]  如何去傳揚耶穌
[00:51:37.360 --> 00:51:38.880]  求禰讓我們更加明白
[00:51:38.880 --> 00:51:40.240]  禰給我們的恩賜
[00:51:40.240 --> 00:51:41.360]  給我們的領受
[00:51:41.360 --> 00:51:42.760]  給我們的學習
[00:51:42.760 --> 00:51:47.880]  我們如何可以獻上最好
[00:51:47.880 --> 00:51:49.920]  求神禰真的帶領我們
[00:51:49.920 --> 00:51:54.640]  願意我們能夠用這本聖經來活
[00:51:54.640 --> 00:51:57.840]  讓這本聖經成為我們的腳前的燈
[00:51:57.840 --> 00:51:59.440]  路上的光
[00:51:59.440 --> 00:52:02.160]  但首要的條件
[00:52:02.160 --> 00:52:03.120]  其實禰已經做了
[00:52:03.120 --> 00:52:05.120]  禰已經啓示了在聖經裡面
[00:52:05.120 --> 00:52:07.080]  讓我們明白禰
[00:52:07.080 --> 00:52:09.200]  另外就是我們願不願意去看
[00:52:09.200 --> 00:52:10.360]  我們看完的時候
[00:52:10.360 --> 00:52:12.360]  我們願不願意去應用
[00:52:12.360 --> 00:52:14.640]  求禰讓我們每一個弟兄姐妹
[00:52:14.640 --> 00:52:16.720]  我們都有願意看
[00:52:16.720 --> 00:52:18.800]  願意認識禰的心
[00:52:18.800 --> 00:52:21.760]  但同樣要願意去運用
[00:52:21.760 --> 00:52:25.680]  在聖經里所學的那個決心
[00:52:25.680 --> 00:52:26.800]  我們這樣禱告
[00:52:26.800 --> 00:52:27.920]  是奉主耶穌基督
[00:52:27.920 --> 00:52:29.320]  得勝的名字祈求
[00:52:29.320 --> 00:52:31.320]  阿們
[00:52:31.320 --> 00:52:33.320]  阿們
[00:52:33.320 --> 00:52:35.320]  阿們
[00:52:35.320 --> 00:52:37.320]  阿們
[00:52:37.320 --> 00:52:39.320]  阿們
[00:52:39.320 --> 00:52:41.320]  阿們
[00:52:41.320 --> 00:52:44.320]  (字幕由 Amara.org 社群提供)

