
[00:00:00.000 --> 00:00:03.400]  今天是很特別的日子
[01:07:23.400 --> 01:07:24.400]  你太長篇大論的分享
[01:07:24.400 --> 01:07:26.400]  一個人三四句說話
[01:07:26.400 --> 01:07:27.400]  大家分享之後
[01:07:27.400 --> 01:07:32.400]  請你們認為分享得最頭頭是道的
[01:07:32.400 --> 01:07:35.400]  帶領大家做一個簡單的禱告
[01:07:35.400 --> 01:07:36.400]  好嗎?
[01:07:36.400 --> 01:07:38.400]  下面五分鐘的時間
[01:07:38.400 --> 01:07:40.400]  我們好好地運用
[01:07:40.400 --> 01:07:41.400]  在神的面前
[01:07:41.400 --> 01:07:44.400]  將我們所聽到的交托給他
[01:07:44.400 --> 01:07:53.400]  請你祈禱結束了
[01:07:53.400 --> 01:07:56.400]  請你開始簡單祈禱
[01:07:56.400 --> 01:07:59.400]  結束今天我們第一堂的聚會
[01:07:59.400 --> 01:08:01.400]  謝謝大家
[01:08:01.400 --> 01:08:02.400]  拜拜
[01:08:02.400 --> 01:08:04.400]  (下集再見)
[01:08:04.400 --> 01:08:06.400]  (字幕製作/時間軸:秋月AutumnMoon)

