
[00:00:00.000 --> 00:00:08.120]  新年期間我有機會和不同的人接觸
[00:45:50.200 --> 00:45:52.200]  這個境界就是地方在那裏
[00:45:52.200 --> 00:45:54.200]  但當人離開神
[00:45:54.200 --> 00:45:56.200]  吃了禁果之後
[00:45:56.200 --> 00:45:58.200]  這個境界已經失去了
[00:45:58.200 --> 00:46:00.200]  人不能再享受那種歡樂喜樂滿足
[00:46:00.200 --> 00:46:02.200]  為什麼呢?
[00:46:02.200 --> 00:46:04.200]  因為人失去了那種保護盾
[00:46:04.200 --> 00:46:06.200]  神就是人的保護盾
[00:46:06.200 --> 00:46:08.200]  人沒有了神
[00:46:08.200 --> 00:46:10.200]  人就連這個保護盾也失去了
[00:46:10.200 --> 00:46:12.200]  人離開神
[00:46:12.200 --> 00:46:14.200]  就差不多等於在高空跳下來
[00:46:14.200 --> 00:46:16.200]  不帶降落傘
[00:46:16.200 --> 00:46:18.200]  人離開神就差不多等於在深海潛水
[00:46:18.200 --> 00:46:20.200]  不帶氧氣筒
[00:46:20.200 --> 00:46:22.200]  我們看到人離開神的結果
[00:46:22.200 --> 00:46:24.200]  人就特別脆弱
[00:46:24.200 --> 00:46:26.200]  我不知道大家有沒有想過
[00:46:26.200 --> 00:46:28.200]  原來男人很脆弱
[00:46:28.200 --> 00:46:30.200]  男人在哪裏特別脆弱呢?
[00:46:30.200 --> 00:46:32.200]  就是失業的時候特別脆弱
[00:46:32.200 --> 00:46:34.200]  所以女的那些
[00:46:34.200 --> 00:46:36.200]  找完一份又一份不介意的
[00:46:36.200 --> 00:46:38.200]  女敗女戰
[00:46:38.200 --> 00:46:40.200]  參加這些培訓很多是女的
[00:46:40.200 --> 00:46:42.200]  男的真的少很多
[00:46:42.200 --> 00:46:44.200]  我不知道大家有沒有想過
[00:46:44.200 --> 00:46:46.200]  就是因為男人的面子特別薄
[00:46:46.200 --> 00:46:48.200]  很容易受傷害
[00:46:48.200 --> 00:46:50.200]  這是男人的苦
[00:46:50.200 --> 00:46:52.200]  所以很慘
[00:46:52.200 --> 00:46:54.200]  另一方面
[00:46:54.200 --> 00:46:56.200]  你看看我們今天
[00:46:56.200 --> 00:46:58.200]  錯誤的價值觀人生觀
[00:46:58.200 --> 00:47:00.200]  離開了神之後
[00:47:00.200 --> 00:47:02.200]  人家一句話很多時候
[00:47:02.200 --> 00:47:04.200]  令到我們整晚睡不著
[00:47:04.200 --> 00:47:06.200]  有多少人有試過呢?
[00:47:06.200 --> 00:47:08.200]  這麼少?我相信不止這麼少
[00:47:08.200 --> 00:47:10.200]  是因為老闆一句話
[00:47:10.200 --> 00:47:12.200]  令到我們遺痛
[00:47:12.200 --> 00:47:14.200]  很多時候
[00:47:14.200 --> 00:47:16.200]  很多時候都是這樣
[00:47:16.200 --> 00:47:18.200]  另一方面,甚至不是說話
[00:47:18.200 --> 00:47:20.200]  是人家一句眼神
[00:47:20.200 --> 00:47:22.200]  一滴眼神
[00:47:22.200 --> 00:47:24.200]  令到我們整個人很不開心
[00:47:24.200 --> 00:47:26.200]  很多時候我們就是因為這樣
[00:47:26.200 --> 00:47:28.200]  受傷害
[00:47:28.200 --> 00:47:30.200]  而這些傷害本身是因為我們自己
[00:47:30.200 --> 00:47:32.200]  沒有清清楚楚
[00:47:32.200 --> 00:47:34.200]  在神裏面用他的價值觀
[00:47:34.200 --> 00:47:36.200]  看我們,用他的人生觀
[00:47:36.200 --> 00:47:38.200]  看我們的結果
[00:47:38.200 --> 00:47:40.200]  各位親愛的兄弟姐妹
[00:47:40.200 --> 00:47:42.200]  我們要在這一種伊甸園的境界
[00:47:42.200 --> 00:47:44.200]  重新
[00:47:44.200 --> 00:47:46.200]  給主掌望權
[00:47:46.200 --> 00:47:48.200]  被聖靈充滿
[00:47:48.200 --> 00:47:50.200]  你越是被聖靈充滿
[00:47:50.200 --> 00:47:52.200]  你就越是能夠真真正正
[00:47:52.200 --> 00:47:54.200]  享受樂園
[00:47:54.200 --> 00:47:56.200]  當然
[00:47:56.200 --> 00:47:58.200]  一個徹底百分之一百
[00:47:58.200 --> 00:48:00.200]  完全的伊甸園的境界
[00:48:00.200 --> 00:48:02.200]  是只有在主耶穌再來的時候
[00:48:02.200 --> 00:48:04.200]  你和我才可以經歷得到
[00:48:04.200 --> 00:48:06.200]  一天他不回來
[00:48:06.200 --> 00:48:08.200]  我們一天都沒有辦法能夠
[00:48:08.200 --> 00:48:10.200]  完全地享受
[00:48:10.200 --> 00:48:12.200]  但當你被聖靈充滿
[00:48:12.200 --> 00:48:14.200]  我絕對相信你可以享受到
[00:48:14.200 --> 00:48:16.200]  一滴滴那種伊甸園的境界
[00:48:16.200 --> 00:48:18.200]  我願望神
[00:48:18.200 --> 00:48:20.200]  來對祝福你們
[00:48:20.200 --> 00:48:22.200]  我們低頭做個禱告
[00:48:22.200 --> 00:48:24.200]  主耶穌幫助我們
[00:48:24.200 --> 00:48:26.200]  透過你的話
[00:48:26.200 --> 00:48:28.200]  讓我們知道一切的苦
[00:48:28.200 --> 00:48:30.200]  是因為人的吃禁果
[00:48:30.200 --> 00:48:32.200]  求你幫助我們
[00:48:32.200 --> 00:48:34.200]  不要再吃禁果
[00:48:34.200 --> 00:48:36.200]  認定你是我們
[00:48:36.200 --> 00:48:38.200]  生命的主
[00:48:38.200 --> 00:48:40.200]  以致我們重新去享受
[00:48:40.200 --> 00:48:42.200]  你給我們的那種歡樂
[00:48:42.200 --> 00:48:44.200]  更加有把握將來
[00:48:44.200 --> 00:48:46.200]  和你正正式式進入伊甸
[00:48:46.200 --> 00:48:48.200]  甚至比伊甸更好的千禧年的境界
[00:48:48.200 --> 00:48:50.200]  甚至是新天新地裡
[00:48:50.200 --> 00:48:52.200]  去享受和你一起
[00:48:52.200 --> 00:48:54.200]  作王的那種喜樂
[00:48:54.200 --> 00:48:56.200]  多謝你聽我們禱告
[00:48:56.200 --> 00:48:58.200]  奉主耶穌的命強
[00:48:58.200 --> 00:49:00.200]  阿們
[00:49:00.200 --> 00:49:02.200]  多謝您聽我們禱告
[00:49:02.200 --> 00:49:04.200]  奉主耶穌的命強
[00:49:04.200 --> 00:49:06.200]  阿們
[00:49:06.200 --> 00:49:08.200]  多謝您聽我們禱告
[00:49:08.200 --> 00:49:10.200]  阿們
[00:49:10.200 --> 00:49:12.200]  多謝您聽我們禱告
[00:49:12.200 --> 00:49:14.200]  阿們
[00:49:14.200 --> 00:49:16.200]  多謝您聽我們禱告
[00:49:16.200 --> 00:49:18.200]  阿們

