
[00:00:00.000 --> 00:00:16.000]  從受苦節到復活節 通常我們對中間星期六是完全不會提的
[00:58:07.000 --> 00:58:11.000]  雅各聽到
[00:58:11.000 --> 00:58:13.000]  他十個兒子回來
[00:58:13.000 --> 00:58:15.000]  拿著藥室件
[00:58:15.000 --> 00:58:17.000]  採醫
[00:58:17.000 --> 00:58:19.000]  拿血
[00:58:19.000 --> 00:58:21.000]  請你認一認
[00:58:21.000 --> 00:58:23.000]  是不是你的兒子
[00:58:23.000 --> 00:58:29.000]  創世紀37章53節
[00:58:29.000 --> 00:58:31.000]  雅各認得
[00:58:31.000 --> 00:58:33.000]  就說
[00:58:33.000 --> 00:58:35.000]  這是我兒子的外衣
[00:58:35.000 --> 00:58:37.000]  有惡獸把他吃了
[00:58:37.000 --> 00:58:39.000]  藥室被撕碎了
[00:58:39.000 --> 00:58:41.000]  撕碎了
[00:58:41.000 --> 00:58:45.000]  看到嗎?哥哥沒有說
[00:58:45.000 --> 00:58:47.000]  被惡獸撕碎了
[00:58:47.000 --> 00:58:49.000]  誰說的?爸爸說的
[00:58:49.000 --> 00:58:51.000]  爸爸為什麼會說
[00:58:51.000 --> 00:58:53.000]  看到那件採醫
[00:58:53.000 --> 00:58:55.000]  染了血
[00:58:55.000 --> 00:58:57.000]  當時不能驗DNA
[00:58:57.000 --> 00:58:59.000]  一驗就知道是山羊的血
[00:58:59.000 --> 00:59:01.000]  不是兒子的血
[00:59:01.000 --> 00:59:03.000]  不過爸爸已經跳了很多步
[00:59:03.000 --> 00:59:05.000]  已經跳到結論
[00:59:05.000 --> 00:59:07.000]  我兒子被野獸撕裂了
[00:59:07.000 --> 00:59:09.000]  撕裂了
[00:59:09.000 --> 00:59:11.000]  死得很慘
[00:59:11.000 --> 00:59:13.000]  死無全屍
[00:59:13.000 --> 00:59:15.000]  雅各因此撕裂衣服
[00:59:15.000 --> 00:59:17.000]  圍上麻布
[00:59:17.000 --> 00:59:19.000]  為藥室悲哀多日
[00:59:19.000 --> 00:59:21.000]  他的子女來安慰他
[00:59:21.000 --> 00:59:23.000]  不肯受安慰
[00:59:23.000 --> 00:59:25.000]  他說什麼?
[00:59:25.000 --> 00:59:27.000]  我必悲哀著
[00:59:27.000 --> 00:59:29.000]  下陰間
[00:59:29.000 --> 00:59:31.000]  到我兒子那裡
[00:59:31.000 --> 00:59:33.000]  他兒子在哪裡?
[00:59:33.000 --> 00:59:35.000]  在陰間
[00:59:35.000 --> 00:59:37.000]  死了
[00:59:37.000 --> 00:59:39.000]  被惡獸撕裂
[00:59:39.000 --> 00:59:41.000]  雅各說你不要安慰我
[00:59:41.000 --> 00:59:43.000]  我過了這段日子
[00:59:43.000 --> 00:59:45.000]  我都要下陰間
[00:59:45.000 --> 00:59:47.000]  去我兒子那裡
[00:59:47.000 --> 00:59:49.000]  這是舊約聖經
[00:59:49.000 --> 00:59:51.000]  頭一次提到陰間
[00:59:51.000 --> 00:59:53.000]  其實創世紀
[00:59:53.000 --> 00:59:55.000]  不一定這樣說
[00:59:55.000 --> 00:59:57.000]  創世紀說一個人死
[00:59:57.000 --> 00:59:59.000]  最早
[00:59:59.000 --> 01:00:01.000]  是第五章
[01:00:01.000 --> 01:00:03.000]  是第一次
[01:00:03.000 --> 01:00:05.000]  提到家譜的記載
[01:00:05.000 --> 01:00:07.000]  創世紀第五章
[01:00:07.000 --> 01:00:09.000]  提每一個人死
[01:00:09.000 --> 01:00:11.000]  我們只讀第一個
[01:00:11.000 --> 01:00:13.000]  亞當
[01:00:13.000 --> 01:00:15.000]  他活到130歲
[01:00:15.000 --> 01:00:17.000]  生兒子叫做失德
[01:00:17.000 --> 01:00:19.000]  生了失德之後再活800年
[01:00:19.000 --> 01:00:21.000]  又生兒養女
[01:00:21.000 --> 01:00:23.000]  亞當活了930年
[01:00:23.000 --> 01:00:25.000]  就死了
[01:00:25.000 --> 01:00:27.000]  看不看到
[01:00:27.000 --> 01:00:29.000]  在作者寫家譜的時候
[01:00:29.000 --> 01:00:31.000]  他只是實事求是
[01:00:31.000 --> 01:00:33.000]  這樣說
[01:00:33.000 --> 01:00:35.000]  一個人活了很久
[01:00:35.000 --> 01:00:37.000]  然後呢
[01:00:37.000 --> 01:00:39.000]  最後呢
[01:00:39.000 --> 01:00:41.000]  就死了
[01:00:41.000 --> 01:00:43.000]  但亞當呢
[01:00:43.000 --> 01:00:45.000]  亞當在悲哀的時候
[01:00:45.000 --> 01:00:49.000]  他就說我會悲悲慘慘的死
[01:00:49.000 --> 01:00:51.000]  不是
[01:00:51.000 --> 01:00:53.000]  他說我悲悲慘慘的下陰間
[01:00:53.000 --> 01:00:55.000]  37章
[01:00:55.000 --> 01:00:57.000]  那個是一個
[01:00:57.000 --> 01:00:59.000]  直接引用
[01:00:59.000 --> 01:01:01.000]  知不知道什麼是直接引用
[01:01:01.000 --> 01:01:03.000]  即是現場直擊報道
[01:01:03.000 --> 01:01:05.000]  亞當錄音
[01:01:05.000 --> 01:01:07.000]  是他說的
[01:01:07.000 --> 01:01:09.000]  不是作者說的
[01:01:09.000 --> 01:01:11.000]  所以下陰間
[01:01:11.000 --> 01:01:13.000]  在舊約聖經裏面
[01:01:13.000 --> 01:01:15.000]  其實是一個
[01:01:15.000 --> 01:01:17.000]  很普通的觀念
[01:01:17.000 --> 01:01:19.000]  是人人都明白他在說什麼
[01:01:19.000 --> 01:01:21.000]  或者說
[01:01:21.000 --> 01:01:23.000]  一個人當他說自己死的時候
[01:01:23.000 --> 01:01:25.000]  他就會這樣說
[01:01:25.000 --> 01:01:27.000]  我下到陰間
[01:01:27.000 --> 01:01:29.000]  陰間是中文的翻譯
[01:01:29.000 --> 01:01:31.000]  我們又試試用回
[01:01:31.000 --> 01:01:33.000]  晏晝馬太馬可的做法
[01:01:33.000 --> 01:01:35.000]  如果音譯
[01:01:35.000 --> 01:01:37.000]  你可能都聽過
[01:01:37.000 --> 01:01:39.000]  希伯來文
[01:01:39.000 --> 01:01:41.000]  Sheol
[01:01:41.000 --> 01:01:43.000]  不是石澳
[01:01:43.000 --> 01:01:45.000]  Sheol
[01:01:45.000 --> 01:01:47.000]  英文是這樣拼出來的
[01:01:47.000 --> 01:01:49.000]  Sheol
[01:01:49.000 --> 01:01:51.000]  不只是聖經裏面
[01:01:51.000 --> 01:01:53.000]  有用的名詞
[01:01:53.000 --> 01:01:55.000]  Sheol
[01:01:55.000 --> 01:01:57.000]  是整個古代文明世界
[01:01:57.000 --> 01:01:59.000]  我們考古
[01:01:59.000 --> 01:02:01.000]  找到的文獻
[01:02:01.000 --> 01:02:03.000]  巴比倫的
[01:02:03.000 --> 01:02:05.000]  加南的
[01:02:05.000 --> 01:02:07.000]  埃及的
[01:02:07.000 --> 01:02:09.000]  都有提到這個字眼
[01:02:09.000 --> 01:02:11.000]  這個觀念
[01:02:11.000 --> 01:02:13.000]  清楚嗎
[01:02:13.000 --> 01:02:15.000]  所以其實我們應該譯
[01:02:15.000 --> 01:02:17.000]  我們可以譯黃泉
[01:02:17.000 --> 01:02:19.000]  那你就親切很多了
[01:02:19.000 --> 01:02:21.000]  那裏是中國人去的
[01:02:21.000 --> 01:02:23.000]  黃泉無女店
[01:02:23.000 --> 01:02:25.000]  今夜宿誰家
[01:02:25.000 --> 01:02:27.000]  下到去千萬不要喝水
[01:02:27.000 --> 01:02:29.000]  尤其是井裏的水
[01:02:29.000 --> 01:02:31.000]  喝了之後就忘記了
[01:02:31.000 --> 01:02:33.000]  很多我們這些神話的觀念
[01:02:33.000 --> 01:02:35.000]  但是很親切的
[01:02:35.000 --> 01:02:37.000]  當你這樣說的時候
[01:02:37.000 --> 01:02:39.000]  大家都知道你在說什麼
[01:02:39.000 --> 01:02:41.000]  慈母守中線
[01:02:41.000 --> 01:02:43.000]  床前明月光
[01:02:43.000 --> 01:02:45.000]  這是我們文化的典故
[01:02:45.000 --> 01:02:47.000]  Sheol 陰間
[01:02:47.000 --> 01:02:49.000]  這個字眼
[01:02:49.000 --> 01:02:51.000]  不是中文
[01:02:51.000 --> 01:02:53.000]  這個是當時的世界
[01:02:53.000 --> 01:02:55.000]  一個神話
[01:02:55.000 --> 01:02:57.000]  所用的字眼
[01:02:57.000 --> 01:02:59.000]  為什麼這樣說呢
[01:02:59.000 --> 01:03:01.000]  以賽亞書
[01:03:01.000 --> 01:03:03.000]  十四章
[01:03:03.000 --> 01:03:05.000]  又是一段我們很容易讀錯的經文
[01:03:05.000 --> 01:03:07.000]  以賽亞書十四章
[01:03:07.000 --> 01:03:09.000]  其實和合本很好
[01:03:09.000 --> 01:03:11.000]  它有個題目在第三節之前
[01:03:11.000 --> 01:03:13.000]  我講的是舊版雙行本的和合本中文聖經
[01:03:13.000 --> 01:03:15.000]  標題說
[01:03:15.000 --> 01:03:17.000]  名作歌
[01:03:17.000 --> 01:03:19.000]  以似巴比倫和
[01:03:19.000 --> 01:03:21.000]  名作歌
[01:03:21.000 --> 01:03:23.000]  以似巴比倫和
[01:03:23.000 --> 01:03:25.000]  名作歌
[01:03:25.000 --> 01:03:27.000]  以似巴比倫和
[01:03:27.000 --> 01:03:29.000]  其實十四章第四節
[01:03:29.000 --> 01:03:31.000]  以賽亞書這段也說得很清楚
[01:03:31.000 --> 01:03:33.000]  你必提這詩歌
[01:03:33.000 --> 01:03:35.000]  你必提這詩歌
[01:03:35.000 --> 01:03:37.000]  倫巴比倫和說
[01:03:37.000 --> 01:03:39.000]  倫巴比倫和說
[01:03:39.000 --> 01:03:41.000]  但是不知道為什麼我們特別華人教會
[01:03:41.000 --> 01:03:43.000]  一讀到以賽亞書十四章這一段經文
[01:03:43.000 --> 01:03:45.000]  我們就說它是說撒旦
[01:03:45.000 --> 01:03:47.000]  其實不是不知道為什麼
[01:03:47.000 --> 01:03:49.000]  因為當中有幾句我們很記得
[01:03:49.000 --> 01:03:51.000]  十二節明亮之星
[01:03:51.000 --> 01:03:53.000]  早晨之子
[01:03:53.000 --> 01:03:55.000]  你從天墜落
[01:03:55.000 --> 01:03:57.000]  你現在被撞倒在地上
[01:03:57.000 --> 01:03:59.000]  你現在被撞倒在地上
[01:03:59.000 --> 01:04:01.000]  你心裡曾經說我要升到天上
[01:04:01.000 --> 01:04:03.000]  高舉我的寶座
[01:04:03.000 --> 01:04:05.000]  在神眾星之上
[01:04:05.000 --> 01:04:07.000]  我要升到高雲之上
[01:04:07.000 --> 01:04:09.000]  與至上者同等
[01:04:09.000 --> 01:04:11.000]  與至上者同等
[01:04:11.000 --> 01:04:13.000]  這個還不是撒旦
[01:04:13.000 --> 01:04:15.000]  但是你要記得
[01:04:15.000 --> 01:04:17.000]  前面的標題
[01:04:17.000 --> 01:04:19.000]  你要作這首歌
[01:04:19.000 --> 01:04:21.000]  似誰?論誰?
[01:04:21.000 --> 01:04:23.000]  是說是巴比倫王
[01:04:23.000 --> 01:04:25.000]  巴比倫王就是撒旦的別名
[01:04:25.000 --> 01:04:27.000]  巴比倫王就是撒旦的別名
[01:04:27.000 --> 01:04:29.000]  這樣就跳了很多步
[01:04:29.000 --> 01:04:31.000]  巴比倫人會生你的氣
[01:04:31.000 --> 01:04:33.000]  如果你說
[01:04:33.000 --> 01:04:35.000]  我們中國人的王就是撒旦的別名
[01:04:35.000 --> 01:04:37.000]  我們中國人個個都不肯過你
[01:04:37.000 --> 01:04:39.000]  所以我們巴比倫
[01:04:39.000 --> 01:04:41.000]  我們可以砌他生豬肉
[01:04:41.000 --> 01:04:43.000]  聖經明明是說巴比倫王
[01:04:43.000 --> 01:04:45.000]  還有這裡說
[01:04:45.000 --> 01:04:47.000]  你心裡是這樣想
[01:04:47.000 --> 01:04:49.000]  但是十五節說
[01:04:49.000 --> 01:04:51.000]  然而你必墜落陰間
[01:04:51.000 --> 01:04:53.000]  到坑中
[01:04:53.000 --> 01:04:55.000]  極深之處
[01:04:55.000 --> 01:04:57.000]  極深之處
[01:04:57.000 --> 01:04:59.000]  說陰間
[01:04:59.000 --> 01:05:01.000]  這個無論是誰都好
[01:05:01.000 --> 01:05:03.000]  他一路要將自己抬到最高
[01:05:03.000 --> 01:05:05.000]  但是這首歌
[01:05:05.000 --> 01:05:07.000]  恃他
[01:05:07.000 --> 01:05:09.000]  諷刺他
[01:05:09.000 --> 01:05:11.000]  就說你心驕氣傲
[01:05:11.000 --> 01:05:13.000]  你以為自己可以爬到最頂
[01:05:13.000 --> 01:05:15.000]  與上帝同等
[01:05:15.000 --> 01:05:17.000]  然而你會直插下去
[01:05:17.000 --> 01:05:19.000]  跌得更痛
[01:05:19.000 --> 01:05:21.000]  跌到陰間
[01:05:21.000 --> 01:05:23.000]  在陰間發生什麼事呢
[01:05:23.000 --> 01:05:25.000]  在陰間那一段
[01:05:25.000 --> 01:05:27.000]  前面有一段
[01:05:27.000 --> 01:05:29.000]  第九節
[01:05:29.000 --> 01:05:31.000]  你下到陰間
[01:05:31.000 --> 01:05:33.000]  陰間因你震動
[01:05:33.000 --> 01:05:35.000]  他們會來迎接你
[01:05:35.000 --> 01:05:37.000]  又因為你出現在陰間
[01:05:37.000 --> 01:05:39.000]  驚動了那些
[01:05:39.000 --> 01:05:41.000]  在世界上曾經
[01:05:41.000 --> 01:05:43.000]  做過領袖的陰魂
[01:05:43.000 --> 01:05:45.000]  於是
[01:05:45.000 --> 01:05:47.000]  這些君王
[01:05:47.000 --> 01:05:49.000]  個個都起身
[01:05:49.000 --> 01:05:51.000]  他們對你說
[01:05:51.000 --> 01:05:53.000]  哎呀
[01:05:53.000 --> 01:05:55.000]  現在西人都懂這兩個字
[01:05:55.000 --> 01:05:57.000]  你都變得像
[01:05:57.000 --> 01:05:59.000]  我們那樣嗎
[01:05:59.000 --> 01:06:01.000]  你的
[01:06:01.000 --> 01:06:03.000]  威勢
[01:06:03.000 --> 01:06:05.000]  琴瑟的聲音
[01:06:05.000 --> 01:06:07.000]  落到陰間
[01:06:07.000 --> 01:06:09.000]  原來這個巴比倫王很厲害
[01:06:09.000 --> 01:06:11.000]  他落陰間前面有樂隊開路
[01:06:11.000 --> 01:06:13.000]  後面有鼓
[01:06:13.000 --> 01:06:15.000]  還有詩歌隊
[01:06:15.000 --> 01:06:17.000]  一直唱著歌
[01:06:17.000 --> 01:06:19.000]  這個很有威勢的巴比倫王
[01:06:19.000 --> 01:06:21.000]  現在來到陰間
[01:06:21.000 --> 01:06:23.000]  看看最後那句
[01:06:23.000 --> 01:06:25.000]  我們不讀這些經文
[01:06:25.000 --> 01:06:27.000]  你下舖的時蟲
[01:06:27.000 --> 01:06:29.000]  上蓋的時錐
[01:06:29.000 --> 01:06:31.000]  上蓋的時錐
[01:06:31.000 --> 01:06:33.000]  上蓋的時錐
[01:06:33.000 --> 01:06:35.000]  知不知道什麼叫錐
[01:06:35.000 --> 01:06:37.000]  那些白色的
[01:06:37.000 --> 01:06:39.000]  嬲到滿了
[01:06:39.000 --> 01:06:41.000]  我沒見過人的死屍
[01:06:41.000 --> 01:06:43.000]  上面褸著的屍蟲
[01:06:43.000 --> 01:06:45.000]  我在多倫多住了七年
[01:06:45.000 --> 01:06:47.000]  我們家
[01:06:47.000 --> 01:06:49.000]  一年大概半次
[01:06:49.000 --> 01:06:51.000]  兩年一次
[01:06:51.000 --> 01:06:53.000]  有時早上很漂亮的天氣
[01:06:53.000 --> 01:06:55.000]  突然之間
[01:06:55.000 --> 01:06:57.000]  一聲
[01:06:57.000 --> 01:06:59.000]  第一次我不知道什麼事
[01:06:59.000 --> 01:07:01.000]  後來我知道了
[01:07:01.000 --> 01:07:03.000]  因為我們的玻璃反光
[01:07:03.000 --> 01:07:05.000]  鳥仔以為向著
[01:07:05.000 --> 01:07:07.000]  藍天白雲飛
[01:07:07.000 --> 01:07:09.000]  就全速
[01:07:09.000 --> 01:07:11.000]  撞下去
[01:07:11.000 --> 01:07:13.000]  感謝主我們的玻璃夠硬
[01:07:13.000 --> 01:07:15.000]  不過
[01:07:15.000 --> 01:07:17.000]  鳥仔就撞死了
[01:07:17.000 --> 01:07:19.000]  就掉在我們的後院
[01:07:19.000 --> 01:07:21.000]  有時我聽到
[01:07:21.000 --> 01:07:23.000]  後來我知道
[01:07:23.000 --> 01:07:25.000]  我就會出去撿了
[01:07:25.000 --> 01:07:27.000]  太太很緊張
[01:07:27.000 --> 01:07:29.000]  三重手套
[01:07:29.000 --> 01:07:31.000]  四隻膠袋
[01:07:31.000 --> 01:07:33.000]  你知道真的會沙屎
[01:07:33.000 --> 01:07:35.000]  所以很小心
[01:07:35.000 --> 01:07:37.000]  有一次我不知道
[01:07:37.000 --> 01:07:39.000]  遲了一個星期
[01:07:39.000 --> 01:07:41.000]  後來發現
[01:07:41.000 --> 01:07:43.000]  三重手套
[01:07:43.000 --> 01:07:45.000]  四個膠袋
[01:07:45.000 --> 01:07:47.000]  嘩
[01:07:47.000 --> 01:07:49.000]  我到現在都看到那種情況
[01:07:49.000 --> 01:07:51.000]  那些蒼蠅
[01:07:51.000 --> 01:07:53.000]  不是來吃東西
[01:07:53.000 --> 01:07:55.000]  是來生蛋
[01:07:55.000 --> 01:07:57.000]  一個星期之後
[01:07:57.000 --> 01:07:59.000]  那些蒼蠅
[01:07:59.000 --> 01:08:01.000]  全部變成幼蟲
[01:08:01.000 --> 01:08:03.000]  所以
[01:08:03.000 --> 01:08:05.000]  我一撿起那隻鳥
[01:08:05.000 --> 01:08:07.000]  你明白嗎
[01:08:07.000 --> 01:08:09.000]  你上鋪的是蟲
[01:08:09.000 --> 01:08:11.000]  下蓋的是錐
[01:08:11.000 --> 01:08:13.000]  這個講撒旦
[01:08:13.000 --> 01:08:15.000]  不是
[01:08:15.000 --> 01:08:17.000]  講人
[01:08:17.000 --> 01:08:19.000]  你看下面
[01:08:19.000 --> 01:08:21.000]  第十八節
[01:08:21.000 --> 01:08:23.000]  列國君王驅國在自己陰宅的榮耀中安睡
[01:08:23.000 --> 01:08:25.000]  有沒有參觀過明陵
[01:08:25.000 --> 01:08:27.000]  明十三陵
[01:08:27.000 --> 01:08:29.000]  有沒有去過賣藥
[01:08:29.000 --> 01:08:31.000]  有沒有去過賣藥
[01:08:31.000 --> 01:08:33.000]  有沒有去過賣藥
[01:08:33.000 --> 01:08:35.000]  有沒有去過賣藥
[01:08:35.000 --> 01:08:37.000]  有沒有去過賣藥
[01:08:37.000 --> 01:08:39.000]  有沒有去過賣藥
[01:08:39.000 --> 01:08:41.000]  陪他兩個皇后
[01:08:41.000 --> 01:08:43.000]  都是不談話的
[01:08:43.000 --> 01:08:45.000]  他喜歡那個反而不能進去
[01:08:45.000 --> 01:08:47.000]  皇帝很威風
[01:08:47.000 --> 01:08:49.000]  安居在他們的墳墓
[01:08:49.000 --> 01:08:51.000]  陰宅裏面
[01:08:51.000 --> 01:08:53.000]  十九節
[01:08:53.000 --> 01:08:55.000]  唯獨你被拋棄
[01:08:55.000 --> 01:08:57.000]  不得入你的墳墓
[01:08:57.000 --> 01:08:59.000]  保障可憎的之子
[01:08:59.000 --> 01:09:01.000]  以被殺的人為醫
[01:09:01.000 --> 01:09:03.000]  被刀刺頭
[01:09:03.000 --> 01:09:05.000]  墜落坑中石頭那裡
[01:09:05.000 --> 01:09:07.000]  將被踐踏的屍首
[01:09:07.000 --> 01:09:09.000]  將被踐踏的屍首
[01:09:09.000 --> 01:09:11.000]  講的是什麼
[01:09:11.000 --> 01:09:15.000]  可憐無定何邊骨
[01:09:15.000 --> 01:09:17.000]  可憐無定何邊骨
[01:09:17.000 --> 01:09:19.000]  在戰場上
[01:09:19.000 --> 01:09:21.000]  亂葬崗
[01:09:21.000 --> 01:09:23.000]  無人收他的屍體
[01:09:23.000 --> 01:09:25.000]  無人收他的屍體
[01:09:25.000 --> 01:09:27.000]  但曾經他是叱咤風雲的
[01:09:27.000 --> 01:09:29.000]  不是撒旦
[01:09:29.000 --> 01:09:31.000]  撒旦哪有屍體
[01:09:31.000 --> 01:09:33.000]  撒旦怎會在戰場上
[01:09:33.000 --> 01:09:35.000]  無人收屍
[01:09:35.000 --> 01:09:37.000]  撒旦怎會上鋪的是蟲
[01:09:37.000 --> 01:09:39.000]  下鋪的是雀
[01:09:39.000 --> 01:09:41.000]  講的是人
[01:09:41.000 --> 01:09:43.000]  人以為自己不可一世
[01:09:43.000 --> 01:09:45.000]  但先知說
[01:09:45.000 --> 01:09:47.000]  最偉大的人
[01:09:47.000 --> 01:09:49.000]  你可以用
[01:09:49.000 --> 01:09:51.000]  納納他
[01:09:51.000 --> 01:09:53.000]  mummy就好
[01:09:53.000 --> 01:09:55.000]  擺在什麼偉大的紀念堂
[01:09:55.000 --> 01:09:57.000]  拿個玻璃蓋住他
[01:09:57.000 --> 01:09:59.000]  排隊去參觀
[01:09:59.000 --> 01:10:01.000]  事實也只有一個
[01:10:01.000 --> 01:10:03.000]  是什麼
[01:10:03.000 --> 01:10:05.000]  死了
[01:10:05.000 --> 01:10:07.000]  這個就是
[01:10:07.000 --> 01:10:09.000]  陰間
[01:10:09.000 --> 01:10:11.000]  陰間也有君王
[01:10:11.000 --> 01:10:13.000]  寶座
[01:10:13.000 --> 01:10:15.000]  陰宅
[01:10:15.000 --> 01:10:17.000]  我們燒多幾個下去
[01:10:17.000 --> 01:10:19.000]  你錯了
[01:10:19.000 --> 01:10:21.000]  因為你沒有看約伯記
[01:10:21.000 --> 01:10:23.000]  今晚多看兩段
[01:10:23.000 --> 01:10:25.000]  趁你心情好
[01:10:25.000 --> 01:10:27.000]  約伯記第三章
[01:10:27.000 --> 01:10:29.000]  約伯記第三章
[01:10:29.000 --> 01:10:31.000]  十七節
[01:10:31.000 --> 01:10:33.000]  在那裡惡人
[01:10:33.000 --> 01:10:35.000]  紫色搞擾
[01:10:35.000 --> 01:10:37.000]  困乏人得享安息
[01:10:37.000 --> 01:10:39.000]  被囚的人同得安日
[01:10:39.000 --> 01:10:41.000]  不聽見督公的聲音
[01:10:41.000 --> 01:10:43.000]  大小都在那裡
[01:10:43.000 --> 01:10:45.000]  奴僕脫離主人的轄際
[01:10:45.000 --> 01:10:47.000]  懂嗎
[01:10:47.000 --> 01:10:49.000]  約伯記我們從來都不讀第三章
[01:10:49.000 --> 01:10:51.000]  第二章就停了
[01:10:51.000 --> 01:10:53.000]  跳到四十一章
[01:10:53.000 --> 01:10:55.000]  不要
[01:10:55.000 --> 01:10:57.000]  中間有很多寶藏
[01:10:57.000 --> 01:10:59.000]  這裡約伯記說
[01:10:59.000 --> 01:11:01.000]  陰間死了之後
[01:11:01.000 --> 01:11:03.000]  天下太平
[01:11:03.000 --> 01:11:05.000]  牧師沒得叫你侍奉
[01:11:05.000 --> 01:11:07.000]  沒得叫你教主學
[01:11:07.000 --> 01:11:09.000]  沒得叫你做多一年
[01:11:09.000 --> 01:11:11.000]  反正任期還沒到
[01:11:11.000 --> 01:11:13.000]  大小都在那裡
[01:11:13.000 --> 01:11:15.000]  這裡說奴僕脫離主人的轄際
[01:11:15.000 --> 01:11:17.000]  沒有說會有脫離牧師的轄際
[01:11:17.000 --> 01:11:19.000]  你明白意思嗎
[01:11:19.000 --> 01:11:21.000]  大家都死了
[01:11:21.000 --> 01:11:23.000]  天下太平
[01:11:23.000 --> 01:11:25.000]  沒再階級鬥爭
[01:11:25.000 --> 01:11:27.000]  沒說什麼陰棧
[01:11:27.000 --> 01:11:29.000]  沒說什麼寶座
[01:11:29.000 --> 01:11:31.000]  所以以賽亞書十四章其實是神話
[01:11:31.000 --> 01:11:33.000]  明白嗎
[01:11:33.000 --> 01:11:35.000]  比喻來的
[01:11:35.000 --> 01:11:37.000]  不是說事實
[01:11:37.000 --> 01:11:39.000]  約伯記這裡說死了之後
[01:11:39.000 --> 01:11:41.000]  大家都一樣
[01:11:41.000 --> 01:11:43.000]  見到你不用鞠躬
[01:11:43.000 --> 01:11:45.000]  不用給你面子
[01:11:45.000 --> 01:11:47.000]  你又叫不動我
[01:11:47.000 --> 01:11:49.000]  大小一樣
[01:11:49.000 --> 01:11:51.000]  這是另一個說法
[01:11:51.000 --> 01:11:53.000]  針鋒相對
[01:11:53.000 --> 01:11:55.000]  不可能都是真的
[01:11:55.000 --> 01:11:57.000]  看你想要誰
[01:11:57.000 --> 01:11:59.000]  大家都有不同的說法
[01:11:59.000 --> 01:12:01.000]  還有
[01:12:01.000 --> 01:12:03.000]  詩篇
[01:12:03.000 --> 01:12:05.000]  請你打開
[01:12:05.000 --> 01:12:07.000]  88篇
[01:12:07.000 --> 01:12:09.000]  我和你再看清楚一點
[01:12:09.000 --> 01:12:11.000]  聖經到底說陰間是一回什麼事
[01:12:11.000 --> 01:12:13.000]  你很多東西想的
[01:12:13.000 --> 01:12:15.000]  詩篇第88篇
[01:12:15.000 --> 01:12:17.000]  詩篇第88篇
[01:12:17.000 --> 01:12:19.000]  第十節
[01:12:19.000 --> 01:12:21.000]  你豈要行歧視吸死人看嗎?
[01:12:21.000 --> 01:12:23.000]  難道陰雲還能起來稱讚你嗎?
[01:12:23.000 --> 01:12:25.000]  豈能在墳墓裡述說你的慈愛嗎?
[01:12:25.000 --> 01:12:27.000]  豈能在滅亡中述說你的信實嗎?
[01:12:27.000 --> 01:12:29.000]  你的歧視豈能在幽暗裡被知道嗎?
[01:12:29.000 --> 01:12:31.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:31.000 --> 01:12:33.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:33.000 --> 01:12:35.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:35.000 --> 01:12:37.000]  你的歧視豈能在幽暗裡被知道嗎?
[01:12:37.000 --> 01:12:39.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:39.000 --> 01:12:41.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:41.000 --> 01:12:43.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:43.000 --> 01:12:45.000]  你的公義豈能在忘記之地被知道嗎?
[01:12:45.000 --> 01:12:47.000]  這首詩不是戴維寫的
[01:12:47.000 --> 01:12:49.000]  是可拉的後裔
[01:12:49.000 --> 01:12:51.000]  以斯拉人欺瞞的
[01:12:51.000 --> 01:12:53.000]  憤悔詩
[01:12:53.000 --> 01:12:55.000]  在標題上這樣說
[01:12:55.000 --> 01:12:57.000]  這首詩篇說得很清楚
[01:12:57.000 --> 01:12:59.000]  簡單說一句
[01:12:59.000 --> 01:13:01.000]  上帝啊,你一定要治好我
[01:13:01.000 --> 01:13:03.000]  你不可以讓我這樣離開世界
[01:13:03.000 --> 01:13:05.000]  因為我死了之後
[01:13:05.000 --> 01:13:07.000]  施班沒有人唱四音讚美你
[01:13:07.000 --> 01:13:09.000]  懂不懂?
[01:13:09.000 --> 01:13:11.000]  死人不會起來歌頌你的
[01:13:11.000 --> 01:13:13.000]  沒有了
[01:13:13.000 --> 01:13:15.000]  陰間裡什麼都沒有了
[01:13:15.000 --> 01:13:17.000]  你的歧視
[01:13:17.000 --> 01:13:19.000]  你的慈愛
[01:13:19.000 --> 01:13:21.000]  你一切的公義作為信實
[01:13:21.000 --> 01:13:23.000]  全部都沒有人知道
[01:13:23.000 --> 01:13:25.000]  那是陰間
[01:13:25.000 --> 01:13:27.000]  詩篇88篇
[01:13:27.000 --> 01:13:29.000]  用來祈禱的
[01:13:29.000 --> 01:13:31.000]  多謝李博士
[01:13:31.000 --> 01:13:33.000]  今晚聽完之後抄了它
[01:13:33.000 --> 01:13:35.000]  以後誰進了醫院就送給他
[01:13:35.000 --> 01:13:37.000]  貼在床頭上
[01:13:37.000 --> 01:13:39.000]  上帝一定治好他
[01:13:39.000 --> 01:13:43.000]  這不是聖經唯一的說法
[01:13:43.000 --> 01:13:45.000]  139篇你也很熟悉
[01:13:45.000 --> 01:13:47.000]  看完這一節
[01:13:47.000 --> 01:13:49.000]  詩篇
