
[00:00:00.000 --> 00:00:08.000]  (主持人:請節目讓我們在聆聽主的說話之前我們一起同心低頭祈禱)
[01:06:30.000 --> 01:06:32.000]  不是上帝要他們做的事情
[01:06:32.000 --> 01:06:35.000]  我和心底台道歉
[01:06:36.000 --> 01:06:39.000]  父神多謝你讓我們透過這段聖經
[01:06:39.000 --> 01:06:41.000]  讓我們看到我們作為信徒
[01:06:41.000 --> 01:06:44.000]  應該怎樣降伏在你的裏面當中而活
[01:06:44.000 --> 01:06:46.000]  今天我們看到
[01:06:46.000 --> 01:06:49.000]  藉著但以你這三個同伴的見證
[01:06:49.000 --> 01:06:52.000]  怎樣逐步引導尼波加尼沙王
[01:06:52.000 --> 01:06:54.000]  他的生命的改變
[01:06:54.000 --> 01:06:56.000]  讓他的觀察
[01:06:56.000 --> 01:06:58.000]  讓他的靈性
[01:06:58.000 --> 01:07:01.000]  越來越拉近到上帝的面前
[01:07:01.000 --> 01:07:05.000]  我們為此事所學習到的事情
[01:07:05.000 --> 01:07:07.000]  亦都交在主你的當中
[01:07:07.000 --> 01:07:09.000]  祈求主讓我們有同樣這份
[01:07:09.000 --> 01:07:13.000]  好像但以你這三個同伴的生命一樣
[01:07:13.000 --> 01:07:16.000]  引導人相信的是一個真真正正
[01:07:16.000 --> 01:07:18.000]  讓人可以得到拯救的神
[01:07:18.000 --> 01:07:21.000]  而不是一個只是要人返教會
[01:07:21.000 --> 01:07:23.000]  來參加教會聚會
[01:07:23.000 --> 01:07:25.000]  嘻嘻哈哈的聚會
[01:07:25.000 --> 01:07:27.000]  求主你的大靈
[01:07:27.000 --> 01:07:30.000]  讓我們有智慧有明識的眼光
[01:07:30.000 --> 01:07:32.000]  準確的靈性
[01:07:32.000 --> 01:07:38.000]  能夠洞悉上帝你給我們今天所擔當的角色
[01:07:38.000 --> 01:07:41.000]  成就上主你的心意
[01:07:41.000 --> 01:07:43.000]  祈求奉靠主耶穌基督
[01:07:43.000 --> 01:07:45.000]  得聖明治而求
[01:07:45.000 --> 01:07:47.000]  阿們
[01:07:47.000 --> 01:07:49.000]  阿們
[01:07:49.000 --> 01:07:51.000]  阿們
[01:07:51.000 --> 01:07:53.000]  阿們
[01:07:53.000 --> 01:07:55.000]  阿們
[01:07:55.000 --> 01:07:57.000]  阿們
[01:07:57.000 --> 01:07:59.000]  阿們
[01:07:59.000 --> 01:08:01.000]  阿們
[01:08:01.000 --> 01:08:03.000]  阿們
[01:08:03.000 --> 01:08:06.000]  (字幕由 Amara.org 社群提供)
[01:08:06.000 --> 01:08:09.000]  (字幕由 Amara.org 社群提供)

