
[00:00:00.000 --> 00:00:14.600]  大象牧師 時間很快 其實是頭尾兩個星期 但第三次來到這裡
[00:53:55.440 --> 00:53:56.440]  來揀選來做什麼
[00:53:56.440 --> 00:53:58.440]  揀選來吃濕米嗎
[00:53:58.440 --> 00:53:59.440]  當然不是
[00:53:59.440 --> 00:54:00.440]  揀選來做事
[00:54:00.440 --> 00:54:02.440]  你揀選人
[00:54:02.440 --> 00:54:04.440]  找人來一定是做事
[00:54:04.440 --> 00:54:07.440]  就不是揀選了一班人
[00:54:07.440 --> 00:54:08.440]  你坐在這裡坐著
[00:54:08.440 --> 00:54:09.440]  等一等
[00:54:09.440 --> 00:54:10.440]  就不會這樣做
[00:54:10.440 --> 00:54:13.440]  而號正正就是Call to Action
[00:54:13.440 --> 00:54:15.440]  Call to什麼都可以
[00:54:15.440 --> 00:54:16.440]  可以防空洞
[00:54:16.440 --> 00:54:17.440]  飛機空襲
[00:54:17.440 --> 00:54:18.440]  就像加沙一樣
[00:54:18.440 --> 00:54:20.440]  就來人要躲了
[00:54:20.440 --> 00:54:23.440]  可以是我以前住楚洪村
[00:54:23.440 --> 00:54:24.440]  住紫微樓
[00:54:24.440 --> 00:54:25.440]  大家如果知道
[00:54:25.440 --> 00:54:28.440]  要住那裡才知道
[00:54:28.440 --> 00:54:29.440]  對著平石村對著牛頭角
[00:54:29.440 --> 00:54:30.440]  那時候還沒有平石村
[00:54:30.440 --> 00:54:31.440]  那裡是爛田
[00:54:31.440 --> 00:54:32.440]  全部都是大堆田
[00:54:32.440 --> 00:54:33.440]  然後山山國王廟
[00:54:33.440 --> 00:54:34.440]  然後啟德大廈
[00:54:34.440 --> 00:54:36.440]  然後聖若瑟小學
[00:54:36.440 --> 00:54:37.440]  聖若瑟中學
[00:54:37.440 --> 00:54:41.440]  然後過去就是桃花大同
[00:54:41.440 --> 00:54:42.440]  以前叫桃花大同
[00:54:42.440 --> 00:54:43.440]  現在叫桃大花園
[00:54:43.440 --> 00:54:45.440]  變成發展做屋苑
[00:54:45.440 --> 00:54:46.440]  變成桃大花園
[00:54:46.440 --> 00:54:47.440]  以前是工廠
[00:54:47.440 --> 00:54:49.440]  桃花大同
[00:54:49.440 --> 00:54:51.440]  一到十二點
[00:54:51.440 --> 00:54:56.440]  就來了
[00:54:56.440 --> 00:54:57.440]  號就來了
[00:54:57.440 --> 00:54:58.440]  什麼意思
[00:54:58.440 --> 00:54:59.440]  Lunch time
[00:54:59.440 --> 00:55:00.440]  下班
[00:55:00.440 --> 00:55:01.440]  今早等到現在
[00:55:01.440 --> 00:55:02.440]  還沒等到現在
[00:55:02.440 --> 00:55:03.440]  還沒下班
[00:55:03.440 --> 00:55:04.440]  還沒到五點
[00:55:04.440 --> 00:55:05.440]  但Lunch time
[00:55:05.440 --> 00:55:06.440]  這個對著
[00:55:06.440 --> 00:55:07.440]  聽到的
[00:55:07.440 --> 00:55:09.440]  那時候上班半天的時候
[00:55:09.440 --> 00:55:10.440]  天天都聽到
[00:55:10.440 --> 00:55:13.440]  是這樣的時候
[00:55:13.440 --> 00:55:16.440]  我就自然流口水
[00:55:16.440 --> 00:55:17.440]  因為吃飯
[00:55:17.440 --> 00:55:18.440]  吃飯的時候
[00:55:18.440 --> 00:55:19.440]  到要上學
[00:55:19.440 --> 00:55:22.440]  上下午班的時候
[00:55:22.440 --> 00:55:23.440]  所以永遠都是call
[00:55:23.440 --> 00:55:25.440]  總之call to某一樣東西
[00:55:25.440 --> 00:55:26.440]  就是了
[00:55:26.440 --> 00:55:27.440]  而起這個case
[00:55:27.440 --> 00:55:28.440]  上帝揀選了人
[00:55:28.440 --> 00:55:30.440]  就叫call他們來做事
[00:55:30.440 --> 00:55:31.440]  因為上帝在歷史之前
[00:55:31.440 --> 00:55:33.440]  揀選人的
[00:55:33.440 --> 00:55:34.440]  創世之先
[00:55:34.440 --> 00:55:36.440]  高揚是創世之前被殺的
[00:55:36.440 --> 00:55:37.440]  屬於上帝的人
[00:55:37.440 --> 00:55:40.440]  都是創世之前被揀選的
[00:55:40.440 --> 00:55:41.440]  揀了出來
[00:55:41.440 --> 00:55:42.440]  就在歷史裡面
[00:55:42.440 --> 00:55:44.440]  因為每個人都是歷史裡面
[00:55:44.440 --> 00:55:45.440]  自己要出世的
[00:55:45.440 --> 00:55:46.440]  就要出來
[00:55:46.440 --> 00:55:47.440]  在歷史裡面
[00:55:47.440 --> 00:55:48.440]  然後就call他們出來做事
[00:55:48.440 --> 00:55:49.440]  做什麼呢
[00:55:49.440 --> 00:55:54.440]  你就看第六號和第七號之間的事情
[00:55:54.440 --> 00:55:55.440]  就是第十一章
[00:55:55.440 --> 00:55:57.440]  第十一章就是
[00:55:57.440 --> 00:55:58.440]  有間位子賜給我
[00:55:58.440 --> 00:55:59.440]  當糧度的帳
[00:55:59.440 --> 00:56:00.440]  十一章第一節
[00:56:00.440 --> 00:56:01.440]  且有話說
[00:56:01.440 --> 00:56:03.440]  起來將上帝的殿和祭壇
[00:56:03.440 --> 00:56:05.440]  並殿中禮拜都糧一糧
[00:56:05.440 --> 00:56:07.440]  只是殿外面的院子要留下
[00:56:07.440 --> 00:56:08.440]  不用糧不用度
[00:56:08.440 --> 00:56:09.440]  因為這個是給外邦人
[00:56:09.440 --> 00:56:10.440]  給了他們的
[00:56:10.440 --> 00:56:11.440]  外邦人仍然是
[00:56:11.440 --> 00:56:13.440]  只住不信主的人
[00:56:13.440 --> 00:56:14.440]  他們要踐踏聖城
[00:56:14.440 --> 00:56:15.440]  四十二個月
[00:56:15.440 --> 00:56:16.440]  三年半
[00:56:16.440 --> 00:56:17.440]  頭半個七
[00:56:17.440 --> 00:56:18.440]  我要洗
[00:56:18.440 --> 00:56:19.440]  然後突然間出來
[00:56:19.440 --> 00:56:20.440]  都不知道在哪裡
[00:56:20.440 --> 00:56:21.440]  突然間出來
[00:56:21.440 --> 00:56:23.440]  我要洗我的兩個見證人
[00:56:23.440 --> 00:56:24.440]  穿著毛衣
[00:56:24.440 --> 00:56:25.440]  又令人想起
[00:56:25.440 --> 00:56:26.440]  伊利亞
[00:56:26.440 --> 00:56:27.440]  思洗約翰
[00:56:27.440 --> 00:56:28.440]  伊利亞
[00:56:28.440 --> 00:56:29.440]  全都1268
[00:56:29.440 --> 00:56:30.440]  都是四十二個月
[00:56:30.440 --> 00:56:32.440]  他們就是那兩棵橄欖樹
[00:56:32.440 --> 00:56:33.440]  兩個燈台
[00:56:33.440 --> 00:56:34.440]  令人想起撒加利亞
[00:56:34.440 --> 00:56:35.440]  選擇自然
[00:56:35.440 --> 00:56:36.440]  立在世界之主的面前
[00:56:36.440 --> 00:56:37.440]  如果有人想害他
[00:56:37.440 --> 00:56:39.440]  就有火從他們口中出來
[00:56:39.440 --> 00:56:40.440]  消滅仇敵
[00:56:40.440 --> 00:56:41.440]  想害他們的
[00:56:41.440 --> 00:56:42.440]  都必這樣被殺
[00:56:42.440 --> 00:56:43.440]  很厲害
[00:56:43.440 --> 00:56:44.440]  殺了人的
[00:56:44.440 --> 00:56:45.440]  那兩個見證人
[00:56:45.440 --> 00:56:46.440]  見證人殺了人
[00:56:46.440 --> 00:56:47.440]  很厲害
[00:56:47.440 --> 00:56:49.440]  做見證殺了人
[00:56:49.440 --> 00:56:50.440]  他做見證
[00:56:50.440 --> 00:56:51.440]  用口說的時候
[00:56:51.440 --> 00:56:52.440]  就殺了人
[00:56:52.440 --> 00:56:53.440]  見證都殺了人
[00:56:53.440 --> 00:56:54.440]  很厲害
[00:56:54.440 --> 00:56:55.440]  但這個其實當然
[00:56:55.440 --> 00:56:56.440]  就會令人想起
[00:56:56.440 --> 00:56:57.440]  主所說的
[00:56:57.440 --> 00:56:58.440]  你地上捆綁的
[00:56:58.440 --> 00:56:59.440]  天上都捆綁
[00:56:59.440 --> 00:57:00.440]  你地上釋放的
[00:57:00.440 --> 00:57:01.440]  天上都釋放
[00:57:01.440 --> 00:57:02.440]  那兩個見證人
[00:57:02.440 --> 00:57:03.440]  當然就指著
[00:57:03.440 --> 00:57:04.440]  是教會
[00:57:04.440 --> 00:57:05.440]  其實就是上帝
[00:57:05.440 --> 00:57:06.440]  所揀選的十四萬
[00:57:06.440 --> 00:57:07.440]  四千
[00:57:07.440 --> 00:57:08.440]  要為主做見證
[00:57:08.440 --> 00:57:09.440]  因為上次
[00:57:09.440 --> 00:57:10.440]  還是上一次
[00:57:10.440 --> 00:57:11.440]  看過
[00:57:11.440 --> 00:57:12.440]  見證
[00:57:12.440 --> 00:57:13.440]  見證是啟熟裏面
[00:57:13.440 --> 00:57:14.440]  一個最主要的主題
[00:57:14.440 --> 00:57:15.440]  這是其中一段
[00:57:15.440 --> 00:57:16.440]  那兩個見證人
[00:57:16.440 --> 00:57:17.440]  這兩個人有權柄
[00:57:17.440 --> 00:57:18.440]  在他們傳道的日子
[00:57:18.440 --> 00:57:19.440]  叫天閉塞不下雨
[00:57:19.440 --> 00:57:20.440]  又有權柄
[00:57:20.440 --> 00:57:21.440]  叫水變為血
[00:57:21.440 --> 00:57:22.440]  所以此伊利亞
[00:57:22.440 --> 00:57:23.440]  猶似摩西
[00:57:23.440 --> 00:57:24.440]  並且能夠隨時
[00:57:24.440 --> 00:57:25.440]  隨意用各樣的災殃
[00:57:25.440 --> 00:57:26.440]  攻擊世界
[00:57:26.440 --> 00:57:27.440]  很厲害
[00:57:27.440 --> 00:57:28.440]  叫人死的
[00:57:28.440 --> 00:57:29.440]  噴火
[00:57:29.440 --> 00:57:30.440]  噴火就不像
[00:57:30.440 --> 00:57:31.440]  第一章
[00:57:31.440 --> 00:57:32.440]  那個人子口
[00:57:32.440 --> 00:57:33.440]  那兩人的利劍
[00:57:33.440 --> 00:57:34.440]  噴火就好像
[00:57:34.440 --> 00:57:35.440]  哥斯拉
[00:57:35.440 --> 00:57:36.440]  噴火就像哥斯拉
[00:57:36.440 --> 00:57:37.440]  噴火就像哥斯拉
[00:57:37.440 --> 00:57:38.440]  噴火就像哥斯拉
[00:57:38.440 --> 00:57:39.440]  噴火就像哥斯拉
[00:57:40.440 --> 00:57:42.440]  一燒就大範圍燒死
[00:57:42.440 --> 00:57:43.440]  凡聽見的
[00:57:43.440 --> 00:57:44.440]  他見證的
[00:57:44.440 --> 00:57:45.440]  我不相信都燒死的
[00:57:45.440 --> 00:57:48.440]  劍就逐個逐個戳的
[00:57:48.440 --> 00:57:51.440]  所以審判就逐個逐個來的
[00:57:51.440 --> 00:57:52.440]  傳福音傳道
[00:57:52.440 --> 00:57:53.440]  那些人不相信
[00:57:53.440 --> 00:57:55.440]  是一大片一大片來的
[00:57:55.440 --> 00:57:56.440]  無論如何
[00:57:56.440 --> 00:57:57.440]  但完了之後
[00:57:57.440 --> 00:57:58.440]  無底坑有隻獸
[00:57:58.440 --> 00:57:59.440]  上來逼和他交戰
[00:57:59.440 --> 00:58:01.440]  而且得勝將他殺鬼死了
[00:58:01.440 --> 00:58:02.440]  但是呢
[00:58:02.440 --> 00:58:03.440]  在第十一章都預告
[00:58:03.440 --> 00:58:05.440]  他們將來會復生的
[00:58:05.440 --> 00:58:06.440]  那才是第七號
[00:58:06.440 --> 00:58:07.440]  所以
[00:58:08.440 --> 00:58:09.440]  七號呢
[00:58:09.440 --> 00:58:11.440]  就的確是在歷史之前
[00:58:11.440 --> 00:58:13.440]  七印就代表著歷史之前
[00:58:13.440 --> 00:58:14.440]  上帝呼召他的子民
[00:58:14.440 --> 00:58:16.440]  揀選他的子民
[00:58:16.440 --> 00:58:17.440]  七號呢
[00:58:17.440 --> 00:58:18.440]  就在歷史裡面
[00:58:18.440 --> 00:58:20.440]  我們每個人都是在我們生命的
[00:58:20.440 --> 00:58:21.440]  某一個階段
[00:58:21.440 --> 00:58:22.440]  是認識上帝的
[00:58:22.440 --> 00:58:23.440]  被蒙住
[00:58:23.440 --> 00:58:24.440]  蒙召
[00:58:24.440 --> 00:58:25.440]  認識上帝
[00:58:25.440 --> 00:58:26.440]  出來就服侍他了
[00:58:26.440 --> 00:58:27.440]  記住
[00:58:27.440 --> 00:58:29.440]  每個基督徒都是出來服侍上帝的
[00:58:29.440 --> 00:58:30.440]  每個基督徒不只是傳道人
[00:58:30.440 --> 00:58:32.440]  你每張服侍上帝的東西呢
[00:58:32.440 --> 00:58:35.440]  牧師
[00:58:35.440 --> 00:58:36.440]  傳道人做就行了
[00:58:36.440 --> 00:58:37.440]  我不用做了
[00:58:37.440 --> 00:58:38.440]  開玩笑
[00:58:38.440 --> 00:58:39.440]  每個人都是服侍上帝的子民
[00:58:39.440 --> 00:58:40.440]  兩個見證人
[00:58:40.440 --> 00:58:42.440]  都是為主做見證的
[00:58:42.440 --> 00:58:44.440]  為上帝的道
[00:58:44.440 --> 00:58:46.440]  和為基督做見證
[00:58:46.440 --> 00:58:48.440]  出來做事
[00:58:48.440 --> 00:58:50.440]  所以這是在歷史裡面出來做事的
[00:58:50.440 --> 00:58:51.440]  結果
[00:58:51.440 --> 00:58:52.440]  出來做事是怎樣呢
[00:58:52.440 --> 00:58:53.440]  就是在早期的教會
[00:58:53.440 --> 00:58:54.440]  尤其是啟示教會
[00:58:54.440 --> 00:58:55.440]  就不得好死
[00:58:55.440 --> 00:58:56.440]  起碼部分人不得好死
[00:58:56.440 --> 00:58:58.440]  遭受逼迫
[00:58:58.440 --> 00:59:00.440]  所以我們第一課就說那個場景
[00:59:00.440 --> 00:59:01.440]  啟示教會的場景
[00:59:01.440 --> 00:59:02.440]  新約教會的場景
[00:59:02.440 --> 00:59:03.440]  就是他們很慘的
[00:59:03.440 --> 00:59:05.440]  就是被逼迫
[00:59:05.440 --> 00:59:07.440]  他們是第五個印
[00:59:07.440 --> 00:59:09.440]  第六章說到第五個印的時候
[00:59:09.440 --> 00:59:11.440]  是祭壇底下的亡魂
[00:59:11.440 --> 00:59:12.440]  是不是
[00:59:12.440 --> 00:59:15.440]  一直遭受逼迫
[00:59:15.440 --> 00:59:18.440]  甚至有些人是為了做見證
[00:59:18.440 --> 00:59:19.440]  為上帝道的緣故
[00:59:19.440 --> 00:59:20.440]  是被殺的
[00:59:20.440 --> 00:59:21.440]  一直都有的
[00:59:21.440 --> 00:59:22.440]  這個是由舊約
[00:59:22.440 --> 00:59:24.440]  一直包括到新約
[00:59:24.440 --> 00:59:25.440]  不只是新約時期
[00:59:25.440 --> 00:59:27.440]  所以他們就被殺
[00:59:27.440 --> 00:59:29.440]  上帝揀選人
[00:59:29.440 --> 00:59:31.440]  然後叫他們在歷史上的人出世了
[00:59:31.440 --> 00:59:32.440]  成長了
[00:59:32.440 --> 00:59:33.440]  認識上帝了
[00:59:33.440 --> 00:59:35.440]  成就上帝的使命了
[00:59:35.440 --> 00:59:37.440]  然後在過程當中被害
[00:59:37.440 --> 00:59:38.440]  部分人被殺
[00:59:38.440 --> 00:59:41.440]  那麼你是上帝
[00:59:41.440 --> 00:59:45.440]  你會有什麼感覺呢
[00:59:45.440 --> 00:59:47.440]  那些人全部都是你的人
[00:59:47.440 --> 00:59:49.440]  然後被逼迫
[00:59:49.440 --> 00:59:51.440]  部分人被殺害
[00:59:51.440 --> 00:59:52.440]  你會有什麼感覺呢
[00:59:52.440 --> 00:59:55.440]  很簡單
[00:59:55.440 --> 00:59:57.440]  (粵語)
[00:59:57.440 --> 01:00:01.440]  所以就有七碗
[01:00:01.440 --> 01:00:03.440]  七碗是合邏輯的
[01:00:03.440 --> 01:00:05.440]  為什麼用碗呢
[01:00:05.440 --> 01:00:12.440]  碗是因為有舊約的用法
[01:00:12.440 --> 01:00:14.440]  這是傳統的用法
[01:00:14.440 --> 01:00:17.440]  碗是盛載熱辣的東西
[01:00:17.440 --> 01:00:19.440]  如果你看耶利米斯應該是第一章
[01:00:19.440 --> 01:00:21.440]  耶利米斯見到的意象
[01:00:21.440 --> 01:00:23.440]  好像是第一章還是第二章
[01:00:23.440 --> 01:00:25.440]  斧子其實是一個大的碗
[01:00:25.440 --> 01:00:27.440]  三支木叉在下面點火
[01:00:27.440 --> 01:00:29.440]  有一個斧子裝著湯
[01:00:29.440 --> 01:00:30.440]  在下面煮
[01:00:30.440 --> 01:00:31.440]  耶利米斯見到的意象
[01:00:31.440 --> 01:00:34.440]  就是那個斧子由北向南裂開
[01:00:34.440 --> 01:00:37.440]  裡面的熱辣的東西就噴出來
[01:00:37.440 --> 01:00:39.440]  這個就象徵著巴比倫
[01:00:39.440 --> 01:00:42.440]  由北面巴比倫人會下來
[01:00:42.440 --> 01:00:45.440]  上帝的審判會藉著巴比倫
[01:00:45.440 --> 01:00:48.440]  將猶大覆滅
[01:00:48.440 --> 01:00:51.440]  而巴比倫是上帝之首
[01:00:51.440 --> 01:00:52.440]  上帝的工具
[01:00:52.440 --> 01:00:55.440]  尼泊爾加里沙皇是上帝的僕人
[01:00:55.440 --> 01:00:57.440]  作為以色列的懲罰
[01:00:57.440 --> 01:00:59.440]  上帝的憤怒
[01:00:59.440 --> 01:01:01.440]  剩下的猶大
[01:01:01.440 --> 01:01:03.440]  最終是全面發洩
[01:01:03.440 --> 01:01:05.440]  讓猶大被擄
[01:01:05.440 --> 01:01:07.440]  所以這個碗完全是一樣的意思
[01:01:07.440 --> 01:01:09.440]  說明了
[01:01:09.440 --> 01:01:11.440]  七印七號唯有七碗說明
[01:01:11.440 --> 01:01:14.440]  是承載著上帝的憤怒
[01:01:14.440 --> 01:01:17.440]  而那七個碗是中間不停的
[01:01:17.440 --> 01:01:18.440]  這也合理
[01:01:18.440 --> 01:01:19.440]  一二三四五六
[01:01:19.440 --> 01:01:24.440]  印和號都是第六和第七停了停
[01:01:24.440 --> 01:01:25.440]  隔了一隔
[01:01:25.440 --> 01:01:27.440]  然後就是敘事
[01:01:27.440 --> 01:01:30.440]  但是七個碗是七不倒出來
[01:01:30.440 --> 01:01:31.440]  是不停的
[01:01:31.440 --> 01:01:34.440]  因為憤怒一定要一次過去完
[01:01:34.440 --> 01:01:37.440]  就像上帝的審判
[01:01:37.440 --> 01:01:40.440]  所以既然七碗沒有停
[01:01:40.440 --> 01:01:42.440]  就變成七碗的敘事
[01:01:42.440 --> 01:01:44.440]  在第七個碗之後
[01:01:44.440 --> 01:01:47.440]  就夾在第六和第七個中間
[01:01:47.440 --> 01:01:49.440]  所以如果你看第十七
[01:01:49.440 --> 01:01:51.440]  第十八第十九章
[01:01:51.440 --> 01:01:53.440]  正正就是七碗在現實裡
[01:01:53.440 --> 01:01:54.440]  在歷史裡
[01:01:54.440 --> 01:01:56.440]  七碗就這樣說
[01:01:56.440 --> 01:01:58.440]  一些異象
[01:01:58.440 --> 01:01:59.440]  古古怪怪的怪獸
[01:01:59.440 --> 01:02:00.440]  什麼什麼
[01:02:00.440 --> 01:02:01.440]  或者戰爭
[01:02:01.440 --> 01:02:02.440]  或者某些災患
[01:02:02.440 --> 01:02:03.440]  倒在天上
[01:02:03.440 --> 01:02:04.440]  倒在地上
[01:02:04.440 --> 01:02:05.440]  倒在河裡
[01:02:05.440 --> 01:02:08.440]  倒在獸的座位上
[01:02:08.440 --> 01:02:10.440]  然後就是大戰
[01:02:10.440 --> 01:02:12.440]  和邪靈戰爭
[01:02:12.440 --> 01:02:15.440]  邪靈帶領普天下的王
[01:02:15.440 --> 01:02:16.440]  戰爭
[01:02:16.440 --> 01:02:18.440]  就說這些而已
[01:02:18.440 --> 01:02:22.440]  但是真真正正在地上的演繹
[01:02:22.440 --> 01:02:24.440]  其實是十七十八十九章
[01:02:24.440 --> 01:02:26.440]  就是大任府
[01:02:26.440 --> 01:02:27.440]  巴比倫
[01:02:27.440 --> 01:02:29.440]  也就是羅馬的審判
[01:02:29.440 --> 01:02:32.440]  其實最終針對的對象就是羅馬
[01:02:32.440 --> 01:02:36.440]  而羅馬也可以代表著歷代的帝國
[01:02:36.440 --> 01:02:38.440]  歷代逼迫不信上帝
[01:02:38.440 --> 01:02:41.440]  逼迫上帝子民的勢力
[01:02:41.440 --> 01:02:43.440]  因為稱呼他做巴比倫
[01:02:43.440 --> 01:02:45.440]  用了舊約帝國的名稱
[01:02:45.440 --> 01:02:48.440]  來稱呼當時的帝國羅馬
[01:02:48.440 --> 01:02:50.440]  所以讀啟示錄的時候
[01:02:50.440 --> 01:02:54.440]  既然用了巴比倫來稱呼當時的羅馬
[01:02:54.440 --> 01:02:59.440]  我們也可以稱呼現在的逼迫信徒的帝國勢力
[01:02:59.440 --> 01:03:01.440]  稱呼他為巴比倫
[01:03:01.440 --> 01:03:02.440]  或者稱呼他做羅馬
[01:03:02.440 --> 01:03:07.440]  用以前的名稱來稱呼現今的逼迫信徒勢力
[01:03:07.440 --> 01:03:08.440]  是可以的
[01:03:08.440 --> 01:03:13.440]  也告訴我們巴比倫完結之後會有羅馬出來
[01:03:13.440 --> 01:03:15.440]  巴比倫和羅馬完結之後
[01:03:15.440 --> 01:03:18.440]  總之在歷史終結之前
[01:03:18.440 --> 01:03:21.440]  還有其他的勢力陸續會來
[01:03:21.440 --> 01:03:24.440]  好像巴比倫、羅馬那樣
[01:03:24.440 --> 01:03:29.440]  不信上帝和逼迫上帝的子民
[01:03:29.440 --> 01:03:31.440]  所以就提到審判
[01:03:31.440 --> 01:03:34.440]  17、18、19章就提到審判
[01:03:34.440 --> 01:03:38.440]  審判到最後19章結束
[01:03:38.440 --> 01:03:40.440]  你發覺結束是怎樣呢?
[01:03:40.440 --> 01:03:41.440]  20節
[01:03:41.440 --> 01:03:43.440]  騎著白馬的那個
[01:03:43.440 --> 01:03:46.440]  不需要看成是七印第一個印的白馬
[01:03:46.440 --> 01:03:47.440]  不需要
[01:03:47.440 --> 01:03:51.440]  事實上是第19章11節的騎白馬
[01:03:51.440 --> 01:03:52.440]  是指著人子自己
[01:03:52.440 --> 01:03:54.440]  當時再不叫高揚
[01:03:54.440 --> 01:03:56.440]  就叫騎著白馬的德勝
[01:03:56.440 --> 01:03:58.440]  現在德勝的那位
[01:03:58.440 --> 01:04:00.440]  他的頭戴很多冠冕
[01:04:00.440 --> 01:04:01.440]  又寫著名字
[01:04:01.440 --> 01:04:04.440]  除了他自己是沒有人知道的
[01:04:04.440 --> 01:04:09.440]  他也有把利劍從他的口中出來
[01:04:09.440 --> 01:04:10.440]  可以擊殺列國
[01:04:10.440 --> 01:04:13.440]  所以這是第一章的人子的包著
[01:04:13.440 --> 01:04:14.440]  一頭一尾開始結束
[01:04:14.440 --> 01:04:16.440]  第一章看人子的時候
[01:04:16.440 --> 01:04:18.440]  來到19章看人子的時候
[01:04:18.440 --> 01:04:20.440]  就開始結束了
[01:04:20.440 --> 01:04:22.440]  結束怎樣呢?
[01:04:22.440 --> 01:04:23.440]  19節了
[01:04:23.440 --> 01:04:25.440]  19章19、19、19
[01:04:25.440 --> 01:04:28.440]  我看見那獸和地上君王並他們的眾君
[01:04:28.440 --> 01:04:31.440]  都聚集要以騎白馬並他們的軍兵征戰
[01:04:31.440 --> 01:04:33.440]  那獸被擒拿
[01:04:33.440 --> 01:04:34.440]  捉了那隻獸
[01:04:34.440 --> 01:04:36.440]  那在獸面前陳行其事
[01:04:36.440 --> 01:04:38.440]  迷惑獸獸印記
[01:04:38.440 --> 01:04:40.440]  拜獸像之人的假先知
[01:04:40.440 --> 01:04:42.440]  就是第二隻獸
[01:04:42.440 --> 01:04:44.440]  第一隻獸是從海中出來的
[01:04:44.440 --> 01:04:45.440]  就被捉住了
[01:04:45.440 --> 01:04:47.440]  第二隻獸是從地上出來的
[01:04:47.440 --> 01:04:49.440]  就是那個所謂的假先知
[01:04:49.440 --> 01:04:50.440]  是同一樣東西
[01:04:50.440 --> 01:04:52.440]  用不同的名字來代表
[01:04:52.440 --> 01:04:54.440]  也與獸同被擒拿
[01:04:54.440 --> 01:04:56.440]  他們兩個就被活活的
[01:04:56.440 --> 01:04:58.440]  被冰在燒著流黃的火狐狸
[01:04:58.440 --> 01:05:02.440]  其餘都被騎白馬者口中出來的劍
[01:05:02.440 --> 01:05:03.440]  殺了、飛了
[01:05:03.440 --> 01:05:05.440]  也都吃飽了他們的肉
[01:05:05.440 --> 01:05:06.440]  這就是審判
[01:05:06.440 --> 01:05:08.440]  帝國沒了
[01:05:08.440 --> 01:05:10.440]  第一隻獸是帝國
[01:05:10.440 --> 01:05:12.440]  本身第二隻獸是支持帝國崇拜
[01:05:12.440 --> 01:05:15.440]  尤其是羅馬的君王崇拜的機器
[01:05:15.440 --> 01:05:17.440]  在啟示徒的角度
[01:05:17.440 --> 01:05:19.440]  或者在聖經的角度
[01:05:19.440 --> 01:05:23.440]  任何一個敵黨上帝的角度
[01:05:23.440 --> 01:05:25.440]  邪惡至極
[01:05:25.440 --> 01:05:27.440]  邪惡至極的現象
[01:05:27.440 --> 01:05:29.440]  就必然自稱為神
[01:05:29.440 --> 01:05:31.440]  其實就是要人拜的
[01:05:31.440 --> 01:05:33.440]  這是去到極致的
[01:05:33.440 --> 01:05:35.440]  任何出現這樣的情況之後
[01:05:35.440 --> 01:05:37.440]  就去到極致的了
[01:05:37.440 --> 01:05:40.440]  他的專權或者他的敵黨上帝勢力
[01:05:40.440 --> 01:05:42.440]  因為除了上帝之外
[01:05:42.440 --> 01:05:45.440]  首先他門口是沒有別的神
[01:05:45.440 --> 01:05:48.440]  我們上次看二次大書44、48章
[01:05:48.440 --> 01:05:49.440]  是並無別神
[01:05:49.440 --> 01:05:51.440]  其他那些都不是神
[01:05:51.440 --> 01:05:54.440]  所以任何地上的任何一個人
[01:05:54.440 --> 01:05:56.440]  木頭就不會稱呼自己為神
[01:05:56.440 --> 01:05:58.440]  是人指著這塊木頭說他是神
[01:05:58.440 --> 01:06:00.440]  人就可以稱呼自己為神
[01:06:00.440 --> 01:06:02.440]  當發現這種情況的時候
[01:06:02.440 --> 01:06:04.440]  要麼他是瘋瘋癲癲的
[01:06:04.440 --> 01:06:06.440]  他根本就沒有權沒有勢
[01:06:06.440 --> 01:06:08.440]  在街上走的普通一個
[01:06:08.440 --> 01:06:09.440]  是失魂的人
[01:06:09.440 --> 01:06:11.440]  又或者他真的有權有勢
[01:06:11.440 --> 01:06:12.440]  他是那個國家
[01:06:12.440 --> 01:06:15.440]  或者那個民族的極權的君主
[01:06:15.440 --> 01:06:16.440]  他自稱為神
[01:06:16.440 --> 01:06:18.440]  那個就發展到極致了
[01:06:18.440 --> 01:06:20.440]  其實是要人拜他
[01:06:20.440 --> 01:06:21.440]  就不拜真神
[01:06:21.440 --> 01:06:23.440]  信耶穌那幫人一定都是玩完的
[01:06:23.440 --> 01:06:26.440]  在這裡就都消滅了
[01:06:26.440 --> 01:06:29.440]  所以七人七號七碗就完了
[01:06:29.440 --> 01:06:31.440]  其實故事還沒完的
[01:06:31.440 --> 01:06:33.440]  上帝復仇
[01:06:33.440 --> 01:06:35.440]  Avenger復仇
[01:06:35.440 --> 01:06:38.440]  為第六章第五個印
[01:06:38.440 --> 01:06:40.440]  祭壇底下亡魂
[01:06:40.440 --> 01:06:42.440]  伸了冤
[01:06:42.440 --> 01:06:44.440]  但還沒完的
[01:06:44.440 --> 01:06:45.440]  伸冤呢
[01:06:45.440 --> 01:06:47.440]  人間伸冤是怎樣伸冤的
[01:06:47.440 --> 01:06:48.440]  就是被殺
[01:06:48.440 --> 01:06:50.440]  然後上訴上訴
[01:06:50.440 --> 01:06:52.440]  最後就抓了壞人
[01:06:52.440 --> 01:06:53.440]  關進監獄
[01:06:53.440 --> 01:06:54.440]  然後審判
[01:06:54.440 --> 01:06:56.440]  判刑
[01:06:56.440 --> 01:06:58.440]  這樣就叫完了
[01:06:58.440 --> 01:06:59.440]  因為死者已矣
[01:06:59.440 --> 01:07:01.440]  沒得賠的
[01:07:01.440 --> 01:07:03.440]  命是沒得賠的
