
[00:00:00.000 --> 00:00:05.400]  好 等節目讓我們聽神的導演先
[00:51:35.960 --> 00:51:37.960]  這個就是保羅所說
[00:51:37.960 --> 00:51:39.960]  我卻不以自己性命為念
[00:51:39.960 --> 00:51:41.960]  也不看為寶貴
[00:51:41.960 --> 00:51:44.960]  只要完成我的路程
[00:51:44.960 --> 00:51:45.960]  就像保羅這樣說
[00:51:45.960 --> 00:51:47.960]  不以性命為念也不看為寶貴
[00:51:47.960 --> 00:51:49.960]  只要完成我的旅程
[00:51:49.960 --> 00:51:52.960]  成就我從主耶穌所領受的即是
[00:51:52.960 --> 00:51:59.960]  證明神的恩惠的福音
[00:51:59.960 --> 00:52:02.960]  無論我們做牧者
[00:52:02.960 --> 00:52:06.960]  有什麼結果都好
[00:52:06.960 --> 00:52:08.960]  我深信一件事
[00:52:08.960 --> 00:52:14.960]  只要走在上帝要我走的路裡面的時候
[00:52:14.960 --> 00:52:16.960]  這條路不是容易走的
[00:52:16.960 --> 00:52:22.960]  不過是為上帝的猜命而去做的
[00:52:22.960 --> 00:52:27.960]  是為信徒的益處去做的
[00:52:27.960 --> 00:52:31.960]  以馬來雖然不是很多會有
[00:52:31.960 --> 00:52:34.960]  但我希望以馬來利還浸水會的
[00:52:34.960 --> 00:52:37.960]  每一個跟我們無論在網上的好
[00:52:37.960 --> 00:52:39.960]  在教會實際聚會的好
[00:52:39.960 --> 00:52:42.960]  最後你去到私恩寶座面前
[00:52:42.960 --> 00:52:44.960]  審判台前的時候
[00:52:44.960 --> 00:52:46.960]  你是可以進入天國的
[00:52:46.960 --> 00:52:48.960]  我希望在這個以馬來利的話
[00:52:48.960 --> 00:52:50.960]  不是在現場的好
[00:52:50.960 --> 00:52:51.960]  還是在網上的好
[00:52:51.960 --> 00:52:54.960]  將來走到私恩寶座之前
[00:52:54.960 --> 00:53:00.960]  因為我是想你得到上帝恩惠的福音
[00:53:00.960 --> 00:53:02.960]  正如我所講
[00:53:02.960 --> 00:53:05.960]  這封信真是很豐富
[00:53:05.960 --> 00:53:07.960]  今天我講到這裡為止
[00:53:07.960 --> 00:53:10.960]  不過我很想大家明白
[00:53:10.960 --> 00:53:15.960]  這個只是保羅在他這番與以佛所教會的
[00:53:15.960 --> 00:53:19.960]  最後講話的頭一好笑片段
[00:53:19.960 --> 00:53:23.960]  這將在以佛所教會所講的頭邊一小部分
[00:53:23.960 --> 00:53:26.960]  那個核心在來了
[00:53:26.960 --> 00:53:28.960]  核心接下來的
[00:53:28.960 --> 00:53:32.960]  我每一次讀這段聖經的時候
[00:53:32.960 --> 00:53:35.960]  我每一次讀這段聖經的時候
[00:53:35.960 --> 00:53:36.960]  我心被感動
[00:53:36.960 --> 00:53:38.960]  就心被感動
[00:53:38.960 --> 00:53:41.960]  我希望大家回去有機會看看
[00:53:41.960 --> 00:53:46.960]  到下個星期
[00:53:46.960 --> 00:53:48.960]  下個星期我們在第二間教會講到
[00:53:48.960 --> 00:53:50.960]  再下個星期
[00:53:50.960 --> 00:53:52.960]  當我再回來這段經文的時候
[00:53:52.960 --> 00:53:54.960]  再回到這段經文的時候
[00:53:54.960 --> 00:53:56.960]  你讀完這段經文
[00:53:56.960 --> 00:53:58.960]  我希望你同樣體會到
[00:53:58.960 --> 00:54:02.960]  保羅與以佛所教會
[00:54:02.960 --> 00:54:04.960]  他們的信徒
[00:54:04.960 --> 00:54:05.960]  他們的信徒
[00:54:05.960 --> 00:54:06.960]  他們的關係
[00:54:06.960 --> 00:54:08.960]  是有多親密
[00:54:08.960 --> 00:54:10.960]  是怎樣一起
[00:54:10.960 --> 00:54:14.960]  繼續走面前熟悉的道路
[00:54:14.960 --> 00:54:16.960]  再去同心讀
[00:54:16.960 --> 00:54:20.960]  我常常多謝你給我們今天
[00:54:20.960 --> 00:54:22.960]  在這段經文裡面的學習
[00:54:22.960 --> 00:54:26.960]  作為一個牧者
[00:54:26.960 --> 00:54:28.960]  堪號永醫
[00:54:28.960 --> 00:54:32.960]  能夠與大兄姊妹並肩走
[00:54:32.960 --> 00:54:34.960]  一段的時間
[00:54:34.960 --> 00:54:38.960]  來給我們的保庇
[00:54:38.960 --> 00:54:40.960]  讓我們能夠在將來
[00:54:40.960 --> 00:54:42.960]  在永恆再會
[00:54:42.960 --> 00:54:44.960]  地上的短短的見面
[00:54:44.960 --> 00:54:50.960]  打開了這份熟悉的關係和密切
[00:54:50.960 --> 00:54:52.960]  求你讓我珍惜
[00:54:52.960 --> 00:54:58.960]  求你讓我們可以平穩
[00:54:58.960 --> 00:54:59.960]  人世的車觀
[00:54:59.960 --> 00:55:01.960]  而幾何人先聽者能夠占滿
[00:55:01.960 --> 00:55:04.960]  讓我們明白到
[00:55:04.960 --> 00:55:05.960]  當一個傳道人
[00:55:05.960 --> 00:55:09.960]  應該有的心智是怎樣
[00:55:09.960 --> 00:55:12.960]  東西要讓我們了解到
[00:55:12.960 --> 00:55:15.960]  縱然我們在地上
[00:55:15.960 --> 00:55:20.960]  能夠上去的時間是有限
[00:55:20.960 --> 00:55:23.960]  但這只不過是打開
[00:55:23.960 --> 00:55:26.960]  這個永恆關係的開關
[00:55:26.960 --> 00:55:30.960]  你們現在的學習怎麼樣改變
[00:55:30.960 --> 00:55:34.960]  一同邁進永恆的生命
[00:55:34.960 --> 00:55:37.960]  神父謝謝你讓我們
[00:55:37.960 --> 00:55:39.960]  有了這份詞彙
[00:55:39.960 --> 00:55:41.960]  讓我們可以觸碰
[00:55:41.960 --> 00:55:43.960]  教師的心
[00:55:43.960 --> 00:55:46.960]  以及他如何建立關係
[00:55:46.960 --> 00:55:51.960]  與你相處的關係
[00:55:51.960 --> 00:55:54.960]  雖然人生只能
[00:55:54.960 --> 00:55:56.960]  短短的時間內
[00:55:56.960 --> 00:55:59.960]  結合
[00:55:59.960 --> 00:56:04.960]  但這只是永恆的開始
[00:56:04.960 --> 00:56:06.960]  所以神
[00:56:06.960 --> 00:56:09.960]  讓我們珍惜這份關係
[00:56:09.960 --> 00:56:15.960]  並且讓我們再次向你道謝
[00:56:15.960 --> 00:56:16.960]  因為你
[00:56:16.960 --> 00:56:17.960]  你的慈善
[00:56:17.960 --> 00:56:19.960]  你的慈善
[00:56:19.960 --> 00:56:21.960]  讓我們能夠開啟整個
[00:56:21.960 --> 00:56:29.960]  永恆的生命中的靈性和靈性
[00:56:29.960 --> 00:56:33.960]  在我們在耶穌基督上的名字上
[00:56:33.960 --> 00:56:34.960]  阿們
[00:56:34.960 --> 00:56:36.960]  阿們
[00:56:37.960 --> 00:56:38.960]  阿們
[00:56:39.960 --> 00:56:40.960]  阿們
[00:56:40.960 --> 00:56:41.960]  阿們
[00:56:41.960 --> 00:56:42.960]  阿們
[00:56:43.960 --> 00:56:44.960]  阿們
[00:56:45.960 --> 00:56:46.960]  阿們
[00:56:47.960 --> 00:56:48.960]  阿們
[00:56:48.960 --> 00:56:49.960]  阿們
[00:56:50.960 --> 00:56:51.960]  阿們
[00:56:52.960 --> 00:56:53.960]  阿們
[00:56:54.960 --> 00:56:55.960]  阿們
[00:56:55.960 --> 00:56:56.960]  阿們
[00:56:57.960 --> 00:56:58.960]  阿們
[00:56:59.960 --> 00:57:00.960]  阿們
[00:57:01.960 --> 00:57:02.960]  阿們
[00:57:02.960 --> 00:57:04.120]  我和你一起去吧
[00:57:04.120 --> 00:57:09.120]  我就是想要你做我的好朋友, 讓我做你的好朋友。

