
[00:00:00.000 --> 00:00:06.000]  新年快樂!各位午安!
[00:49:30.000 --> 00:49:32.000]  求主幫助我們
[00:49:32.000 --> 00:49:34.000]  求主幫助我們
[00:49:34.000 --> 00:49:36.000]  不是像權貴那樣恐懼
[00:49:36.000 --> 00:49:38.000]  不是像權貴那樣恐懼
[00:49:38.000 --> 00:49:40.000]  不是像被撒達控訴
[00:49:40.000 --> 00:49:42.000]  說我們要拿著數
[00:49:42.000 --> 00:49:44.000]  才信耶穌
[00:49:44.000 --> 00:49:46.000]  不是像猶大那樣
[00:49:46.000 --> 00:49:48.000]  為了錢
[00:49:48.000 --> 00:49:50.000]  我們知道上帝
[00:49:50.000 --> 00:49:52.000]  把我們放在這裡
[00:49:52.000 --> 00:49:54.000]  是有使命給我們
[00:49:54.000 --> 00:49:56.000]  求主幫助我們
[00:49:56.000 --> 00:49:58.000]  我們同心一同祈禱
[00:49:58.000 --> 00:50:00.000]  師父我們感謝你
[00:50:00.000 --> 00:50:02.000]  因為你的恩典夠我們用
[00:50:02.000 --> 00:50:04.000]  求禰祝福我們
[00:50:04.000 --> 00:50:06.000]  讓我們看到禰的遺像
[00:50:06.000 --> 00:50:08.000]  禰為我們犧牲在十字架
[00:50:08.000 --> 00:50:10.000]  我們相信我們更加要投身給禰
[00:50:10.000 --> 00:50:12.000]  在這個地方裡面
[00:50:12.000 --> 00:50:14.000]  做光做煙
[00:50:14.000 --> 00:50:16.000]  祝福我們
[00:50:16.000 --> 00:50:18.000]  祈禱奉耶穌基督名求
[00:50:18.000 --> 00:50:20.000]  阿們
[00:50:20.000 --> 00:50:22.000]  阿們
[00:50:22.000 --> 00:50:24.000]  阿們
[00:50:24.000 --> 00:50:26.000]  阿們
[00:50:26.000 --> 00:50:28.000]  阿們
[00:50:28.000 --> 00:50:30.000]  阿們
[00:50:30.000 --> 00:50:32.000]  阿們
[00:50:32.000 --> 00:50:34.000]  阿們
[00:50:34.000 --> 00:50:37.000]  (字幕由 Amara.org 社群提供)

