
[00:00:00.000 --> 00:00:04.360]  各位大型節目的朋友們 平安
[00:47:46.440 --> 00:47:48.440]  倫社、堂會是一起轉化的
[00:47:48.440 --> 00:47:50.440]  而這個轉化是靈命上、觀念上、行為上和持續的
[00:47:50.440 --> 00:47:52.440]  當你看回那些教會
[00:47:52.440 --> 00:47:54.440]  當它一點點著了
[00:47:54.440 --> 00:47:56.440]  復興了、轉化了的時候
[00:47:56.440 --> 00:47:58.440]  你想它停都停不了
[00:47:58.440 --> 00:48:00.440]  它們回不了頭
[00:48:00.440 --> 00:48:02.440]  因為它們看見過
[00:48:02.440 --> 00:48:04.440]  如何去堅持One Church的時候
[00:48:04.440 --> 00:48:06.440]  原來上帝是不停的
[00:48:06.440 --> 00:48:08.440]  它們看見過
[00:48:08.440 --> 00:48:10.440]  如何去堅持One Church的時候
[00:48:10.440 --> 00:48:12.440]  原來上帝真的是那個頭
[00:48:12.440 --> 00:48:14.440]  有些事你未祈禱
[00:48:14.440 --> 00:48:16.440]  就會出現
[00:48:16.440 --> 00:48:18.440]  原來禱告
[00:48:18.440 --> 00:48:20.440]  真的可以改變
[00:48:20.440 --> 00:48:22.440]  我們短淺的視野
[00:48:22.440 --> 00:48:24.440]  它會提醒我們
[00:48:24.440 --> 00:48:26.440]  遺忘的觀點和角度
[00:48:26.440 --> 00:48:28.440]  當你只是
[00:48:28.440 --> 00:48:30.440]  以以前的經驗
[00:48:30.440 --> 00:48:32.440]  去判斷你做不做
[00:48:32.440 --> 00:48:34.440]  接下來的事情的時候
[00:48:34.440 --> 00:48:36.440]  你會覺得很狹窄
[00:48:36.440 --> 00:48:38.440]  以前都沒有發生
[00:48:38.440 --> 00:48:40.440]  以前都不是這樣
[00:48:40.440 --> 00:48:42.440]  你停了的時候
[00:48:42.440 --> 00:48:44.440]  就永遠都不是這樣
[00:48:44.440 --> 00:48:46.440]  但當你一祈禱
[00:48:46.440 --> 00:48:48.440]  你就知道誰是天父
[00:48:48.440 --> 00:48:50.440]  一祈禱你就知道誰是頭
[00:48:50.440 --> 00:48:52.440]  你再想的就不是想
[00:48:52.440 --> 00:48:54.440]  頭要想的東西
[00:48:54.440 --> 00:48:56.440]  是要想你怎麼回應
[00:48:56.440 --> 00:48:58.440]  所以當我們經歷轉化的時候
[00:48:58.440 --> 00:49:00.440]  我們更加會明白神的旨意
[00:49:00.440 --> 00:49:02.440]  當今個星期三
[00:49:02.440 --> 00:49:04.440]  有什麼神跡呢?
[00:49:04.440 --> 00:49:06.440]  星期三祈禱會
[00:49:06.440 --> 00:49:08.440]  那晚祈禱
[00:49:08.440 --> 00:49:10.440]  我們祈禱說
[00:49:10.440 --> 00:49:12.440]  我們教會真的不夠用
[00:49:12.440 --> 00:49:14.440]  接著怎麼辦
[00:49:14.440 --> 00:49:16.440]  真的有不同的人說
[00:49:16.440 --> 00:49:18.440]  可能我們很快會有不同的聚會點
[00:49:18.440 --> 00:49:20.440]  可以去的
[00:49:20.440 --> 00:49:22.440]  接著在星期一的時候
[00:49:22.440 --> 00:49:24.440]  有位傳導人和我聊天
[00:49:24.440 --> 00:49:26.440]  他說:女傳導
[00:49:26.440 --> 00:49:28.440]  在Coclid Lam
[00:49:28.440 --> 00:49:30.440]  有間教會
[00:49:30.440 --> 00:49:32.440]  你可不可以去幫幫忙
[00:49:32.440 --> 00:49:34.440]  有沒有人可以幫忙
[00:49:34.440 --> 00:49:36.440]  我說:一個星期前沒有
[00:49:36.440 --> 00:49:38.440]  但今天有
[00:49:38.440 --> 00:49:40.440]  因為有一對夫婦將會在Calgary上來
[00:49:40.440 --> 00:49:42.440]  和大家提過
[00:49:42.440 --> 00:49:44.440]  上來溫哥華
[00:49:44.440 --> 00:49:46.440]  然後他們說應該會住在Coclid Lam
[00:49:46.440 --> 00:49:48.440]  他很想來幫我們
[00:49:48.440 --> 00:49:50.440]  牧恩守
[00:49:50.440 --> 00:49:52.440]  我說暫時牧恩很多人守
[00:49:52.440 --> 00:49:54.440]  不如我派你去Coclid Lam
[00:49:54.440 --> 00:49:56.440]  他說好
[00:49:56.440 --> 00:49:58.440]  接著星期三祈禱會
[00:49:58.440 --> 00:50:00.440]  就在Coclid Lam有
[00:50:00.440 --> 00:50:02.440]  有人問Richmond 怎麼樣
[00:50:02.440 --> 00:50:04.440]  Richmond 還有很多需要
[00:50:04.440 --> 00:50:06.440]  我說慢慢祈禱
[00:50:06.440 --> 00:50:08.440]  看上帝安排
[00:50:08.440 --> 00:50:10.440]  誰知道星期三晚祈禱會結束
[00:50:10.440 --> 00:50:12.440]  第二天早上我和一個你們不熟悉的阿sir
[00:50:12.440 --> 00:50:14.440]  吃早餐
[00:50:14.440 --> 00:50:16.440]  他跟我說
[00:50:16.440 --> 00:50:18.440]  我以前有個西人教會的牧師
[00:50:18.440 --> 00:50:20.440]  他教我一件事
[00:50:20.440 --> 00:50:22.440]  他說Faith 是信心
[00:50:22.440 --> 00:50:24.440]  Faith 是名詞
[00:50:24.440 --> 00:50:26.440]  要有一個什麼動詞
[00:50:26.440 --> 00:50:28.440]  配合最好呢
[00:50:28.440 --> 00:50:30.440]  大家會用什麼動詞
[00:50:30.440 --> 00:50:32.440]  他說用
[00:50:32.440 --> 00:50:34.440]  Step
[00:50:34.440 --> 00:50:36.440]  我本來英文差一點
[00:50:36.440 --> 00:50:38.440]  我真的問May
[00:50:38.440 --> 00:50:40.440]  我說May 我在網上
[00:50:40.440 --> 00:50:42.440]  又說Step in又說Step on又說Step out
[00:50:42.440 --> 00:50:44.440]  究竟哪一個才對
[00:50:44.440 --> 00:50:46.440]  他轉頭告訴我
[00:50:46.440 --> 00:50:48.440]  Step out in
[00:50:48.440 --> 00:50:50.440]  Faith 才對
[00:50:50.440 --> 00:50:52.440]  阿sir鼓勵了我這個
[00:50:52.440 --> 00:50:54.440]  接著再看回我們
[00:50:54.440 --> 00:50:56.440]  牧英堂現在有我
[00:50:56.440 --> 00:50:58.440]  雖然我是部分時間新金
[00:50:58.440 --> 00:51:00.440]  但我是全職牧者
[00:51:00.440 --> 00:51:02.440]  雖然我是部分時間新金
[00:51:02.440 --> 00:51:04.440]  我們有不同的實習神學生
[00:51:04.440 --> 00:51:06.440]  我們有五個
[00:51:06.440 --> 00:51:08.440]  有陳兆聰牧師
[00:51:08.440 --> 00:51:10.440]  江美玲
[00:51:10.440 --> 00:51:12.440]  Shirley
[00:51:12.440 --> 00:51:14.440]  有Ginny
[00:51:14.440 --> 00:51:16.440]  有Maggie
[00:51:16.440 --> 00:51:18.440]  讀著不同的課程
[00:51:18.440 --> 00:51:20.440]  接下來我邀請趙志偉
[00:51:20.440 --> 00:51:22.440]  做我們的家庭事工顧問
[00:51:22.440 --> 00:51:24.440]  另外還有准神學生
[00:51:24.440 --> 00:51:26.440]  當他們說
[00:51:26.440 --> 00:51:28.440]  Richmond很有需要
[00:51:28.440 --> 00:51:30.440]  當他們說我們有幾個牧者
[00:51:30.440 --> 00:51:32.440]  都是在Richmond住
[00:51:32.440 --> 00:51:34.440]  跟著和阿sir吃完早餐
[00:51:34.440 --> 00:51:36.440]  下午我和另一間企業的老闆
[00:51:36.440 --> 00:51:38.440]  又吃東西
[00:51:38.440 --> 00:51:40.440]  真是享受到難
[00:51:40.440 --> 00:51:42.440]  當吃東西的時候
[00:51:42.440 --> 00:51:44.440]  竟然間吃下東西
[00:51:44.440 --> 00:51:46.440]  我沒有提出
[00:51:46.440 --> 00:51:48.440]  他跟我說
[00:51:48.440 --> 00:51:50.440]  阮sir 我Richmond呢
[00:51:50.440 --> 00:51:52.440]  有間辦公室
[00:51:52.440 --> 00:51:54.440]  給你們用
[00:51:54.440 --> 00:51:56.440]  他很謙虛
[00:51:56.440 --> 00:51:58.440]  小小的 只有二千呎
[00:51:58.440 --> 00:52:00.440]  坐了六十多人
[00:52:00.440 --> 00:52:02.440]  我聽到
[00:52:02.440 --> 00:52:04.440]  昨晚才祈禱
[00:52:04.440 --> 00:52:06.440]  今天又給我們一個辦公室用
[00:52:06.440 --> 00:52:08.440]  然後第二天
[00:52:08.440 --> 00:52:10.440]  因為他本來
[00:52:10.440 --> 00:52:12.440]  剛好那天早上開會
[00:52:12.440 --> 00:52:14.440]  他想出一本書
[00:52:14.440 --> 00:52:16.440]  是關於理財的
[00:52:16.440 --> 00:52:18.440]  我以前也出過一本書
[00:52:18.440 --> 00:52:20.440]  是關於理財的
[00:52:20.440 --> 00:52:22.440]  我就想拿這本書送給他
[00:52:22.440 --> 00:52:24.440]  其實另一個呢
[00:52:24.440 --> 00:52:26.440]  我想上去看看地方
[00:52:26.440 --> 00:52:28.440]  我如何安排
[00:52:28.440 --> 00:52:30.440]  我就上去
[00:52:30.440 --> 00:52:32.440]  超多泊車位
[00:52:32.440 --> 00:52:34.440]  免費的
[00:52:34.440 --> 00:52:36.440]  然後呢
[00:52:36.440 --> 00:52:38.440]  這裡就是公司
[00:52:38.440 --> 00:52:40.440]  隔著馬路對面就是河景
[00:52:40.440 --> 00:52:42.440]  很美的河景
[00:52:42.440 --> 00:52:44.440]  跟著一進去
[00:52:44.440 --> 00:52:46.440]  他就擺好幾個凳子
[00:52:46.440 --> 00:52:48.440]  我們就在這裡聚會
[00:52:48.440 --> 00:52:50.440]  他說暫時
[00:52:50.440 --> 00:52:52.440]  只能坐六十多人
[00:52:52.440 --> 00:52:54.440]  不過呢
[00:52:54.440 --> 00:52:56.440]  來臨二月
[00:52:56.440 --> 00:52:58.440]  我就會收回旁邊的店鋪
[00:52:58.440 --> 00:53:00.440]  就可以多一些地方
[00:53:00.440 --> 00:53:02.440]  我說可以的
[00:53:02.440 --> 00:53:04.440]  這幾個月可以撐住
[00:53:04.440 --> 00:53:06.440]  可能幾個月後就超過六十人
[00:53:06.440 --> 00:53:08.440]  我們就進駐那邊
[00:53:08.440 --> 00:53:10.440]  他說有不同的房間可以開組
[00:53:10.440 --> 00:53:12.440]  還有齊些設備
[00:53:12.440 --> 00:53:14.440]  我都關心廁所是否漂亮
[00:53:14.440 --> 00:53:16.440]  當然比我家的漂亮
[00:53:16.440 --> 00:53:18.440]  還有一個廁所
[00:53:18.440 --> 00:53:20.440]  他跟我介紹廁所的時候
[00:53:20.440 --> 00:53:22.440]  他說
[00:53:22.440 --> 00:53:24.440]  你昨天說要買一部咖啡機
[00:53:24.440 --> 00:53:26.440]  我會在這裡買
[00:53:26.440 --> 00:53:28.440]  讓你們學拉花
[00:53:28.440 --> 00:53:32.440]  你知道我要好好演技才行嗎
[00:53:32.440 --> 00:53:34.440]  我一直保持著平靜
[00:53:34.440 --> 00:53:36.440]  他說好啊
[00:53:36.440 --> 00:53:38.440]  其實我心裡想
[00:53:38.440 --> 00:53:40.440]  哇 這樣都行
[00:53:40.440 --> 00:53:42.440]  但你要知道我要靠演技
[00:53:42.440 --> 00:53:44.440]  我沒見過大場面
[00:53:44.440 --> 00:53:46.440]  雖然沒見過那麼大的神跡
[00:53:46.440 --> 00:53:48.440]  還要帶我去看房間
[00:53:48.440 --> 00:53:50.440]  他說現在很混亂
[00:53:50.440 --> 00:53:52.440]  我會快點收拾好給你們用
[00:53:52.440 --> 00:53:54.440]  還有這間房可以擺大桌
[00:53:54.440 --> 00:53:56.440]  我們可以同時星期日
[00:53:56.440 --> 00:53:58.440]  可以有大堂
[00:53:58.440 --> 00:54:00.440]  可以分到不同的小組
[00:54:00.440 --> 00:54:02.440]  最震撼的是什麼呢
[00:54:02.440 --> 00:54:04.440]  我打算走了
[00:54:04.440 --> 00:54:06.440]  他說等等
[00:54:06.440 --> 00:54:08.440]  我叫秘書給你這件東西
[00:54:08.440 --> 00:54:10.440]  我真的要很有演技
[00:54:10.440 --> 00:54:12.440]  手要不要震
[00:54:12.440 --> 00:54:14.440]  給我們這麼大的信任
[00:54:14.440 --> 00:54:16.440]  星期三祈禱
[00:54:16.440 --> 00:54:18.440]  星期四知道這個地方
[00:54:18.440 --> 00:54:20.440]  星期五就收鎖
[00:54:20.440 --> 00:54:22.440]  多快
[00:54:22.440 --> 00:54:24.440]  所以
[00:54:24.440 --> 00:54:26.440]  這麼大的恩典
[00:54:26.440 --> 00:54:28.440]  我們今天下午
[00:54:28.440 --> 00:54:30.440]  6月11號
[00:54:30.440 --> 00:54:32.440]  4點半我們就去這裡
[00:54:32.440 --> 00:54:34.440]  地址是7080 River Road
[00:54:34.440 --> 00:54:36.440]  我們去這裡
[00:54:36.440 --> 00:54:38.440]  一起去感恩贊美
[00:54:38.440 --> 00:54:40.440]  祈禱
[00:54:40.440 --> 00:54:42.440]  你們自由參加
[00:54:42.440 --> 00:54:44.440]  因為我想
[00:54:44.440 --> 00:54:46.440]  這個地方
[00:54:46.440 --> 00:54:48.440]  我很喜歡Angus的設計
[00:54:48.440 --> 00:54:50.440]  這個紅點就是那裡
[00:54:50.440 --> 00:54:52.440]  他說我想畫一個溫哥華的地圖
[00:54:52.440 --> 00:54:54.440]  因為之後可能會有很多點
[00:54:54.440 --> 00:54:56.440]  真的青出於藍
[00:54:56.440 --> 00:54:58.440]  我只是想著Cocoon Lumber
[00:54:58.440 --> 00:55:00.440]  Burnaby 而已
[00:55:00.440 --> 00:55:02.440]  一想就整個大溫
[00:55:02.440 --> 00:55:04.440]  我不知道上帝會怎麼用
[00:55:04.440 --> 00:55:06.440]  但是上帝給我們這個地方
[00:55:06.440 --> 00:55:08.440]  一定要善用
[00:55:08.440 --> 00:55:10.440]  所以我們要善用的時候
[00:55:10.440 --> 00:55:12.440]  我們要找個頭去祈禱
[00:55:12.440 --> 00:55:14.440]  我們不知道怎麼用
[00:55:14.440 --> 00:55:16.440]  神跡就是發生了
[00:55:16.440 --> 00:55:18.440]  我不知道大家有沒有看昨天的
[00:55:18.440 --> 00:55:20.440]  靈明日亮就是說信心之若
[00:55:20.440 --> 00:55:22.440]  阿May跟我說
[00:55:22.440 --> 00:55:24.440]  哇 女傳道哪有這麼巧
[00:55:24.440 --> 00:55:26.440]  她的英文版就是這句話
[00:55:26.440 --> 00:55:28.440]  Decision to step out in faith
[00:55:28.440 --> 00:55:30.440]  哪有這麼巧
[00:55:30.440 --> 00:55:32.440]  連續幾天
[00:55:32.440 --> 00:55:34.440]  跟我說
[00:55:34.440 --> 00:55:36.440]  所以這幾天我經歷了
[00:55:36.440 --> 00:55:38.440]  另一件沒信心的事
[00:55:38.440 --> 00:55:40.440]  我遲些再說 今天時間用了很多
[00:55:40.440 --> 00:55:42.440]  但是我看到這樣連續
[00:55:42.440 --> 00:55:44.440]  不斷提醒我
[00:55:44.440 --> 00:55:46.440]  上帝叫我不要這麼賤
[00:55:46.440 --> 00:55:48.440]  我要想得大一點
[00:55:48.440 --> 00:55:50.440]  所以禱告
[00:55:50.440 --> 00:55:52.440]  唯有禱告才可以恢復
[00:55:52.440 --> 00:55:54.440]  我們的視野
[00:55:54.440 --> 00:55:56.440]  好像神一樣的視野
[00:55:56.440 --> 00:55:58.440]  讓我們一起祈禱
[00:55:58.440 --> 00:56:00.440]  這一刻
[00:56:00.440 --> 00:56:02.440]  我們真的要安靜
[00:56:02.440 --> 00:56:04.440]  我想你思考一下
[00:56:04.440 --> 00:56:06.440]  這一刻你一直沒有信心做什麼
[00:56:06.440 --> 00:56:10.440]  好像練背肌
[00:56:10.440 --> 00:56:12.440]  原來有方法
[00:56:12.440 --> 00:56:14.440]  原來要行動
[00:56:14.440 --> 00:56:16.440]  是對的行動
[00:56:16.440 --> 00:56:18.440]  但如果你一直沒有信心
[00:56:18.440 --> 00:56:20.440]  你有沒有行動過
[00:56:20.440 --> 00:56:22.440]  你有沒有祈禱
[00:56:22.440 --> 00:56:24.440]  如果你沒有的話
[00:56:24.440 --> 00:56:26.440]  求上帝讓你
[00:56:26.440 --> 00:56:28.440]  開始有行動
[00:56:28.440 --> 00:56:30.440]  我們要先
[00:56:30.440 --> 00:56:32.440]  開始有行動
[00:56:32.440 --> 00:56:34.440]  我們要先
[00:56:34.440 --> 00:56:36.440]  放棄
[00:56:36.440 --> 00:56:38.440]  在這一刻我們真的要感謝神
[00:56:38.440 --> 00:56:40.440]  祂這一年半的神跡
[00:56:40.440 --> 00:56:42.440]  未停過
[00:56:42.440 --> 00:56:44.440]  祂讓我們很清晰地
[00:56:44.440 --> 00:56:46.440]  告訴我們知道
[00:56:46.440 --> 00:56:48.440]  祂是個頭
[00:56:48.440 --> 00:56:50.440]  我們不會夠祂想的
[00:56:50.440 --> 00:56:54.440]  因為祂的意念
[00:56:54.440 --> 00:56:56.440]  是高於我們的意念
[00:56:58.440 --> 00:57:00.440]  我們幾乎不用做計劃
[00:57:00.440 --> 00:57:02.440]  的木恩堂
[00:57:02.440 --> 00:57:04.440]  因為祂的頭幫我們計劃
[00:57:04.440 --> 00:57:08.440]  我們就能去
[00:57:08.440 --> 00:57:10.440]  這一刻
[00:57:10.440 --> 00:57:12.440]  讓你自己
[00:57:12.440 --> 00:57:16.440]  在祈禱里和神相遇
[00:57:16.440 --> 00:57:22.440]  親愛的天父
[00:57:22.440 --> 00:57:24.440]  爸爸
[00:57:24.440 --> 00:57:26.440]  爹地
[00:57:26.440 --> 00:57:28.440]  父親
[00:57:28.440 --> 00:57:30.440]  真的謝謝
[00:57:30.440 --> 00:57:32.440]  你讓我們有這個特權
[00:57:32.440 --> 00:57:36.440]  因為我已經沒有爸爸很久
[00:57:36.440 --> 00:57:38.440]  但我又天賦你
[00:57:38.440 --> 00:57:42.440]  我爸爸做不到好的爸爸
[00:57:42.440 --> 00:57:44.440]  但你是好的爸爸
[00:57:44.440 --> 00:57:48.440]  我們謝謝你
[00:57:48.440 --> 00:57:50.440]  因為你讓我們這樣稱呼你的時候
[00:57:50.440 --> 00:57:52.440]  你讓我們和你有關係
[00:57:52.440 --> 00:57:54.440]  就算在地上
[00:57:54.440 --> 00:57:56.440]  我已經只剩下自己
[00:57:56.440 --> 00:57:58.440]  可能有人失去妻子
[00:57:58.440 --> 00:58:00.440]  丈夫和兒女
[00:58:00.440 --> 00:58:02.440]  但當我們相信你的時候
[00:58:02.440 --> 00:58:04.440]  我們不會孤單
[00:58:04.440 --> 00:58:08.440]  因為你是我們的爸爸
[00:58:08.440 --> 00:58:12.440]  我們沒有被你遺棄
[00:58:12.440 --> 00:58:16.440]  反而是你用不同的方法
[00:58:16.440 --> 00:58:18.440]  捉我們回來
[00:58:18.440 --> 00:58:20.440]  使用慈神哀索
[00:58:20.440 --> 00:58:22.440]  牽引我們
[00:58:22.440 --> 00:58:24.440]  求你讓我們珍惜我們的名分
[00:58:24.440 --> 00:58:30.440]  求你讓我們放下
[00:58:30.440 --> 00:58:32.440]  我們很膚淺的視野
[00:58:32.440 --> 00:58:38.440]  我們不是想七萬
[00:58:38.440 --> 00:58:40.440]  不是想十萬
[00:58:40.440 --> 00:58:42.440]  不是想二十萬
[00:58:42.440 --> 00:58:44.440]  因為沒有一個價錢可以和你相比
[00:58:44.440 --> 00:58:46.440]  因為你就是那個創造天地
[00:58:46.440 --> 00:58:48.440]  擁有宇宙的上帝
[00:58:50.440 --> 00:58:52.440]  求你興起默恩
[00:58:52.440 --> 00:58:54.440]  讓我們不斷轉化
[00:58:54.440 --> 00:58:56.440]  不斷看清楚你的旨意
[00:58:56.440 --> 00:59:00.440]  以至我們學習耶穌去祈求的時候
[00:59:00.440 --> 00:59:02.440]  不要遵照我們的意思
[00:59:02.440 --> 00:59:04.440]  是遵照上帝的意思
[00:59:04.440 --> 00:59:08.440]  多謝你
[00:59:08.440 --> 00:59:10.440]  日式間有Bonnie
[00:59:10.440 --> 00:59:12.440]  和我們分享她的信心的跳躍
[00:59:12.440 --> 00:59:16.440]  分享她信心的加增
[00:59:16.440 --> 00:59:18.440]  你的靈繼續與她同在
[00:59:18.440 --> 00:59:20.440]  我們這樣祈禱
[00:59:20.440 --> 00:59:22.440]  是奉主耶穌的基督
[00:59:22.440 --> 00:59:24.440]  得勝名至其球
[00:59:24.440 --> 00:59:26.440]  阿們
[00:59:26.440 --> 00:59:28.440]  阿們
[00:59:28.440 --> 00:59:30.440]  阿們
[00:59:30.440 --> 00:59:32.440]  阿們
[00:59:32.440 --> 00:59:34.440]  阿們
[00:59:34.440 --> 00:59:36.440]  阿們
[00:59:36.440 --> 00:59:38.440]  阿們
[00:59:38.440 --> 00:59:40.440]  阿們

