
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:47:02.680 --> 00:47:04.740]   but I give instructions on how to best do
[00:47:04.740 --> 00:47:05.900]   and best experience that
[00:47:05.900 --> 00:47:09.180]   because I love you and I care about you.
[00:47:09.180 --> 00:47:10.500]   And I'll close here.
[00:47:10.500 --> 00:47:15.420]   In conclusion, things to focus on are red flags
[00:47:15.420 --> 00:47:16.820]   you should be concerned about.
[00:47:16.820 --> 00:47:18.380]   Character is not something that's drawing you
[00:47:18.380 --> 00:47:20.100]   to the other person, you should be concerned.
[00:47:20.100 --> 00:47:24.300]   If others don't celebrate their relationship in your life,
[00:47:24.300 --> 00:47:25.660]   that should give you pause.
[00:47:25.660 --> 00:47:28.680]   If it was formed or is being formed
[00:47:28.680 --> 00:47:31.260]   in a season where you're not okay being single,
[00:47:31.260 --> 00:47:33.160]   you should be concerned.
[00:47:33.160 --> 00:47:36.060]   If clarity doesn't market and purity doesn't market,
[00:47:36.060 --> 00:47:37.280]   you should be concerned.
[00:47:37.280 --> 00:47:41.160]   My heart for this series is that you and I
[00:47:41.160 --> 00:47:43.340]   will begin to experience God's design
[00:47:43.340 --> 00:47:45.740]   for romance and love inside of your relationship.
[00:47:45.740 --> 00:47:49.460]   I had porch leaders, some of our volunteers
[00:47:49.460 --> 00:47:50.940]   that lead different teams over to my house
[00:47:50.940 --> 00:47:53.580]   and over Christmas break and had a Christmas party
[00:47:53.580 --> 00:47:54.740]   and did the whole white elephant here,
[00:47:54.740 --> 00:47:56.900]   tacky sweaters, Christmas party, everything was great.
[00:47:56.900 --> 00:47:58.220]   Whole night was going amazing
[00:47:58.220 --> 00:48:00.420]   and I had a fire pit set up in the backyard
[00:48:00.420 --> 00:48:02.040]   where I was gonna have just fire
[00:48:02.040 --> 00:48:03.360]   and a moment where we'd come together,
[00:48:03.360 --> 00:48:05.500]   kind of family time all together.
[00:48:05.500 --> 00:48:10.380]   And I forgot that I just had wood and lighter fluid.
[00:48:10.380 --> 00:48:12.100]   And I put the wood inside of there
[00:48:12.100 --> 00:48:15.700]   and I forgot to light that wood before everybody came out.
[00:48:15.700 --> 00:48:16.580]   So I was like, oh, I'll just light it
[00:48:16.580 --> 00:48:17.660]   while everyone's out here.
[00:48:17.660 --> 00:48:19.220]   And if you've ever lit a fire,
[00:48:19.220 --> 00:48:23.460]   it takes some time to get that wood to actually burn
[00:48:23.460 --> 00:48:26.060]   unless there's a foundation of kindling
[00:48:26.060 --> 00:48:28.500]   or other things that help it to burn
[00:48:28.500 --> 00:48:30.540]   and to continue to burn long term.
[00:48:30.540 --> 00:48:31.940]   In other words, you can throw a lighter fluid on there
[00:48:31.940 --> 00:48:34.340]   but it's up and then it's gone.
[00:48:34.340 --> 00:48:38.380]   Versus if you have the right foundation burning beneath it,
[00:48:38.380 --> 00:48:40.100]   it's gonna take longer,
[00:48:40.100 --> 00:48:44.940]   but it's gonna burn hotter and burn longer.
[00:48:44.940 --> 00:48:48.540]   The book of Song of Solomon is God writing to you,
[00:48:48.540 --> 00:48:50.580]   to me, to people everywhere.
[00:48:50.580 --> 00:48:53.620]   I want your romance in life to not be something like,
[00:48:53.620 --> 00:48:55.500]   it's up in a moment and then it's gone,
[00:48:55.500 --> 00:48:57.580]   but something that with the right foundation
[00:48:57.580 --> 00:49:00.260]   is gonna burn longer and hotter,
[00:49:01.260 --> 00:49:04.300]   more in a way that you want it to for the rest of your life
[00:49:04.300 --> 00:49:05.300]   because he loves you.
[00:49:05.300 --> 00:49:09.300]   And what I hope for this series more than anything
[00:49:09.300 --> 00:49:12.760]   is that you, if you're dating,
[00:49:12.760 --> 00:49:15.460]   or maybe you just got out of a relationship
[00:49:15.460 --> 00:49:16.900]   and you're just walking through heartbreak
[00:49:16.900 --> 00:49:20.340]   and just all the horrific stuff that it is to break up,
[00:49:20.340 --> 00:49:21.180]   it's terrible,
[00:49:21.180 --> 00:49:24.180]   that throughout this series,
[00:49:24.180 --> 00:49:25.260]   you would not just be focused on,
[00:49:25.260 --> 00:49:26.420]   man, what are some of the red flags
[00:49:26.420 --> 00:49:29.780]   that I should be looking for, but you would be willing.
[00:49:29.780 --> 00:49:31.380]   And even tonight, you wouldn't just leave here
[00:49:31.380 --> 00:49:34.500]   and focus on one individual or maybe those five red flags,
[00:49:34.500 --> 00:49:37.340]   but you would just say, God, I surrender.
[00:49:37.340 --> 00:49:40.940]   I'm waving the white flag over my dating relationship,
[00:49:40.940 --> 00:49:43.340]   over my life, I'm saying, God, I give it all to you.
[00:49:43.340 --> 00:49:45.040]   I'm gonna trust you and I'm gonna do your way.
[00:49:45.040 --> 00:49:47.180]   I'm gonna date like you call me to.
[00:49:47.180 --> 00:49:48.660]   And I hope this series and our team is praying
[00:49:48.660 --> 00:49:51.700]   for this series to just unleash incredible marriages
[00:49:51.700 --> 00:49:52.700]   in the future of our country,
[00:49:52.700 --> 00:49:54.260]   incredible marriages inside of this room
[00:49:54.260 --> 00:49:55.580]   that you would rise up and just say, man,
[00:49:55.580 --> 00:49:56.980]   I'm gonna surrender this to you.
[00:49:56.980 --> 00:49:59.020]   I haven't done it well, I've really messed up.
[00:49:59.020 --> 00:50:00.460]   I've got all red five flags.
[00:50:00.460 --> 00:50:02.140]   I've got 'em here with me if you wanna see 'em.
[00:50:02.140 --> 00:50:04.100]   No matter where you are in the room,
[00:50:04.100 --> 00:50:06.060]   you would say, man, I'm gonna surrender to God.
[00:50:06.060 --> 00:50:09.140]   I'll wave just the white flag, God, I wanna do it your way
[00:50:09.140 --> 00:50:11.420]   because he is crazy about you.
[00:50:11.420 --> 00:50:14.100]   The greatest love story that is contained in the Bible
[00:50:14.100 --> 00:50:20.000]   beyond song of song is the love story of God's love for you.
[00:50:20.000 --> 00:50:21.860]   He's madly in love with you.
[00:50:21.860 --> 00:50:23.340]   I mean, like insane in love.
[00:50:23.340 --> 00:50:26.460]   Like, we are coming in.
[00:50:26.460 --> 00:50:28.860]   I love my wife so much.
[00:50:28.860 --> 00:50:30.580]   You know what sometimes I think about?
[00:50:30.580 --> 00:50:32.100]   I think about I don't know what I would do
[00:50:32.100 --> 00:50:34.380]   if something ever happened to her.
[00:50:34.380 --> 00:50:37.780]   Both like raising children and operating
[00:50:37.780 --> 00:50:40.220]   and also like I would be so heartbroken.
[00:50:40.220 --> 00:50:43.780]   I sometimes get sad about the day that we're ever separated
[00:50:43.780 --> 00:50:45.020]   if one of us dies first.
[00:50:45.020 --> 00:50:49.860]   And I've said before and I'll say it again,
[00:50:49.860 --> 00:50:52.460]   there is no husband, there is no wife,
[00:50:52.460 --> 00:50:54.780]   there is no person who loves their spouse
[00:50:54.780 --> 00:50:58.260]   more than God loves you.
[00:50:58.260 --> 00:50:59.180]   How do I know that?
[00:50:59.180 --> 00:51:03.380]   Because he already went to the greatest length possible
[00:51:03.380 --> 00:51:06.440]   by sending his son to die in your place,
[00:51:06.440 --> 00:51:09.060]   by God becoming a man in the form of Jesus
[00:51:09.060 --> 00:51:11.140]   and giving his life for you.
[00:51:11.140 --> 00:51:13.500]   And his love for you is so great
[00:51:13.500 --> 00:51:15.140]   and for us to think anything other than man,
[00:51:15.140 --> 00:51:17.560]   I wanna surrender even my dating life.
[00:51:17.560 --> 00:51:19.980]   I'll give it to you, God, 'cause you're crazy about me.
[00:51:19.980 --> 00:51:21.140]   I know you're for me.
[00:51:21.140 --> 00:51:24.380]   You know what's best for me.
[00:51:24.380 --> 00:51:26.060]   I'm gonna follow your instructions
[00:51:27.580 --> 00:51:30.420]   knowing that you love me and you'll lead me in a life.
[00:51:30.420 --> 00:51:33.580]   And I'm praying that some of us in the room,
[00:51:33.580 --> 00:51:36.700]   'cause a lot, maybe not even most of you are gonna do it,
[00:51:36.700 --> 00:51:38.540]   but some of you guys are gonna say,
[00:51:38.540 --> 00:51:40.380]   man, I'm gonna do it God's way.
[00:51:40.380 --> 00:51:41.220]   Go on forward.
[00:51:41.220 --> 00:51:43.380]   I'm gonna date his way.
[00:51:43.380 --> 00:51:45.780]   We're gonna handle sex his way.
[00:51:45.780 --> 00:51:48.700]   We're gonna pursue marriage his way.
[00:51:48.700 --> 00:51:52.060]   It's the best way and it's a way I can trust
[00:51:52.060 --> 00:51:54.400]   because he loves me, he's proved it.
[00:51:54.400 --> 00:51:56.180]   And any love I'm gonna experience on this earth,
[00:51:56.180 --> 00:51:57.820]   if it's disconnected from that love,
[00:51:57.820 --> 00:52:00.940]   will not experience the fullness
[00:52:00.940 --> 00:52:03.020]   of the romance I was made for,
[00:52:03.020 --> 00:52:04.340]   which is a romance first with him
[00:52:04.340 --> 00:52:05.720]   and then that bleeds into other ones.
[00:52:05.720 --> 00:52:06.560]   Let me pray.
[00:52:06.560 --> 00:52:08.900]   Father in heaven, I pray that you would,
[00:52:08.900 --> 00:52:11.820]   oh man, unleash the strongest marriages
[00:52:11.820 --> 00:52:15.780]   our world has ever seen from this group in front of me.
[00:52:15.780 --> 00:52:18.360]   I pray that children would be born
[00:52:18.360 --> 00:52:21.080]   to men and women in this room right now
[00:52:21.080 --> 00:52:22.840]   who love you, who know you, who walk with you,
[00:52:22.840 --> 00:52:26.480]   and they would raise those children to know you.
[00:52:26.480 --> 00:52:29.800]   I pray for any relationship here that needs to break up,
[00:52:29.800 --> 00:52:31.200]   that they wouldn't leave here covered in shame,
[00:52:31.200 --> 00:52:32.200]   they wouldn't leave here covered in guilt,
[00:52:32.200 --> 00:52:34.380]   but the spirit of God would be heavy on their hearts,
[00:52:34.380 --> 00:52:36.520]   that sin would be confessed,
[00:52:36.520 --> 00:52:39.080]   and we'd move in the direction of your love.
[00:52:39.080 --> 00:52:42.560]   You've already, out of your love, moved in our direction
[00:52:42.560 --> 00:52:44.720]   and pursued a relationship with us.
[00:52:44.720 --> 00:52:46.800]   Father, would you bless our time this next six weeks?
[00:52:46.800 --> 00:52:47.920]   Would we learn, would we grow,
[00:52:47.920 --> 00:52:49.960]   would we be encouraged and strengthened
[00:52:49.960 --> 00:52:51.640]   of your design for romance?
[00:52:51.640 --> 00:52:53.240]   We worship you now in song, amen.

