
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:52:54.760 --> 00:52:55.660]   his finished work.
[00:52:55.660 --> 00:52:58.520]   Like my friend said so eloquently tonight,
[00:52:58.520 --> 00:53:03.520]   it is finished, paid for, done.
[00:53:03.520 --> 00:53:09.600]   That's what we just celebrated.
[00:53:09.600 --> 00:53:12.040]   And so I would clap if I were you.
[00:53:12.040 --> 00:53:15.540]   (congregation applauding)
[00:53:15.540 --> 00:53:19.920]   Philip said a lot of JP.
[00:53:19.920 --> 00:53:20.920]   JP's a fool.
[00:53:20.920 --> 00:53:24.040]   JP will chase some hashtags, man.
[00:53:24.040 --> 00:53:27.720]   I just know a great God.
[00:53:27.720 --> 00:53:30.080]   And I want you to know a great God
[00:53:30.080 --> 00:53:32.200]   who will set you free,
[00:53:32.200 --> 00:53:37.200]   who will course correct your life in a moment.
[00:53:37.200 --> 00:53:39.080]   Talked a lot about the Holy Spirit tonight.
[00:53:39.080 --> 00:53:41.420]   The Holy Spirit speaks to you in three ways.
[00:53:41.420 --> 00:53:45.920]   The most sure, most confident way, his word.
[00:53:45.920 --> 00:53:47.280]   The written word of God.
[00:53:47.280 --> 00:53:51.560]   His people in prayer.
[00:53:51.560 --> 00:53:54.980]   That quiet voice within you.
[00:53:54.980 --> 00:53:56.800]   But all three of those ways he speaks to us,
[00:53:56.800 --> 00:53:58.120]   the word says.
[00:53:58.120 --> 00:54:01.040]   And so if you're not surrounded by his people,
[00:54:01.040 --> 00:54:03.800]   you have hushed the Holy Spirit.
[00:54:03.800 --> 00:54:06.280]   You have quieted God in your life.
[00:54:06.280 --> 00:54:09.520]   You've asked him to be silent in this avenue.
[00:54:09.520 --> 00:54:12.760]   And so every Tuesday we give you a way to do that
[00:54:12.760 --> 00:54:14.280]   in open community groups.
[00:54:14.280 --> 00:54:16.680]   And so if you wanna hear more about what it looks like
[00:54:16.680 --> 00:54:18.000]   to belong to a community group,
[00:54:18.000 --> 00:54:19.840]   guys, you can walk down this hallway
[00:54:19.840 --> 00:54:21.480]   and there's a room full of men
[00:54:21.480 --> 00:54:23.240]   who would love to talk with you about that.
[00:54:23.240 --> 00:54:24.960]   Ladies, you walk down this hallway
[00:54:24.960 --> 00:54:26.840]   and there's a room out there full of women
[00:54:26.840 --> 00:54:29.560]   who would love to talk with you about that.
[00:54:29.560 --> 00:54:32.480]   It's a joy to travel with you through Romans 8.
[00:54:32.480 --> 00:54:34.440]   Go in peace to love and serve the Lord.

