
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:51:29.840 --> 00:51:34.240]   "This is the good stuff, but you lost that forever."
[00:51:34.240 --> 00:51:35.080]   Forever.
[00:51:35.080 --> 00:51:39.280]   And she didn't say anything.
[00:51:39.280 --> 00:51:42.420]   It began to click.
[00:51:42.420 --> 00:51:47.540]   That her daddy loves her and has good things for her,
[00:51:47.540 --> 00:51:51.220]   and her choices are only costing her,
[00:51:51.220 --> 00:51:55.020]   her daddy's goodness, her daddy's grace,
[00:51:55.020 --> 00:51:56.260]   and her daddy's provision.
[00:51:56.260 --> 00:51:59.180]   Her daddy does not desire to rip her off,
[00:51:59.180 --> 00:52:02.380]   but to set her free, to show her life.
[00:52:02.380 --> 00:52:04.820]   She thinks at two and a half
[00:52:04.820 --> 00:52:06.740]   that she knows better than her daddy.
[00:52:06.740 --> 00:52:09.420]   And she doesn't, and it's foolish,
[00:52:09.420 --> 00:52:12.140]   and it's just as foolish when you do it.
[00:52:12.140 --> 00:52:15.520]   And so she lost out on the goodness
[00:52:15.520 --> 00:52:18.520]   that I had for her forever.
[00:52:18.520 --> 00:52:23.900]   But here's the deal.
[00:52:23.900 --> 00:52:25.540]   I'm crazy about my daughter, man.
[00:52:25.540 --> 00:52:28.820]   And I love to give her good things.
[00:52:28.820 --> 00:52:31.100]   This thing comes in its own carrying case.
[00:52:31.100 --> 00:52:34.440]   (congregation laughing)
[00:52:34.440 --> 00:52:39.780]   This is a replica of the first one that I gave to her,
[00:52:39.780 --> 00:52:42.280]   because I love her, not on that day.
[00:52:42.280 --> 00:52:45.820]   I saved it for just the right time.
[00:52:45.820 --> 00:52:47.780]   Said, "Hey, I know you love lollipops,
[00:52:47.780 --> 00:52:50.820]   "and I love to give you good things,
[00:52:50.820 --> 00:52:53.980]   "so I thought we could share this one together."
[00:52:53.980 --> 00:52:55.500]   And if you think her eyes were big
[00:52:55.500 --> 00:52:56.820]   when I pulled out that Tootsie Pot,
[00:52:57.500 --> 00:52:59.060]   she was going crazy.
[00:52:59.060 --> 00:53:03.180]   And I say that because God has good things for you,
[00:53:03.180 --> 00:53:04.980]   better than you could ever imagine.
[00:53:04.980 --> 00:53:07.380]   And you're missing out on them
[00:53:07.380 --> 00:53:09.500]   by choosing the way that seems right to you,
[00:53:09.500 --> 00:53:11.100]   but in the end leads to death.
[00:53:11.100 --> 00:53:12.540]   Will you please stop?
[00:53:12.540 --> 00:53:17.020]   Well, right now, as we sing this last song,
[00:53:17.020 --> 00:53:20.460]   would you just say, "God, all my life,
[00:53:20.460 --> 00:53:23.400]   "I've laid it down.
[00:53:23.480 --> 00:53:28.160]   "I wanna be defined by Christ
[00:53:28.160 --> 00:53:30.280]   "who was crucified for me.
[00:53:30.280 --> 00:53:32.720]   "The life that I live in the body,
[00:53:32.720 --> 00:53:38.440]   "I live by Christ, His power, His spirit."
[00:53:38.440 --> 00:53:41.320]   Your response to this,
[00:53:41.320 --> 00:53:44.040]   everyone, believer and non-believer alike,
[00:53:44.040 --> 00:53:47.400]   your response is surrender.
[00:53:47.400 --> 00:53:48.520]   Lord, this is my life.
[00:53:48.520 --> 00:53:50.440]   I want you to take it.
[00:53:50.440 --> 00:53:51.940]   So let me pray that you would.
[00:53:53.120 --> 00:53:56.880]   Father, I thank you that you're a God of grace.
[00:53:56.880 --> 00:53:59.760]   You're a God of good things.
[00:53:59.760 --> 00:54:02.880]   And you don't desire, you tell us in the scripture
[00:54:02.880 --> 00:54:06.840]   that you do not delight in sending anyone to hell.
[00:54:06.840 --> 00:54:10.080]   And that you're not slow in keeping your promises,
[00:54:10.080 --> 00:54:11.460]   as some understand slowness,
[00:54:11.460 --> 00:54:13.320]   but you're patient with us,
[00:54:13.320 --> 00:54:14.880]   not wanting anyone to perish,
[00:54:14.880 --> 00:54:17.000]   but everyone to come to repentance.
[00:54:17.000 --> 00:54:19.520]   Father, tonight, I pray there's a wave
[00:54:19.520 --> 00:54:22.480]   through Dallas, Texas, and Houston, Texas,
[00:54:22.480 --> 00:54:24.960]   and Tulsa, Oklahoma, and El Paso, Texas,
[00:54:24.960 --> 00:54:29.120]   and Fort Worth, Texas, and all over the world,
[00:54:29.120 --> 00:54:32.880]   a wave of young adults saying,
[00:54:32.880 --> 00:54:34.720]   "Lord, here I am.
[00:54:34.720 --> 00:54:36.420]   "I surrender my life to you.
[00:54:36.420 --> 00:54:38.260]   "I surrender my will to you.
[00:54:38.260 --> 00:54:40.500]   "I don't wanna be like the rich man
[00:54:40.500 --> 00:54:42.760]   "who enjoyed his pleasures on earth,
[00:54:42.760 --> 00:54:44.760]   "but missed out on them in eternity.
[00:54:44.760 --> 00:54:48.580]   "I wanna be like the beggar Lazarus.
[00:54:49.720 --> 00:54:53.500]   "Lord, make us like the beggar Lazarus,
[00:54:53.500 --> 00:54:55.600]   "begging for bread from your table
[00:54:55.600 --> 00:54:59.020]   "so that we might dine with you for eternity.
[00:54:59.020 --> 00:55:02.340]   "Lord, would you take our lives?
[00:55:02.340 --> 00:55:05.000]   "We love you, and we thank you for this text.
[00:55:05.000 --> 00:55:07.600]   "We thank you for your son who spoke these words.
[00:55:07.600 --> 00:55:11.540]   "It's in his name, Jesus' name, amen."
[00:55:11.540 --> 00:55:21.540]   [BLANK_AUDIO]

