
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:50:02.880 --> 00:50:05.880]   There is no such thing as a sinner so far gone.
[00:50:05.880 --> 00:50:08.880]   There is no such thing as a sinner so far gone.
[00:50:08.880 --> 00:50:11.880]   There is no such thing as a sinner so far gone.
[00:50:11.880 --> 00:50:14.880]   There is no such thing as a sinner so far gone.
[00:50:14.880 --> 00:50:17.880]   There is no such thing as a sinner so far gone.
[00:50:17.880 --> 00:50:20.880]   There is no such thing as a sinner so far gone.
[00:50:20.880 --> 00:50:23.880]   There is no such thing as a sinner so far gone.
[00:50:23.880 --> 00:50:26.880]   There is no such thing as a sinner so far gone.
[00:50:26.880 --> 00:50:29.880]   There is no such thing as a sinner so far gone.
[00:50:29.880 --> 00:50:32.880]   There is no such thing as a sinner so far gone.
[00:50:32.880 --> 00:50:35.880]   There is no such thing as a sinner so far gone.
[00:50:35.880 --> 00:50:38.880]   There is no such thing as a sinner so far gone.
[00:50:38.880 --> 00:50:41.880]   There is no such thing as a sinner so far gone.
[00:50:41.880 --> 00:50:44.880]   There is no such thing as a sinner so far gone.
[00:50:44.880 --> 00:50:47.880]   There is no such thing as a sinner so far gone.
[00:50:47.880 --> 00:50:50.880]   There is no such thing as a sinner so far gone.
[00:50:50.880 --> 00:50:53.880]   There is no such thing as a sinner so far gone.
[00:50:53.880 --> 00:50:56.880]   There is no such thing as a sinner so far gone.
[00:50:56.880 --> 00:50:59.880]   There is no such thing as a sinner so far gone.
[00:50:59.880 --> 00:51:02.880]   There is no such thing as a sinner so far gone.
[00:51:02.880 --> 00:51:05.880]   There is no such thing as a sinner so far gone.
[00:51:05.880 --> 00:51:08.880]   There is no such thing as a sinner so far gone.
[00:51:08.880 --> 00:51:11.880]   There is no such thing as a sinner so far gone.
[00:51:11.880 --> 00:51:14.880]   There is no such thing as a sinner so far gone.
[00:51:14.880 --> 00:51:17.880]   There is no such thing as a sinner so far gone.
[00:51:17.880 --> 00:51:20.880]   There is no such thing as a sinner so far gone.
[00:51:20.880 --> 00:51:23.880]   There is no such thing as a sinner so far gone.
[00:51:23.880 --> 00:51:26.880]   There is no such thing as a sinner so far gone.
[00:51:26.880 --> 00:51:29.880]   There is no such thing as a sinner so far gone.
[00:51:29.880 --> 00:51:32.880]   There is no such thing as a sinner so far gone.
[00:51:32.880 --> 00:51:35.880]   There is no such thing as a sinner so far gone.
[00:51:35.880 --> 00:51:38.880]   There is no such thing as a sinner so far gone.
[00:51:38.880 --> 00:51:41.880]   There is no such thing as a sinner so far gone.
[00:51:41.880 --> 00:51:44.880]   There is no such thing as a sinner so far gone.
[00:51:44.880 --> 00:51:47.880]   There is no such thing as a sinner so far gone.
[00:51:47.880 --> 00:51:50.880]   There is no such thing as a sinner so far gone.
[00:51:50.880 --> 00:51:53.880]   There is no such thing as a sinner so far gone.
[00:51:53.880 --> 00:51:56.880]   There is no such thing as a sinner so far gone.
[00:51:56.880 --> 00:51:59.880]   There is no such thing as a sinner so far gone.
[00:51:59.880 --> 00:52:02.880]   There is no such thing as a sinner so far gone.
[00:52:02.880 --> 00:52:05.880]   There is no such thing as a sinner so far gone.
[00:52:05.880 --> 00:52:08.880]   There is no such thing as a sinner so far gone.
[00:52:08.880 --> 00:52:11.880]   There is no such thing as a sinner so far gone.
[00:52:11.880 --> 00:52:14.880]   There is no such thing as a sinner so far gone.
[00:52:14.880 --> 00:52:24.880]   [BLANK_AUDIO]

