
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:45:50.080 --> 00:45:51.380]   oh, we're always swinging from the chandelier
[00:45:51.380 --> 00:45:52.600]   and every night's lingerie night.
[00:45:52.600 --> 00:45:54.140]   It's because you're in the context
[00:45:54.140 --> 00:45:56.260]   of a secure relationship with another person
[00:45:56.260 --> 00:45:57.580]   who's covenanted their life to you,
[00:45:57.580 --> 00:45:58.700]   saying, I'm not going anywhere.
[00:45:58.700 --> 00:45:59.540]   You're not going anywhere.
[00:45:59.540 --> 00:46:02.140]   I'm not putting out because I need you to stay.
[00:46:02.140 --> 00:46:04.220]   I'm giving myself to you because I love you in marriage
[00:46:04.220 --> 00:46:06.420]   and because no matter what, you won't leave.
[00:46:06.740 --> 00:46:08.200]   That's what marriage is.
[00:46:08.200 --> 00:46:09.300]   And there's a security.
[00:46:09.300 --> 00:46:10.540]   And if you're here and you're like, no,
[00:46:10.540 --> 00:46:12.140]   but it's so much greater here,
[00:46:12.140 --> 00:46:13.940]   you're eating a Costco acai bowl.
[00:46:13.940 --> 00:46:15.060]   And I hope you believe me.
[00:46:15.060 --> 00:46:16.500]   Those Tinder one night stands,
[00:46:16.500 --> 00:46:18.300]   those hookups from the guy off of Bumble,
[00:46:18.300 --> 00:46:20.960]   you are selling yourself short for a counterfeit.
[00:46:20.960 --> 00:46:23.140]   You're swimming in the shallow end and it's a joke.
[00:46:23.140 --> 00:46:25.520]   And I candidly, I feel bad for you
[00:46:25.520 --> 00:46:27.680]   because you think you have something that God says,
[00:46:27.680 --> 00:46:29.420]   I invented sex, I'm all about it.
[00:46:29.420 --> 00:46:31.700]   And I want you to experience levels of intimacy
[00:46:31.700 --> 00:46:34.100]   in your marriage that you cannot even dream of.
[00:46:35.600 --> 00:46:38.840]   And you've sold yourself short for a joke.
[00:46:38.840 --> 00:46:41.620]   And I don't care how much sex that you're having out there,
[00:46:41.620 --> 00:46:43.560]   apart from experiencing sex on a physical,
[00:46:43.560 --> 00:46:45.240]   emotional and spiritual level,
[00:46:45.240 --> 00:46:48.440]   you're eating the Costco bowl.
[00:46:48.440 --> 00:46:50.900]   And how tragic.
[00:46:50.900 --> 00:46:55.160]   And the God who's there, he hasn't given up on you.
[00:46:55.160 --> 00:46:56.120]   He's for you.
[00:46:56.120 --> 00:46:57.000]   He loves you.
[00:46:57.000 --> 00:46:58.440]   He wants you to experience intimacy
[00:46:58.440 --> 00:46:59.640]   in your marriage someday.
[00:46:59.640 --> 00:47:02.320]   But it's not a marriage,
[00:47:02.320 --> 00:47:05.260]   or it's not gonna be experienced
[00:47:05.260 --> 00:47:08.380]   apart from you pursuing purity, pursuing God's way,
[00:47:08.380 --> 00:47:09.480]   honoring one another,
[00:47:09.480 --> 00:47:11.600]   covening together,
[00:47:11.600 --> 00:47:14.320]   and experiencing the design and the place
[00:47:14.320 --> 00:47:16.480]   for which he created that binding
[00:47:16.480 --> 00:47:18.480]   and blinding thing to take place.
[00:47:18.480 --> 00:47:21.360]   In conclusion, if you wanna have a love that lasts,
[00:47:21.360 --> 00:47:22.680]   it'll always involve work.
[00:47:22.680 --> 00:47:26.880]   It's always gonna involve serving the other person.
[00:47:26.880 --> 00:47:29.880]   And it's always gonna involve sexually pursuing one another.
[00:47:29.880 --> 00:47:33.320]   God is so passionate and I'll close here
[00:47:33.320 --> 00:47:35.540]   and we can bring the band up.
[00:47:35.540 --> 00:47:37.120]   He's passionate about staying in love
[00:47:37.120 --> 00:47:38.580]   and this idea of couples staying together in love
[00:47:38.580 --> 00:47:40.320]   because God ultimately defines
[00:47:40.320 --> 00:47:42.100]   that marriage is all about him.
[00:47:42.100 --> 00:47:44.020]   He's the perfect picture of staying in love
[00:47:44.020 --> 00:47:45.180]   no matter what you face.
[00:47:45.180 --> 00:47:47.220]   So we're laying on the plane, listen to me.
[00:47:47.220 --> 00:47:50.780]   He's passionate about staying in love no matter what comes
[00:47:50.780 --> 00:47:52.380]   because that is what God is like.
[00:47:52.380 --> 00:47:54.460]   There's even a picture that we're given
[00:47:54.460 --> 00:47:55.780]   inside of the Bible of a guy named Hosea,
[00:47:55.780 --> 00:47:56.860]   where God says, "You know what I'm gonna do?
[00:47:56.860 --> 00:47:58.180]   "I'm gonna showcase to the world."
[00:47:58.180 --> 00:47:59.020]   You guys with me?
[00:47:59.020 --> 00:48:00.520]   It's a book of the Bible called Hosea.
[00:48:00.520 --> 00:48:02.320]   And in it, he says, "I'm gonna showcase to the world
[00:48:02.320 --> 00:48:04.440]   "I'm a God that no matter what my people do,
[00:48:04.440 --> 00:48:06.540]   "no matter despite all the different ways that they fail,
[00:48:06.540 --> 00:48:07.980]   "all the different ways that I should leave,
[00:48:07.980 --> 00:48:10.100]   "I'm staying in love.
[00:48:10.100 --> 00:48:12.480]   "I'm staying, I'm not going anywhere.
[00:48:12.480 --> 00:48:13.420]   "And I'm staying."
[00:48:13.420 --> 00:48:16.100]   He shows up to a guy named Hosea.
[00:48:16.100 --> 00:48:18.020]   He's a man, he lived.
[00:48:18.020 --> 00:48:19.260]   He was a prophet in the Old Testament.
[00:48:19.260 --> 00:48:20.580]   He shows up and God comes to him and he says,
[00:48:20.580 --> 00:48:22.920]   "I want you to do me a favor, Hosea.
[00:48:22.920 --> 00:48:26.780]   "I want you to go marry a prostitute."
[00:48:26.780 --> 00:48:31.500]   And we're told, Hosea, you know,
[00:48:31.500 --> 00:48:34.100]   doesn't respond like most of us would of like,
[00:48:34.100 --> 00:48:35.220]   "Come again, what?"
[00:48:35.220 --> 00:48:38.780]   Says, "Okay."
[00:48:38.780 --> 00:48:42.020]   And I've already got her picked out, her name is Gomer.
[00:48:42.020 --> 00:48:45.420]   And I want you to go marry her.
[00:48:45.420 --> 00:48:49.400]   And you're gonna have children with this prostitute.
[00:48:49.400 --> 00:48:52.940]   You're gonna marry her and not only that,
[00:48:52.940 --> 00:48:54.700]   you're gonna have a child from her
[00:48:54.700 --> 00:48:58.700]   and she's gonna have other children out of wedlock
[00:48:58.700 --> 00:49:03.200]   'cause she's gonna cheat on you over and over and over.
[00:49:03.200 --> 00:49:06.900]   And he says, "This will be a picture
[00:49:06.900 --> 00:49:08.660]   "of what the people of God do to me
[00:49:08.660 --> 00:49:11.000]   "when they chase after other gods
[00:49:11.000 --> 00:49:13.140]   "and they break my heart and they go after other lovers
[00:49:13.140 --> 00:49:14.940]   "and I never leave them.
[00:49:14.940 --> 00:49:19.140]   "I stay in love no matter what comes and what I face,
[00:49:19.140 --> 00:49:21.740]   "what is experience or what they do, I stay in love."
[00:49:21.740 --> 00:49:23.260]   And you're gonna go do this and we're told that Hosea,
[00:49:23.260 --> 00:49:24.900]   he goes and he marries Gomer.
[00:49:24.900 --> 00:49:26.860]   And they have one son together.
[00:49:26.860 --> 00:49:28.420]   And not long after that, we're told that Hosea,
[00:49:28.420 --> 00:49:32.580]   or Gomer, goes around town and she's sleeping around.
[00:49:32.580 --> 00:49:36.300]   And she comes home one day and she's pregnant.
[00:49:36.300 --> 00:49:39.300]   She's pregnant with a little baby girl, La Roma,
[00:49:39.300 --> 00:49:41.220]   is what they name her.
[00:49:41.220 --> 00:49:42.900]   Which means God said and he came to her and says,
[00:49:42.900 --> 00:49:44.540]   "Name her La Roma, which is not my people
[00:49:44.540 --> 00:49:48.540]   "'cause they've turned and gone after other gods."
[00:49:48.540 --> 00:49:51.140]   And Hosea is heartbroken but he continues to love Gomer
[00:49:51.140 --> 00:49:52.100]   and he continues to care.
[00:49:52.100 --> 00:49:53.700]   And then we're told that one day she goes
[00:49:53.700 --> 00:49:56.780]   and again she finds herself pregnant by another man.
[00:49:56.780 --> 00:50:01.780]   And God says, "I want you to name him Lo-Ami,
[00:50:01.780 --> 00:50:04.660]   "not received mercy.
[00:50:04.660 --> 00:50:07.700]   "Because my people, despite the fact that I want
[00:50:07.700 --> 00:50:09.100]   "to give them mercy and I want them to know
[00:50:09.100 --> 00:50:11.300]   "that I'm staying in love and I'm in relationship with them,
[00:50:11.300 --> 00:50:13.580]   "they continue to run after other gods.
[00:50:13.580 --> 00:50:16.580]   "And I want you to showcase the faithfulness of God,
[00:50:16.580 --> 00:50:17.980]   "that I stay in love."
[00:50:17.980 --> 00:50:22.300]   And tragically, I mean the book is heartbreaking.
[00:50:22.300 --> 00:50:25.500]   Hosea again goes after and we're told shortly after,
[00:50:25.500 --> 00:50:28.020]   Hosea is there raising their three little kids
[00:50:28.020 --> 00:50:30.620]   and Gomer goes again and she sleeps with another man
[00:50:30.620 --> 00:50:33.500]   and it gets so bad she's sold into sex slavery
[00:50:33.500 --> 00:50:35.500]   and becomes the property of another man.
[00:50:35.500 --> 00:50:39.580]   And we're not told exactly but for some reason,
[00:50:39.580 --> 00:50:40.700]   it's like Hosea was like,
[00:50:40.700 --> 00:50:43.340]   "I can't move forward anymore with this."
[00:50:43.340 --> 00:50:47.020]   And God shows up and he says,
[00:50:47.020 --> 00:50:49.860]   "Go again," Hosea chapter three, verse one.
[00:50:49.860 --> 00:50:51.780]   "Go again, Hosea.
[00:50:51.780 --> 00:50:53.700]   "Go and love a woman who's the lover
[00:50:53.700 --> 00:50:56.660]   "and being loved by a lover who's committing adultery,
[00:50:56.660 --> 00:51:02.260]   "just like the love of the Lord for the children of Israel,
[00:51:02.260 --> 00:51:06.260]   "for the people of God, who look to other gods."
[00:51:06.260 --> 00:51:08.300]   Then he shows up and he says, "Go again and love her,
[00:51:08.300 --> 00:51:10.460]   "just like I love my people, despite the fact
[00:51:10.460 --> 00:51:12.120]   "that every single day they make decisions
[00:51:12.120 --> 00:51:13.820]   "where they turn and they worship success,
[00:51:13.820 --> 00:51:15.660]   "they worship sex, they worship pornography,
[00:51:15.660 --> 00:51:16.940]   "they worship a dating relationship,
[00:51:16.940 --> 00:51:18.980]   "they worship whatever this world has to offer
[00:51:18.980 --> 00:51:22.060]   "and I never leave them 'cause I stay in love
[00:51:22.060 --> 00:51:23.140]   "and I pursue them.
[00:51:23.140 --> 00:51:26.100]   "Go again," and we're told that he goes
[00:51:26.100 --> 00:51:27.620]   and he's in the middle of the city and he sees her
[00:51:27.620 --> 00:51:30.140]   and she's on an auction block being sold.
[00:51:30.140 --> 00:51:31.340]   I mean, he's like sitting there, he's going,
[00:51:31.340 --> 00:51:33.220]   "That's my wife.
[00:51:33.220 --> 00:51:34.820]   "That's my wife," and he goes up and the guy says,
[00:51:34.820 --> 00:51:37.800]   "I don't care who she is, this is the price that she's,
[00:51:37.800 --> 00:51:39.700]   "you can pay it or not."
[00:51:39.700 --> 00:51:42.660]   He doesn't have enough money, we're told.
[00:51:42.660 --> 00:51:44.780]   So he goes home and he like gathers up
[00:51:44.780 --> 00:51:46.500]   some different things from around the house
[00:51:46.500 --> 00:51:48.060]   and he brings like, "Here's 15 shekels
[00:51:48.060 --> 00:51:49.060]   "and here's some of the stuff that I have,
[00:51:49.060 --> 00:51:49.900]   "will you take it?
[00:51:49.900 --> 00:51:51.320]   "Whatever the price, I'll pay it.
[00:51:51.320 --> 00:51:53.020]   "Whatever the price, I'll pay it.
[00:51:53.020 --> 00:51:55.520]   "And I'm staying in love."
[00:51:55.520 --> 00:51:58.420]   And God said, "This is just like
[00:51:58.420 --> 00:52:00.200]   "the love of the Lord for you."
[00:52:00.200 --> 00:52:03.180]   Every single sin that's represented inside of this room,
[00:52:03.180 --> 00:52:04.820]   every single dysfunctional relationship
[00:52:04.820 --> 00:52:07.020]   you've ever been a part of or are currently a part of
[00:52:07.020 --> 00:52:10.140]   in every way that all of us have failed God,
[00:52:10.140 --> 00:52:11.980]   he's a God who says, "No matter what comes,
[00:52:11.980 --> 00:52:14.620]   "I'm staying, I'm staying in love.
[00:52:14.620 --> 00:52:16.180]   "I care about my people being in marriages
[00:52:16.180 --> 00:52:17.700]   "where they stay in love and they reflect
[00:52:17.700 --> 00:52:20.300]   "the commitment that I have for them
[00:52:20.300 --> 00:52:23.960]   "despite all the failures of their spouse,
[00:52:23.960 --> 00:52:25.660]   "that I'm not going anywhere."
[00:52:25.660 --> 00:52:28.860]   And ultimately the picture of Hosea and Gomer
[00:52:28.860 --> 00:52:32.220]   is a picture of Jesus towards you and towards me.
[00:52:32.220 --> 00:52:34.780]   He's a God who says, "This covenant I will never break,
[00:52:34.780 --> 00:52:37.280]   "I will never end, no matter what you do,
[00:52:37.280 --> 00:52:39.860]   "I am staying in love.
[00:52:39.860 --> 00:52:42.860]   "And I made that decision."
[00:52:42.860 --> 00:52:45.420]   He's a God who died in your place 2,000 years ago
[00:52:45.420 --> 00:52:48.340]   on a cross and he made that ultimate commitment
[00:52:48.340 --> 00:52:50.060]   and the covenant was sealed.
[00:52:50.060 --> 00:52:52.260]   No matter what you do, if you put your faith in Jesus,
[00:52:52.260 --> 00:52:54.540]   you enter into that relationship
[00:52:54.540 --> 00:52:56.540]   'cause you're Gomer and so am I.
[00:52:56.540 --> 00:53:01.020]   In every different ways that all of us this week sinned
[00:53:01.020 --> 00:53:03.340]   and rebelled against God and were selfish and self-seeking
[00:53:03.340 --> 00:53:05.220]   and angry and lustful and prideful,
[00:53:05.220 --> 00:53:08.820]   all of them he paid for and said, "I'm staying in love
[00:53:08.820 --> 00:53:11.480]   "and I'm paying whatever the price.
[00:53:12.920 --> 00:53:15.680]   "She's mine, he's mine, they're mine."
[00:53:15.680 --> 00:53:17.600]   That's why God cares about staying in love.
[00:53:17.600 --> 00:53:19.600]   He's passionate about it and our hope in this series
[00:53:19.600 --> 00:53:21.720]   is that you will learn and marriages will be formed
[00:53:21.720 --> 00:53:24.440]   of people who stay in love
[00:53:24.440 --> 00:53:28.400]   because they ultimately are in a relationship with the God
[00:53:28.400 --> 00:53:32.680]   who through Jesus has promised there's never a moment
[00:53:32.680 --> 00:53:36.020]   where he will not be staying in love with them.
[00:53:36.020 --> 00:53:38.420]   Let me pray.
[00:53:38.420 --> 00:53:39.400]   Father, I've...
[00:53:40.440 --> 00:53:42.440]   (sighs)
[00:53:42.440 --> 00:53:52.700]   God, I just wanna pray for anyone in this room
[00:53:52.700 --> 00:54:00.780]   who's never stepped into a relationship with you.
[00:54:00.780 --> 00:54:05.400]   The most important relationship that they will ever have
[00:54:08.040 --> 00:54:12.200]   is their acceptance or begins with them accepting
[00:54:12.200 --> 00:54:14.080]   the free gift that you offered
[00:54:14.080 --> 00:54:16.080]   where you extended the invitation to anyone
[00:54:16.080 --> 00:54:16.920]   who will accept it.
[00:54:16.920 --> 00:54:19.120]   I paid for everything wrong you've ever done,
[00:54:19.120 --> 00:54:22.200]   everything all over this room that is representative
[00:54:22.200 --> 00:54:25.480]   of the ways that all of us have sinned and fallen short
[00:54:25.480 --> 00:54:28.480]   of our standards, of other standards and of your standard.
[00:54:28.480 --> 00:54:32.880]   And yet you said despite all of that,
[00:54:32.880 --> 00:54:36.600]   you paid for it by dying in our place.
[00:54:36.600 --> 00:54:39.780]   Tonight, God, would you allow what the spirit of God
[00:54:39.780 --> 00:54:43.520]   only can do, no message, no music, no person could do
[00:54:43.520 --> 00:54:47.440]   to allow people to see you're a God who's offered
[00:54:47.440 --> 00:54:49.760]   the extension of that love, who stays in love,
[00:54:49.760 --> 00:54:51.960]   who's been pursuing every person in this room
[00:54:51.960 --> 00:54:54.040]   despite everything wrong, God,
[00:54:54.040 --> 00:54:57.680]   from the moment they took their first breath
[00:54:57.680 --> 00:54:58.860]   and will be pursuing them
[00:54:58.860 --> 00:55:00.600]   to the moment they take their last.
[00:55:00.600 --> 00:55:03.200]   Father, I pray for dating relationships
[00:55:03.200 --> 00:55:05.940]   and marriages to form out of this room
[00:55:05.940 --> 00:55:07.440]   and out of men and women inside of this room
[00:55:07.440 --> 00:55:08.800]   who know you and walk with you
[00:55:08.800 --> 00:55:10.840]   and they would bring kids into this world
[00:55:10.840 --> 00:55:15.920]   who walk with you from an early age, who know you.
[00:55:15.920 --> 00:55:17.840]   I pray that you would prevent marriages
[00:55:17.840 --> 00:55:18.960]   that do not need to happen.
[00:55:18.960 --> 00:55:21.360]   Tonight, breakups would take place all over our country
[00:55:21.360 --> 00:55:22.960]   with those who are listening in.
[00:55:22.960 --> 00:55:26.440]   And I pray that you'd solidify relationships
[00:55:26.440 --> 00:55:28.640]   with people pursuing you and they would feel
[00:55:28.640 --> 00:55:32.480]   like despite all the craziness the world says,
[00:55:32.480 --> 00:55:34.480]   I can't believe you would date that way.
[00:55:35.400 --> 00:55:37.280]   They would feel just a confidence and a peace
[00:55:37.280 --> 00:55:39.680]   that comes from knowing that your way leads to life,
[00:55:39.680 --> 00:55:41.760]   your ways are not our ways, they're higher, they're better,
[00:55:41.760 --> 00:55:44.440]   and they're for our good and we can trust you, God.
[00:55:44.440 --> 00:55:46.100]   Help us to be more like Jesus.
[00:55:46.100 --> 00:55:47.360]   We need you, God.
[00:55:47.360 --> 00:55:49.240]   Take ground in all of our hearts.
[00:55:49.240 --> 00:55:50.320]   Start with me.
[00:55:50.320 --> 00:55:53.760]   We worship you now in song, amen.

