
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:47:07.100 --> 00:47:09.000]   to the streets of Dallas every week,
[00:47:09.000 --> 00:47:11.120]   because the world thinks that God
[00:47:11.120 --> 00:47:13.560]   wants good people in heaven and bad people in hell,
[00:47:13.560 --> 00:47:16.600]   and the message is only forgiven people go to heaven.
[00:47:16.600 --> 00:47:18.760]   You are not good, and neither am I,
[00:47:18.760 --> 00:47:21.800]   and the only way to be forgiven is Jesus,
[00:47:21.800 --> 00:47:22.820]   and anyone who will just say,
[00:47:22.820 --> 00:47:25.980]   "God, I'll accept you died in my place.
[00:47:25.980 --> 00:47:29.920]   "I'm just not good enough, and I'll never be good enough."
[00:47:29.920 --> 00:47:32.160]   Any person who says that, who accepts that,
[00:47:32.160 --> 00:47:35.480]   who believes that, will spend all of eternity
[00:47:35.480 --> 00:47:39.840]   among the redeemed, the righteous, the saints,
[00:47:39.840 --> 00:47:42.400]   the uncondemnable, and any person
[00:47:42.400 --> 00:47:45.100]   who is totally dependent like that,
[00:47:45.100 --> 00:47:47.920]   and totally dependent moment by moment,
[00:47:47.920 --> 00:47:50.200]   will experience the life God wants
[00:47:50.200 --> 00:47:52.680]   for the redeemed, the righteous,
[00:47:52.680 --> 00:47:55.400]   those who are his children, but you will never get there.
[00:47:55.400 --> 00:47:57.360]   You do not deserve to sit on the second row
[00:47:57.360 --> 00:48:01.000]   except for one reason, Christ,
[00:48:01.000 --> 00:48:03.940]   and he's giving you a ticket if you'll just accept it.
[00:48:04.880 --> 00:48:06.440]   I'm gonna pray that we would.
[00:48:06.440 --> 00:48:08.940]   Father, thank you that you are the God
[00:48:08.940 --> 00:48:10.600]   who allows Barabbas' like me
[00:48:10.600 --> 00:48:13.560]   to become sons of the Father who walk free.
[00:48:13.560 --> 00:48:16.480]   You're not a God who wants religious action.
[00:48:16.480 --> 00:48:19.740]   You're a God who came to establish relationship.
[00:48:19.740 --> 00:48:25.400]   I pray for friends in the room, God, Lord, please,
[00:48:25.400 --> 00:48:27.460]   there is no message that can save someone.
[00:48:27.460 --> 00:48:30.240]   There is no message that can convince someone
[00:48:30.240 --> 00:48:32.040]   that they are living a life
[00:48:34.180 --> 00:48:36.600]   dependent on their own actions,
[00:48:36.600 --> 00:48:38.160]   even if they're feeling guilty,
[00:48:38.160 --> 00:48:40.160]   like, man, I'm just such a bad person.
[00:48:40.160 --> 00:48:43.500]   They've bought the lie that you look at them
[00:48:43.500 --> 00:48:45.200]   based on how they behave,
[00:48:45.200 --> 00:48:50.020]   and the truth is it's not about whoever behaves,
[00:48:50.020 --> 00:48:53.760]   but whosoever believes will have eternal life
[00:48:53.760 --> 00:48:58.080]   and accepts that, and from that, all of life is changed.
[00:48:58.080 --> 00:49:01.560]   Thank you, you're a God who's given us access
[00:49:03.200 --> 00:49:05.460]   to more than we could ever imagine,
[00:49:05.460 --> 00:49:10.460]   to eternal life and the ability to live this life
[00:49:10.460 --> 00:49:13.140]   by walking in dependence on you, God.
[00:49:13.140 --> 00:49:14.460]   We worship you.
[00:49:14.460 --> 00:49:16.180]   You lived a life that we couldn't live.
[00:49:16.180 --> 00:49:18.260]   You died the death we deserved,
[00:49:18.260 --> 00:49:20.760]   and we sing that and worship you now through song.

