
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:45:57.380 --> 00:45:58.220]   Let me pray.
[00:45:58.220 --> 00:46:02.580]   Father, we,
[00:46:02.580 --> 00:46:07.020]   there are no words that can describe
[00:46:07.020 --> 00:46:09.020]   this love that we feel.
[00:46:09.020 --> 00:46:10.260]   There are no words
[00:46:10.260 --> 00:46:15.700]   for this kind of love.
[00:46:15.700 --> 00:46:21.140]   I can't even begin to understand how someone would sacrifice
[00:46:21.140 --> 00:46:28.100]   a life, let alone the eternal life of God
[00:46:28.100 --> 00:46:31.100]   for someone as lowly as us,
[00:46:31.100 --> 00:46:35.700]   who despite just being your creation made in your image,
[00:46:35.700 --> 00:46:38.380]   would love incredibly so much so
[00:46:38.380 --> 00:46:41.380]   that you would give your life, whatever the price.
[00:46:41.380 --> 00:46:44.940]   Would you kindle just that story, that message,
[00:46:44.940 --> 00:46:46.740]   that truth inside of my heart, Lord?
[00:46:46.740 --> 00:46:51.540]   Would we be more able and more readily just
[00:46:51.540 --> 00:46:57.460]   able to share of how incredibly good our God is?
[00:46:57.460 --> 00:47:00.220]   How amazing is his love?
[00:47:00.220 --> 00:47:03.340]   There's no love like this in other faiths.
[00:47:03.340 --> 00:47:05.740]   There's no love like this in this world.
[00:47:05.740 --> 00:47:08.500]   It's found in one place, which is you, Lord.
[00:47:08.500 --> 00:47:10.180]   Would you allow us to be your messengers
[00:47:10.180 --> 00:47:11.740]   to experience our purpose,
[00:47:11.740 --> 00:47:15.740]   which is to know you and to make you known
[00:47:15.740 --> 00:47:17.460]   for anyone inside of this room who, like me,
[00:47:17.460 --> 00:47:20.900]   can easily cower and not be bold to share
[00:47:20.900 --> 00:47:23.340]   the hope that you alone offer?
[00:47:23.340 --> 00:47:26.820]   Would you win, Lord?
[00:47:26.820 --> 00:47:29.180]   And where we're weak in our hearts,
[00:47:29.180 --> 00:47:30.020]   would you conquer that?
[00:47:30.020 --> 00:47:31.860]   Would your perfect love cast out fear?
[00:47:32.860 --> 00:47:33.700]   Father, we love you.
[00:47:33.700 --> 00:47:36.780]   We thank you that you have given us the privilege
[00:47:36.780 --> 00:47:38.380]   of knowing you and walking with you.
[00:47:38.380 --> 00:47:40.340]   We worship you, amen.
[00:47:40.340 --> 00:47:40.840]   Amen.
[00:47:40.840 --> 00:47:41.840]   Thank you.

