
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:49:50.460 --> 00:49:51.280]   Why?
[00:49:51.280 --> 00:49:52.940]   Because he changed his perspective.
[00:49:52.940 --> 00:49:55.660]   He asked God to come to work with him
[00:49:55.660 --> 00:49:58.180]   and he began to live for a greater passion.
[00:49:58.180 --> 00:49:59.140]   And that's not all.
[00:49:59.140 --> 00:50:04.900]   His buddy's job, it didn't do so well.
[00:50:04.900 --> 00:50:09.200]   It became a chaotic, corrupt environment.
[00:50:09.200 --> 00:50:10.680]   There were lawsuits.
[00:50:10.680 --> 00:50:13.200]   His friend was wrongfully terminated.
[00:50:13.200 --> 00:50:16.120]   It became a very, very toxic environment
[00:50:16.120 --> 00:50:18.440]   and would have been a complete curse had he gone there.
[00:50:18.440 --> 00:50:22.100]   And no one saw that, not anybody,
[00:50:22.100 --> 00:50:23.920]   not a room full of counselors,
[00:50:23.920 --> 00:50:26.140]   but one man armed with God's word said,
[00:50:26.140 --> 00:50:27.440]   "Hey, wait a minute, guys.
[00:50:27.440 --> 00:50:31.740]   "Are we processing this based on passions?
[00:50:31.740 --> 00:50:34.740]   "Are we processing this based on God's purpose for us?"
[00:50:34.740 --> 00:50:38.080]   And that pause made all the difference.
[00:50:38.080 --> 00:50:40.120]   Now, I know you got questions
[00:50:40.120 --> 00:50:41.200]   running around your mind right now.
[00:50:41.200 --> 00:50:42.400]   I know everybody in the room's saying,
[00:50:42.400 --> 00:50:44.760]   "But wait a minute, when can you leave a job?"
[00:50:44.760 --> 00:50:45.840]   [congregation laughing]
[00:50:45.840 --> 00:50:48.200]   Like, are you saying I gotta stay here forever?
[00:50:48.200 --> 00:50:51.080]   You know what?
[00:50:51.080 --> 00:50:53.440]   I don't think God called me into vocational ministry.
[00:50:53.440 --> 00:50:55.720]   And God clearly called me into vocational ministry.
[00:50:55.720 --> 00:50:58.000]   If you know my story, it was very clear.
[00:50:58.000 --> 00:51:01.520]   I don't think he did until I was already doing ministry.
[00:51:01.520 --> 00:51:03.620]   I think he waited.
[00:51:03.620 --> 00:51:05.960]   I think he waited until I began to see
[00:51:05.960 --> 00:51:09.380]   past my own narcissism, past my own passion,
[00:51:09.380 --> 00:51:11.860]   past my own desires, until I was a place
[00:51:11.860 --> 00:51:13.660]   where God, I'm gonna do your will wherever I'm at,
[00:51:13.660 --> 00:51:15.920]   be it here or be it anywhere.
[00:51:15.920 --> 00:51:18.760]   And then he said, "You're gonna come work for me."
[00:51:18.760 --> 00:51:20.120]   But what he's saying to you tonight
[00:51:20.120 --> 00:51:21.760]   is you're gonna come work for me.
[00:51:21.760 --> 00:51:25.340]   Maybe not at a church, maybe at Starbucks,
[00:51:25.340 --> 00:51:28.740]   but you're gonna come work for him.
[00:51:28.740 --> 00:51:29.580]   Let me pray.
[00:51:30.080 --> 00:51:32.820]   [pastor sighing]
[00:51:32.820 --> 00:51:38.800]   Father, as we seek your desire and your word,
[00:51:38.800 --> 00:51:43.280]   as we wrestle with where we're gonna show up tomorrow,
[00:51:43.280 --> 00:51:46.160]   as we wrestle with the people that you've placed
[00:51:46.160 --> 00:51:47.860]   in our life to minister to,
[00:51:47.860 --> 00:51:51.580]   God, would you give us the confidence that you're with us,
[00:51:51.580 --> 00:51:54.160]   that you're at the desk with us,
[00:51:54.160 --> 00:51:57.360]   that you are using us right where we are
[00:51:57.360 --> 00:51:58.640]   and that you've placed us there.
[00:51:58.640 --> 00:52:02.120]   That's what I'm asking you for, Father.
[00:52:02.120 --> 00:52:03.160]   You don't have to give it to us.
[00:52:03.160 --> 00:52:05.760]   You're God, we're not, but would you please consider
[00:52:05.760 --> 00:52:09.680]   just giving us a piece as we sing this song
[00:52:09.680 --> 00:52:13.680]   that we are exactly where you want us,
[00:52:13.680 --> 00:52:17.260]   just like you told me on that day through your servant.
[00:52:17.260 --> 00:52:21.460]   Would you just affirm in us that we are right
[00:52:21.460 --> 00:52:22.300]   where we need to be?
[00:52:22.300 --> 00:52:25.940]   And Lord, if you would, would you show us why?
[00:52:28.080 --> 00:52:29.560]   Would you help us know why?
[00:52:29.560 --> 00:52:32.520]   Father, thank you.
[00:52:32.520 --> 00:52:36.680]   It's an honor to serve you there, here, and everywhere.
[00:52:36.680 --> 00:52:37.840]   We worship you now.

