
[00:00:00.000 --> 00:00:02.660]   (phone ringing)
[00:50:25.060 --> 00:50:27.460]   their future can be white as snow.
[00:50:27.460 --> 00:50:29.900]   God, we pray, would you meet with us now?
[00:50:29.900 --> 00:50:31.760]   Would you minister to our hearts?
[00:50:31.760 --> 00:50:35.240]   Would you call back to mind something we've said
[00:50:35.240 --> 00:50:36.760]   that we need to know?
[00:50:36.760 --> 00:50:39.000]   And God, would you work in us,
[00:50:39.000 --> 00:50:43.780]   not just to be better people, but to become like you.
[00:50:43.780 --> 00:50:45.220]   We love you and we're grateful for tonight.
[00:50:45.220 --> 00:50:47.480]   It's in your name we pray, amen.
[00:50:47.480 --> 00:50:57.480]   [BLANK_AUDIO]

