
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:53:21.160 --> 00:53:24.480]   And can I tell you something else?
[00:53:24.480 --> 00:53:25.480]   You're not that good.
[00:53:26.000 --> 00:53:27.040]   You're not that good.
[00:53:27.040 --> 00:53:30.160]   You don't have what it takes.
[00:53:30.160 --> 00:53:32.280]   I'm not trying to beat you up.
[00:53:32.280 --> 00:53:33.760]   I'm just saying the things that you trust in, man,
[00:53:33.760 --> 00:53:35.960]   they're gonna fail you one day.
[00:53:35.960 --> 00:53:37.480]   And if they're the only things you trust in,
[00:53:37.480 --> 00:53:42.120]   you're going to face despair and depression and devastation.
[00:53:42.120 --> 00:53:44.680]   And I just, I love you guys.
[00:53:44.680 --> 00:53:46.840]   I'm just tired of having that conversation.
[00:53:46.840 --> 00:53:50.280]   I'm tired of talking to one more rich, young ruler
[00:53:50.280 --> 00:53:52.080]   who trusted in all the wrong things.
[00:53:52.080 --> 00:53:53.920]   They're handsome and they're beautiful.
[00:53:53.920 --> 00:53:56.120]   And they got great degrees and good jobs
[00:53:56.120 --> 00:53:57.040]   and they just found themselves
[00:53:57.040 --> 00:53:59.320]   where they just can't stop being sad.
[00:53:59.320 --> 00:54:01.600]   Like, oh man, I know why you're sad.
[00:54:01.600 --> 00:54:03.080]   You trust in the wrong things.
[00:54:03.080 --> 00:54:07.800]   You trust in things that are gonna disappoint you.
[00:54:07.800 --> 00:54:09.000]   Of course you're sad.
[00:54:09.000 --> 00:54:13.760]   But I know someone that's not gonna disappoint you.
[00:54:13.760 --> 00:54:16.240]   Someone that's eternally fixed.
[00:54:16.240 --> 00:54:19.880]   Someone that is eternally strong.
[00:54:19.880 --> 00:54:22.640]   Eternally wise.
[00:54:23.640 --> 00:54:25.480]   Someone who loves you.
[00:54:25.480 --> 00:54:26.880]   Someone who's numbered your days.
[00:54:26.880 --> 00:54:28.360]   Someone who's always gonna be with you.
[00:54:28.360 --> 00:54:30.440]   Someone who's never gonna disappoint you.
[00:54:30.440 --> 00:54:32.280]   That when you find yourself all alone,
[00:54:32.280 --> 00:54:34.560]   you're not alone, they're with you.
[00:54:34.560 --> 00:54:37.120]   Someone you can trust in completely.
[00:54:37.120 --> 00:54:40.400]   Someone, the only one, who can carry you through the grave
[00:54:40.400 --> 00:54:43.640]   from death to life, into eternity, into paradise,
[00:54:43.640 --> 00:54:47.840]   into his kingdom forever and ever and ever and ever and ever
[00:54:47.840 --> 00:54:50.080]   and you're not going to be the first one
[00:54:50.080 --> 00:54:53.200]   in the history of history to pursue the world and get it.
[00:54:53.200 --> 00:54:56.960]   And what does it forfeit a man to gain the whole world
[00:54:56.960 --> 00:54:58.200]   yet forfeit his soul?
[00:54:58.200 --> 00:55:06.320]   What does it give a man or a woman to do that?
[00:55:06.320 --> 00:55:08.440]   Don't be crazy.
[00:55:08.440 --> 00:55:11.280]   Pursue Christ.
[00:55:11.280 --> 00:55:13.760]   He's enough.
[00:55:13.760 --> 00:55:14.600]   He's yours.
[00:55:14.600 --> 00:55:24.600]   [BLANK_AUDIO]

