
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:48:20.740 --> 00:48:21.900]   when my wife says to me,
[00:48:21.900 --> 00:48:24.020]   hey, you're not making me feel very valued,
[00:48:24.020 --> 00:48:25.580]   I don't say something like this.
[00:48:25.580 --> 00:48:27.220]   Well, if you didn't feel that way,
[00:48:27.220 --> 00:48:28.580]   we wouldn't have a problem.
[00:48:28.580 --> 00:48:34.120]   I go, hey, man, it really doesn't matter how I feel.
[00:48:34.120 --> 00:48:36.860]   If that's how you feel, I gotta change what I'm doing.
[00:48:36.860 --> 00:48:39.060]   I wanna understand why you feel that way.
[00:48:39.060 --> 00:48:43.420]   Because if one of us is not doing well, we both suffer.
[00:48:43.420 --> 00:48:48.000]   And there are days that I do that because I love Jesus
[00:48:48.000 --> 00:48:50.480]   and Jesus is patient with me and guides me.
[00:48:50.480 --> 00:48:53.180]   And man, it's beautiful.
[00:48:53.180 --> 00:48:55.060]   Let me read you this line.
[00:48:55.060 --> 00:48:57.740]   It says, bound to each other but defiantly independent.
[00:48:57.740 --> 00:49:00.220]   One, is that just a beautiful description of marriage?
[00:49:00.220 --> 00:49:03.200]   Bound to each other but defiantly independent.
[00:49:04.100 --> 00:49:05.660]   God doesn't want you to lose your personage
[00:49:05.660 --> 00:49:06.900]   when you come into a relationship with him
[00:49:06.900 --> 00:49:08.180]   and you don't lose your personage
[00:49:08.180 --> 00:49:09.500]   when you come into a relationship with another,
[00:49:09.500 --> 00:49:11.100]   but both of you guys become what Jesus
[00:49:11.100 --> 00:49:12.340]   wants you to be together.
[00:49:12.340 --> 00:49:16.060]   It says, these little girls are a living textbook
[00:49:16.060 --> 00:49:19.220]   on camaraderie and compromise, on dignity and flexibility,
[00:49:19.220 --> 00:49:22.020]   on the subtler varieties of freedom and togetherness.
[00:49:22.020 --> 00:49:27.100]   These little girls have volumes to teach us about love.
[00:49:27.100 --> 00:49:31.700]   Can I just make a suggestion to you, man,
[00:49:31.700 --> 00:49:33.600]   if you can ever figure this thing out,
[00:49:33.600 --> 00:49:36.900]   and you live together with a woman that just goes,
[00:49:36.900 --> 00:49:38.300]   you wanna know why I'm subject to that guy?
[00:49:38.300 --> 00:49:40.360]   'Cause all that guy does is serve me, love me,
[00:49:40.360 --> 00:49:42.500]   honor me, cherish me, and value me.
[00:49:42.500 --> 00:49:46.060]   I can't wait to have sex with him.
[00:49:46.060 --> 00:49:47.820]   I can't wait to wash his underwear.
[00:49:47.820 --> 00:49:51.100]   I can't wait to pick up his dirty laundry
[00:49:51.100 --> 00:49:53.920]   because if you knew what that guy did for me,
[00:49:53.920 --> 00:49:55.620]   if you knew the way he treated me,
[00:49:55.620 --> 00:49:58.620]   you know what, I can't wait to vacuum up the mud
[00:49:58.620 --> 00:50:00.460]   that his boots drag across this floor
[00:50:00.460 --> 00:50:02.780]   because on those boots carry the man
[00:50:02.780 --> 00:50:07.540]   who loves me like no man has ever loved a woman.
[00:50:07.540 --> 00:50:10.140]   That's my man, and I'm his woman.
[00:50:10.140 --> 00:50:11.780]   And when you see a guy do that,
[00:50:11.780 --> 00:50:13.380]   and it's all about her feelings,
[00:50:13.380 --> 00:50:15.140]   and it's all about what's important to her,
[00:50:15.140 --> 00:50:18.140]   the world just goes, who are you to?
[00:50:18.140 --> 00:50:20.100]   You've got something to teach us about love,
[00:50:20.100 --> 00:50:22.260]   and we can say, you know how this is happening?
[00:50:22.260 --> 00:50:25.200]   To insecure, fallen, selfish creatures,
[00:50:25.200 --> 00:50:28.580]   we have been redeemed, and we don't battle anymore.
[00:50:29.740 --> 00:50:31.340]   Selfless people don't battle.
[00:50:31.340 --> 00:50:34.300]   Love can't wait to give, and I serve the king
[00:50:34.300 --> 00:50:38.980]   who has loved me, and I love much.
[00:50:38.980 --> 00:50:43.540]   You see, God's not looking to rip you off, man.
[00:50:43.540 --> 00:50:44.940]   He's looking to set you free.
[00:50:44.940 --> 00:50:47.540]   And I just close by telling you this.
[00:50:47.540 --> 00:50:49.580]   Listen, every relationship is only as healthy
[00:50:49.580 --> 00:50:51.740]   as the least healthy person in it.
[00:50:51.740 --> 00:50:53.180]   And so if you're gonna have a successful marriage,
[00:50:53.180 --> 00:50:54.960]   instead of wondering who it is you're gonna marry,
[00:50:54.960 --> 00:50:57.140]   start focusing on who you're going to be
[00:50:57.140 --> 00:50:58.980]   when you get married.
[00:50:58.980 --> 00:51:01.300]   And I would beg you not to marry somebody
[00:51:01.300 --> 00:51:03.540]   who isn't already well married.
[00:51:03.540 --> 00:51:04.640]   What do I mean by that?
[00:51:04.640 --> 00:51:08.300]   What I mean by that is you find a guy
[00:51:08.300 --> 00:51:11.260]   who is responding to Jesus, yielding to Jesus,
[00:51:11.260 --> 00:51:14.180]   submitting to Jesus, living purely,
[00:51:14.180 --> 00:51:16.660]   because that's what Jesus says is the right
[00:51:16.660 --> 00:51:18.380]   and pleasant and pleasing and right
[00:51:18.380 --> 00:51:19.940]   and glorious thing to do.
[00:51:19.940 --> 00:51:22.780]   Gals, can I just tell you something?
[00:51:22.780 --> 00:51:25.020]   If you got a guy who says he loves Jesus
[00:51:25.020 --> 00:51:28.220]   and isn't doing what Jesus says he wants him to do,
[00:51:28.220 --> 00:51:30.060]   and Jesus is a perfect lover,
[00:51:30.060 --> 00:51:32.980]   what makes you think he's going to be faithful to you
[00:51:32.980 --> 00:51:34.020]   in your imperfection?
[00:51:34.020 --> 00:51:37.500]   I would just tell you guys, man,
[00:51:37.500 --> 00:51:40.060]   don't lower your standards, lengthen your patience.
[00:51:40.060 --> 00:51:45.060]   I have a good friend, when she turned 40,
[00:51:45.060 --> 00:51:48.580]   her Christmas card was a picture of a cow chip and her.
[00:51:48.580 --> 00:51:52.220]   And she said, "Do you wanna know what women
[00:51:52.220 --> 00:51:54.580]   "and cow chips have in common?"
[00:51:54.580 --> 00:51:55.420]   And because she was single,
[00:51:55.420 --> 00:51:57.900]   and she just put her cell phone number down
[00:51:57.900 --> 00:52:00.260]   so we'd all call her on Christmas.
[00:52:00.260 --> 00:52:02.140]   She said, "Call me on Christmas and I'll tell you."
[00:52:02.140 --> 00:52:03.980]   And so it was a riddle, and I love that.
[00:52:03.980 --> 00:52:06.060]   And I called her, I go, "Kathy,
[00:52:06.060 --> 00:52:08.780]   "what do women and cow chips have in common?"
[00:52:08.780 --> 00:52:10.260]   And she goes, "The older they get,
[00:52:10.260 --> 00:52:12.100]   "the easier they are to pick up."
[00:52:12.100 --> 00:52:13.540]   I thought that was hilarious.
[00:52:13.540 --> 00:52:16.880]   (congregation laughing)
[00:52:16.880 --> 00:52:20.940]   The year she turned 40, that was her Christmas card.
[00:52:20.940 --> 00:52:23.180]   And I wanna tell you something,
[00:52:23.180 --> 00:52:26.940]   Kathy was a virgin, and Kathy remained a virgin
[00:52:26.940 --> 00:52:28.220]   for three more years.
[00:52:28.220 --> 00:52:31.460]   Kathy never lowered her standards.
[00:52:31.460 --> 00:52:34.540]   She lengthened her patience.
[00:52:34.540 --> 00:52:36.580]   She found her significance in Jesus Christ.
[00:52:36.580 --> 00:52:39.180]   And now she is married to an incredible guy
[00:52:39.180 --> 00:52:41.460]   that loves her the way Christ loved the church.
[00:52:41.460 --> 00:52:43.780]   I don't know if you're gonna get married,
[00:52:43.780 --> 00:52:45.820]   but you gotta get out of that lie
[00:52:45.820 --> 00:52:47.340]   that a good marriage is 100,
[00:52:47.340 --> 00:52:49.340]   and not being married is a zero.
[00:52:49.340 --> 00:52:51.660]   And so if I get in a bad marriage, at least it's a one.
[00:52:51.660 --> 00:52:53.060]   That is a lie from the pit of hell.
[00:52:53.060 --> 00:52:55.120]   Can I tell you something?
[00:52:55.120 --> 00:52:58.780]   A good marriage might be 100, but a bad marriage is no zero.
[00:52:58.780 --> 00:53:00.520]   It's a negative 100, friends.
[00:53:00.520 --> 00:53:05.840]   And so Jesus says, "Come to me.
[00:53:05.840 --> 00:53:09.560]   "Don't worry about who's gonna marry you.
[00:53:09.560 --> 00:53:11.500]   "Let me show you how much you're worth.
[00:53:11.500 --> 00:53:13.040]   "And you grow in relationship to me.
[00:53:13.040 --> 00:53:14.240]   "And one day as you're seeking me,
[00:53:14.240 --> 00:53:15.900]   "maybe you'll run up against somebody
[00:53:15.900 --> 00:53:19.100]   "who's doing battle against their selfishness,
[00:53:19.100 --> 00:53:21.260]   "and they might jump in the ring of faithfulness with you,
[00:53:21.260 --> 00:53:23.140]   "and it will be a glorious thing."
[00:53:23.140 --> 00:53:24.500]   Amen?
[00:53:24.500 --> 00:53:26.780]   Father, I pray for my friends,
[00:53:26.780 --> 00:53:28.460]   that they would believe those words,
[00:53:28.460 --> 00:53:32.420]   that they would come to a place where they understood
[00:53:32.420 --> 00:53:35.220]   that you love them,
[00:53:35.220 --> 00:53:36.820]   and that you're not looking to rip them off,
[00:53:36.820 --> 00:53:39.920]   but you want them to have a picture
[00:53:39.920 --> 00:53:41.300]   of what real love looks like.
[00:53:41.300 --> 00:53:43.020]   It's not some erotic feeling.
[00:53:43.020 --> 00:53:44.820]   It's not some emotional welling up.
[00:53:44.820 --> 00:53:47.340]   It is a selfless surrendering,
[00:53:47.340 --> 00:53:50.900]   a shedding of blood, a tearing of flesh, a sacrifice
[00:53:52.800 --> 00:53:56.520]   that is perfect, that initiates with somebody
[00:53:56.520 --> 00:53:58.320]   that was not lovable at all
[00:53:58.320 --> 00:53:59.600]   for the purpose of redeeming them.
[00:53:59.600 --> 00:54:02.240]   Oh, Father, that we would know that love,
[00:54:02.240 --> 00:54:05.120]   and that we would then begin to respond to the Spirit
[00:54:05.120 --> 00:54:06.720]   that informed that love,
[00:54:06.720 --> 00:54:07.640]   and it would indwell us,
[00:54:07.640 --> 00:54:10.920]   and we would begin to love others as we have been loved.
[00:54:10.920 --> 00:54:12.520]   And that there might be a day that we share, then,
[00:54:12.520 --> 00:54:15.280]   a life and a covenant with to mirror to the world
[00:54:15.280 --> 00:54:18.640]   how two distinct persons equal in dignity can become one,
[00:54:18.640 --> 00:54:20.380]   even as you're three in one.
[00:54:20.380 --> 00:54:22.240]   That we might together manage our lives
[00:54:22.240 --> 00:54:23.680]   in mutual subjection to one another
[00:54:23.680 --> 00:54:25.240]   in a way that would bring dignity and glory
[00:54:25.240 --> 00:54:26.920]   to a family and to children.
[00:54:26.920 --> 00:54:29.520]   That we would multiply a godly heritage
[00:54:29.520 --> 00:54:30.960]   as we live in subjection to you
[00:54:30.960 --> 00:54:34.360]   and raise our kids to walk with a God that redeems.
[00:54:34.360 --> 00:54:36.600]   And that we would model in a way that the world would say,
[00:54:36.600 --> 00:54:39.060]   you two have much to teach us about love.
[00:54:39.060 --> 00:54:41.280]   And we would say,
[00:54:41.280 --> 00:54:43.760]   do you wanna know the solution to this mystery?
[00:54:43.760 --> 00:54:45.200]   It's Christ in us.
[00:54:45.200 --> 00:54:47.960]   And apart from this, we have no hope.
[00:54:47.960 --> 00:54:51.080]   So, Father, that relationship will start
[00:54:52.160 --> 00:54:54.480]   as people in this room begin to seek you first
[00:54:54.480 --> 00:54:56.240]   and not a spouse.
[00:54:56.240 --> 00:54:57.280]   Would you do that?
[00:54:57.280 --> 00:55:00.700]   For your glory and their good.
[00:55:00.700 --> 00:55:01.540]   Amen.
[00:55:01.540 --> 00:55:05.280]   - There's such a danger in preaching and teaching
[00:55:05.280 --> 00:55:07.640]   because in so many ways, I feel like those
[00:55:07.640 --> 00:55:11.400]   that open the word of God really defined your view of God.
[00:55:11.400 --> 00:55:17.120]   And they kinda show you who God is and what he's like.
[00:55:17.120 --> 00:55:18.580]   And then when you sit alone with him,
[00:55:18.580 --> 00:55:20.240]   you think back on the things you learned,
[00:55:20.240 --> 00:55:22.360]   and you're like, oh, that's who you are.
[00:55:22.360 --> 00:55:23.380]   I know you.
[00:55:23.380 --> 00:55:28.000]   That's the man who taught me who God was.
[00:55:28.000 --> 00:55:29.520]   Can we thank him one more time?
[00:55:29.520 --> 00:55:33.020]   (congregation applauding)
[00:55:33.020 --> 00:55:42.620]   He talks about Ali and Kirby and Landry and his kids,
[00:55:42.620 --> 00:55:43.720]   and he just said that,
[00:55:43.720 --> 00:55:48.020]   don't you wish you had a father like that?
[00:55:49.720 --> 00:55:52.840]   And I want you to know you do.
[00:55:52.840 --> 00:55:56.800]   You do have a father like that.
[00:55:56.800 --> 00:55:58.800]   It's like he's asking you, what do you want me to do
[00:55:58.800 --> 00:56:00.880]   to show you that I love you?
[00:56:00.880 --> 00:56:02.840]   I've done a lot of weddings, and I love how they're,
[00:56:02.840 --> 00:56:05.080]   I watch the groom, I love how he watches the doors
[00:56:05.080 --> 00:56:09.120]   as the doors come open and the bride comes through,
[00:56:09.120 --> 00:56:11.740]   and she gets blurry because he begins to cry,
[00:56:11.740 --> 00:56:13.000]   and he's just beaming, you know?
[00:56:13.000 --> 00:56:15.480]   And it's like, that's the moment,
[00:56:15.480 --> 00:56:17.000]   that's what we're waiting for.
[00:56:17.880 --> 00:56:21.040]   And that's how Christ looks at you, right now,
[00:56:21.040 --> 00:56:24.960]   not when you get right, man, not when you get clean,
[00:56:24.960 --> 00:56:28.780]   not when you clean up your act right now,
[00:56:28.780 --> 00:56:32.640]   and I'm talking about you, specifically you.
[00:56:32.640 --> 00:56:36.320]   He's like, man, I love you so much.
[00:56:36.320 --> 00:56:37.580]   I died for you.
[00:56:37.580 --> 00:56:40.320]   I paid the price for you.
[00:56:40.320 --> 00:56:42.480]   (silence)
[00:56:42.480 --> 00:56:44.640]   (silence)
[00:56:44.640 --> 00:56:46.800]   (silence)
[00:56:46.800 --> 00:56:56.800]   [BLANK_AUDIO]

