
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:50:36.000 --> 00:50:38.360]   And abounding in love.
[00:50:38.360 --> 00:50:41.120]   He's got enough for you.
[00:50:41.120 --> 00:50:46.640]   So this story here, it's to teach us about him.
[00:50:46.640 --> 00:50:49.840]   See, when I was in Padre, we ran to Mexico,
[00:50:49.840 --> 00:50:51.200]   I was afraid to get caught.
[00:50:51.200 --> 00:50:54.320]   What I've learned since then,
[00:50:54.320 --> 00:50:56.960]   what I've learned since then,
[00:50:58.080 --> 00:51:00.000]   is the most amazing thing that ever happened to me
[00:51:00.000 --> 00:51:01.600]   is I got caught.
[00:51:01.600 --> 00:51:03.080]   God caught me with his grace.
[00:51:03.080 --> 00:51:05.360]   Changed my life forever.
[00:51:05.360 --> 00:51:09.960]   Gave me purpose, a mission, a calling, direction.
[00:51:09.960 --> 00:51:12.440]   A new reason to live.
[00:51:12.440 --> 00:51:13.720]   Jonah kept wanting to die,
[00:51:13.720 --> 00:51:15.620]   I have a new reason to live in Christ.
[00:51:15.620 --> 00:51:19.400]   That's my prayer for you.
[00:51:19.400 --> 00:51:22.320]   That's my prayer for you, I'm gonna pray right now.
[00:51:22.320 --> 00:51:24.920]   Father, would you give my friends a new reason to live?
[00:51:27.680 --> 00:51:30.920]   Would you show them their purpose in Christ?
[00:51:30.920 --> 00:51:34.760]   Father, I pray for friends listening
[00:51:34.760 --> 00:51:36.280]   wherever they're at right now.
[00:51:36.280 --> 00:51:43.200]   You are the God of the storm.
[00:51:43.200 --> 00:51:49.400]   The fish obeyed you.
[00:51:49.400 --> 00:51:55.880]   The Ninevites obeyed you.
[00:51:56.880 --> 00:51:58.880]   The plant obeyed you.
[00:51:58.880 --> 00:52:01.880]   The worm obeyed you.
[00:52:01.880 --> 00:52:03.920]   The sun obeyed you.
[00:52:03.920 --> 00:52:05.960]   The wind obeyed you.
[00:52:05.960 --> 00:52:10.960]   And God, Jonah obeyed you eventually with the wrong heart.
[00:52:10.960 --> 00:52:14.760]   And we don't wanna walk in obedience with the wrong heart.
[00:52:14.760 --> 00:52:16.600]   God, would you protect us from that?
[00:52:16.600 --> 00:52:20.360]   And Lord, we know that sometimes you remove our protection
[00:52:20.360 --> 00:52:21.560]   for our own protection,
[00:52:21.560 --> 00:52:23.640]   so that we might turn to you for protection.
[00:52:23.640 --> 00:52:25.720]   God, would you help us to do that right now?
[00:52:25.720 --> 00:52:26.920]   Would you increase our faith?
[00:52:26.920 --> 00:52:29.480]   As we sing this song, would you align our hearts
[00:52:29.480 --> 00:52:31.200]   as we move towards Easter,
[00:52:31.200 --> 00:52:35.560]   and not just a dead God on a cross, but an empty tomb?
[00:52:35.560 --> 00:52:39.280]   A payment for our sins,
[00:52:39.280 --> 00:52:41.800]   so that we don't have to pay for our sins.
[00:52:41.800 --> 00:52:48.760]   Father, would you stir our hearts for you?
[00:52:48.760 --> 00:52:51.640]   That every young adult listening right now
[00:52:52.680 --> 00:52:57.680]   would leave here or leave their place loving you more.
[00:52:57.680 --> 00:53:00.240]   Would you do that even now?
[00:53:00.240 --> 00:53:01.600]   In Christ's name, amen.
[00:53:01.600 --> 00:53:11.600]   [BLANK_AUDIO]

