
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:54:05.920 --> 00:54:09.300]   But I'm just gonna tell you, if you keep doing
[00:54:09.300 --> 00:54:11.780]   what you're doing, you're not gonna like what you got.
[00:54:11.780 --> 00:54:16.220]   And so, I'm gonna suffer if I'm in a land
[00:54:16.220 --> 00:54:18.620]   where the majority of people want to pursue
[00:54:18.620 --> 00:54:22.560]   a lack of wisdom and unrighteousness.
[00:54:22.560 --> 00:54:24.060]   And I'm gonna love you and not be angry
[00:54:24.060 --> 00:54:25.560]   and be forgiving towards you, but I'm gonna just
[00:54:25.560 --> 00:54:27.060]   keep telling you there's a better way.
[00:54:27.060 --> 00:54:29.620]   And I'm gonna live in this land that is letting
[00:54:29.620 --> 00:54:33.020]   perversity and evil be the rule and the law of the land.
[00:54:33.020 --> 00:54:35.180]   I'm not gonna participate in that.
[00:54:35.180 --> 00:54:36.740]   And you may mock me because I judge you,
[00:54:36.740 --> 00:54:38.860]   but eventually you're gonna come back to me.
[00:54:38.860 --> 00:54:41.340]   And you're gonna go, you know what?
[00:54:41.340 --> 00:54:43.020]   There's something about your home
[00:54:43.020 --> 00:54:46.540]   that's different than my home.
[00:54:46.540 --> 00:54:48.640]   There's something about your leadership
[00:54:48.640 --> 00:54:49.780]   that's different than my leadership.
[00:54:49.780 --> 00:54:50.840]   There's something about your love
[00:54:50.840 --> 00:54:52.740]   that's different than my lack of love.
[00:54:52.740 --> 00:54:55.940]   Would you teach me more of your will and way?
[00:54:55.940 --> 00:54:57.940]   So we pray.
[00:54:57.940 --> 00:55:01.460]   And we purify ourself.
[00:55:01.460 --> 00:55:02.700]   And then gang, I'll just end with this.
[00:55:02.700 --> 00:55:04.060]   We proclaim.
[00:55:04.060 --> 00:55:07.860]   We are heralds of righteousness.
[00:55:07.860 --> 00:55:10.260]   We are declarationers.
[00:55:10.260 --> 00:55:13.900]   First Peter chapter two, verse nine says this.
[00:55:13.900 --> 00:55:16.140]   But you are a chosen race, a royal priesthood,
[00:55:16.140 --> 00:55:18.220]   a holy nation, a people for God's own possession
[00:55:18.220 --> 00:55:20.100]   so that you might proclaim the excellencies
[00:55:20.100 --> 00:55:22.300]   of him who has called you out of darkness
[00:55:22.300 --> 00:55:24.220]   into his marvelous light.
[00:55:24.220 --> 00:55:25.220]   Gang, I wanna tell you something.
[00:55:25.220 --> 00:55:27.300]   The reason that our country is in the condition
[00:55:27.300 --> 00:55:29.480]   that it's in today is because of the church.
[00:55:29.480 --> 00:55:32.840]   This is not a radical homosexual problem.
[00:55:32.840 --> 00:55:34.620]   This is not a pro-choice problem.
[00:55:34.620 --> 00:55:36.160]   This is not a democratic problem.
[00:55:36.160 --> 00:55:37.800]   This is not a republican problem.
[00:55:37.800 --> 00:55:39.600]   This is a spiritual problem.
[00:55:39.600 --> 00:55:41.760]   And the reason there's a spiritual problem in America
[00:55:41.760 --> 00:55:43.880]   is because the church has been weak,
[00:55:43.880 --> 00:55:45.560]   ineffective, and compromising.
[00:55:45.560 --> 00:55:51.760]   Because we don't teach the word of God.
[00:55:51.760 --> 00:55:54.740]   We don't sanctify Christ as Lord in our own life.
[00:55:54.740 --> 00:55:57.720]   We've either made politics our savior
[00:55:57.720 --> 00:55:59.780]   or we've made it our sworn enemy.
[00:55:59.780 --> 00:56:03.800]   And both of those are unbiblical.
[00:56:03.800 --> 00:56:06.040]   Instead, we're servants of the king
[00:56:06.040 --> 00:56:07.720]   who seek the welfare of the city that we're in.
[00:56:07.720 --> 00:56:10.180]   And we don't vote for compromised evil people.
[00:56:10.180 --> 00:56:14.080]   And when we have evil as the law of the land,
[00:56:14.080 --> 00:56:16.240]   we don't participate in it.
[00:56:16.240 --> 00:56:17.240]   We live rightly.
[00:56:17.240 --> 00:56:19.640]   And we love.
[00:56:19.640 --> 00:56:22.520]   And we propose a better way.
[00:56:22.520 --> 00:56:26.480]   With our speech seasoned with salt, as it were.
[00:56:27.520 --> 00:56:28.680]   And we just say, man, listen,
[00:56:28.680 --> 00:56:30.200]   I think what you're doing is wrong.
[00:56:30.200 --> 00:56:31.400]   I think it's gonna hurt you.
[00:56:31.400 --> 00:56:32.560]   But I'm gonna love you.
[00:56:32.560 --> 00:56:34.760]   And I'm gonna live my life this way.
[00:56:34.760 --> 00:56:35.800]   You live your life that way.
[00:56:35.800 --> 00:56:37.480]   If that's what you wanna do, I'm not gonna endorse it.
[00:56:37.480 --> 00:56:38.320]   I'm not gonna condone it.
[00:56:38.320 --> 00:56:40.240]   I'm not gonna call it right.
[00:56:40.240 --> 00:56:42.760]   I'm not gonna participate in the craziness
[00:56:42.760 --> 00:56:44.160]   of the spirit of the age.
[00:56:44.160 --> 00:56:49.700]   I'm gonna represent the one who created the age.
[00:56:49.700 --> 00:56:54.120]   The ancient of days.
[00:56:54.120 --> 00:56:55.800]   And I'm gonna tell you he's good.
[00:56:55.800 --> 00:56:57.400]   And he loves you.
[00:56:57.400 --> 00:56:58.520]   And there's a way out.
[00:56:58.520 --> 00:57:01.840]   Pray.
[00:57:01.840 --> 00:57:03.240]   Purify.
[00:57:03.240 --> 00:57:04.080]   Proclaim.
[00:57:04.080 --> 00:57:06.480]   Participate.
[00:57:06.480 --> 00:57:09.320]   Step up.
[00:57:09.320 --> 00:57:10.600]   Speak out.
[00:57:10.600 --> 00:57:12.000]   Stand firm.
[00:57:12.000 --> 00:57:13.780]   Stay humble.
[00:57:13.780 --> 00:57:14.620]   Serve the king.
[00:57:14.620 --> 00:57:18.840]   Father, I pray that this is the generation right here
[00:57:18.840 --> 00:57:20.400]   where we turn this mess around.
[00:57:20.400 --> 00:57:22.800]   That we stop being children who think
[00:57:22.800 --> 00:57:23.640]   that we don't have to do anything
[00:57:23.640 --> 00:57:24.840]   and someone else will take care of us.
[00:57:24.840 --> 00:57:27.840]   That we stop being small-minded and think
[00:57:27.840 --> 00:57:31.400]   that there is no law that we're in any way
[00:57:31.400 --> 00:57:33.040]   accountable to or responsible for.
[00:57:33.040 --> 00:57:33.880]   We know better.
[00:57:33.880 --> 00:57:35.280]   We know we reap what we sow.
[00:57:35.280 --> 00:57:37.560]   And we just keep kicking the can down the road.
[00:57:37.560 --> 00:57:38.680]   And our parents did it and they seemed
[00:57:38.680 --> 00:57:39.800]   to quote unquote get away from it
[00:57:39.800 --> 00:57:41.600]   even though we were miserable growing up underneath it.
[00:57:41.600 --> 00:57:43.680]   We know there's a real debt that's there.
[00:57:43.680 --> 00:57:44.880]   We know it's just a matter of time
[00:57:44.880 --> 00:57:46.960]   before the world gets its piece of us
[00:57:46.960 --> 00:57:49.680]   and says your devalued currency,
[00:57:49.680 --> 00:57:50.960]   which is the rule and the law
[00:57:50.960 --> 00:57:53.080]   and the monetary system of the world,
[00:57:53.080 --> 00:57:54.000]   is just a joke.
[00:57:54.000 --> 00:57:55.760]   And if we could, we'd come get you.
[00:57:55.760 --> 00:57:59.240]   And so Lord, I pray we'd start to live
[00:57:59.240 --> 00:58:02.160]   austere, wise, humble lives.
[00:58:02.160 --> 00:58:03.720]   Not be bullies.
[00:58:03.720 --> 00:58:04.740]   Not be arrogant.
[00:58:04.740 --> 00:58:08.720]   I pray we wouldn't be hopeless either.
[00:58:08.720 --> 00:58:11.120]   But we would do exactly what the scripture says.
[00:58:11.120 --> 00:58:13.520]   We would honor the king.
[00:58:13.520 --> 00:58:16.200]   We'd pray.
[00:58:16.200 --> 00:58:19.640]   We'd sanctify Christ as Lord in our hearts.
[00:58:19.640 --> 00:58:22.520]   And we would live our lives in a holy way
[00:58:22.520 --> 00:58:23.600]   before the people.
[00:58:23.600 --> 00:58:25.280]   Proposing to them a better way
[00:58:25.280 --> 00:58:26.800]   that you have shown us because you're good,
[00:58:26.800 --> 00:58:28.360]   your word is true.
[00:58:28.360 --> 00:58:31.400]   And following you is a blessing in Jesus' name.
[00:58:31.400 --> 00:58:32.240]   Amen.

