
[00:00:00.000 --> 00:00:03.120]   (audio cuts out)
[00:46:23.700 --> 00:46:25.540]   you humbled yourself by becoming obedient
[00:46:25.540 --> 00:46:27.420]   to the point of death, even death on the cross.
[00:46:27.420 --> 00:46:30.140]   Lord, you humbled yourself for us.
[00:46:30.140 --> 00:46:34.340]   And therefore God has highly exalted you
[00:46:34.340 --> 00:46:37.220]   and bestowed upon you the name that is above every name,
[00:46:37.220 --> 00:46:39.300]   so that at your name, every knee will bow
[00:46:39.300 --> 00:46:42.900]   and every tongue will confess that you are Lord.
[00:46:42.900 --> 00:46:45.620]   You were humbled and now you are exalted,
[00:46:45.620 --> 00:46:47.220]   and we follow your lead.
[00:46:47.220 --> 00:46:48.060]   Save us, Lord.
[00:46:48.060 --> 00:46:52.440]   Wash us, clean us from the inside out.
[00:46:56.360 --> 00:47:00.060]   Lord, we want to lose ourselves in wonder and awe of you.
[00:47:00.060 --> 00:47:03.700]   And every time we fail, we recognize that you,
[00:47:03.700 --> 00:47:05.560]   your grace remains for us.
[00:47:05.560 --> 00:47:12.900]   Lord, we concern ourselves less with behavior modification.
[00:47:12.900 --> 00:47:16.700]   We concern ourselves more with heart transformation.
[00:47:16.700 --> 00:47:21.920]   We lay down our pride, our self-righteousness.
[00:47:21.920 --> 00:47:25.860]   We declare, once again, we do not trust in ourselves,
[00:47:25.860 --> 00:47:28.180]   but we trust in you.
[00:47:28.180 --> 00:47:30.780]   In your name we pray.
[00:47:30.780 --> 00:47:33.360]   (upbeat music)

