
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[01:10:23.260 --> 01:10:31.300]   But these efforts were not embraced
[01:10:31.300 --> 01:10:34.260]   by mainline Chinese churches.
[01:10:35.260 --> 01:10:40.260]   And indeed, just like a glasshouse flower,
[01:10:40.260 --> 01:10:44.820]   which bloomed only for a short while
[01:10:44.820 --> 01:10:47.700]   and soon to be destroyed by the Sino-Japanese War.
[01:10:47.700 --> 01:10:56.340]   Just as advocates for rural development
[01:10:56.340 --> 01:11:00.580]   were trying hard to persuade the mainline Chinese churches
[01:11:00.580 --> 01:11:02.260]   to change their focus,
[01:11:02.260 --> 01:11:05.220]   some mission workers in the tertiary education sector
[01:11:05.220 --> 01:11:07.100]   cried out in alarm
[01:11:07.100 --> 01:11:10.580]   that the communists had stolen from Christian thoughts.
[01:11:10.580 --> 01:11:14.340]   The communists had already put into practice
[01:11:14.340 --> 01:11:17.220]   the very concept of fighting for social justice
[01:11:17.220 --> 01:11:18.540]   for grassroots people.
[01:11:18.540 --> 01:11:23.980]   Pastors at that time also found that
[01:11:23.980 --> 01:11:26.860]   they were losing the young people
[01:11:26.860 --> 01:11:28.620]   to the communist movements.
[01:11:29.620 --> 01:11:32.100]   In the summer of 1933,
[01:11:32.100 --> 01:11:34.980]   special meetings were held among mission workers
[01:11:34.980 --> 01:11:39.980]   to discuss how Christianity could be as influential
[01:11:39.980 --> 01:11:43.140]   among young people as communism.
[01:11:43.140 --> 01:11:51.620]   The issue that I wish to bring up today
[01:11:51.620 --> 01:11:56.220]   is not whether Christianity could win the war,
[01:11:56.220 --> 01:12:00.460]   is not whether Christianity could win in this competition,
[01:12:00.460 --> 01:12:04.940]   but rather whether the church
[01:12:04.940 --> 01:12:09.940]   is following the path of life after Christ and His cross.
[01:12:09.940 --> 01:12:15.020]   Then Jesus said to His disciples,
[01:12:15.020 --> 01:12:19.500]   "Whoever wants to be my disciple must deny themselves
[01:12:19.500 --> 01:12:21.780]   and take up their cross and follow me."
[01:12:26.140 --> 01:12:29.740]   The young official in the Gospels had great wealth.
[01:12:29.740 --> 01:12:33.900]   So the meaning of the cross
[01:12:33.900 --> 01:12:36.740]   points directly at his wealth,
[01:12:36.740 --> 01:12:39.260]   his status,
[01:12:39.260 --> 01:12:43.140]   and challenging the social order on which he was established.
[01:12:43.140 --> 01:12:49.780]   Jesus answered,
[01:12:49.780 --> 01:12:52.860]   "If you want to be perfect,
[01:12:52.860 --> 01:12:55.740]   go sell your possessions
[01:12:55.740 --> 01:12:58.020]   and give to the poor,
[01:12:58.020 --> 01:13:00.500]   and you will have treasure in heaven.
[01:13:00.500 --> 01:13:04.820]   Then come, follow me."
[01:13:04.820 --> 01:13:11.100]   Christ has called His followers
[01:13:11.100 --> 01:13:13.660]   to tread on a downward path.
[01:13:13.660 --> 01:13:19.100]   The issue is not whether the church is in the middle class,
[01:13:19.100 --> 01:13:25.020]   but rather whether she is living out a different life.
[01:13:25.740 --> 01:13:27.580]   Separate from the world trends,
[01:13:27.580 --> 01:13:32.380]   and in accordance with Christ's commands.
[01:13:32.380 --> 01:13:38.020]   We can list four or more characteristics of evangelicalism,
[01:13:38.020 --> 01:13:40.700]   but each one may have the peril
[01:13:40.700 --> 01:13:43.300]   of becoming just a deceiving packaging.
[01:13:43.300 --> 01:13:48.220]   The crux is whether we are determined
[01:13:48.220 --> 01:13:51.260]   to internalize it as our inner value,
[01:13:52.100 --> 01:13:56.140]   and to be recognized as such through our earnest practice.
[01:13:56.140 --> 01:13:57.140]   Thank you.
[01:13:57.140 --> 01:14:21.980]   Thank you, Dr. Chen and Dr. Song, for your responses.
[01:14:21.980 --> 01:14:23.980]   And now, in the rest of the,
[01:14:23.980 --> 01:14:29.100]   we'll have about 45 minutes of questions and answers.
[01:14:29.100 --> 01:14:33.300]   And in fact, there have been several questions
[01:14:33.300 --> 01:14:34.860]   being sent in.
[01:14:34.860 --> 01:14:37.820]   And Dr. Levitin,
[01:14:37.820 --> 01:14:41.100]   can we start with a question,
[01:14:41.100 --> 01:14:45.660]   perhaps most directly related to your presentation?
[01:14:45.660 --> 01:14:51.780]   So, I think the first question is,
[01:14:51.780 --> 01:14:56.780]   what factors made evangelical Christians so blind
[01:14:56.780 --> 01:15:00.340]   to be unable to live out the truth of gospel?
[01:15:00.340 --> 01:15:02.220]   What can be done to change?
[01:15:02.220 --> 01:15:03.500]   What suggestions do you have
[01:15:03.500 --> 01:15:07.460]   for Chinese churches in America,
[01:15:07.460 --> 01:15:11.460]   which tends to so blindly follow the white churches
[01:15:11.460 --> 01:15:13.260]   in many or in all ways?
[01:15:13.260 --> 01:15:18.300]   Thank you very much for that good question.
[01:15:19.860 --> 01:15:23.300]   Let me start simply by also saying thank you
[01:15:23.300 --> 01:15:25.620]   to the two respondents.
[01:15:25.620 --> 01:15:27.740]   I appreciated very much their comments,
[01:15:27.740 --> 01:15:30.860]   and I hope I'll have a chance to interact
[01:15:30.860 --> 01:15:32.180]   with them at some stage.
[01:15:32.180 --> 01:15:35.060]   The question is penetrating,
[01:15:35.060 --> 01:15:38.220]   and I think maybe one way of summarizing it
[01:15:38.220 --> 01:15:43.220]   is that we are all aware that the gospel
[01:15:43.220 --> 01:15:47.060]   is far more radical than the church
[01:15:47.060 --> 01:15:51.780]   that names that gospel as usually ever wanting to be.
[01:15:51.780 --> 01:15:55.780]   What Jesus did and what he said and how he taught
[01:15:55.780 --> 01:16:02.220]   and what he called us to is just much more difficult
[01:16:02.220 --> 01:16:07.460]   and uncomfortable than we are usually willing
[01:16:07.460 --> 01:16:11.420]   to actually accept or even acknowledge.
[01:16:11.420 --> 01:16:14.100]   I think Christian history has shown
[01:16:15.020 --> 01:16:17.500]   that there is a great tendency,
[01:16:17.500 --> 01:16:22.500]   a common tendency to accommodate the gospel
[01:16:22.500 --> 01:16:26.540]   to something that we find more acceptable
[01:16:26.540 --> 01:16:29.860]   than to live in the radical way
[01:16:29.860 --> 01:16:32.180]   that Jesus exemplified and taught.
[01:16:32.180 --> 01:16:38.340]   So in talking about American white evangelicalism,
[01:16:38.340 --> 01:16:41.540]   I'm talking about one way that the church
[01:16:41.540 --> 01:16:44.900]   throughout history has simply accommodated
[01:16:44.900 --> 01:16:48.420]   the good news to the life that we wanna go ahead
[01:16:48.420 --> 01:16:50.940]   and live apart from the gospel.
[01:16:50.940 --> 01:16:55.460]   And we want to use the gospel as a framework
[01:16:55.460 --> 01:17:01.020]   for various purposes, for eternal life,
[01:17:01.020 --> 01:17:06.020]   for moral clarity, for social relationships,
[01:17:06.020 --> 01:17:14.140]   for hope, for love, for peace.
[01:17:14.780 --> 01:17:15.980]   For forgiveness.
[01:17:15.980 --> 01:17:19.380]   But the radical call to take up our cross
[01:17:19.380 --> 01:17:23.740]   and follow Christ has never been a popular part
[01:17:23.740 --> 01:17:25.260]   of the life of the church.
[01:17:25.260 --> 01:17:30.180]   And throughout church history,
[01:17:30.180 --> 01:17:32.940]   the number of people, as Jesus said,
[01:17:32.940 --> 01:17:35.620]   that are willing to do that are few.
[01:17:35.620 --> 01:17:41.900]   So let me begin first with saying that.
[01:17:41.900 --> 01:17:45.060]   So we're talking about the broadness of the church
[01:17:45.060 --> 01:17:49.300]   in its unwillingness to actually be radical followers
[01:17:49.300 --> 01:17:50.980]   of Jesus.
[01:17:50.980 --> 01:17:54.820]   And in many ways, the white evangelical church in America
[01:17:54.820 --> 01:17:59.580]   becomes a case study in what for different reasons
[01:17:59.580 --> 01:18:02.500]   could be said perhaps as the two respondents
[01:18:02.500 --> 01:18:05.620]   have indicated in some ways of the Chinese church,
[01:18:05.620 --> 01:18:08.340]   but it certainly could be true of countries
[01:18:08.340 --> 01:18:10.620]   all around the world,
[01:18:10.620 --> 01:18:14.180]   each in their own particular context and culture.
[01:18:14.180 --> 01:18:17.180]   But in the American setting,
[01:18:17.180 --> 01:18:20.660]   I would commend a book that I'm going to refer to again
[01:18:20.660 --> 01:18:25.660]   tomorrow called "The Democratization of Christianity
[01:18:25.660 --> 01:18:27.660]   in America."
[01:18:27.660 --> 01:18:31.900]   "The Democratization of Christianity in America."
[01:18:31.900 --> 01:18:36.140]   It's an exceptionally good book,
[01:18:36.140 --> 01:18:40.980]   which is an expression of the way
[01:18:40.980 --> 01:18:44.580]   that American Christianity changed as it moved
[01:18:44.580 --> 01:18:47.900]   from the East Coast to the West Coast of the United States
[01:18:47.900 --> 01:18:52.180]   and further and further into the South as well.
[01:18:52.180 --> 01:18:53.940]   And a great deal of the theme of the book
[01:18:53.940 --> 01:18:57.540]   has to do with the way that Christianity became
[01:18:57.540 --> 01:19:00.980]   something which people made up for themselves.
[01:19:00.980 --> 01:19:02.740]   So they had the Bible,
[01:19:02.740 --> 01:19:05.140]   but they often didn't have any educated leaders.
[01:19:05.140 --> 01:19:08.300]   They didn't have any kind of Christian community
[01:19:08.300 --> 01:19:09.580]   around them necessarily.
[01:19:09.580 --> 01:19:13.180]   They didn't have any educational institutions
[01:19:13.180 --> 01:19:16.980]   that were helping to guide and form their leadership.
[01:19:16.980 --> 01:19:20.300]   They just instead took the gospel
[01:19:20.300 --> 01:19:23.660]   or whatever it is that they thought they knew of the gospel
[01:19:23.660 --> 01:19:27.180]   and put it to work for their own designs,
[01:19:27.180 --> 01:19:29.740]   I'm sure humbly and earnestly,
[01:19:29.740 --> 01:19:34.140]   but often very, very specifically and personally
[01:19:34.140 --> 01:19:37.980]   rather than as a response to the Lordship of Christ
[01:19:37.980 --> 01:19:39.460]   over all things.
[01:19:39.460 --> 01:19:43.300]   And out of that came what now we would recognize,
[01:19:43.300 --> 01:19:47.780]   for example, as consumer Christianity.
[01:19:47.780 --> 01:19:51.620]   That is, I'm going to take from the gospel what I want
[01:19:51.620 --> 01:19:56.620]   and I'm going to keep the parts that I like that serve me
[01:19:56.620 --> 01:19:59.700]   and I'm going to more or less ignore
[01:19:59.700 --> 01:20:04.460]   or reject the parts that I don't like.
[01:20:04.460 --> 01:20:08.860]   And that pattern, which is one that emerges early
[01:20:08.860 --> 01:20:13.540]   in American history, is one that continues to this day.
[01:20:13.540 --> 01:20:15.660]   So the antidote to that,
[01:20:15.660 --> 01:20:20.060]   coming to the question asker's point,
[01:20:20.060 --> 01:20:21.940]   what is the antidote to that?
[01:20:21.940 --> 01:20:24.220]   I think the antidote to that has to do
[01:20:24.220 --> 01:20:27.900]   with how we form genuine disciples,
[01:20:28.900 --> 01:20:33.020]   not people who are part of denomination and a movement
[01:20:33.020 --> 01:20:36.020]   or an organization or a structure,
[01:20:36.020 --> 01:20:39.580]   but people who are truly devoted
[01:20:39.580 --> 01:20:42.460]   to being followers of Jesus.
[01:20:42.460 --> 01:20:44.420]   And then do it in community,
[01:20:44.420 --> 01:20:46.940]   because of course we're not meant to live this kind of life.
[01:20:46.940 --> 01:20:50.620]   We can't live this kind of life individualistically
[01:20:50.620 --> 01:20:52.540]   as Americans also try to do.
[01:20:52.540 --> 01:20:54.820]   We'll come to that more tomorrow.
[01:20:54.820 --> 01:20:56.900]   We have to do it in community.
[01:20:56.900 --> 01:20:58.820]   And in doing it in community,
[01:20:58.820 --> 01:21:02.860]   then we have the check and balance of other people around us.
[01:21:02.860 --> 01:21:07.140]   And the difficulty is that so often what we gather around us
[01:21:07.140 --> 01:21:09.620]   is a community that looks like us.
[01:21:09.620 --> 01:21:13.340]   So then the church starts looking like the social setting
[01:21:13.340 --> 01:21:15.260]   into which we were born,
[01:21:15.260 --> 01:21:19.700]   rather than a community like the apostle Paul,
[01:21:19.700 --> 01:21:21.140]   I would want to argue,
[01:21:21.140 --> 01:21:25.100]   suggests is meant to be an entirely new humanity.
[01:21:27.340 --> 01:21:31.220]   One humanity, a new humanity that reflects
[01:21:31.220 --> 01:21:33.260]   the death and resurrection of Jesus
[01:21:33.260 --> 01:21:36.140]   by the death and resurrection of ourselves
[01:21:36.140 --> 01:21:39.180]   in community of unlike people.
[01:21:39.180 --> 01:21:43.420]   That's the place that the church has often broken down.
[01:21:43.420 --> 01:21:46.780]   And that's exactly what happened in American church culture
[01:21:46.780 --> 01:21:51.780]   in historical terms, but it is largely still the case.
[01:21:51.780 --> 01:21:56.900]   So when a poll was done by the Pew Foundation
[01:21:56.900 --> 01:22:00.780]   two years ago about how many white Americans
[01:22:00.780 --> 01:22:05.700]   have close relationships with a person of another race,
[01:22:05.700 --> 01:22:11.020]   nearly 85% of white Americans said
[01:22:11.020 --> 01:22:14.220]   they did not have any close relationships
[01:22:14.220 --> 01:22:16.620]   with people that were not of their race.
[01:22:16.620 --> 01:22:20.060]   Now that's true of society in general,
[01:22:20.060 --> 01:22:22.020]   but if that's true of society in general,
[01:22:22.020 --> 01:22:26.380]   then it is tragically certainly true of churches
[01:22:26.380 --> 01:22:29.460]   who have a white normativity
[01:22:29.460 --> 01:22:32.700]   that often excludes people of color
[01:22:32.700 --> 01:22:35.580]   and does so in cultural and church terms.
[01:22:35.580 --> 01:22:39.620]   And then we just become a mirror, a hall of mirrors
[01:22:39.620 --> 01:22:43.060]   that we all look alike and act alike and talk alike.
[01:22:43.060 --> 01:22:45.420]   And therefore we think that's the gospel
[01:22:45.420 --> 01:22:48.540]   instead of letting the gospel radically redefine us.
[01:22:48.540 --> 01:22:53.180]   - Thank you, Dr. Levitan.
[01:22:53.180 --> 01:22:55.900]   I think you have raised several themes
[01:22:55.900 --> 01:22:59.380]   like taming the radical nature of the gospel,
[01:22:59.380 --> 01:23:02.740]   the consumerism, and also bringing together
[01:23:02.740 --> 01:23:06.860]   unlike people in the new created community in Christ.
[01:23:06.860 --> 01:23:09.860]   So these themes sound also familiar
[01:23:09.860 --> 01:23:13.340]   here in actually in the Chinese churches
[01:23:13.340 --> 01:23:16.380]   and the churches around here in Hong Kong as well.
[01:23:16.380 --> 01:23:21.020]   So I think this lead very naturally to a second question.
[01:23:21.020 --> 01:23:25.260]   Actually, it's a small agenda in nature.
[01:23:25.260 --> 01:23:27.500]   It says maybe our two response speakers
[01:23:27.500 --> 01:23:29.740]   have to fill in some of the gaps as well.
[01:23:29.740 --> 01:23:35.820]   It asks, "In what way does American white evangelicalism
[01:23:35.820 --> 01:23:40.020]   "affect churches in Hong Kong now?"
[01:23:40.020 --> 01:23:43.100]   So yes, I think we need wisdoms
[01:23:43.100 --> 01:23:46.420]   from across the Atlantic, Pacific.
[01:23:46.420 --> 01:23:48.340]   - The respondent should speak first.
[01:23:48.340 --> 01:23:49.580]   - Okay.
[01:23:49.580 --> 01:23:53.660]   So perhaps I translate the question
[01:23:53.660 --> 01:23:55.780]   for Dr. Sung-Jun first, okay.
[01:23:55.780 --> 01:24:01.140]   (speaking in foreign language)
[01:24:01.140 --> 01:24:08.540]   Maybe we may start with a born Chinese,
[01:24:08.540 --> 01:24:09.580]   Hong Kong, sorry.
[01:24:09.580 --> 01:24:15.020]   - Well, I noticed that there are quite a few
[01:24:15.020 --> 01:24:17.060]   faculty members now on the floor.
[01:24:17.060 --> 01:24:20.700]   So I'm expecting some of your response as well, okay.
[01:24:20.700 --> 01:24:21.980]   We need your input.
[01:24:21.980 --> 01:24:27.460]   And yeah, because of my location,
[01:24:27.460 --> 01:24:30.380]   I mean, I feel more and more distant
[01:24:30.380 --> 01:24:33.860]   from the Hong Kong current scene to be sure, yeah.
[01:24:33.860 --> 01:24:36.260]   But I'm just thinking that
[01:24:36.260 --> 01:24:41.500]   just following up on Dr. Leberton's remark,
[01:24:41.500 --> 01:24:45.380]   I think we need to be aware of our inclination
[01:24:45.380 --> 01:24:48.180]   or this kind of
[01:24:48.180 --> 01:24:53.740]   tendency to group together with people
[01:24:53.740 --> 01:24:56.860]   who are alike with us, okay.
[01:24:56.860 --> 01:24:59.780]   So I mean, this is something very natural
[01:24:59.780 --> 01:25:01.900]   because you feel so comfortable.
[01:25:01.900 --> 01:25:04.220]   We will stay in our comfort zone.
[01:25:04.220 --> 01:25:08.060]   But right now, because of the divisions,
[01:25:08.060 --> 01:25:11.660]   the divisiveness among the churches in Hong Kong,
[01:25:11.660 --> 01:25:15.420]   I think we need to sort of alter our mentality.
[01:25:15.420 --> 01:25:19.980]   We need to keep reminding us that we have to keep
[01:25:19.980 --> 01:25:21.740]   reading from the other side
[01:25:21.740 --> 01:25:26.700]   and then to listen from opposing angles and views.
[01:25:26.700 --> 01:25:28.660]   So I think this is kind of a discipline.
[01:25:28.660 --> 01:25:31.420]   I call this even spiritual discipline for us
[01:25:31.420 --> 01:25:35.820]   that we need to constantly keep
[01:25:38.660 --> 01:25:43.660]   learning, learning and trying to see
[01:25:43.660 --> 01:25:49.020]   what we have missed in our own framework, okay.
[01:25:49.020 --> 01:25:52.660]   So this is something that I think should be done.
[01:25:52.660 --> 01:25:56.820]   But if talking about this whole concept of,
[01:25:56.820 --> 01:26:00.340]   whole tendency of white evangelicalism
[01:26:00.340 --> 01:26:03.140]   and their influence on the Hong Kong church,
[01:26:03.140 --> 01:26:07.980]   I'm feeling that whatever American is doing now,
[01:26:07.980 --> 01:26:11.700]   would have global effects, like it or not, okay.
[01:26:11.700 --> 01:26:13.540]   So we have to acknowledge that
[01:26:13.540 --> 01:26:16.860]   because of all this online information
[01:26:16.860 --> 01:26:19.260]   and all because of all the,
[01:26:19.260 --> 01:26:23.580]   the most of the theological material we study,
[01:26:23.580 --> 01:26:28.220]   imported from the West and because of the majority
[01:26:28.220 --> 01:26:32.220]   of written material from the States,
[01:26:32.220 --> 01:26:37.220]   I mean, we are really affected by the whole concept
[01:26:37.700 --> 01:26:40.500]   of, the whole concept of
[01:26:40.500 --> 01:26:48.620]   theology that would underplay the,
[01:26:48.620 --> 01:26:55.140]   the emphasis or the look on the weak and the marginalized.
[01:26:55.140 --> 01:27:00.460]   This is what I'm talking in my response
[01:27:00.460 --> 01:27:02.900]   because of this whole idea of success
[01:27:02.900 --> 01:27:07.060]   that you can do it, freedom and all this idea
[01:27:07.060 --> 01:27:11.100]   that is very positive thinking and it's really good for us.
[01:27:11.100 --> 01:27:14.260]   But on the other hand, I think we really lack
[01:27:14.260 --> 01:27:17.220]   this whole concept of suffering and persecution
[01:27:17.220 --> 01:27:19.700]   in American theology.
[01:27:19.700 --> 01:27:26.540]   And we import them and then we tend to talk about,
[01:27:26.540 --> 01:27:29.380]   say when we talk about suffering,
[01:27:29.380 --> 01:27:32.540]   we talk about personal suffering as such
[01:27:32.540 --> 01:27:34.260]   instead of social suffering.
[01:27:35.180 --> 01:27:39.260]   We talk about this whole concept of suffering
[01:27:39.260 --> 01:27:42.540]   because of illness, of age, but we know that
[01:27:42.540 --> 01:27:49.140]   in the end, actually, most of the suffering
[01:27:49.140 --> 01:27:52.580]   actually comes from a social setting.
[01:27:52.580 --> 01:27:57.940]   But because Hong Kong churches are in general
[01:27:57.940 --> 01:27:59.780]   also very middle class.
[01:27:59.780 --> 01:28:05.060]   And so we can hide in our small niche
[01:28:05.060 --> 01:28:07.460]   and then we can feel comfortable.
[01:28:07.460 --> 01:28:12.100]   And again, we can sort of explain our whole being
[01:28:12.100 --> 01:28:15.260]   with a very limited kind of framework.
[01:28:15.260 --> 01:28:19.780]   And so I'm feeling that if we look broader
[01:28:19.780 --> 01:28:23.820]   into the whole global world and read more about
[01:28:23.820 --> 01:28:26.540]   the kind of experiences and narratives
[01:28:26.540 --> 01:28:28.780]   from more of the third world countries,
[01:28:28.780 --> 01:28:31.060]   from Africa, from Latin America,
[01:28:31.060 --> 01:28:34.020]   and from say South Asia, et cetera,
[01:28:34.020 --> 01:28:37.620]   I think we'll really try to wean ourselves
[01:28:37.620 --> 01:28:39.500]   from American evangelicalism.
[01:28:39.500 --> 01:28:45.380]   >> Thank you very much.
[01:28:45.380 --> 01:28:52.420]   >> Thank you for the question and the response from Wenyan.
[01:28:52.420 --> 01:28:56.140]   I just want to respond to one point.
[01:29:00.140 --> 01:29:05.140]   From what Dr. Levitin talked about American evangelicalism
[01:29:05.140 --> 01:29:11.380]   true to the critical and put into action.
[01:29:11.380 --> 01:29:19.860]   I think the churches in Hong Kong do have the DNA
[01:29:19.860 --> 01:29:21.220]   of evangelicalism.
[01:29:21.220 --> 01:29:29.100]   But there are three things which are also pointed out
[01:29:29.860 --> 01:29:30.700]   in the question.
[01:29:30.700 --> 01:29:35.380]   And as someone coming from mainland China,
[01:29:35.380 --> 01:29:36.860]   I have such observation.
[01:29:36.860 --> 01:29:41.860]   The first one, from 1980s onwards,
[01:29:41.860 --> 01:29:44.220]   churches in Hong Kong,
[01:29:44.220 --> 01:29:51.220]   more and more members of them are becoming more concerned
[01:29:51.220 --> 01:29:55.940]   about social issues, especially among young Christians.
[01:29:55.940 --> 01:29:59.540]   And this is a very clear sign.
[01:29:59.540 --> 01:30:00.820]   The second point is,
[01:30:00.820 --> 01:30:14.220]   in Hong Kong there are also many ethnic problems.
[01:30:14.220 --> 01:30:18.540]   But among Christians in Hong Kong,
[01:30:18.540 --> 01:30:21.020]   very few of them would voice out their response.
[01:30:21.020 --> 01:30:27.100]   Most of them do not admit that there is an ethnic problem.
[01:30:28.020 --> 01:30:31.660]   But as a very international and open community here,
[01:30:31.660 --> 01:30:35.660]   with many, many people from many different
[01:30:35.660 --> 01:30:37.740]   ethnic backgrounds living here,
[01:30:37.740 --> 01:30:43.900]   their conditions and their problems, their livelihood,
[01:30:43.900 --> 01:30:50.380]   is not something that is a concern of Church of Hong Kong.
[01:30:50.380 --> 01:30:52.780]   The third point is,
[01:30:55.660 --> 01:30:59.060]   many churches in Hong Kong are middle class,
[01:30:59.060 --> 01:31:03.980]   neglecting concern about the grassroot people.
[01:31:03.980 --> 01:31:08.180]   But admittedly, there are many organizations,
[01:31:08.180 --> 01:31:13.180]   Christian NGOs, who are helping the underprivileged.
[01:31:13.180 --> 01:31:19.540]   But they also have characteristics
[01:31:19.540 --> 01:31:21.420]   of the middle class church.
[01:31:21.420 --> 01:31:22.260]   Thank you.
[01:31:23.260 --> 01:31:26.980]   - Dr. Levitton, any further comments after hearing the two?
[01:31:26.980 --> 01:31:34.860]   - Augustine was convinced that sin is disordered love.
[01:31:34.860 --> 01:31:42.060]   And every culture has an order of loves that it prioritizes.
[01:31:42.060 --> 01:31:48.620]   And in American culture, loves that tend to get prioritized
[01:31:49.860 --> 01:31:54.860]   are loves like the love of personal happiness,
[01:31:54.860 --> 01:32:01.700]   the love of pleasure, the love of success,
[01:32:01.700 --> 01:32:05.500]   which can be monetary, but it can be other things as well.
[01:32:05.500 --> 01:32:11.620]   The love of power, the love of beauty.
[01:32:11.620 --> 01:32:17.100]   These are all things that are part of our loves.
[01:32:17.100 --> 01:32:20.380]   And we live in a world of disordered loves,
[01:32:20.380 --> 01:32:23.540]   where we're meant to live and sustain ourselves,
[01:32:23.540 --> 01:32:26.660]   first and foremost, out of the love of God,
[01:32:26.660 --> 01:32:31.660]   and in response, showing our love to God as our first love.
[01:32:31.660 --> 01:32:35.460]   But of course, the nature of the human story
[01:32:35.460 --> 01:32:38.540]   and the nature of the American white evangelical story
[01:32:38.540 --> 01:32:43.260]   is the story of us attaching our lives to other loves,
[01:32:43.260 --> 01:32:46.420]   and then trying to make peace
[01:32:46.420 --> 01:32:50.020]   with the way that they do and don't fit
[01:32:50.020 --> 01:32:52.340]   the call of a disciple.
[01:32:52.340 --> 01:32:57.340]   And part of what we're called to is to reorder our loves.
[01:32:57.340 --> 01:33:01.060]   And I think this is where Christian worship
[01:33:01.060 --> 01:33:05.340]   reveals both our sin and the places that American culture
[01:33:05.340 --> 01:33:08.340]   has influenced many places around the world,
[01:33:08.340 --> 01:33:13.340]   and the ways that we are meant to be redeemed.
[01:33:13.580 --> 01:33:17.580]   So ideally, we could say public worship
[01:33:17.580 --> 01:33:22.580]   is meant to be an experience of reordering love,
[01:33:22.580 --> 01:33:29.260]   to be regrounded again in our love for God
[01:33:29.260 --> 01:33:34.260]   and our love for our neighbors and our love for ourselves.
[01:33:34.260 --> 01:33:38.220]   And within the ordering of loving our neighbors,
[01:33:38.220 --> 01:33:40.620]   it doesn't mean the neighbors that are like us
[01:33:40.620 --> 01:33:45.100]   or who like us, but as Jesus says in the Sermon on the Mount
[01:33:45.100 --> 01:33:48.100]   it even can include those who are our enemies.
[01:33:48.100 --> 01:33:52.820]   So to live into that kind of reordered love
[01:33:52.820 --> 01:33:57.820]   means that our public worship has to feed those appetites,
[01:33:57.820 --> 01:34:02.020]   nurture that desire that we would be those kinds of people.
[01:34:02.020 --> 01:34:06.180]   But instead, the American worship that we've exported
[01:34:06.180 --> 01:34:10.580]   is often a worship of entertainment.
[01:34:10.580 --> 01:34:14.900]   It's about celebrity, it's about money,
[01:34:14.900 --> 01:34:19.140]   it's about beauty, it's about fame, et cetera, et cetera.
[01:34:19.140 --> 01:34:22.860]   And not as Dr. Chan said so beautifully,
[01:34:22.860 --> 01:34:26.020]   it's not about the first love of God,
[01:34:26.020 --> 01:34:30.460]   particularly for the poor and for the neediest.
[01:34:30.460 --> 01:34:35.460]   So we are not cultivated to love what God most loves.
[01:34:36.260 --> 01:34:39.420]   And instead we're recultivated in the church
[01:34:39.420 --> 01:34:41.620]   to love what we already love.
[01:34:41.620 --> 01:34:44.740]   And then to just go on loving it even more
[01:34:44.740 --> 01:34:47.740]   rather than actually reflecting the love of God
[01:34:47.740 --> 01:34:49.260]   for the world.
[01:34:49.260 --> 01:34:51.700]   So I fear that we've exported that
[01:34:51.700 --> 01:34:54.860]   and it is its own musical
[01:34:54.860 --> 01:35:00.340]   and worship entertainment industry
[01:35:00.340 --> 01:35:02.500]   that has often been exported.
[01:35:02.500 --> 01:35:07.260]   And tragically that forms people to love the wrong things.
[01:35:07.260 --> 01:35:11.540]   - Thank you for your comment.
[01:35:11.540 --> 01:35:14.020]   So your comment has encouraged me
[01:35:14.020 --> 01:35:18.140]   to study more closely your two books,
[01:35:18.140 --> 01:35:19.700]   The Dangerous Acts of Worship
[01:35:19.700 --> 01:35:22.300]   and The Dangerous Acts of Loving Your Neighbor.
[01:35:22.300 --> 01:35:26.620]   I think I will take out more answers from your two works.
[01:35:26.620 --> 01:35:28.780]   Well, actually bring that to,
[01:35:28.780 --> 01:35:31.980]   I think your mentioning of loving your neighbor,
[01:35:31.980 --> 01:35:35.740]   actually it has quite some impact
[01:35:35.740 --> 01:35:40.740]   on our present Hong Kong churches as well.
[01:35:40.740 --> 01:35:44.860]   So there are two questions a bit related,
[01:35:44.860 --> 01:35:46.900]   but actually there are some details there.
[01:35:46.900 --> 01:35:50.220]   So maybe it can help Dr. Levitin
[01:35:50.220 --> 01:35:55.220]   to help giving your wisdom about what we may do,
[01:35:55.220 --> 01:36:00.260]   how we may react in the certain situation.
[01:36:00.260 --> 01:36:03.780]   One question is from a pastor and he says,
[01:36:03.780 --> 01:36:05.900]   Dr. Levitin, your views on complicity
[01:36:05.900 --> 01:36:08.900]   is something we can relate to greatly in Hong Kong.
[01:36:08.900 --> 01:36:12.980]   Given the recent circumstances as experienced by Hong Kong,
[01:36:12.980 --> 01:36:15.620]   most churches are very divided.
[01:36:15.620 --> 01:36:18.580]   It is those who feel we should speak out
[01:36:18.580 --> 01:36:21.540]   against present happenings, against authority,
[01:36:21.540 --> 01:36:24.100]   and those who do not wish to at all.
[01:36:24.100 --> 01:36:26.980]   As a pastor, I can say that we struggle greatly
[01:36:26.980 --> 01:36:30.020]   with the balancing act of wishing to speak,
[01:36:30.020 --> 01:36:33.060]   wishing to speak against that which we feel is evil,
[01:36:33.060 --> 01:36:36.260]   and of not wishing to offend those members of the church
[01:36:36.260 --> 01:36:39.020]   who are strong supporters of authority.
[01:36:39.020 --> 01:36:41.700]   But you seem to present the view that we are either
[01:36:41.700 --> 01:36:46.340]   complicit and condone evil acts like slavery,
[01:36:46.340 --> 01:36:49.740]   or we speak out against it, which at least to war,
