
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[01:15:58.260 --> 01:16:00.940]   from different backgrounds, different ethnic groups,
[01:16:00.940 --> 01:16:03.620]   to just to see how things,
[01:16:03.620 --> 01:16:06.580]   how different people can see things quite differently
[01:16:06.580 --> 01:16:07.540]   from the Bible.
[01:16:07.540 --> 01:16:09.420]   - Right.
[01:16:09.420 --> 01:16:16.460]   - So we have another two questions
[01:16:16.460 --> 01:16:18.540]   that are related to the relationship
[01:16:18.540 --> 01:16:21.020]   between the church and the government.
[01:16:21.020 --> 01:16:22.620]   So I'm just gonna read both of them
[01:16:22.620 --> 01:16:25.060]   and then maybe you can answer them together.
[01:16:25.060 --> 01:16:30.340]   So evangelicals and Republicans go hand in hand.
[01:16:30.340 --> 01:16:32.420]   The relationship is very deep.
[01:16:32.420 --> 01:16:36.100]   Is it possible for evangelical to take a neutral position
[01:16:36.100 --> 01:16:39.260]   to both parties in the near future?
[01:16:39.260 --> 01:16:40.980]   And another related question,
[01:16:40.980 --> 01:16:46.180]   people like Jerry Falwell and other famous pastor
[01:16:46.180 --> 01:16:49.700]   and powerful evangelicals use their position
[01:16:49.700 --> 01:16:53.100]   to influence presidents and lawmakers
[01:16:53.100 --> 01:16:55.220]   to advance their causes.
[01:16:55.220 --> 01:16:58.620]   A lot of people, especially non-Christians, resent this.
[01:16:58.620 --> 01:17:00.340]   What is your opinion?
[01:17:00.340 --> 01:17:02.780]   That's a quote from the question online.
[01:17:02.780 --> 01:17:07.300]   So Mark, do you have any response to those questions?
[01:17:07.300 --> 01:17:11.140]   - They're both very good questions.
[01:17:11.140 --> 01:17:13.540]   Can you read the end of the first question again?
[01:17:13.540 --> 01:17:14.380]   - Sure.
[01:17:14.380 --> 01:17:16.420]   Is it possible for the evangelical
[01:17:16.460 --> 01:17:21.460]   to take a neutral position to both parties in the near future?
[01:17:21.460 --> 01:17:23.060]   - Right.
[01:17:23.060 --> 01:17:26.820]   Republicanism has been taken to be socially consortia
[01:17:26.820 --> 01:17:29.180]   as a party.
[01:17:29.180 --> 01:17:34.380]   And Democrats have been taken to be social progressives.
[01:17:34.380 --> 01:17:38.540]   That question is, does one or the other belong
[01:17:38.540 --> 01:17:40.860]   to the church as an identity?
[01:17:40.860 --> 01:17:44.380]   And I would say, no, not as an identity.
[01:17:45.420 --> 01:17:46.980]   There are things about the gospel
[01:17:46.980 --> 01:17:48.620]   which are socially conservative,
[01:17:48.620 --> 01:17:50.540]   and there are other things about the gospel
[01:17:50.540 --> 01:17:53.140]   which are socially progressive.
[01:17:53.140 --> 01:17:56.220]   And the thought of a church or a church leader
[01:17:56.220 --> 01:17:58.820]   being identified with a single party
[01:17:58.820 --> 01:18:01.780]   seems by definition, from my point of view,
[01:18:01.780 --> 01:18:04.860]   to be enormously problematic
[01:18:04.860 --> 01:18:06.900]   because it suggests that the gospel
[01:18:06.900 --> 01:18:09.340]   then that you're preaching is being filtered
[01:18:09.340 --> 01:18:12.220]   through one political sectarian lens
[01:18:12.220 --> 01:18:14.700]   rather than actually accountable to something
[01:18:14.700 --> 01:18:16.340]   that's much richer.
[01:18:16.340 --> 01:18:19.540]   For one thing, the gospel is itself not binary.
[01:18:19.540 --> 01:18:22.940]   That is, it's not a choice simply between one and the other
[01:18:22.940 --> 01:18:25.060]   as though there's only two options.
[01:18:25.060 --> 01:18:28.700]   We're talking about the God who holds all things together,
[01:18:28.700 --> 01:18:31.100]   the God who is the Lord over all,
[01:18:31.100 --> 01:18:34.780]   the firstborn of creation and the firstborn from the dead.
[01:18:34.780 --> 01:18:36.860]   That's the God that we're worshiping.
[01:18:36.860 --> 01:18:41.180]   So the idea somehow of thinking that our Christology
[01:18:41.180 --> 01:18:44.860]   could be reduced to allegiance to one political party
[01:18:44.860 --> 01:18:46.860]   seems like pure folly to me.
[01:18:46.860 --> 01:18:52.180]   I think there are ways that I'm personally democratic
[01:18:52.180 --> 01:18:54.860]   and there's ways that I'm personally a Republican,
[01:18:54.860 --> 01:18:56.900]   but I don't really care about those labels.
[01:18:56.900 --> 01:18:59.580]   They do not hold any intrinsic value
[01:18:59.580 --> 01:19:00.940]   or particular meaning to me.
[01:19:00.940 --> 01:19:03.940]   They're reference points in social conversation,
[01:19:03.940 --> 01:19:06.260]   but they are not reference points
[01:19:06.260 --> 01:19:11.260]   in my own theological or political philosophy or actions.
[01:19:11.260 --> 01:19:14.620]   So I don't think there is such a thing
[01:19:14.620 --> 01:19:15.860]   as a neutral position,
[01:19:15.860 --> 01:19:18.260]   nor do I think there should be a neutral position.
[01:19:18.260 --> 01:19:20.380]   I'm not arguing for a neutral position.
[01:19:20.380 --> 01:19:24.420]   What I'm arguing for is a deeply vested position
[01:19:24.420 --> 01:19:28.900]   in a whole gospel for all people
[01:19:28.900 --> 01:19:33.900]   and a gospel that speaks at the most profound levels
[01:19:34.100 --> 01:19:38.340]   internally, but also at the most public levels as well.
[01:19:38.340 --> 01:19:40.180]   That's not a neutral position.
[01:19:40.180 --> 01:19:43.380]   It's not a way of quote, staying out of politics.
[01:19:43.380 --> 01:19:46.780]   I don't think a Christian should stay out of politics.
[01:19:46.780 --> 01:19:49.100]   If you mean politics by politics,
[01:19:49.100 --> 01:19:53.340]   sectarian politics divided along party lines,
[01:19:53.340 --> 01:19:55.220]   that's a different conversation.
[01:19:55.220 --> 01:19:58.380]   But if you mean it's possible for a Christian leader
[01:19:58.380 --> 01:20:02.940]   to stay neutral about the uses of power
[01:20:02.940 --> 01:20:05.140]   in the culture that we're a part of,
[01:20:05.140 --> 01:20:08.540]   I don't see how a Christian who calls Jesus Lord
[01:20:08.540 --> 01:20:10.100]   can remain neutral about that.
[01:20:10.100 --> 01:20:14.540]   If I'm seeking to follow Jesus as Lord,
[01:20:14.540 --> 01:20:16.500]   it reorders all power.
[01:20:16.500 --> 01:20:18.540]   It calls my power in question.
[01:20:18.540 --> 01:20:21.100]   It calls any other person's power in question.
[01:20:21.100 --> 01:20:24.380]   It talks about how to rightly order power
[01:20:24.380 --> 01:20:26.780]   in a way that reflects the goodness and justice
[01:20:26.780 --> 01:20:28.980]   and truth of God.
[01:20:28.980 --> 01:20:33.700]   So I don't think neutrality is or should be a goal.
[01:20:33.700 --> 01:20:36.060]   And I don't think I would encourage it really
[01:20:36.060 --> 01:20:39.340]   for anyone who might be listening to these lectures.
[01:20:39.340 --> 01:20:42.020]   Working out how we live that out, of course,
[01:20:42.020 --> 01:20:43.100]   is a hard challenge.
[01:20:43.100 --> 01:20:46.220]   And that's partly why we're having these conversations.
[01:20:46.220 --> 01:20:48.940]   Now, the second question,
[01:20:48.940 --> 01:20:51.300]   can you read the end of that again as well?
[01:20:51.300 --> 01:20:53.780]   - Let's see.
[01:20:53.780 --> 01:20:57.380]   So many famous or powerful evangelical pastor
[01:20:57.380 --> 01:21:00.180]   used their position to influence presidents
[01:21:00.180 --> 01:21:02.620]   and lawmakers to advance their cause.
[01:21:02.620 --> 01:21:07.020]   And a lot of people, especially non-Christian, resented it.
[01:21:07.020 --> 01:21:09.180]   What is your opinion on this?
[01:21:09.180 --> 01:21:12.700]   - Well, there's a number of things to say about that.
[01:21:12.700 --> 01:21:14.820]   But fundamentally, I would side with the people
[01:21:14.820 --> 01:21:15.660]   who resent it.
[01:21:15.660 --> 01:21:20.540]   And the reason I put it that way is that often,
[01:21:20.540 --> 01:21:24.620]   when Christians are given access to political power,
[01:21:24.620 --> 01:21:27.180]   especially when their power is primarily located
[01:21:27.180 --> 01:21:30.180]   in the church or in the Christian community,
[01:21:30.180 --> 01:21:33.300]   they go to the government trying to get the government,
[01:21:33.300 --> 01:21:35.500]   quote, "on their side,"
[01:21:35.500 --> 01:21:39.100]   as though it is about seeking governmental favoritism,
[01:21:39.100 --> 01:21:41.380]   rather than bringing to the government
[01:21:41.380 --> 01:21:43.820]   a Christian critique of their government
[01:21:43.820 --> 01:21:46.100]   or of the problem that we're looking at,
[01:21:46.100 --> 01:21:47.740]   whatever it might be.
[01:21:47.740 --> 01:21:51.020]   So often, in the cases of people like Terry Falwell
[01:21:51.020 --> 01:21:54.140]   and in President Trump's Evangelical Advisory Board,
[01:21:54.140 --> 01:21:57.700]   for example, I know from knowing a number of people
[01:21:57.700 --> 01:21:59.540]   that are in that group,
[01:21:59.540 --> 01:22:01.620]   that one of the things that they would all say
[01:22:01.620 --> 01:22:06.260]   is true of that group is that they are not self-critiquing.
[01:22:06.260 --> 01:22:10.300]   They go because they want the president to do their bidding.
[01:22:10.300 --> 01:22:14.980]   So for a pluralist culture to watch Christian people
[01:22:14.980 --> 01:22:17.980]   look for special favor from the government
[01:22:17.980 --> 01:22:20.580]   feels to me as though that's not looking for justice
[01:22:20.580 --> 01:22:22.860]   from the government, which includes,
[01:22:22.860 --> 01:22:24.220]   yes, justice toward the church,
[01:22:24.220 --> 01:22:26.460]   that's legitimate to argue for,
[01:22:26.460 --> 01:22:28.300]   justice for society in general,
[01:22:28.300 --> 01:22:31.180]   that's also part of the work of the church,
[01:22:31.180 --> 01:22:34.180]   to argue for justice for different racial groups,
[01:22:34.180 --> 01:22:36.460]   genders, et cetera.
[01:22:36.460 --> 01:22:40.820]   Those are justice issues around which we should be
[01:22:40.820 --> 01:22:43.460]   not looking for favor
[01:22:43.460 --> 01:22:46.060]   that's going to preference our agenda,
[01:22:46.060 --> 01:22:51.060]   but instead hold the government accountable to God's agenda
[01:22:51.300 --> 01:22:54.420]   for what is actually true and good and righteous,
[01:22:54.420 --> 01:22:56.500]   not just for the church,
[01:22:56.500 --> 01:22:59.700]   but for people made in God's image.
[01:22:59.700 --> 01:23:02.380]   Now that's a delicate balance that has to be done
[01:23:02.380 --> 01:23:04.020]   in a whole variety of different ways
[01:23:04.020 --> 01:23:06.420]   in order to be able to be wise
[01:23:06.420 --> 01:23:08.540]   and discerning about these things.
[01:23:08.540 --> 01:23:11.220]   I'm not suggesting this is easy at all,
[01:23:11.220 --> 01:23:15.220]   but I think that's more like the model that I would command
[01:23:15.220 --> 01:23:19.500]   standing into the conflicts
[01:23:19.500 --> 01:23:23.940]   and trying to bring a more adequate Christian worldview
[01:23:23.940 --> 01:23:28.580]   rather than seeking favor from the government for Christians,
[01:23:28.580 --> 01:23:31.220]   which I don't think is actually what we're called to.
[01:23:31.220 --> 01:23:34.980]   - Right, so standing in conflict
[01:23:34.980 --> 01:23:37.500]   and bringing the critique to the government
[01:23:37.500 --> 01:23:40.420]   instead of trying to gain flavor from it.
[01:23:40.420 --> 01:23:41.460]   - Right.
[01:23:41.460 --> 01:23:42.300]   - Thank you.
[01:23:42.300 --> 01:23:46.540]   - I want to add something again.
[01:23:46.540 --> 01:23:49.820]   I think the evangelical church in America,
[01:23:49.820 --> 01:23:53.620]   sometimes they are too fixated on specific issues,
[01:23:53.620 --> 01:23:55.820]   like abortion, for example.
[01:23:55.820 --> 01:23:58.500]   They're thinking about overturning Roe versus Wade
[01:23:58.500 --> 01:24:02.860]   all the time, but I think the Bible actually teach
[01:24:02.860 --> 01:24:04.620]   many things about justice.
[01:24:04.620 --> 01:24:06.380]   It's not just one thing.
[01:24:06.380 --> 01:24:08.940]   And I think no political party
[01:24:08.940 --> 01:24:11.900]   fulfill the biblical model completely.
[01:24:11.900 --> 01:24:13.540]   So there's a bit diversity.
[01:24:13.540 --> 01:24:15.900]   So some Christians study Republicans,
[01:24:15.900 --> 01:24:18.700]   some Christians study Democrats.
[01:24:18.700 --> 01:24:20.900]   I think that would be a healthy situation.
[01:24:20.900 --> 01:24:22.020]   - Yes, yes.
[01:24:22.020 --> 01:24:25.820]   - So you just pursue things that is nearest to your heart,
[01:24:25.820 --> 01:24:29.180]   but there is no one issue that defines
[01:24:29.180 --> 01:24:32.340]   so-called the Christian political position.
[01:24:32.340 --> 01:24:35.540]   And secondly, I would suggest individual Christian,
[01:24:35.540 --> 01:24:38.420]   of course you can support Republicans,
[01:24:38.420 --> 01:24:39.460]   you can support Democrats,
[01:24:39.460 --> 01:24:41.780]   you can even join their political machine
[01:24:41.780 --> 01:24:45.420]   and lobby for the party and so on, so on.
[01:24:45.420 --> 01:24:49.500]   But for church leaders, for pastor in particular,
[01:24:49.500 --> 01:24:52.780]   I would suggest that pastors should refrain
[01:24:52.780 --> 01:24:55.340]   from political activity directly.
[01:24:55.340 --> 01:24:59.700]   I mean, you can visit a president or a senator
[01:24:59.700 --> 01:25:01.220]   and pray with him, that's okay.
[01:25:01.220 --> 01:25:03.540]   On a personal level, of course that's okay.
[01:25:03.540 --> 01:25:06.140]   But if it's a political event,
[01:25:06.140 --> 01:25:10.020]   I think the pastor or church leaders to remember
[01:25:10.020 --> 01:25:13.700]   the main role of the church is witnessing the truth.
[01:25:13.700 --> 01:25:15.220]   We are not an interest group.
[01:25:15.220 --> 01:25:19.700]   Our main job is to witness God's justice.
[01:25:19.700 --> 01:25:23.860]   And if this justice can come to fruit in the world,
[01:25:23.860 --> 01:25:26.940]   that's God's work, that's not our effort.
[01:25:26.940 --> 01:25:31.620]   And we witness what is the faithful truth of God.
[01:25:31.620 --> 01:25:33.740]   And then sometimes we just have to trust God
[01:25:33.740 --> 01:25:38.060]   to see how God will realize his kingdom on earth.
[01:25:38.060 --> 01:25:42.380]   - Right, but I think I agree with what you've just said.
[01:25:42.380 --> 01:25:45.260]   And I think your points are very well taken.
[01:25:45.260 --> 01:25:47.860]   The only thing I would want to be sure that,
[01:25:47.860 --> 01:25:49.940]   at least from my point of view,
[01:25:49.940 --> 01:25:53.500]   is that if I'm having access to talk to political leaders,
[01:25:53.500 --> 01:25:56.020]   I do want to talk to them about political things
[01:25:56.020 --> 01:25:57.460]   in the name of Jesus Christ
[01:25:57.460 --> 01:25:59.820]   and in light of God's standards of justice,
[01:25:59.820 --> 01:26:02.460]   which then means talking to them about things
[01:26:02.460 --> 01:26:05.780]   around which there may be political division.
[01:26:05.780 --> 01:26:07.860]   My interest isn't the political division.
[01:26:07.860 --> 01:26:10.380]   It's about trying to bear witness to the justice of God,
[01:26:10.380 --> 01:26:11.740]   which is, I think, what you were just saying.
[01:26:11.740 --> 01:26:14.900]   But I just want to put it that way.
[01:26:14.900 --> 01:26:16.260]   Have we just said the same thing,
[01:26:16.260 --> 01:26:17.580]   or do you think what I'm saying
[01:26:17.580 --> 01:26:19.860]   is different than what you were saying?
[01:26:19.860 --> 01:26:21.140]   - No, it is the same thing.
[01:26:21.140 --> 01:26:23.780]   It just means in public events,
[01:26:23.780 --> 01:26:25.980]   we are not trying to support or pass this
[01:26:25.980 --> 01:26:28.780]   and not try to say, you know, "Roll for Democrat."
[01:26:28.780 --> 01:26:30.780]   But of course they can raise those issues
[01:26:30.780 --> 01:26:33.540]   with individual political leaders.
[01:26:33.540 --> 01:26:34.860]   - Yes, yes, thank you.
[01:26:34.860 --> 01:26:37.300]   - Yeah, thank you.
[01:26:37.300 --> 01:26:40.460]   I want to concur with your trying
[01:26:40.460 --> 01:26:45.460]   to make a distinction between being neutral in politics
[01:26:45.460 --> 01:26:51.340]   versus being neutral with respect to political parties.
[01:26:51.340 --> 01:26:56.540]   I think that distinction is very helpful.
[01:26:56.540 --> 01:26:59.980]   And I think that distinction is helpful
[01:26:59.980 --> 01:27:03.820]   for the churches in Hong Kong too,
[01:27:03.820 --> 01:27:05.860]   because it is very common here
[01:27:05.860 --> 01:27:08.180]   that they want to stick to the,
[01:27:08.820 --> 01:27:13.820]   the principle of the separation between church and state.
[01:27:13.820 --> 01:27:20.100]   And a lot of them understand that to mean
[01:27:20.100 --> 01:27:23.860]   that church therefore should be neutral
[01:27:23.860 --> 01:27:27.580]   with respect to politics.
[01:27:27.580 --> 01:27:31.380]   But I think that goes against our,
[01:27:35.060 --> 01:27:38.540]   the command to love our neighbors,
[01:27:38.540 --> 01:27:42.020]   because politics is what affects our neighbors
[01:27:42.020 --> 01:27:48.100]   the most in a lot of situations.
[01:27:48.100 --> 01:27:51.820]   So thank you for making that clear.
[01:27:51.820 --> 01:27:54.180]   - Yes, thank you very much.
[01:27:54.180 --> 01:27:59.780]   - There is a related question asking about,
[01:27:59.780 --> 01:28:01.620]   you know, there's observation that, you know,
[01:28:01.620 --> 01:28:03.180]   there are lots of minority
[01:28:03.180 --> 01:28:06.060]   or even Chinese American Christians
[01:28:06.060 --> 01:28:10.780]   seems to be joining, you know, the Trump wagon this year.
[01:28:10.780 --> 01:28:14.500]   You know, they are not for, you know, the white racism.
[01:28:14.500 --> 01:28:17.260]   What do you explain, you know,
[01:28:17.260 --> 01:28:21.060]   this people when they're having this post-Trump attitude?
[01:28:21.060 --> 01:28:25.060]   Like how would you, what are their motivation, you think?
[01:28:25.060 --> 01:28:26.460]   - Right.
[01:28:26.460 --> 01:28:28.300]   Well, it comes down, I think,
[01:28:28.300 --> 01:28:30.860]   to the fact that a great deal of the Christian life
[01:28:30.860 --> 01:28:32.700]   is about reordering power
[01:28:32.700 --> 01:28:35.580]   and how we understand power in the world.
[01:28:35.580 --> 01:28:39.580]   And there are many people that are attracted to Trump
[01:28:39.580 --> 01:28:41.620]   because of the way that he demonstrates
[01:28:41.620 --> 01:28:46.620]   a kind of strong man view of governance, right?
[01:28:46.620 --> 01:28:51.300]   That has to do largely with the exercising of force
[01:28:51.300 --> 01:28:56.300]   and the demonstration of decisiveness
[01:28:56.300 --> 01:28:59.300]   and direction and authority.
[01:28:59.300 --> 01:29:03.060]   This is one of the reasons why, for example, in Africa,
[01:29:03.060 --> 01:29:05.860]   there are a lot of African Christians
[01:29:05.860 --> 01:29:09.300]   who are really very, very enthusiastic Trump supporters.
[01:29:09.300 --> 01:29:12.300]   And it's partly because of the fact
[01:29:12.300 --> 01:29:16.260]   that the residue of tribal life in Africa
[01:29:16.260 --> 01:29:20.860]   and its emphasis on the strong man
[01:29:20.860 --> 01:29:23.020]   who's going to lead the tribes
[01:29:23.020 --> 01:29:27.940]   is a person that sometimes speaks and acts like Trump.
[01:29:27.940 --> 01:29:32.580]   This is one of the reasons why I find it very ironic
[01:29:32.580 --> 01:29:36.180]   that it's the church in Uganda this week
[01:29:36.180 --> 01:29:39.460]   that will vote if they follow the past.
[01:29:39.460 --> 01:29:41.260]   It will be Christian people
[01:29:41.260 --> 01:29:46.260]   who will be some of Museveni's strongest supporters.
[01:29:46.260 --> 01:29:47.420]   Why?
[01:29:47.420 --> 01:29:49.540]   Museveni is a strong man.
[01:29:49.540 --> 01:29:51.740]   He's so strong that many, of course,
[01:29:51.740 --> 01:29:53.460]   would call him a dictator.
[01:29:53.460 --> 01:29:55.300]   Who supports that?
[01:29:55.300 --> 01:29:59.300]   Interestingly and thankfully, I would say the church.
[01:29:59.300 --> 01:30:02.300]   So Museveni does not pay attention to people
[01:30:02.300 --> 01:30:05.420]   who are poor and in need.
[01:30:05.420 --> 01:30:09.820]   Women and children are abused by his government.
[01:30:09.820 --> 01:30:14.620]   Whereas the church wants to speak up for Museveni
[01:30:14.620 --> 01:30:16.980]   because he uses Christian language
[01:30:16.980 --> 01:30:20.260]   and because he's seen to be quote strong.
[01:30:20.260 --> 01:30:24.660]   Now, I don't know if that's true for that justification
[01:30:24.660 --> 01:30:27.540]   in the among Asians and Asian Americans,
[01:30:27.540 --> 01:30:32.020]   but I think Trump's language of strength, success,
[01:30:32.020 --> 01:30:35.340]   power, money, influence,
[01:30:35.340 --> 01:30:40.340]   and then tying it to certain hot button issues,
[01:30:40.340 --> 01:30:42.660]   as has already been named,
[01:30:42.660 --> 01:30:47.460]   like abortion or human sexuality or immigration,
[01:30:47.460 --> 01:30:50.620]   that those things are taken all together
[01:30:50.620 --> 01:30:54.300]   as a way of first getting what we want materially
[01:30:54.300 --> 01:30:55.420]   and otherwise,
[01:30:55.420 --> 01:30:58.860]   then getting a leader who's going to defend what we want
[01:30:58.860 --> 01:31:01.420]   and keep the enemy at bay.
[01:31:01.420 --> 01:31:04.860]   And then that's going to protect our values,
[01:31:04.860 --> 01:31:06.980]   namely things like abortion
[01:31:06.980 --> 01:31:11.260]   or a conservative approach to LGBTQ issues.
[01:31:11.260 --> 01:31:13.580]   So I don't know, you'd have to tell me
[01:31:13.580 --> 01:31:16.540]   whether you think that's a reasonable explanation
[01:31:16.540 --> 01:31:21.540]   for the attraction to Trump of some Chinese Americans.
[01:31:21.540 --> 01:31:26.540]   - Well, yeah, I think, you know, strong leader,
[01:31:26.540 --> 01:31:31.740]   that image is certainly part of it.
[01:31:31.740 --> 01:31:33.540]   I think the other part is, you know,
[01:31:33.540 --> 01:31:37.620]   Mark, you mentioned already about social conservative.
[01:31:37.620 --> 01:31:41.380]   Trump represent a more conservative voice
[01:31:41.380 --> 01:31:44.540]   on many social issues, family and so on.
[01:31:44.540 --> 01:31:45.860]   And I have to say, yes,
[01:31:45.860 --> 01:31:49.020]   Trump has done something I agree to,
[01:31:49.020 --> 01:31:53.460]   his emphasis on protecting religious liberty, for example.
[01:31:53.460 --> 01:31:56.300]   That's something that we can identify with.
[01:31:56.300 --> 01:31:59.940]   So, but in general, I think many Chinese
[01:31:59.940 --> 01:32:03.060]   want to preserve a conservative social order,
[01:32:03.060 --> 01:32:05.100]   like respect of the parents and so on.
[01:32:05.100 --> 01:32:06.900]   So those things.
[01:32:06.900 --> 01:32:09.580]   And that may explain some of the Latino support,
[01:32:09.580 --> 01:32:11.820]   you know, that Trump get to.
[01:32:11.820 --> 01:32:15.780]   And so at least in the rhetorics of Trump
[01:32:15.780 --> 01:32:18.780]   and so-called the conservative wing,
[01:32:18.780 --> 01:32:22.700]   the Democrat is, you know, painted as radical.
[01:32:22.700 --> 01:32:26.780]   You know, they want to, how to uproot the whole social order
[01:32:26.780 --> 01:32:28.820]   so that everyone is equal
[01:32:28.820 --> 01:32:31.180]   and there's no more respect to person,
[01:32:31.180 --> 01:32:33.700]   no, and everyone is equal in that sense.
[01:32:33.700 --> 01:32:36.220]   So I think a lot of the fear
[01:32:36.220 --> 01:32:39.260]   of the upsetting of the social order,
[01:32:39.260 --> 01:32:40.940]   I think it's what drive, you know,
[01:32:40.940 --> 01:32:44.820]   some Chinese Christian or other ethnic Christian
[01:32:44.820 --> 01:32:46.580]   to support Trump.
[01:32:46.580 --> 01:32:47.540]   - Yes, yes.
[01:32:47.540 --> 01:32:48.380]   Thank you for that.
[01:32:48.380 --> 01:32:49.580]   I think that's true.
[01:32:49.580 --> 01:32:50.420]   I agree.
[01:32:50.420 --> 01:32:53.260]   - I don't know if,
[01:32:53.260 --> 01:32:56.340]   I don't think I can speak for a lot of people,
[01:32:56.340 --> 01:32:59.260]   but for some of the people I know,
[01:32:59.260 --> 01:33:02.620]   it could be because of Trump's foreign policies,
[01:33:02.620 --> 01:33:08.860]   because of the way that he's so strong
[01:33:08.860 --> 01:33:13.780]   against some governments,
[01:33:13.780 --> 01:33:14.620]   such as
[01:33:18.020 --> 01:33:18.860]   CCP.
[01:33:18.860 --> 01:33:23.020]   I think that could be part of the reasons.
[01:33:23.020 --> 01:33:24.620]   And also in America,
[01:33:24.620 --> 01:33:28.540]   I don't know if I get it right,
[01:33:28.540 --> 01:33:31.380]   but the Christian, the Bible belt
[01:33:31.380 --> 01:33:36.380]   is also where the Rust Belt is, roughly.
[01:33:36.380 --> 01:33:39.300]   And before Trump's era,
[01:33:39.300 --> 01:33:42.020]   a lot of the jobs were lost to countries
[01:33:42.020 --> 01:33:44.260]   like Mexico and China.
[01:33:44.260 --> 01:33:47.260]   So a lot of people have lost their jobs.
[01:33:47.260 --> 01:33:52.260]   So maybe partly why they want to make America great again
[01:33:52.260 --> 01:33:55.380]   is such that jobs could come back to them,
[01:33:55.380 --> 01:34:00.380]   so that such that they can actually have their jobs back.
[01:34:00.380 --> 01:34:02.860]   I think that could be partly why.
[01:34:02.860 --> 01:34:05.540]   - I agree with that as well.
[01:34:05.540 --> 01:34:06.900]   Yeah, yeah.
[01:34:06.900 --> 01:34:10.220]   But often what that, all of that,
[01:34:10.220 --> 01:34:11.420]   both of your answers, I think,
[01:34:11.420 --> 01:34:14.260]   are ones I certainly would accept.
[01:34:14.260 --> 01:34:19.260]   I think often what's less visible inside those answers
[01:34:19.260 --> 01:34:24.500]   is really an interest, finally, of simply self-protection.
[01:34:24.500 --> 01:34:27.580]   And there's something about the gospel, Christology itself,
[01:34:27.580 --> 01:34:29.860]   this is why I chose that word,
[01:34:29.860 --> 01:34:32.260]   that is about vulnerability
[01:34:32.260 --> 01:34:35.220]   and about becoming interested in the other,
[01:34:35.220 --> 01:34:39.540]   not just in what we have a prerogative to grasp.
[01:34:39.540 --> 01:34:43.460]   So I'm not saying anything that that leads to a direct plan
[01:34:43.460 --> 01:34:47.700]   for economics or for job security or those kinds of things.
[01:34:47.700 --> 01:34:50.620]   But I think it's based on an assumption,
[01:34:50.620 --> 01:34:52.020]   a cultural assumption, I would say,
[01:34:52.020 --> 01:34:53.700]   not a gospel assumption,
[01:34:53.700 --> 01:34:57.100]   that self-interest should come first
[01:34:57.100 --> 01:35:00.780]   or often legitimately can come first.
[01:35:00.780 --> 01:35:02.380]   And I think from a Christian point of view,
[01:35:02.380 --> 01:35:04.700]   that has to be at least wrestled with.
[01:35:04.700 --> 01:35:08.620]   And if I saw those that were surrounding Trump
[01:35:08.620 --> 01:35:11.620]   critiquing that, even while they're also affirming it,
[01:35:11.620 --> 01:35:13.260]   in other words, setting it boundaries
[01:35:13.260 --> 01:35:17.060]   as well as giving it its own head,
[01:35:17.060 --> 01:35:20.220]   then I think I would feel differently about those arguments,
[01:35:20.220 --> 01:35:21.780]   which I think do have a place
[01:35:21.780 --> 01:35:24.460]   in things that we should carefully consider.
[01:35:24.460 --> 01:35:27.940]   - Thank you.
[01:35:27.940 --> 01:35:30.060]   So for our next question,
[01:35:30.060 --> 01:35:34.300]   if the current trend among the white evangelicals continue,
[01:35:34.300 --> 01:35:39.020]   what, in your opinion, would become of evangelicalism?
[01:35:39.020 --> 01:35:41.060]   Another related question,
[01:35:41.060 --> 01:35:43.140]   do you think now is a turning point
[01:35:43.140 --> 01:35:46.620]   for the white evangelical churches to reflect their value,
[01:35:46.620 --> 01:35:49.300]   or you would think that they would move on
[01:35:49.300 --> 01:35:50.860]   to the extreme ends?
[01:35:50.860 --> 01:35:54.500]   - Well, based on where we are right now,
[01:35:54.500 --> 01:35:58.140]   I have to say that I'm more skeptical than optimistic.
[01:35:58.140 --> 01:36:01.340]   I'm not saying that with any pleasure
[01:36:01.340 --> 01:36:03.700]   or with any feeling that I'm even being dramatic.
[01:36:03.700 --> 01:36:06.940]   I just think it's descriptive of where we are right now.
[01:36:07.940 --> 01:36:12.140]   Despite all that's going on, even right now,
[01:36:12.140 --> 01:36:15.820]   there are people who are still defending in every way
[01:36:15.820 --> 01:36:19.220]   the legitimacy of the complaints against the election
[01:36:19.220 --> 01:36:23.740]   and of the violence that was used and all of that, right?
[01:36:23.740 --> 01:36:26.860]   So there's not a pervasive sense I have
[01:36:26.860 --> 01:36:30.380]   of deep reflection about this.
[01:36:30.380 --> 01:36:34.940]   It's much more intuitive and reactionary
[01:36:34.940 --> 01:36:39.060]   rather than self-critical and repentant.
[01:36:39.060 --> 01:36:42.500]   And I think people are showing their true colors,
[01:36:42.500 --> 01:36:45.420]   that they're more aligned to this agenda
[01:36:45.420 --> 01:36:48.260]   rather than humbling themselves before God
[01:36:48.260 --> 01:36:52.540]   and asking for God to give us new eyes and a new heart
[01:36:52.540 --> 01:36:56.060]   and a new mind to perceive ourselves and our neighbor
[01:36:56.060 --> 01:37:00.140]   and our nation and the world around us in a different way.
[01:37:00.140 --> 01:37:04.260]   I certainly think that there are some institutions,
[01:37:04.260 --> 01:37:08.620]   for example, even today, there are maybe four,
[01:37:08.620 --> 01:37:11.220]   three or four institutions that I'm aware of
[01:37:11.220 --> 01:37:14.540]   that have put out some really very strong
