
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:54:48.660 --> 00:54:52.980]   to the powers, the wickedness, the wisdom and glory of God.
[00:54:52.980 --> 00:54:55.500]   They will see the wisdom and glory of God
[00:54:55.500 --> 00:54:57.540]   when it's manifested in the church,
[00:54:57.540 --> 00:55:00.860]   which is the people of God who've been united in one
[00:55:00.860 --> 00:55:03.140]   from the dividedness of before.
[00:55:03.140 --> 00:55:07.700]   So cosmic unification becomes ethnic reconciliation,
[00:55:07.700 --> 00:55:11.760]   and that then leads in chapter four into ecclesial unity.
[00:55:11.760 --> 00:55:16.000]   We are to live together in harmony with one another
[00:55:16.000 --> 00:55:18.240]   and with ethical integrity,
[00:55:18.240 --> 00:55:22.240]   so that we are to live out that one new man.
[00:55:22.240 --> 00:55:25.960]   It's interesting that many of our English translations
[00:55:25.960 --> 00:55:30.960]   miss the way Paul repeats that God has made Jew and Gentile
[00:55:30.960 --> 00:55:33.840]   one new humanity, one new man,
[00:55:33.840 --> 00:55:35.560]   and then says in chapter four
[00:55:35.560 --> 00:55:38.480]   that we are to put off the old humanity
[00:55:38.480 --> 00:55:40.040]   and put on that new man.
[00:55:40.040 --> 00:55:42.760]   We are to live out the newness of humanity
[00:55:42.760 --> 00:55:44.400]   that God has created.
[00:55:44.400 --> 00:55:46.320]   So what I'm trying to say here is that
[00:55:46.320 --> 00:55:51.320]   Ephesians is often portrayed as a kind of two-part book
[00:55:51.320 --> 00:55:55.320]   in which you get gospel doctrine in the first half
[00:55:55.320 --> 00:55:58.280]   and ethical implications in the second half.
[00:55:58.280 --> 00:56:00.520]   And in some ways, that does seem,
[00:56:00.520 --> 00:56:02.040]   but actually I want to say
[00:56:02.040 --> 00:56:04.600]   it's all woven together throughout.
[00:56:04.600 --> 00:56:08.520]   Paul is expounding election and redemption
[00:56:08.520 --> 00:56:10.560]   and living as the people of God
[00:56:10.560 --> 00:56:14.600]   in a way which has ethical dimensions all the way through
[00:56:14.600 --> 00:56:16.040]   in terms of what we are
[00:56:16.040 --> 00:56:18.320]   to live to the praise of glory in God.
[00:56:18.320 --> 00:56:21.880]   So the ethical life of God's people as the new humanity,
[00:56:21.880 --> 00:56:24.120]   the new way of being human,
[00:56:24.120 --> 00:56:26.560]   is in itself part of the gospel.
[00:56:26.560 --> 00:56:29.960]   It's part of the very reason why God brought us together.
[00:56:29.960 --> 00:56:32.680]   And then finally, when we look at 1 Peter,
[00:56:32.680 --> 00:56:36.000]   1 Peter binds the same things together
[00:56:36.000 --> 00:56:37.880]   right from the start in chapter one.
[00:56:37.880 --> 00:56:40.480]   He binds election, redemption, and sanctification
[00:56:40.480 --> 00:56:42.000]   in his opening verses,
[00:56:42.000 --> 00:56:43.440]   that we have been chosen,
[00:56:43.440 --> 00:56:45.680]   according to the foreknowledge of God the Father,
[00:56:45.680 --> 00:56:47.880]   through the sanctifying work of the Spirit
[00:56:47.880 --> 00:56:52.080]   to be obedient to Jesus Christ and sprinkled with his blood.
[00:56:52.080 --> 00:56:56.360]   So there's election and holiness and redemption
[00:56:56.360 --> 00:56:58.000]   all within that passage.
[00:56:58.000 --> 00:57:00.400]   And then later on in the same chapter,
[00:57:00.400 --> 00:57:05.400]   he says in, I just fire away, in verses 13 to 16,
[00:57:06.520 --> 00:57:09.280]   he says that as obedient children do not conform
[00:57:09.280 --> 00:57:12.200]   to the evil desires you had when you lived in ignorance,
[00:57:12.200 --> 00:57:14.600]   but just as he called you as holy,
[00:57:14.600 --> 00:57:16.160]   so be holy in all you do.
[00:57:16.160 --> 00:57:19.400]   For as it is written, be holy for I am holy.
[00:57:19.400 --> 00:57:23.640]   Quotes Exodus, Leviticus 19, and applies it to Christians.
[00:57:23.640 --> 00:57:25.000]   And then he brings in redemption.
[00:57:25.000 --> 00:57:26.960]   He says, because you know that it was not
[00:57:26.960 --> 00:57:29.080]   with perishable things like silver and gold
[00:57:29.080 --> 00:57:31.640]   that you were redeemed from the empty way
[00:57:31.640 --> 00:57:33.680]   of the life handed down to you from your ancestors,
[00:57:33.680 --> 00:57:36.000]   but with the precious blood of Christ,
[00:57:36.000 --> 00:57:38.080]   a lamb without blemish or defect,
[00:57:38.080 --> 00:57:40.240]   who was chosen before the creation of the world.
[00:57:40.240 --> 00:57:42.360]   And through him, you've been redeemed
[00:57:42.360 --> 00:57:45.920]   by the blood of Christ, therefore purify yourself
[00:57:45.920 --> 00:57:48.400]   and live in the way that he describes.
[00:57:48.400 --> 00:57:51.400]   And so election, redemption, and living
[00:57:51.400 --> 00:57:54.080]   are all put together there in that first chapter.
[00:57:54.080 --> 00:57:55.880]   And in chapter two, as we have seen,
[00:57:55.880 --> 00:57:59.400]   he brings that identity and mission of Israel
[00:57:59.400 --> 00:58:02.920]   in Exodus 19 and applies it to Christian believers.
[00:58:02.920 --> 00:58:05.960]   You are that chosen people, a royal priesthood,
[00:58:05.960 --> 00:58:08.360]   a holy nation, God's special possession,
[00:58:08.360 --> 00:58:10.480]   so that you may declare the praises of him
[00:58:10.480 --> 00:58:13.960]   who called you out of darkness into his wonderful light.
[00:58:13.960 --> 00:58:17.080]   Once you were not a people, now you are the people of God.
[00:58:17.080 --> 00:58:20.280]   That's all Exodus, redemption, election language.
[00:58:20.280 --> 00:58:24.680]   Therefore, he says, live such good lives among the nations
[00:58:24.680 --> 00:58:26.800]   that though they accuse you of doing wrong,
[00:58:26.800 --> 00:58:29.520]   they may see your good deeds and glorify God
[00:58:29.520 --> 00:58:31.360]   on the day he visits us.
[00:58:31.360 --> 00:58:33.680]   And when you then move on from that chapter
[00:58:33.680 --> 00:58:35.840]   into the rest of 1 Peter,
[00:58:35.840 --> 00:58:39.080]   he shows that that then can be exemplified
[00:58:39.080 --> 00:58:41.400]   in everyday ordinary life.
[00:58:41.400 --> 00:58:44.120]   For example, that a believing wife,
[00:58:44.120 --> 00:58:47.400]   through her behavior, through the way she lives,
[00:58:47.400 --> 00:58:50.720]   can be instrumental in winning her husband to faith
[00:58:50.720 --> 00:58:52.260]   in chapter three, verse one.
[00:58:52.260 --> 00:58:56.740]   That to go on doing good, which he repeats again and again,
[00:58:56.740 --> 00:58:59.520]   even in the midst of suffering and opposition,
[00:58:59.520 --> 00:59:02.700]   doing good will lead to opportunities
[00:59:02.700 --> 00:59:04.480]   to speak in defense of our faith,
[00:59:04.480 --> 00:59:06.680]   to give a reason for the hope that was in us.
[00:59:06.680 --> 00:59:09.720]   So the ethical quality of the life of Christians
[00:59:09.720 --> 00:59:13.720]   will have an evangelistic and a missional implication.
[00:59:13.720 --> 00:59:16.520]   So let me then draw this all to a conclusion.
[00:59:16.520 --> 00:59:18.440]   Point we're making here is this,
[00:59:18.440 --> 00:59:21.120]   that when we think about the ethical teaching
[00:59:21.120 --> 00:59:24.320]   of the Old Testament and whether and how it relates
[00:59:24.320 --> 00:59:26.680]   in the new, it's not enough.
[00:59:26.680 --> 00:59:29.280]   It's not enough just to ask, well,
[00:59:29.280 --> 00:59:31.240]   what applies to me and what doesn't?
[00:59:31.240 --> 00:59:33.920]   That's usually a fairly fruitless kind of question.
[00:59:33.920 --> 00:59:36.380]   It's not enough to ask, well,
[00:59:36.380 --> 00:59:39.120]   what's the place of the Old Testament law now
[00:59:39.120 --> 00:59:39.960]   in the Christian life?
[00:59:39.960 --> 00:59:41.240]   Because again, that can lead
[00:59:41.240 --> 00:59:43.480]   in all sorts of wrong directions.
[00:59:43.480 --> 00:59:46.140]   We have to ask the first question, which is,
[00:59:46.140 --> 00:59:49.680]   what was the purpose of the law in the life of Israel
[00:59:49.680 --> 00:59:51.840]   to shape them to be God's people?
[00:59:51.840 --> 00:59:54.160]   And before that, we need to ask,
[00:59:54.160 --> 00:59:56.080]   and what was the purpose of Israel existing
[00:59:56.080 --> 01:00:00.520]   in the first place, which was to be a blessing to the world,
[01:00:00.520 --> 01:00:02.720]   to be God's people in the midst of the world?
[01:00:02.720 --> 01:00:05.440]   In other words, there is a missional answer
[01:00:05.440 --> 01:00:08.320]   which has to be applied to the ethical teaching
[01:00:08.320 --> 01:00:10.940]   of the Old Testament, and then consider
[01:00:10.940 --> 01:00:12.720]   what that means for us.
[01:00:12.720 --> 01:00:15.160]   The New Testament writers clearly believed
[01:00:15.160 --> 01:00:17.800]   that God had kept his promise to Israel
[01:00:17.800 --> 01:00:21.000]   in the life and death and resurrection of the Messiah,
[01:00:21.000 --> 01:00:23.280]   and then in the ingathering of the nations
[01:00:23.280 --> 01:00:25.440]   through the Gentile mission, and that those
[01:00:25.440 --> 01:00:29.240]   who have now entered into this multinational people of God
[01:00:29.240 --> 01:00:31.740]   by repentance and faith in Christ,
[01:00:31.740 --> 01:00:34.360]   that means us, the global Christian church,
[01:00:34.360 --> 01:00:38.480]   that we are called to the life of obedience and holiness
[01:00:38.480 --> 01:00:41.440]   in order to participate in the mission of God,
[01:00:41.440 --> 01:00:44.680]   based upon our redemption, based on the grace of God,
[01:00:44.680 --> 01:00:46.720]   not in order to earn our salvation,
[01:00:46.720 --> 01:00:50.560]   but we are called to the obedience of faith.
[01:00:50.560 --> 01:00:52.480]   And so let me conclude with the words
[01:00:52.480 --> 01:00:54.280]   of the Cape Town Commitment.
[01:00:54.280 --> 01:00:57.320]   I referred to this earlier, the Lausanne Commitment,
[01:00:57.320 --> 01:00:59.480]   because it tries to bind this all together
[01:00:59.480 --> 01:01:00.800]   in one paragraph.
[01:01:00.800 --> 01:01:02.960]   It's paragraph 110a.
[01:01:02.960 --> 01:01:04.880]   It says this, and I'll just quote it.
[01:01:04.880 --> 01:01:07.240]   I haven't got it on the screen.
[01:01:07.240 --> 01:01:11.160]   "God calls his people to share God's mission.
[01:01:11.160 --> 01:01:15.680]   The church from all nations stands in continuity organically
[01:01:15.680 --> 01:01:18.800]   through the Messiah Jesus with God's people
[01:01:18.800 --> 01:01:19.760]   in the Old Testament.
[01:01:19.760 --> 01:01:23.120]   With them, we have been called through Abraham
[01:01:23.120 --> 01:01:25.120]   and commissioned to be a blessing and a light
[01:01:25.120 --> 01:01:26.360]   to the nations.
[01:01:26.360 --> 01:01:29.440]   With them, we are to be shaped and taught
[01:01:29.440 --> 01:01:32.280]   through the law and the prophets, all the scriptures,
[01:01:32.280 --> 01:01:35.620]   to be a community of holiness, compassion, and justice
[01:01:35.620 --> 01:01:37.740]   in a world of sin and suffering.
[01:01:37.740 --> 01:01:41.080]   We have been redeemed through the cross and resurrection
[01:01:41.080 --> 01:01:44.460]   of Jesus Christ and empowered by the Holy Spirit
[01:01:44.460 --> 01:01:48.000]   to bear witness to what God has done in Christ.
[01:01:48.000 --> 01:01:51.760]   The church exists to worship and glorify God
[01:01:51.760 --> 01:01:56.040]   for all eternity and to participate
[01:01:56.040 --> 01:01:59.440]   in the transforming mission of God within history.
[01:01:59.440 --> 01:02:04.320]   Our mission is wholly derived from God's mission,
[01:02:04.320 --> 01:02:07.200]   addresses the whole of God's creation,
[01:02:07.200 --> 01:02:09.480]   and is grounded at its center
[01:02:09.480 --> 01:02:12.000]   in the redeeming victory of the cross.
[01:02:12.000 --> 01:02:15.000]   This is the people to whom we belong,
[01:02:15.000 --> 01:02:19.560]   whose faith we confess, and whose mission we share."
[01:02:19.560 --> 01:02:22.480]   Amen.
[01:02:22.480 --> 01:02:23.320]   Thank you.
[01:02:23.320 --> 01:02:24.140]   Thank you, Grace.
[01:02:24.140 --> 01:02:25.960]   (water splashing)
[01:02:25.960 --> 01:02:28.540]   (gentle music)
[01:02:28.540 --> 01:02:31.120]   (gentle music)
[01:02:31.120 --> 01:02:33.700]   (gentle music)
[01:02:33.700 --> 01:02:36.280]   (gentle music)
[01:02:36.280 --> 01:02:38.860]   (gentle music)

