
[00:00:00.000 --> 00:00:06.000]  剛才兩位親愛的青年的弟兄
[01:02:05.000 --> 01:02:10.000]  哲學天人彼此走別的走到哪裡去
[01:02:10.000 --> 01:02:11.000]  神話
[01:02:11.000 --> 01:02:17.000]  聖經說是律安定在天
[01:02:17.000 --> 01:02:19.000]  是從神來的
[01:02:19.000 --> 01:02:22.000]  神給我們的提示
[01:02:22.000 --> 01:02:26.000]  我們就站在神話語的盤石上
[01:02:26.000 --> 01:02:28.000]  這個很重要
[01:02:28.000 --> 01:02:30.000]  所以心派就是
[01:02:30.000 --> 01:02:32.000]  聖經加理性
[01:02:32.000 --> 01:02:36.000]  結果理性就統治聖經
[01:02:36.000 --> 01:02:39.000]  第三就是經驗
[01:02:39.000 --> 01:02:42.000]  聖經加經驗
[01:02:42.000 --> 01:02:45.000]  有了這個經驗有了那個經驗
[01:02:45.000 --> 01:02:47.000]  那經驗作主
[01:02:47.000 --> 01:02:51.000]  極端的領人派就是這樣
[01:02:51.000 --> 01:02:53.000]  經驗作主
[01:02:53.000 --> 01:02:56.000]  我有這個經驗說這是真的這是對的
[01:02:56.000 --> 01:02:58.000]  我就用這個經驗
[01:02:58.000 --> 01:03:07.000]  我上個月在多倫多
[01:03:07.000 --> 01:03:10.000]  在那裡有一個教會
[01:03:10.000 --> 01:03:15.000]  叫做Airport Vineyard Church
[01:03:15.000 --> 01:03:25.000]  叫飛機場的葡萄園教會
[01:03:25.000 --> 01:03:29.000]  他們在進行一個情況
[01:03:29.000 --> 01:03:34.000]  就是他們叫Holy Laughter
[01:03:34.000 --> 01:03:37.000]  神聖的狂笑
[01:03:37.000 --> 01:03:40.000]  參加的人都在笑
[01:03:40.000 --> 01:03:42.000]  不停止的笑
[01:03:42.000 --> 01:03:44.000]  很大聲的笑
[01:03:44.000 --> 01:03:47.000]  他們在地下笑
[01:03:47.000 --> 01:03:51.000]  還有Jerky
[01:03:51.000 --> 01:03:55.000]  全身走動
[01:03:55.000 --> 01:03:58.000]  許多人都是那樣
[01:03:58.000 --> 01:04:00.000]  在一年裡頭
[01:04:00.000 --> 01:04:03.000]  吸引了六萬人去看
[01:04:03.000 --> 01:04:06.000]  就很聰明了
[01:04:06.000 --> 01:04:10.000]  還有Animal Noise
[01:04:10.000 --> 01:04:13.000]  有獅子叫的聲音
[01:04:13.000 --> 01:04:16.000]  有狗叫的聲音
[01:04:16.000 --> 01:04:20.000]  有別的動物的聲音
[01:04:20.000 --> 01:04:26.000]  所以那個情況就引起了很大的混亂
[01:04:26.000 --> 01:04:28.000]  他們說這是經驗
[01:04:28.000 --> 01:04:31.000]  我們有這個經驗
[01:04:31.000 --> 01:04:37.000]  但是我們看見極端的領人派
[01:04:37.000 --> 01:04:42.000]  在歷史裡頭曾經產生很多的偏差
[01:04:42.000 --> 01:04:45.000]  他們渴慕聖靈的工作
[01:04:45.000 --> 01:04:47.000]  聖靈的充滿
[01:04:47.000 --> 01:04:48.000]  聖靈的教貫
[01:04:48.000 --> 01:04:50.000]  但是保羅告訴我們
[01:04:50.000 --> 01:04:54.000]  要有分辨的靈
[01:04:54.000 --> 01:04:56.000]  所以保羅對更多的教會說
[01:04:56.000 --> 01:04:58.000]  他沒有否定方言
[01:04:58.000 --> 01:05:00.000]  他沒有否定預言
[01:05:00.000 --> 01:05:06.000]  但是他說要順思明辨
[01:05:06.000 --> 01:05:09.000]  先知的靈順服先知
[01:05:09.000 --> 01:05:13.000]  人的知義需要你們不要混亂
[01:05:13.000 --> 01:05:14.000]  所以要分辨
[01:05:14.000 --> 01:05:16.000]  這是很重要的
[01:05:16.000 --> 01:05:18.000]  很重要的
[01:05:18.000 --> 01:05:19.000]  神話第一
[01:05:19.000 --> 01:05:22.000]  神話唯一
[01:05:22.000 --> 01:05:24.000]  神話最高
[01:05:24.000 --> 01:05:26.000]  神話最基本
[01:05:26.000 --> 01:05:28.000]  我們站在這個基礎上
[01:05:28.000 --> 01:05:30.000]  永遠沒有錯
[01:05:30.000 --> 01:05:31.000]  永遠沒有錯
[01:05:31.000 --> 01:05:33.000]  不然我們出差錯
[01:05:33.000 --> 01:05:34.000]  我們的經驗越多
[01:05:34.000 --> 01:05:37.000]  可能問題越多
[01:05:37.000 --> 01:05:41.000]  我們保守自己在神話裡面謙卑
[01:05:41.000 --> 01:05:43.000]  謙卑
[01:05:43.000 --> 01:05:47.000]  精神仰望
[01:05:47.000 --> 01:05:48.000]  保守
[01:05:48.000 --> 01:05:52.000]  神用祂的恩典來帶領我們
[01:05:52.000 --> 01:05:55.000]  祂的同在充滿我們
[01:05:55.000 --> 01:05:57.000]  祂的手扶持我們
[01:05:57.000 --> 01:06:01.000]  在祂的道路上
[01:06:01.000 --> 01:06:03.000]  我們低頭禱告
[01:06:03.000 --> 01:06:08.000]  今天早上在我們預備禱告的時候
[01:06:08.000 --> 01:06:12.000]  今天早上那兩位青年弟兄
[01:06:12.000 --> 01:06:18.000]  向我們報告的青年人的聚會的情況
[01:06:18.000 --> 01:06:24.000]  神在平凡中做了不平凡的事
[01:06:24.000 --> 01:06:31.000]  有大概一半的青年奉獻他們自己給主
[01:06:31.000 --> 01:06:34.000]  自己的人生奉獻給主
[01:06:34.000 --> 01:06:36.000]  要做主要他們做的
[01:06:36.000 --> 01:06:39.000]  要去主要他們去的地方
[01:06:39.000 --> 01:06:42.000]  把主權交在主的手中
[01:06:42.000 --> 01:06:44.000]  要被主使用
[01:06:44.000 --> 01:06:49.000]  這是一個非常寶貴的一件事情
[01:06:49.000 --> 01:06:52.000]  他們向我們挑戰
[01:06:52.000 --> 01:06:58.000]  他們的這個信息主也要向我們發出來
[01:06:58.000 --> 01:07:01.000]  在我們最後的這個時刻
[01:07:01.000 --> 01:07:05.000]  我們要在主的面前禱告
[01:07:05.000 --> 01:07:10.000]  我們也要按照主的感動來回應
[01:07:10.000 --> 01:07:13.000]  來奉獻自己
[01:07:13.000 --> 01:07:16.000]  如果你過去已經奉獻
[01:07:16.000 --> 01:07:19.000]  你可以再堅定你的奉獻
[01:07:19.000 --> 01:07:22.000]  可以再復興你的貢獻
[01:07:22.000 --> 01:07:26.000]  沒有一個人一次奉獻就到底了
[01:07:26.000 --> 01:07:30.000]  每個奉獻的人都是在過程當中
[01:07:30.000 --> 01:07:32.000]  一次又一次的再奉獻
[01:07:32.000 --> 01:07:36.000]  每一次再奉獻都是重新奉獻
[01:07:36.000 --> 01:07:40.000]  一個奉獻上的復興眺望
[01:07:40.000 --> 01:07:49.000]  今天主向我們再一次發出他的護照
[01:07:49.000 --> 01:07:52.000]  我們來響應
[01:07:52.000 --> 01:07:59.000]  我們先默默的禱告一分鐘的時間
[01:07:59.000 --> 01:08:05.000]  我們把主的話語從心中來思想來回應
[01:08:05.000 --> 01:08:09.000]  然後我要奉主的名發出護照
[01:08:09.000 --> 01:08:11.000]  奉獻的護照
[01:08:11.000 --> 01:08:15.000]  我們低頭默道
[01:08:15.000 --> 01:08:20.000]  求你在我們每個人心中來運行
[01:08:20.000 --> 01:08:23.000]  讓我們再一次聽見你護照的聲音
[01:08:23.000 --> 01:08:28.000]  好像你當日護照使徒一樣
[01:08:28.000 --> 01:08:31.000]  說你在每個人身上
[01:08:31.000 --> 01:08:36.000]  我們的生命中有你的計畫你的旨意
[01:08:36.000 --> 01:08:42.000]  你願意恩戴成全在我們身上
[01:08:42.000 --> 01:08:47.000]  但是你需要我們的回應
[01:08:47.000 --> 01:08:49.000]  奉獻自己
[01:08:49.000 --> 01:08:51.000]  把自己放在主的手中
[01:08:51.000 --> 01:08:53.000]  接受主的主權
[01:08:53.000 --> 01:08:56.000]  在我們的人生中
[01:08:56.000 --> 01:09:03.000]  讓我們按照主的旨意來過我們的一生
[01:09:03.000 --> 01:09:09.000]  把整個人生交託在主手中奉獻給主
[01:09:09.000 --> 01:09:11.000]  願主的旨意成就
[01:09:11.000 --> 01:09:13.000]  願主的計畫成就
[01:09:13.000 --> 01:09:17.000]  願主的榮耀彰顯
[01:09:17.000 --> 01:09:19.000]  這是我們最大的福分
[01:09:19.000 --> 01:09:25.000]  我們的好處不在你的旨意以外
[01:09:25.000 --> 01:09:33.000]  祝我們奉你的名發出護照
[01:09:33.000 --> 01:09:35.000]  求主自己來引導
[01:09:35.000 --> 01:09:37.000]  來感動
[01:09:37.000 --> 01:09:39.000]  來幫助
[01:09:39.000 --> 01:09:44.000]  來成全
[01:09:44.000 --> 01:09:46.000]  各位弟兄姊妹
[01:09:46.000 --> 01:09:51.000]  我奉主的名發出奉獻的護照
[01:09:51.000 --> 01:09:56.000]  如果主的靈在你的心裡感動你
[01:09:56.000 --> 01:09:59.000]  引導你吸引你
[01:09:59.000 --> 01:10:04.000]  請你在你坐的地方站起來
[01:10:04.000 --> 01:10:07.000]  來表達你對主的奉獻
[01:10:07.000 --> 01:10:19.000]  感謝主
[01:10:19.000 --> 01:10:21.000]  感謝主
[01:10:21.000 --> 01:10:23.000]  感謝主
[01:10:23.000 --> 01:10:33.000]  我們現在一同做一個奉獻的禱告
[01:10:33.000 --> 01:10:39.000]  這個禱告也是只有你自己可以做
[01:10:39.000 --> 01:10:42.000]  沒有任何人可以代替你做
[01:10:42.000 --> 01:10:45.000]  我們在安靜之中
[01:10:45.000 --> 01:10:50.000]  但是這個安靜是個很喜樂很興奮的安靜
[01:10:50.000 --> 01:10:55.000]  我們在這樣的一個深沉的
[01:10:55.000 --> 01:10:58.000]  深入的安靜之中
[01:10:58.000 --> 01:11:04.000]  來獻上自己做這個最大的決定
[01:11:04.000 --> 01:11:06.000]  我們一同說
[01:11:06.000 --> 01:11:13.000]  主啊我在這裡請拆遷我
[01:11:13.000 --> 01:11:20.000]  這是先知以色列對主的呼聲的回應
[01:11:20.000 --> 01:11:22.000]  呼聲說
[01:11:22.000 --> 01:11:25.000]  誰肯為我們去呢
[01:11:25.000 --> 01:11:28.000]  我可以拆遷誰呢
[01:11:28.000 --> 01:11:34.000]  以色列要說我在這裡請拆遷我
[01:11:34.000 --> 01:11:38.000]  我們願意這個時候
[01:11:38.000 --> 01:11:40.000]  每一位舉起我們的手
[01:11:40.000 --> 01:11:44.000]  站的弟兄姊妹舉起我們的手
[01:11:44.000 --> 01:11:51.000]  來代表我們向主的一個奉獻的心
[01:11:51.000 --> 01:11:57.000]  就好像一個人在一個重要的場合
[01:11:57.000 --> 01:12:03.000]  把他的手舉起來來代表他的心是如此
[01:12:03.000 --> 01:12:08.000]  我們的手舉起向著神來代表我們的心意
[01:12:08.000 --> 01:12:10.000]  神來願啊
[01:12:10.000 --> 01:12:14.000]  我們現在每一個人在你的心中
[01:12:14.000 --> 01:12:18.000]  靜靜的來做奉獻的禱告
[01:12:18.000 --> 01:12:24.000]  現在開始
[01:12:24.000 --> 01:12:26.000]  我們的主耶穌基督
[01:12:26.000 --> 01:12:29.000]  我們的保護師聖靈
[01:12:29.000 --> 01:12:32.000]  我們站在你的面前
[01:12:32.000 --> 01:12:35.000]  稱著一個感恩的心
[01:12:35.000 --> 01:12:38.000]  向保羅說弟兄們
[01:12:38.000 --> 01:12:41.000]  我以神的慈悲勸你們
[01:12:41.000 --> 01:12:43.000]  將身體獻上
[01:12:43.000 --> 01:12:45.000]  當作火祭
[01:12:45.000 --> 01:12:48.000]  是聖潔的是神所喜悅的
[01:12:48.000 --> 01:12:50.000]  你們如此侍奉
[01:12:50.000 --> 01:12:53.000]  乃是理所當然的
[01:12:53.000 --> 01:12:55.000]  不要笑話這個世界
[01:12:55.000 --> 01:12:58.000]  要心欲更新而變化
[01:12:58.000 --> 01:13:02.000]  要察願我為神善良純全
[01:13:02.000 --> 01:13:05.000]  可喜悅的之意
[01:13:05.000 --> 01:13:06.000]  做啊
[01:13:06.000 --> 01:13:08.000]  願拿我的奉獻
[01:13:08.000 --> 01:13:11.000]  願拿我們的奉獻
[01:13:11.000 --> 01:13:13.000]  保守
[01:13:13.000 --> 01:13:15.000]  成全
[01:13:15.000 --> 01:13:17.000]  直到永遠
[01:13:17.000 --> 01:13:19.000]  阿們

