
[00:00:00.000 --> 00:00:04.080]  今天的題目是經歷神的二
[00:41:56.160 --> 00:41:57.760]  剛才我們所讀的聖經
[00:41:57.760 --> 00:41:58.600]  耶穌也說了
[00:41:58.600 --> 00:41:59.640]  肥力說
[00:41:59.640 --> 00:42:01.360]  那你把父顯給我看
[00:42:01.360 --> 00:42:01.880]  耶穌說
[00:42:01.880 --> 00:42:03.120]  我何須顯給你看
[00:42:03.120 --> 00:42:03.960]  你見不到父
[00:42:03.960 --> 00:42:05.000]  不過你看到我
[00:42:05.000 --> 00:42:06.360]  你看我吧
[00:42:06.360 --> 00:42:08.040]  聖經裡面說
[00:42:08.040 --> 00:42:10.000]  那看見了我的
[00:42:10.000 --> 00:42:11.440]  就看見了父
[00:42:11.440 --> 00:42:12.440]  哇!真是厲害
[00:42:12.560 --> 00:42:13.120]  耶穌說
[00:42:13.120 --> 00:42:13.960]  你見不到父
[00:42:13.960 --> 00:42:15.000]  父在天上
[00:42:15.000 --> 00:42:15.960]  不過你看到我
[00:42:15.960 --> 00:42:17.600]  我行事為人
[00:42:17.600 --> 00:42:18.520]  我做的事
[00:42:18.520 --> 00:42:20.600]  我表達我所說的話
[00:42:20.600 --> 00:42:21.520]  你看到我
[00:42:21.520 --> 00:42:24.360]  就好像等於看見父一樣
[00:42:24.360 --> 00:42:27.040]  我是父的形象
[00:42:27.040 --> 00:42:29.120]  最後第五樣
[00:42:29.120 --> 00:42:32.000]  重覆了很多次
[00:42:32.000 --> 00:42:32.840]  就是
[00:42:32.840 --> 00:42:34.880]  父吩咐我做什麼
[00:42:34.880 --> 00:42:36.400]  我就進行
[00:42:36.400 --> 00:42:37.440]  聽話的
[00:42:37.440 --> 00:42:39.560]  一定跟著聖經裡面說
[00:42:39.560 --> 00:42:41.920]  要使世人知道我愛父
[00:42:41.920 --> 00:42:42.640]  耶穌說
[00:42:42.640 --> 00:42:44.000]  並且知道
[00:42:44.000 --> 00:42:45.960]  父怎樣吩咐了我
[00:42:45.960 --> 00:42:47.760]  我就怎樣做
[00:42:47.760 --> 00:42:48.480]  就是這麼簡單
[00:42:48.480 --> 00:42:49.400]  他叫我做什麼
[00:42:49.400 --> 00:42:50.400]  我就聽他的話
[00:42:50.400 --> 00:42:52.080]  我相信說到這裡
[00:42:52.080 --> 00:42:53.760]  你會明白我想說什麼了
[00:42:53.760 --> 00:42:56.920]  什麼叫做我們在耶穌基督裡面
[00:42:56.920 --> 00:42:58.680]  就好像耶穌基督
[00:42:58.680 --> 00:43:00.800]  在父裡面一樣
[00:43:00.800 --> 00:43:01.440]  是不是?
[00:43:01.440 --> 00:43:04.000]  那耶穌基督在父裡面是怎樣的?
[00:43:04.000 --> 00:43:06.560]  就好像我們要
[00:43:06.560 --> 00:43:09.000]  愛耶穌基督
[00:43:09.320 --> 00:43:11.840]  愛到一個很親切的關係
[00:43:11.840 --> 00:43:12.960]  分不開的關係
[00:43:12.960 --> 00:43:14.560]  耶穌基督
[00:43:14.560 --> 00:43:16.680]  時常在我們心裡面跟我們說話
[00:43:16.680 --> 00:43:18.120]  我們說阿們阿們
[00:43:18.120 --> 00:43:19.240]  我知道的
[00:43:19.240 --> 00:43:20.320]  並且
[00:43:20.320 --> 00:43:22.920]  耶穌基督是我最引以為榮的
[00:43:22.920 --> 00:43:27.600]  耶穌基督是我最以祂為念的
[00:43:27.600 --> 00:43:29.160]  最著緊的事
[00:43:29.160 --> 00:43:29.960]  對不對?
[00:43:29.960 --> 00:43:31.040]  還有
[00:43:31.040 --> 00:43:32.920]  如果你想見耶穌
[00:43:32.920 --> 00:43:33.760]  看我吧
[00:43:33.760 --> 00:43:35.280]  哇!這個真是很大的挑戰
[00:43:35.280 --> 00:43:37.080]  就像耶穌說你想見父
[00:43:37.080 --> 00:43:37.720]  看我
[00:43:38.040 --> 00:43:41.040]  你能不能夠向自己一個這樣的標準說
[00:43:41.040 --> 00:43:42.600]  如果有些人想見耶穌
[00:43:42.600 --> 00:43:43.480]  現在見不到了
[00:43:43.480 --> 00:43:45.080]  看我吧
[00:43:45.080 --> 00:43:46.400]  在我人生裡面
[00:43:46.400 --> 00:43:49.960]  在我做事的標準
[00:43:49.960 --> 00:43:52.080]  我自己的生命的表現裡面
[00:43:52.080 --> 00:43:53.080]  你們見到耶穌
[00:43:53.080 --> 00:43:55.760]  還有耶穌第五樣說的
[00:43:55.760 --> 00:43:56.440]  記得嗎?
[00:43:56.440 --> 00:43:58.800]  祂怎樣吩咐我
[00:43:58.800 --> 00:44:00.080]  我就是走
[00:44:00.080 --> 00:44:02.040]  就是跟著走
[00:44:02.040 --> 00:44:03.640]  這個就是
[00:44:03.640 --> 00:44:06.080]  我們在耶穌基督裡面
[00:44:06.720 --> 00:44:08.720]  如果我們能夠在耶穌基督裡面
[00:44:08.720 --> 00:44:12.600]  好像耶穌基督在父裡面那樣的時候
[00:44:12.600 --> 00:44:14.920]  我們就知道什麼叫經歷到神
[00:44:14.920 --> 00:44:15.920]  是不是?
[00:44:15.920 --> 00:44:20.360]  耶穌基督完全在我們生命裡面環繞著我們
[00:44:20.360 --> 00:44:25.440]  祂也在我們裡面讓我們經驗到祂的力量
[00:44:25.440 --> 00:44:27.080]  祂和我們的溝通
[00:44:27.080 --> 00:44:28.600]  這個就是這麼簡單
[00:44:28.600 --> 00:44:30.080]  經歷神就是這麼簡單
[00:44:30.080 --> 00:44:31.640]  但也都是這麼真實
[00:44:31.640 --> 00:44:33.040]  弟子們
[00:44:33.040 --> 00:44:35.960]  如果你和我不在耶穌基督裡面
[00:44:36.680 --> 00:44:37.840]  我們不在祂裡面
[00:44:37.840 --> 00:44:39.160]  祂也不在我們裡面
[00:44:39.160 --> 00:44:41.080]  甚至祂在你裡面
[00:44:41.080 --> 00:44:42.200]  因為你已經重新得救
[00:44:42.200 --> 00:44:44.680]  不過你一直不願意在耶穌基督裡面
[00:44:44.680 --> 00:44:46.240]  不是這樣的話
[00:44:46.240 --> 00:44:48.760]  你怎樣要求祂和你繼續說話呢?
[00:44:48.760 --> 00:44:51.520]  有時候祂不說不行
[00:44:51.520 --> 00:44:53.200]  因為真的太危險了
[00:44:53.200 --> 00:44:55.000]  但不要搞成這樣
[00:44:55.000 --> 00:44:57.280]  讓你自己在耶穌基督裡面的時候
[00:44:57.280 --> 00:44:58.360]  親近祂
[00:44:58.360 --> 00:44:59.200]  接納祂
[00:44:59.200 --> 00:45:00.800]  以祂為榮
[00:45:00.800 --> 00:45:03.520]  在這樣的生命當中的時候
[00:45:03.520 --> 00:45:06.280]  你就很自然會聽到祂和你在心裡面說話
[00:45:06.280 --> 00:45:08.120]  你會看到祂的手在你的生命裡面
[00:45:08.120 --> 00:45:09.600]  周圍有很多動作
[00:45:09.600 --> 00:45:11.600]  時常在你的生命裡面
[00:45:11.600 --> 00:45:12.800]  是不斷地出現的
[00:45:12.800 --> 00:45:14.200]  經歷了祂的大能
[00:45:14.200 --> 00:45:16.120]  你的生命又不斷地有突破
[00:45:16.120 --> 00:45:18.560]  這就是那種蒙福的祝福
[00:45:18.560 --> 00:45:19.320]  弟子們
[00:45:19.320 --> 00:45:20.640]  所以我用兩次的時間
[00:45:20.640 --> 00:45:22.680]  和大家一起說這個經歷神
[00:45:22.680 --> 00:45:25.240]  就是想將我們帶回聖經裡面
[00:45:25.240 --> 00:45:27.840]  那種正常的基督徒生活
[00:45:27.840 --> 00:45:28.960]  好不好?
[00:45:28.960 --> 00:45:29.960]  讓我們一起
[00:45:29.960 --> 00:45:31.880]  從今之後向著這個方向
[00:45:32.040 --> 00:45:34.040]  這是神自己莫大的祝福
[00:45:34.040 --> 00:45:35.640]  莫大的機會
[00:45:35.640 --> 00:45:36.520]  不要錯失
[00:45:36.520 --> 00:45:37.720]  好!我們一起祈禱
[00:45:37.720 --> 00:45:39.520]  我們主我們的神
[00:45:39.520 --> 00:45:40.560]  我們多謝祢
[00:45:40.560 --> 00:45:43.400]  祢定義讓我們能夠經歷祢
[00:45:43.400 --> 00:45:46.400]  縱然可能在過去的日子裡面
[00:45:46.400 --> 00:45:48.800]  我們錯失了這些這麼好的禮物
[00:45:48.800 --> 00:45:50.880]  和機會
[00:45:50.880 --> 00:45:52.720]  但讓我們從今之後
[00:45:52.720 --> 00:45:54.080]  我們重新看見
[00:45:54.080 --> 00:45:55.440]  原來祢是這麼真實的
[00:45:55.440 --> 00:45:56.840]  好像聖經裡面的人物一樣
[00:45:56.840 --> 00:45:57.800]  就是這麼簡單
[00:45:57.800 --> 00:46:00.120]  清清楚楚、活活潑潑的
[00:46:00.280 --> 00:46:01.440]  在我們生命裡面
[00:46:01.440 --> 00:46:03.240]  不斷的和我們有相遇
[00:46:03.240 --> 00:46:04.680]  不斷的介入
[00:46:04.680 --> 00:46:06.840]  不斷讓我們經歷你自己
[00:46:06.840 --> 00:46:10.360]  為的是讓我們的生命能夠更加成長
[00:46:10.360 --> 00:46:14.800]  更加走進你自己所安排的計劃裡面
[00:46:14.800 --> 00:46:17.320]  我相信這個就是莫大的榮耀
[00:46:17.320 --> 00:46:18.960]  求主憐憫
[00:46:18.960 --> 00:46:22.200]  讓我們的禱告蒙你自己的懸崖
[00:46:22.200 --> 00:46:24.200]  奉耶穌名祈禱
[00:46:24.200 --> 00:46:25.400]  Amen

