
[00:00:00.000 --> 00:00:03.040]  上次主要跟大家說的那篇道的題目是甚麼
[00:57:16.280 --> 00:57:18.760]  失敗在左右上 死在上下
[00:57:18.760 --> 00:57:20.160]  結果最後你今天看到
[00:57:20.160 --> 00:57:23.640]  他們就有了這條行人橋在那裡
[00:57:23.640 --> 00:57:28.200]  成為一個不可能當中的可能的見證
[00:57:28.200 --> 00:57:33.920]  因為Nothing is impossible for God
[00:57:33.920 --> 00:57:36.320]  其中有幾個很重要的秘訣
[00:57:36.320 --> 00:57:38.680]  第一 你要知道神與你同在
[00:57:38.680 --> 00:57:41.600]  就是說你不是離開了神的範圍
[00:57:41.600 --> 00:57:47.840]  特別就是祈禱 清楚神的志
[00:57:47.840 --> 00:57:51.040]  還有他覺得有一個很重要的原則
[00:57:51.040 --> 00:57:53.040]  就是你是不是用信心
[00:57:53.040 --> 00:57:55.200]  以及用愛心去做
[00:57:55.200 --> 00:57:56.560]  如果用愛心
[00:57:56.560 --> 00:57:59.600]  為了愛神的 為了愛人的
[00:57:59.600 --> 00:58:03.920]  為了愛世界這些人能夠得到救恩的
[00:58:03.920 --> 00:58:06.800]  就是為了愛 為了信
[00:58:06.800 --> 00:58:08.800]  有了信心 有了愛心
[00:58:08.800 --> 00:58:10.680]  在神的裡面而做的
[00:58:10.680 --> 00:58:11.760]  那麼我們就
[00:58:11.760 --> 00:58:13.520]  他第二個說得很好
[00:58:13.520 --> 00:58:16.680]  他說就不要怕失敗
[00:58:16.680 --> 00:58:20.000]  他說將失敗的定義再改了
[00:58:20.000 --> 00:58:21.040]  什麼叫失敗呢
[00:58:21.040 --> 00:58:23.760]  失敗就是說我認為這樣做就叫成功
[00:58:23.760 --> 00:58:25.160]  但結果不是如我理想
[00:58:25.160 --> 00:58:26.800]  那就失敗了
[00:58:26.800 --> 00:58:28.440]  但是他說失敗不是這樣的意思
[00:58:28.440 --> 00:58:30.480]  就是我們祈禱求神醫治我們的病
[00:58:30.480 --> 00:58:32.160]  那麼神沒有醫是否就是失敗呢
[00:58:32.160 --> 00:58:32.920]  不是
[00:58:32.920 --> 00:58:34.520]  原來在這個過程的裡面
[00:58:34.520 --> 00:58:36.400]  只要你是用信心
[00:58:36.400 --> 00:58:39.560]  以及用愛心來做出發點
[00:58:39.560 --> 00:58:43.040]  是連於神的旨意和祂的同在
[00:58:43.040 --> 00:58:44.680]  這樣無論結果是怎樣
[00:58:44.680 --> 00:58:45.880]  這個都是成功
[00:58:45.880 --> 00:58:49.480]  他將它redefine what is success
[00:58:49.480 --> 00:58:52.240]  所以當我們這樣來看我們人生的時候
[00:58:52.240 --> 00:58:55.360]  我們就知道用信心仰望主
[00:58:55.360 --> 00:58:57.880]  那麼用信心仰望主是否代表不盡力
[00:58:57.880 --> 00:59:01.680]  不是我們嘗試 祈禱 努力
[00:59:01.680 --> 00:59:05.520]  他説這個好像 我喜歡打籃球的
[00:59:05.520 --> 00:59:08.080]  所以我就特別有共鳴
[00:59:08.080 --> 00:59:10.760]  大家知不知道打籃球的時候拿著一個球
[00:59:10.760 --> 00:59:14.600]  你是不可以 除非你帶球 不可以走的
[00:59:14.600 --> 00:59:16.640]  但是你有沒有看過打籃球的那些人
[00:59:16.640 --> 00:59:18.120]  他到處亂動的
[00:59:18.120 --> 00:59:21.160]  到處亂動 前面亂動 後面亂動
[00:59:21.160 --> 00:59:22.760]  不讓你拿他的球
[00:59:22.760 --> 00:59:25.640]  然後他找到空位就走
[00:59:25.640 --> 00:59:27.280]  找到空位就射
[00:59:27.280 --> 00:59:33.920]  他動來動去是否犯規 是否犯規
[00:59:33.920 --> 00:59:37.200]  這個就是懂得打籃球了
[00:59:37.200 --> 00:59:40.000]  因為他有一隻腳不動 你明白嗎
[00:59:40.000 --> 00:59:42.040]  那隻腳就是重心腳
[00:59:42.040 --> 00:59:43.360]  重心腳不動
[00:59:43.360 --> 00:59:45.520]  其他那些 整個身體
[00:59:45.520 --> 00:59:48.520]  只要你碰著一隻腳趾都可以
[00:59:48.520 --> 00:59:51.800]  全身任何身體都可以動
[00:59:51.800 --> 00:59:58.320]  但是重心腳就是要在神裡面不動
[00:59:58.320 --> 01:00:05.600]  那你就可以用信心來為神 去嘗試
[01:00:05.600 --> 01:00:09.320]  禱告 盡力
[01:00:09.320 --> 01:00:11.120]  信心不代表坐在那裡
[01:00:11.120 --> 01:00:14.600]  信心是代表你在神裡面有個堅定
[01:00:14.600 --> 01:00:16.720]  但是你一動那隻腳就怎樣
[01:00:16.720 --> 01:00:18.800]  一動那隻腳就犯規
[01:00:18.800 --> 01:00:21.920]  就沒有分 就停了
[01:00:21.920 --> 01:00:24.280]  這個真的有很多意思
[01:00:24.280 --> 01:00:28.600]  信心就是讓我們建基
[01:00:28.600 --> 01:00:32.440]  那個扎根在上帝的同在和志義
[01:00:32.440 --> 01:00:35.600]  愛心 信心的基礎上面
[01:00:35.600 --> 01:00:38.720]  然後我們用信心就做出行動
[01:00:38.720 --> 01:00:41.000]  信心就產生行動
[01:00:41.000 --> 01:00:44.240]  然後我們就可以堅定不移
[01:00:44.240 --> 01:00:49.240]  繼續在神裡面把握著一切
[01:00:49.240 --> 01:00:51.240]  我想到一節經文
[01:00:51.240 --> 01:00:55.280]  作為最後一結束
[01:00:55.280 --> 01:00:58.520]  這個不是我 對不起
[01:00:58.520 --> 01:01:01.760]  也不是華賀倫穆斯
[01:01:01.760 --> 01:01:04.920]  這個是講到信心的歷程
[01:01:04.920 --> 01:01:06.360]  希伯牢書十一章
[01:01:06.360 --> 01:01:07.720]  我們一起讀這節經文好不好
[01:01:07.720 --> 01:01:08.360]  請讀
[01:01:08.360 --> 01:01:12.160]  人非有信 就不能得上帝的起源
[01:01:12.160 --> 01:01:14.960]  因為到上帝面前來的人
[01:01:14.960 --> 01:01:17.400]  必須信有上帝
[01:01:17.400 --> 01:01:23.280]  且信他想自那尋求他的人
[01:01:23.280 --> 01:01:25.200]  神喜歡我們有信
[01:01:25.200 --> 01:01:28.320]  不只是信有上帝
[01:01:28.320 --> 01:01:31.280]  祂是信我們去想自那些
[01:01:31.280 --> 01:01:35.080]  用信心尋求祂的人
[01:01:35.080 --> 01:01:39.480]  頂節目 今天有什麼在你人生當中需要信心
[01:01:39.480 --> 01:01:42.480]  叫我們再一次不要怕
[01:01:42.480 --> 01:01:45.000]  只要信
[01:01:45.000 --> 01:01:47.840]  用信心繼續行前面的道路
[01:01:47.840 --> 01:01:52.480]  因為神喜歡我們
[01:01:52.480 --> 01:01:55.840]  凡用信心尋求祂的人
[01:01:55.840 --> 01:01:58.880]  祂必上帝
[01:01:58.880 --> 01:02:00.440]  Thomas Aquilus
[01:02:00.440 --> 01:02:02.800]  這位神學家說了一句話 真好
[01:02:02.800 --> 01:02:05.800]  他說To one who has faith
[01:02:05.800 --> 01:02:08.760]  no explanation is necessary
[01:02:08.760 --> 01:02:11.240]  To one without faith
[01:02:11.240 --> 01:02:14.480]  no explanation is possible
[01:02:14.480 --> 01:02:16.280]  對於有信心的人
[01:02:16.280 --> 01:02:19.000]  有些事情解釋都解釋不了
[01:02:19.000 --> 01:02:20.880]  這個就是奇妙的信心
[01:02:20.880 --> 01:02:22.160]  對神的信心
[01:02:22.160 --> 01:02:24.800]  對於那些沒有信心的人
[01:02:24.800 --> 01:02:28.440]  你跟他怎樣解釋都沒有用
[01:02:28.440 --> 01:02:30.120]  真是說得好
[01:02:30.120 --> 01:02:31.240]  求主幫助我們
[01:02:31.240 --> 01:02:34.320]  讓我們能夠好像耶穌一樣
[01:02:34.320 --> 01:02:37.440]  有時候未必受眾人的認可
[01:02:37.440 --> 01:02:39.600]  不過那些正確的
[01:02:39.600 --> 01:02:42.880]  那些用信心在神的旨意裡面
[01:02:42.880 --> 01:02:45.400]  我們不怕人的藐視
[01:02:45.400 --> 01:02:47.520]  繼續堅定
[01:02:47.520 --> 01:02:49.800]  如果耶穌有聖靈
[01:02:49.800 --> 01:02:51.320]  我們都有
[01:02:51.320 --> 01:02:54.040]  讓我們都能夠用聖靈的幫助
[01:02:54.040 --> 01:02:59.240]  大膽 用信心來侍奉著
[01:02:59.240 --> 01:03:00.680]  主的能力偉大
[01:03:00.680 --> 01:03:02.240]  主的慈愛深厚
[01:03:02.240 --> 01:03:04.480]  主的話語何其寶貴
[01:03:04.480 --> 01:03:08.040]  信靠耶穌 珍視甜味下
[01:03:08.040 --> 01:03:09.520]  讓我們再一次體會到
[01:03:09.520 --> 01:03:13.080]  人生常有不同的難處
[01:03:13.080 --> 01:03:16.960]  誠心來投靠主最重要
[01:03:16.960 --> 01:03:20.760]  主對我們的愛最寶貴
[01:03:20.760 --> 01:03:24.960]  信心是得幫助的關鍵
[01:03:24.960 --> 01:03:26.800]  主的能力豪大
[01:03:26.800 --> 01:03:29.120]  即是可見
[01:03:29.120 --> 01:03:31.640]  非人也有信
[01:03:31.640 --> 01:03:33.120]  但在乎你
[01:03:33.120 --> 01:03:40.320]  我們低頭祈禱
[01:03:40.320 --> 01:03:44.000]  你願意來投靠這位愛我們的大能者嗎
[01:03:44.000 --> 01:03:45.880]  哈利路亞
[01:03:45.880 --> 01:03:47.920]  再一次敬拜
[01:03:47.920 --> 01:03:50.880]  撫服我們的上帝
[01:03:50.880 --> 01:03:58.480]  用信心支取你在我們人生當中的應許
[01:03:58.480 --> 01:04:00.080]  更加感受到 經歷到
[01:04:00.080 --> 01:04:04.720]  你在我們每一個親愛你的兒女當中
[01:04:04.720 --> 01:04:08.960]  所獻的大愛
[01:04:08.960 --> 01:04:13.840]  讓我們誠心信靠你
[01:04:13.840 --> 01:04:16.080]  信靠耶穌
[01:04:16.080 --> 01:04:17.720]  實在是最甜蜜
[01:04:17.720 --> 01:04:20.040]  奉主耶穌基督的名
