
[00:00:00.000 --> 00:00:04.620]  因為早幾天除了是新年期間
[00:47:41.900 --> 00:47:43.900]  繼續和他們一起
[00:47:43.900 --> 00:47:45.900]  過夜一樣
[00:47:45.900 --> 00:47:47.900]  如果今天主感動你
[00:47:47.900 --> 00:47:49.900]  如果今天主跟你同行
[00:47:49.900 --> 00:47:51.900]  向你發出祂的信息
[00:47:51.900 --> 00:47:53.900]  你不要輕忽這些信息
[00:47:53.900 --> 00:47:55.900]  你要用力捉實神
[00:47:55.900 --> 00:47:57.900]  你要用盡你一切的方法
[00:47:57.900 --> 00:47:59.900]  去捉實活著的神在你生命里
[00:47:59.900 --> 00:48:01.900]  捉實神是要用力的
[00:48:01.900 --> 00:48:03.900]  是要花時間的
[00:48:03.900 --> 00:48:05.900]  是要投入的
[00:48:05.900 --> 00:48:09.900]  否則我們就會
[00:48:09.900 --> 00:48:11.900]  放過了這些機會
[00:48:11.900 --> 00:48:13.900]  放過了
[00:48:13.900 --> 00:48:15.900]  放過了之後
[00:48:15.900 --> 00:48:17.900]  你漸漸
[00:48:17.900 --> 00:48:19.900]  你的信心
[00:48:19.900 --> 00:48:21.900]  又會回到那個遲鈍的狀況里
[00:48:21.900 --> 00:48:25.900]  所以
[00:48:25.900 --> 00:48:27.900]  弟兄姊妹
[00:48:27.900 --> 00:48:29.900]  我很想告訴你
[00:48:29.900 --> 00:48:31.900]  我很想告訴你
[00:48:31.900 --> 00:48:33.900]  神對持光這個群體
[00:48:33.900 --> 00:48:35.900]  其實是有極美好的心意
[00:48:35.900 --> 00:48:39.900]  我們發展到這個階段
[00:48:39.900 --> 00:48:41.900]  其實都不是一件容易的事
[00:48:41.900 --> 00:48:43.900]  我們過往經歷了很多事
[00:48:43.900 --> 00:48:45.900]  不過主每年
[00:48:45.900 --> 00:48:47.900]  跟我們講的說話
[00:48:47.900 --> 00:48:49.900]  每一次我們聚集神
[00:48:49.900 --> 00:48:51.900]  跟我們講的信息
[00:48:51.900 --> 00:48:53.900]  我覺得都是很寶貴
[00:48:53.900 --> 00:48:55.900]  我們要用力去捉實
[00:48:55.900 --> 00:48:57.900]  我們要認真地去回應
[00:48:57.900 --> 00:48:59.900]  以致到我們這個群體
[00:48:59.900 --> 00:49:01.900]  在這裡聚集
[00:49:01.900 --> 00:49:03.900]  在這個世上
[00:49:03.900 --> 00:49:05.900]  不是真的單純聚集
[00:49:05.900 --> 00:49:07.900]  而是真真正正走在一起
[00:49:07.900 --> 00:49:09.900]  是彼此的分享
[00:49:09.900 --> 00:49:11.900]  主在我們整個群體裡面
[00:49:11.900 --> 00:49:13.900]  所作成的功是怎樣
[00:49:13.900 --> 00:49:15.900]  所以你的小組
[00:49:15.900 --> 00:49:17.900]  每一次聚集的時候
[00:49:17.900 --> 00:49:19.900]  是應該怎樣
[00:49:19.900 --> 00:49:21.900]  是可以不是單純那四個W
[00:49:21.900 --> 00:49:23.900]  是我們可以帶著
[00:49:23.900 --> 00:49:25.900]  很多每一個弟兄姊妹
[00:49:25.900 --> 00:49:27.900]  在主裡面所經歷的事
[00:49:27.900 --> 00:49:29.900]  來分享來感恩來贊美我們的神
[00:49:29.900 --> 00:49:35.900]  如果我們的信仰
[00:49:35.900 --> 00:49:37.900]  只是倒退到一個地步
[00:49:37.900 --> 00:49:39.900]  是我每個星期回來這裡
[00:49:41.900 --> 00:49:43.900]  這樣就夠了
[00:49:43.900 --> 00:49:45.900]  我就告訴大家
[00:49:45.900 --> 00:49:47.900]  其實這樣是不夠
[00:49:47.900 --> 00:49:49.900]  這樣是不足夠
[00:49:49.900 --> 00:49:51.900]  你的生命
[00:49:51.900 --> 00:49:53.900]  不盡就會提
[00:49:53.900 --> 00:49:55.900]  如果我們今天
[00:49:55.900 --> 00:49:57.900]  活在這個世上
[00:49:57.900 --> 00:49:59.900]  我們仍然為這個世界
[00:49:59.900 --> 00:50:01.900]  很多的事籌算
[00:50:01.900 --> 00:50:03.900]  但是我們從來沒有被
[00:50:03.900 --> 00:50:05.900]  這個復活的主去刺激我們的生命
[00:50:05.900 --> 00:50:07.900]  為主去籌算
[00:50:07.900 --> 00:50:09.900]  我告訴大家
[00:50:09.900 --> 00:50:11.900]  我們的生命
[00:50:11.900 --> 00:50:13.900]  沒有進入主為我們
[00:50:13.900 --> 00:50:15.900]  預備的那個封城裡面
[00:50:15.900 --> 00:50:17.900]  所以弟兄姊妹
[00:50:17.900 --> 00:50:19.900]  我很想在這裡邀請大家
[00:50:19.900 --> 00:50:21.900]  很想邀請大家
[00:50:21.900 --> 00:50:23.900]  在新的一年裡面
[00:50:23.900 --> 00:50:25.900]  我們做一個決定
[00:50:25.900 --> 00:50:27.900]  就是我們很切實地
[00:50:27.900 --> 00:50:29.900]  去每一天
[00:50:29.900 --> 00:50:31.900]  觸石
[00:50:31.900 --> 00:50:33.900]  這個極度願意
[00:50:33.900 --> 00:50:35.900]  與我們同行的
[00:50:35.900 --> 00:50:37.900]  永活真神
[00:50:37.900 --> 00:50:39.900]  每一次他和我們互動的機會
[00:50:39.900 --> 00:50:41.900]  我們就回應他
[00:50:41.900 --> 00:50:43.900]  我們就走上他的心意
[00:50:43.900 --> 00:50:45.900]  讓我們一起祈禱好嗎
