
[00:00:00.000 --> 00:00:05.480]  頂姐妹新年快樂,很開心能夠在一起有崇拜的時間
[00:43:11.520 --> 00:43:14.760]  我們與神的關係會更加密切
[00:43:14.760 --> 00:43:18.240]  現在內在信徒當中的第三個位格
[00:43:18.240 --> 00:43:19.920]  就是聖靈這個位格
[00:43:19.920 --> 00:43:21.440]  唯有聖靈內在你裏面
[00:43:21.440 --> 00:43:24.320]  你才會經歷到祂常與你同在
[00:43:24.320 --> 00:43:26.280]  祂在你裏面
[00:43:26.280 --> 00:43:27.600]  你又在祂的裏面
[00:43:27.600 --> 00:43:29.480]  這些所有的形容詞
[00:43:29.480 --> 00:43:31.640]  都是因為你經歷到聖靈的臨在
[00:43:31.640 --> 00:43:33.480]  你才會明白得到
[00:43:33.480 --> 00:43:34.360]  如果不是
[00:43:34.360 --> 00:43:37.200]  祂只是很虛無飄渺的字
[00:43:37.200 --> 00:43:39.640]  所以什麼叫靠聖靈得生
[00:43:39.640 --> 00:43:41.640]  我相信你和我都已經有了
[00:43:41.640 --> 00:43:43.640]  就是因為我們已經信了主
[00:43:43.640 --> 00:43:44.880]  已經靠著聖靈
[00:43:44.880 --> 00:43:46.920]  來得著這個永恆的生命
[00:43:46.920 --> 00:43:49.600]  但是我們要去第二個層次裏面努力
[00:43:49.600 --> 00:43:51.680]  就是我們要靠聖靈行事
[00:43:51.680 --> 00:43:55.960]  你才能夠脫離從信徒變成門徒
[00:43:55.960 --> 00:43:57.640]  這個階段
[00:43:57.640 --> 00:43:59.280]  事實上面對2019年
[00:43:59.280 --> 00:44:00.960]  有些組長都已經頭都歪了
[00:44:00.960 --> 00:44:01.840]  不知道怎麼辦
[00:44:01.840 --> 00:44:03.000]  好像有很多東西改變
[00:44:03.000 --> 00:44:04.200]  又好像有些東西不同了
[00:44:04.200 --> 00:44:05.640]  上的堂又不同了
[00:44:05.640 --> 00:44:06.520]  好像很吵架
[00:44:06.520 --> 00:44:08.400]  第一 你不用擔心的
[00:44:08.400 --> 00:44:10.680]  我們會把新的小冊子製作出來
[00:44:10.680 --> 00:44:13.160]  所以新朋友給自己看就可以了
[00:44:13.160 --> 00:44:14.760]  但是有一樣東西很肯定的
[00:44:14.760 --> 00:44:15.880]  跟隔壁那個說
[00:44:15.880 --> 00:44:17.280]  你會更容易受浸
[00:44:17.280 --> 00:44:21.920]  就更容易轉會的
[00:44:21.920 --> 00:44:24.440]  因為我們想你盡快成為信徒
[00:44:24.440 --> 00:44:26.640]  並且進入門徒的階段
[00:44:26.640 --> 00:44:28.320]  所以其他東西沒有改變的
[00:44:28.320 --> 00:44:30.920]  這些課程開開的 繼續開
[00:44:30.920 --> 00:44:32.920]  有的士工訓練 繼續訓練
[00:44:32.920 --> 00:44:34.760]  有什麼招募 繼續招募
[00:44:34.760 --> 00:44:37.040]  唯一一樣東西是有不同的
[00:44:37.040 --> 00:44:41.000]  我們要鼓勵大家進入門徒的訓練
[00:44:41.000 --> 00:44:43.760]  但是進入門徒訓練的先決條件
[00:44:43.760 --> 00:44:45.960]  就是要參加新的栽培班
[00:44:45.960 --> 00:44:46.760]  封城實名
[00:44:46.760 --> 00:44:49.800]  所以下半年才進來的那些就很好了
[00:44:49.800 --> 00:44:51.800]  但是你說我們大部分人都受了浸
[00:44:51.800 --> 00:44:53.280]  那怎麼辦呢
[00:44:53.280 --> 00:44:54.520]  我沒有時間了
[00:44:54.520 --> 00:44:56.320]  又上九次栽培班
[00:44:56.320 --> 00:44:57.400]  真的會死的
[00:44:57.400 --> 00:44:58.320]  組長說我很忙
[00:44:58.320 --> 00:44:59.040]  找不到第二天
[00:44:59.040 --> 00:45:00.040]  怎麼辦呢
[00:45:00.040 --> 00:45:00.800]  感謝主
[00:45:00.800 --> 00:45:03.080]  今天是一個好消息的日子
[00:45:03.080 --> 00:45:06.320]  我們請到李師母親自來
[00:45:06.320 --> 00:45:09.520]  用三天的時間跟我們開課
[00:45:09.520 --> 00:45:11.240]  你只需要選擇一天
[00:45:11.240 --> 00:45:12.880]  不用擔心
[00:45:12.880 --> 00:45:15.040]  我們有一個封城實名的一天旅行
[00:45:15.040 --> 00:45:17.160]  給所有已經受浸的會友
[00:45:17.160 --> 00:45:18.760]  你上了這個一天旅行
[00:45:18.760 --> 00:45:21.720]  你就可以直接進入門徒訓練系統
[00:45:21.720 --> 00:45:22.920]  為什麼要選擇三天呢
[00:45:22.920 --> 00:45:25.040]  第一 我就求師母幫幫我們
[00:45:25.040 --> 00:45:27.880]  為什麼 因為那個日子是壯正母親節
[00:45:27.880 --> 00:45:29.720]  我預了你有一個媽媽
[00:45:29.720 --> 00:45:31.280]  有一個奶奶
[00:45:31.280 --> 00:45:32.960]  應該就只有兩天
[00:45:32.960 --> 00:45:35.760]  所以你總有一天可以來上課的
[00:45:35.760 --> 00:45:37.560]  我希望你有什麼好的時間
[00:45:37.560 --> 00:45:39.240]  你都可以去預備自己
[00:45:39.240 --> 00:45:41.440]  去參加這個課程
[00:45:41.440 --> 00:45:44.800]  因為封城生命是我們重整
[00:45:44.800 --> 00:45:47.000]  整個信仰最基礎那一層
[00:45:47.000 --> 00:45:50.880]  然後我們就進入整個門訓系統裡面
[00:45:50.880 --> 00:45:52.120]  請姐妹
[00:45:52.120 --> 00:45:55.080]  我們要珍惜我們能夠有資料
[00:45:55.080 --> 00:45:56.320]  有好的書
[00:45:56.320 --> 00:45:58.640]  有好的導師幫我們的時間
[00:45:58.640 --> 00:46:00.160]  其實我覺得
[00:46:00.160 --> 00:46:04.320]  每一個人其實是可以猜出去的
[00:46:04.320 --> 00:46:06.800]  有一個Facebook說
[00:46:06.800 --> 00:46:10.400]  教會不應該擔心別人離開自己的教會
[00:46:10.400 --> 00:46:12.040]  他去別的教會
[00:46:12.040 --> 00:46:13.520]  我們都應該很開心的
[00:46:13.520 --> 00:46:15.080]  其實你問我是很開心的
[00:46:15.080 --> 00:46:16.240]  因為某程度來說
[00:46:16.240 --> 00:46:17.920]  我們現在真的很擠迫
[00:46:17.920 --> 00:46:19.320]  第二個問題就是說
[00:46:19.320 --> 00:46:21.920]  其實我覺得每一個人離開教會
[00:46:21.920 --> 00:46:23.080]  去別的教會
[00:46:23.080 --> 00:46:24.920]  他們反而會更加喜歡我們
[00:46:24.920 --> 00:46:27.640]  他們不枉曾經簽在這個木銀行打過
[00:46:27.640 --> 00:46:28.520]  你明白嗎
[00:46:28.520 --> 00:46:29.600]  所以請姐妹
[00:46:29.600 --> 00:46:31.400]  在這裡是木銀行
[00:46:31.400 --> 00:46:33.400]  我希望你們能夠打造健康
[00:46:33.400 --> 00:46:35.400]  然後你們可以被差派出去
[00:46:35.400 --> 00:46:37.520]  讓我們能夠成為更多人的祝福
[00:46:37.520 --> 00:46:41.800]  因為實在有太多人還是沒有認識耶穌的
[00:46:41.800 --> 00:46:44.400]  神需要呼召我們每一個人
[00:46:44.400 --> 00:46:45.640]  成為他的門徒
[00:46:45.640 --> 00:46:47.560]  讓我們學習怎樣高舉
[00:46:47.560 --> 00:46:49.000]  耶穌基督成為我們的王
[00:46:49.000 --> 00:46:50.320]  帶領我們向前走
[00:46:50.320 --> 00:46:52.320]  也立志讓我們的生命
[00:46:52.320 --> 00:46:53.720]  去見證上帝的愛
[00:46:53.720 --> 00:46:54.520]  Amen
