
[00:00:00.000 --> 00:00:04.840]  今早我們在復活節早晨的時候
[00:54:25.140 --> 00:54:29.540]  我們今天是得勝的
[00:54:29.540 --> 00:54:31.940]  靠著基督的特性
[00:54:31.940 --> 00:54:34.540]  賜給我們無比的勇氣
[00:54:34.540 --> 00:54:37.260]  盼望、力量
[00:54:37.260 --> 00:54:40.060]  和永生的鮑鴨
[00:54:40.060 --> 00:54:45.020]  主啊!世人何等需要祢
[00:54:45.020 --> 00:54:51.820]  今天我們每時刻都需要祢
[00:54:51.820 --> 00:54:56.660]  多謝祢,復活的主耶穌
[00:54:56.660 --> 00:54:59.340]  不單會在我們心中
[00:54:59.340 --> 00:55:01.460]  也與我們同行
[00:55:01.460 --> 00:55:03.620]  在我們生活當中
[00:55:03.620 --> 00:55:06.660]  我們願意與祢同行
[00:55:06.660 --> 00:55:08.700]  與祢共話
[00:55:08.700 --> 00:55:11.660]  與祢親近
[00:55:11.660 --> 00:55:13.300]  聽我們的基督
[00:55:13.300 --> 00:55:15.300]  讚美祢的聖名
[00:55:15.300 --> 00:55:17.420]  奉耶穌基督的名其感
[00:55:17.420 --> 00:55:19.420]  阿們
