
[00:00:00.000 --> 00:00:04.680]  各位節目早晨,今天是十月三十一日
[00:52:54.560 --> 00:52:57.560]  一輩子香港人
[00:52:57.560 --> 00:52:59.560]  即是香港人
[00:52:59.560 --> 00:53:02.560]  還要全世界排第一
[00:53:02.560 --> 00:53:04.560]  捱得這麼辛苦
[00:53:04.560 --> 00:53:06.560]  經常說很忙、很辛苦
[00:53:06.560 --> 00:53:08.560]  又知道痛就痛
[00:53:08.560 --> 00:53:09.560]  吃什麼健康產品
[00:53:09.560 --> 00:53:11.560]  但我們全世界
[00:53:11.560 --> 00:53:13.560]  壽命最長是八十五、六
[00:53:13.560 --> 00:53:15.560]  八十五乘三百六十五
[00:53:15.560 --> 00:53:17.560]  即是三萬一千多
[00:53:17.560 --> 00:53:18.560]  當三萬一
[00:53:18.560 --> 00:53:20.560]  你總有幾天生病
[00:53:20.560 --> 00:53:21.560]  我計算過
[00:53:21.560 --> 00:53:23.560]  如果你今年三十歲
[00:53:23.560 --> 00:53:25.560]  你還有五十五年
[00:53:25.560 --> 00:53:27.560]  乘三百六十五
[00:53:27.560 --> 00:53:28.560]  即是二零零六五
[00:53:28.560 --> 00:53:30.560]  即是兩萬
[00:53:30.560 --> 00:53:31.560]  至於你今年三十歲
[00:53:31.560 --> 00:53:33.560]  你到八十五歲死
[00:53:33.560 --> 00:53:35.560]  你都只有兩萬天
[00:53:35.560 --> 00:53:37.560]  二萬天
[00:53:37.560 --> 00:53:38.560]  你以為很久嗎
[00:53:38.560 --> 00:53:40.560]  坐牢就很久
[00:53:40.560 --> 00:53:42.560]  玩、打機就很快
[00:53:42.560 --> 00:53:44.560]  所以看你怎樣過
[00:53:44.560 --> 00:53:46.560]  如果你今年五十歲
[00:53:46.560 --> 00:53:50.560]  即是如果你沒了二十年
[00:53:50.560 --> 00:53:52.560]  五十五年沒了一半
[00:53:52.560 --> 00:53:55.560]  即是只剩一萬天
[00:53:55.560 --> 00:53:58.560]  我記得我結婚二十七年多
[00:53:58.560 --> 00:54:00.560]  我跟Y說
[00:54:00.560 --> 00:54:03.560]  去年的六月二十五日
[00:54:03.560 --> 00:54:05.560]  結婚一萬天
[00:54:05.560 --> 00:54:07.560]  他有Wilson曾生日
[00:54:07.560 --> 00:54:09.560]  我記得
[00:54:09.560 --> 00:54:10.560]  跟著我想
[00:54:10.560 --> 00:54:12.560]  我再過二十七年
[00:54:12.560 --> 00:54:14.560]  都是多一萬天
[00:54:14.560 --> 00:54:18.560]  五十五年都是兩萬零六十五日
[00:54:18.560 --> 00:54:21.560]  我們剩下多少時間
[00:54:21.560 --> 00:54:24.560]  我們要計算
[00:54:24.560 --> 00:54:26.560]  因為主要在來
[00:54:26.560 --> 00:54:28.560]  第一節聖經
[00:54:28.560 --> 00:54:31.560]  楊方十章十七節
[00:54:31.560 --> 00:54:34.560]  他說他的羊聽他的聲音
[00:54:34.560 --> 00:54:35.560]  也會跟從他
[00:54:35.560 --> 00:54:38.560]  我們如果賤民是主的羊
[00:54:38.560 --> 00:54:41.560]  我們要聽和跟從
[00:54:41.560 --> 00:54:42.560]  最後我們一起讀
[00:54:42.560 --> 00:54:44.560]  啟示六個三章
[00:54:44.560 --> 00:54:46.560]  二十
[00:54:46.560 --> 00:54:47.560]  十九和二十
[00:54:47.560 --> 00:54:48.560]  三章十九、二十
[00:54:48.560 --> 00:54:49.560]  預備起
[00:54:49.560 --> 00:54:51.560]  凡我所痛愛的
[00:54:51.560 --> 00:54:53.560]  我就管庇管教
[00:54:53.560 --> 00:54:55.560]  所以你要發熱心
[00:54:55.560 --> 00:54:57.560]  也要悔改
[00:54:57.560 --> 00:55:00.560]  看呀!我站在門外叩門
[00:55:00.560 --> 00:55:03.560]  有聽見我聲音而開門的
[00:55:03.560 --> 00:55:05.560]  我要進到他那裡去
[00:55:05.560 --> 00:55:06.560]  我與他
[00:55:06.560 --> 00:55:09.560]  他與我一起吃飯
[00:55:09.560 --> 00:55:11.560]  這裡說什麼?很有趣
[00:55:11.560 --> 00:55:14.560]  信了主的
[00:55:14.560 --> 00:55:16.560]  奴隸家教會
[00:55:16.560 --> 00:55:17.560]  稱為教會
[00:55:17.560 --> 00:55:19.560]  因為信了主
[00:55:19.560 --> 00:55:20.560]  耶穌說什麼?
[00:55:20.560 --> 00:55:24.560]  他所愛的都會管教
[00:55:24.560 --> 00:55:27.560]  他勸奴隸家的人迴轉
[00:55:27.560 --> 00:55:28.560]  因為什麼?
[00:55:28.560 --> 00:55:33.560]  因為他們沒有將心交給主
[00:55:33.560 --> 00:55:35.560]  沒有向神
[00:55:35.560 --> 00:55:37.560]  沒有向主
[00:55:37.560 --> 00:55:39.560]  交心出來
[00:55:39.560 --> 00:55:41.560]  等於如果你說
[00:55:41.560 --> 00:55:43.560]  你想成長做一個門徒
[00:55:43.560 --> 00:55:45.560]  你沒有向神
[00:55:45.560 --> 00:55:47.560]  或者向一些
[00:55:47.560 --> 00:55:48.560]  帶你成長
[00:55:48.560 --> 00:55:49.560]  或者幫助你成長
[00:55:49.560 --> 00:55:52.560]  或者與你一起成長的人
[00:55:52.560 --> 00:55:54.560]  去交心
[00:55:54.560 --> 00:55:57.560]  彼此有生命的透明度
[00:55:57.560 --> 00:55:59.560]  讓別人介入你的生命
[00:55:59.560 --> 00:56:02.560]  你只是我行我素
[00:56:02.560 --> 00:56:04.560]  這不是真正的門徒
[00:56:04.560 --> 00:56:06.560]  這裡的奴隸家教會
[00:56:06.560 --> 00:56:08.560]  耶穌說
[00:56:08.560 --> 00:56:10.560]  如果你肯打開門
[00:56:10.560 --> 00:56:11.560]  你有沒有聽過
[00:56:11.560 --> 00:56:13.560]  耶穌說很多信徒
[00:56:13.560 --> 00:56:15.560]  不肯打開心門給他
[00:56:15.560 --> 00:56:16.560]  如果你肯打開
[00:56:16.560 --> 00:56:18.560]  耶穌會進來請你吃飯
[00:56:18.560 --> 00:56:21.560]  跟你有心交
[00:56:21.560 --> 00:56:24.560]  有內心的交流
[00:56:24.560 --> 00:56:26.560]  無論在倭福堂
[00:56:26.560 --> 00:56:27.560]  在啟福堂
[00:56:27.560 --> 00:56:29.560]  在哪裡都好
[00:56:29.560 --> 00:56:31.560]  很多門徒訓練的
[00:56:31.560 --> 00:56:32.560]  單對單也好
[00:56:32.560 --> 00:56:33.560]  小組也好
[00:56:33.560 --> 00:56:35.560]  為什麼不成功?
[00:56:35.560 --> 00:56:37.560]  為什麼沒有結果?
[00:56:37.560 --> 00:56:41.560]  因為走資人拍拖
[00:56:41.560 --> 00:56:44.560]  從來都沒有坦白過
[00:56:44.560 --> 00:56:46.560]  就算結了婚
[00:56:46.560 --> 00:56:49.560]  都是各有各
[00:56:49.560 --> 00:56:52.560]  內心沒有真正的交流
[00:56:52.560 --> 00:56:53.560]  至少
[00:56:53.560 --> 00:56:55.560]  我猜你頂姐妹
[00:56:55.560 --> 00:56:58.560]  你要向主打開你的心門
[00:56:58.560 --> 00:56:59.560]  耶穌說
[00:56:59.560 --> 00:57:01.560]  祂在門外叩門
[00:57:01.560 --> 00:57:02.560]  有聽到的
[00:57:02.560 --> 00:57:04.560]  打開心門
[00:57:04.560 --> 00:57:06.560]  讓主進去
[00:57:06.560 --> 00:57:08.560]  當主進入你的心
[00:57:08.560 --> 00:57:10.560]  你更加容易
[00:57:10.560 --> 00:57:12.560]  向身邊愛你的人
[00:57:12.560 --> 00:57:14.560]  打開你的心
[00:57:14.560 --> 00:57:16.560]  我們一起禱告
[00:57:16.560 --> 00:57:18.560]  天主求你幫助我們
[00:57:18.560 --> 00:57:21.560]  不要像老弟家教會一樣
[00:57:21.560 --> 00:57:24.560]  拒你於門外
[00:57:24.560 --> 00:57:27.560]  不肯和你傾心事
[00:57:27.560 --> 00:57:31.560]  以致我們都不願意和別人交心
[00:57:31.560 --> 00:57:34.560]  以致沒有人影響我們
[00:57:34.560 --> 00:57:35.560]  求你幫助我們
[00:57:35.560 --> 00:57:38.560]  我們知道做門徒不是什麼
[00:57:38.560 --> 00:57:40.560]  特別威風的事
[00:57:40.560 --> 00:57:42.560]  但做門徒
[00:57:42.560 --> 00:57:45.560]  是神祢想我們做
[00:57:45.560 --> 00:57:46.560]  不是為了我們威水
[00:57:46.560 --> 00:57:49.560]  是為了我們生命的好處
[00:57:49.560 --> 00:57:51.560]  求祢指教我們
[00:57:51.560 --> 00:57:52.560]  懂得謙卑
[00:57:52.560 --> 00:57:56.560]  知道自己只是忘恩的罪人
[00:57:56.560 --> 00:57:58.560]  但神祢願意呼召我們
[00:57:58.560 --> 00:58:01.560]  做得人的漁夫
[00:58:01.560 --> 00:58:03.560]  我們很感激祢
[00:58:03.560 --> 00:58:05.560]  祢竟然肯使用我們
[00:58:05.560 --> 00:58:06.560]  願祢得榮耀
[00:58:06.560 --> 00:58:07.560]  聽我們同心的祈禱
[00:58:07.560 --> 00:58:09.560]  奉耶穌基督的聖名
[00:58:09.560 --> 00:58:10.560]  阿們
