
[00:00:00.000 --> 00:00:05.000]  今天我們2018年第一個逐日的聚會
[00:55:00.000 --> 00:55:02.000]  我以前剛出來的時候我覺得
[00:55:02.000 --> 00:55:05.000]  我吃掉好多好虧啊
[00:55:05.000 --> 00:55:09.000]  神祢都沒有大大賜福給我
[00:55:09.000 --> 00:55:13.000]  弟兄姐妹也沒給我幾個
[00:55:13.000 --> 00:55:16.000]  就好像摩西你知道嗎
[00:55:16.000 --> 00:55:18.000]  摩西以前是一個放羊人
[00:55:18.000 --> 00:55:22.000]  當神來找摩西的時候跟他說
[00:55:22.000 --> 00:55:26.000]  我要你去找法老王
[00:55:26.000 --> 00:55:29.000]  說讓我的百姓去
[00:55:29.000 --> 00:55:32.000]  我要帶他們離開埃及
[00:55:32.000 --> 00:55:38.000]  摩西說我什麼都沒有啊
[00:55:38.000 --> 00:55:41.000]  神說你手上拿的是什麼
[00:55:41.000 --> 00:55:46.000]  哦 這只是一個放羊的杖
[00:55:46.000 --> 00:55:49.000]  所以你們以為你什麼都沒有
[00:55:49.000 --> 00:55:50.000]  對不對
[00:55:50.000 --> 00:55:54.000]  其實神給你的放羊的杖
[00:55:54.000 --> 00:55:57.000]  就好像祂給摩西一樣
[00:55:57.000 --> 00:55:59.000]  神祢什麼都沒有
[00:55:59.000 --> 00:56:01.000]  神給了你一個
[00:56:01.000 --> 00:56:05.000]  你能夠稱祂做家的一個教會
[00:56:05.000 --> 00:56:06.000]  神給了你一個
[00:56:06.000 --> 00:56:08.000]  你的配偶你的子女
[00:56:08.000 --> 00:56:09.000]  神給了你一個工作
[00:56:09.000 --> 00:56:11.000]  其實你現在工作也不理想
[00:56:11.000 --> 00:56:14.000]  甚至你的配偶也好像沒什麼
[00:56:14.000 --> 00:56:16.000]  神給了你
[00:56:16.000 --> 00:56:19.000]  常常跟你拌嘴的孩子
[00:56:19.000 --> 00:56:22.000]  神給了你沒有多少錢
[00:56:22.000 --> 00:56:26.000]  但是不要忘記了
[00:56:26.000 --> 00:56:30.000]  摩西祂說我只有一個杖子
[00:56:30.000 --> 00:56:34.000]  神只要用你那一點點
[00:56:34.000 --> 00:56:35.000]  神跟摩西說
[00:56:35.000 --> 00:56:36.000]  你把這個杖子丟到地上
[00:56:36.000 --> 00:56:39.000]  摩西一丟就變成什麼
[00:56:39.000 --> 00:56:42.000]  變成蛇了
[00:56:42.000 --> 00:56:45.000]  神說你不要用手去抓這個蛇
[00:56:45.000 --> 00:56:47.000]  他一去抓他尾巴
[00:56:47.000 --> 00:56:49.000]  又變回到杖子了
[00:56:49.000 --> 00:56:51.000]  是不是
[00:56:51.000 --> 00:56:52.000]  所以我們不要小看
[00:56:52.000 --> 00:56:56.000]  我們只有那麼一點點
[00:56:56.000 --> 00:56:59.000]  不要小看你自己
[00:56:59.000 --> 00:57:01.000]  但是你要耐心等候
[00:57:01.000 --> 00:57:04.000]  你要全人來配合他
[00:57:04.000 --> 00:57:07.000]  詩篇說等候耶和華
[00:57:07.000 --> 00:57:12.000]  等候當壯膽兼顧你們的心
[00:57:12.000 --> 00:57:14.000]  不是說叫你啥事不幹
[00:57:14.000 --> 00:57:19.000]  我們要學習聽懂上帝的心跳
[00:57:19.000 --> 00:57:21.000]  在我們今的今的節
[00:57:21.000 --> 00:57:25.000]  跟舊的季節交接之處
[00:57:25.000 --> 00:57:27.000]  即使是沒有恩賜像我的一樣
[00:57:27.000 --> 00:57:28.000]  我們也無所謂
[00:57:28.000 --> 00:57:30.000]  即使是我們身體
[00:57:30.000 --> 00:57:32.000]  或者會有交接的時候
[00:57:32.000 --> 00:57:33.000]  會有失掉樂趣
[00:57:33.000 --> 00:57:34.000]  失掉工作
[00:57:34.000 --> 00:57:36.000]  會有身體有病痛等等
[00:57:36.000 --> 00:57:41.000]  但是神要提醒我們
[00:57:41.000 --> 00:57:44.000]  要讓我們能夠適應跟調解
[00:57:44.000 --> 00:57:48.000]  我們要進入這一個新的季節
[00:57:48.000 --> 00:57:51.000]  聖經上面說以撒加之派
[00:57:51.000 --> 00:57:56.000]  有兩百個族長都通達實務
[00:57:56.000 --> 00:57:59.000]  知道以色列人所當行的
[00:57:59.000 --> 00:58:03.000]  他們族的弟兄都聽從他們的命令
[00:58:03.000 --> 00:58:05.000]  所以我們要真的耐心等候
[00:58:05.000 --> 00:58:07.000]  要來配合他
[00:58:07.000 --> 00:58:12.000]  從屬靈的角度來講
[00:58:12.000 --> 00:58:15.000]  我們知足
[00:58:15.000 --> 00:58:17.000]  我們懂得他的心跳
[00:58:17.000 --> 00:58:18.000]  我們認識他
[00:58:18.000 --> 00:58:19.000]  哈雷路亞
[00:58:19.000 --> 00:58:22.000]  所以以撒加之派是唯一一個之派
[00:58:22.000 --> 00:58:24.000]  當掃羅做王的時候
[00:58:24.000 --> 00:58:29.000]  他已經看到神要離棄掃羅
[00:58:29.000 --> 00:58:32.000]  他已經看到神要立大衛為王
[00:58:32.000 --> 00:58:36.000]  所以他就已經開始做鋪陳的工作
[00:58:36.000 --> 00:58:37.000]  是的
[00:58:37.000 --> 00:58:38.000]  感謝神讚美神
[00:58:38.000 --> 00:58:43.000]  然後我們要跟隨上帝的帶領
[00:58:43.000 --> 00:58:49.000]  有一個非洲的宣教士Duncan博士
[00:58:49.000 --> 00:58:51.000]  他在非洲宣教了好多年
[00:58:51.000 --> 00:58:54.000]  他發現有一件很有意思的事情
[00:58:54.000 --> 00:58:59.000]  他說非洲他們有很多的商旅的駱駝隊
[00:58:59.000 --> 00:59:02.000]  駱駝有掛叮噹 鈴鐺
[00:59:02.000 --> 00:59:06.000]  所以走幾路來叮叮咚咚的
[00:59:06.000 --> 00:59:08.000]  晚上休息的時候
[00:59:08.000 --> 00:59:09.000]  在那邊營區裡面
[00:59:09.000 --> 00:59:11.000]  駱駝就綁起來
[00:59:11.000 --> 00:59:13.000]  然後就等著貨來
[00:59:13.000 --> 00:59:16.000]  或者等著工作來可以繼續
[00:59:16.000 --> 00:59:19.000]  他們發現一件很有意思的事情
[00:59:19.000 --> 00:59:21.000]  奇怪 晚上的時候
[00:59:21.000 --> 00:59:23.000]  忽然間就駱駝開始
[00:59:23.000 --> 00:59:25.000]  叮叮咚咚 叮叮咚咚
[00:59:25.000 --> 00:59:26.000]  全部駱駝都開始躁動
[00:59:26.000 --> 00:59:28.000]  都開始跳舞了
[00:59:28.000 --> 00:59:31.000]  他們發現第二天工作就來了
[00:59:31.000 --> 00:59:32.000]  貨就到了
[00:59:32.000 --> 00:59:34.000]  你知道嗎
[00:59:34.000 --> 00:59:37.000]  駱駝怎麼知道
[00:59:37.000 --> 00:59:40.000]  所以他們就找到一個竅門
[00:59:40.000 --> 00:59:44.000]  當他們看見駱駝跳舞的時候
[00:59:44.000 --> 00:59:46.000]  他們趕快起來
[00:59:46.000 --> 00:59:49.000]  他們也跟駱駝跳舞
[00:59:49.000 --> 00:59:51.000]  Hallelujah 讚美神
[00:59:51.000 --> 00:59:55.000]  我們的神是又真又活的神
[00:59:55.000 --> 00:59:57.000]  祂要帶我們進入一個新的季節
[00:59:57.000 --> 00:59:59.000]  新的風俗 新的水源 新的工作
[00:59:59.000 --> 01:00:02.000]  新的健康 新的身體
[01:00:02.000 --> 01:00:04.000]  Hallelujah 讚美神
[01:00:04.000 --> 01:00:08.000]  上帝要帶我們到一個新的季節去
[01:00:08.000 --> 01:00:10.000]  Hallelujah 讚美神
[01:00:10.000 --> 01:00:12.000]  讓我們低頭禱告
[01:00:12.000 --> 01:00:13.000]  阿爸父我們謝謝祢
[01:00:13.000 --> 01:00:15.000]  祢是又真又活的神
[01:00:15.000 --> 01:00:19.000]  給祢得到那應得 當得 佩得的榮耀
[01:00:19.000 --> 01:00:22.000]  給祢在我們中間掌權作王
[01:00:22.000 --> 01:00:23.000]  感謝祢
[01:00:23.000 --> 01:00:25.000]  禱告 讚美 奉主 耶穌基督的名
[01:00:25.000 --> 01:00:27.000]  Amen
