
[00:00:00.000 --> 00:00:01.640]  今天的題目叫做
[00:45:23.640 --> 00:45:26.540]  我很想體驗哭是怎樣
[00:45:26.540 --> 00:45:30.440]  然後他說我很想體驗有皺紋是怎樣
[00:45:30.440 --> 00:45:32.040]  AI是不會有皺紋的
[00:45:32.040 --> 00:45:34.140]  變老是怎樣
[00:45:34.140 --> 00:45:36.640]  頂姐妹這些就是作為人類
[00:45:36.640 --> 00:45:38.140]  我們會有的東西
[00:45:38.140 --> 00:45:40.840]  今天我們是一個很大的恐懼
[00:45:40.840 --> 00:45:42.540]  AI會取代人類的時候
[00:45:42.540 --> 00:45:44.940]  我們值得去想作為人
[00:45:44.940 --> 00:45:47.340]  其實我們要活出一個怎樣有溫度
[00:45:47.340 --> 00:45:49.240]  愛神愛人的生命
[00:45:49.240 --> 00:45:50.640]  董家驊牧師也是這樣說
[00:45:50.640 --> 00:45:51.940]  他說作為人
[00:45:51.940 --> 00:45:54.940]  我們要想想我們人的獨特性在哪裡
[00:45:54.940 --> 00:45:57.840]  我們又怎樣能夠活得像一個人
[00:45:57.840 --> 00:45:59.640]  我們要重新理解
[00:45:59.640 --> 00:46:02.240]  什麼叫做神的形象樣式
[00:46:02.240 --> 00:46:05.340]  我們是按神的形象樣式所做的人類
[00:46:05.340 --> 00:46:06.840]  我們是尊貴的
[00:46:06.840 --> 00:46:09.840]  有很多東西是AI不會取代得到的
[00:46:09.840 --> 00:46:13.440]  唯有基督的福音能夠提供答案
[00:46:13.440 --> 00:46:15.440]  求您以真理愛引導
