
[00:00:00.000 --> 00:00:01.920]  看看這張powerpoint
[00:45:31.100 --> 00:45:32.860]  但是有一件事我沒有變
[00:45:32.860 --> 00:45:34.780]  我仍然是
[00:45:34.780 --> 00:45:37.580]  用我的生命去侍奉神
[00:45:37.580 --> 00:45:39.460]  有些人可能轉了職業
[00:45:39.460 --> 00:45:41.740]  轉了行甚至退休
[00:45:41.740 --> 00:45:43.620]  但是有一件事
[00:45:43.620 --> 00:45:46.620]  我到現在我仍然要去做
[00:45:46.620 --> 00:45:49.100]  甚至我退休我都要做
[00:45:49.100 --> 00:45:51.300]  我就要一生一世
[00:45:51.300 --> 00:45:54.140]  用我的生命來去服侍神
[00:45:54.140 --> 00:45:56.180]  你願意嗎
[00:45:56.180 --> 00:45:57.700]  如果願意的時候
[00:45:57.700 --> 00:46:00.700]  介紹三個人物給你聽
[00:46:00.700 --> 00:46:02.540]  你不做這三個人物的時候
[00:46:02.540 --> 00:46:04.500]  你這三樣東西比較難做
[00:46:04.500 --> 00:46:05.340]  不是不行
[00:46:05.340 --> 00:46:07.540]  神有恩典
[00:46:07.540 --> 00:46:09.740]  但是你學這三個人物
[00:46:09.740 --> 00:46:10.980]  就容易去做
[00:46:10.980 --> 00:46:13.620]  第一個就是保羅講他運動員
[00:46:13.620 --> 00:46:17.820]  運動員在他生命能夠拿獎賞他就要操練
[00:46:17.820 --> 00:46:19.460]  一個五十多歲的人
[00:46:19.460 --> 00:46:21.500]  在這兩年裏都跑馬拉松
[00:46:21.500 --> 00:46:23.420]  跑不是十公里那些
[00:46:23.420 --> 00:46:25.060]  是四十二公里
[00:46:25.060 --> 00:46:26.460]  你不要說什麼
[00:46:26.460 --> 00:46:29.220]  第一件事要操練
[00:46:29.220 --> 00:46:31.660]  那些人說牧師何苦這麼辛苦
[00:46:31.660 --> 00:46:32.980]  我說真的要操練
[00:46:32.980 --> 00:46:34.540]  有時我們講到
[00:46:34.540 --> 00:46:35.900]  連同回來祈禱
[00:46:35.900 --> 00:46:37.980]  八點鐘就好像Simon那樣
[00:46:37.980 --> 00:46:39.380]  站到十二點鐘
[00:46:39.380 --> 00:46:41.060]  足足四個多小時
[00:46:41.060 --> 00:46:42.180]  馬拉松就是這樣
[00:46:42.180 --> 00:46:43.500]  不站就走
[00:46:43.500 --> 00:46:45.380]  操練是我們需要
[00:46:45.380 --> 00:46:47.460]  操練什麼不是那些運動
[00:46:47.460 --> 00:46:50.140]  保羅說操練身體益處還少
[00:46:50.140 --> 00:46:51.620]  是要操練健健
[00:46:51.620 --> 00:46:52.860]  是神的懷疑
[00:46:52.860 --> 00:46:55.980]  當兵不將世務前身
[00:46:55.980 --> 00:46:58.300]  縱然你常常有WhatsApp
[00:46:58.300 --> 00:46:59.540]  但是你的WhatsApp裏面
[00:46:59.540 --> 00:47:02.900]  卻不是一些世務前你的身
[00:47:02.900 --> 00:47:06.540]  是神的心意在你裏面不斷轉動
[00:47:06.540 --> 00:47:10.100]  第三是農夫
[00:47:10.100 --> 00:47:11.780]  農夫一天就是這樣坐
[00:47:11.780 --> 00:47:15.020]  期望他的種子一天一天地長大
[00:47:15.020 --> 00:47:16.460]  我等待他收成
[00:47:16.460 --> 00:47:18.540]  兄弟姐妹們
[00:47:18.540 --> 00:47:22.460]  你是一個運動員
[00:47:22.460 --> 00:47:27.420]  是不是一個精銳的兵
[00:47:27.420 --> 00:47:30.540]  是不是一個農夫
[00:47:30.540 --> 00:47:33.420]  神期望我們三種都要做
[00:47:33.420 --> 00:47:35.380]  正如那天的訊息
[00:47:35.380 --> 00:47:36.980]  我們雖然有一件事
[00:47:36.980 --> 00:47:38.140]  但是神透過這件事
[00:47:38.140 --> 00:47:41.540]  要我們渴慕與他同在
[00:47:41.540 --> 00:47:43.020]  吸收他的話
[00:47:43.020 --> 00:47:45.060]  專注他的話
[00:47:45.060 --> 00:47:46.860]  徵讀他的話
[00:47:46.860 --> 00:47:48.780]  和轉化我們的生命
[00:47:48.780 --> 00:47:50.140]  專注於上帝
[00:47:50.140 --> 00:47:52.860]  我們低頭我們祈禱
[00:47:52.860 --> 00:47:58.580]  天父求你幫助我們
[00:47:58.580 --> 00:48:04.060]  生命要有運動員的操練
[00:48:04.060 --> 00:48:06.540]  每一天都操練與你同在
[00:48:06.540 --> 00:48:08.140]  藉著你的話
[00:48:08.140 --> 00:48:13.100]  我們有不將世務前身好似兵一樣
[00:48:13.100 --> 00:48:15.180]  我們貫注是專注於你
[00:48:15.180 --> 00:48:17.380]  沒有其他
[00:48:17.380 --> 00:48:18.700]  我們好似農夫一樣
[00:48:18.700 --> 00:48:23.300]  要忍耐專注於上帝
[00:48:23.300 --> 00:48:25.940]  求你幫助我們
[00:48:25.940 --> 00:48:27.420]  正如詩人說
[00:48:27.420 --> 00:48:29.940]  我生命有一件事
[00:48:29.940 --> 00:48:32.260]  就是一生一世
[00:48:32.260 --> 00:48:34.620]  住在耶華的殿中
[00:48:34.620 --> 00:48:37.380]  瞻仰你的榮耀
[00:48:37.380 --> 00:48:39.620]  這是我的祈禱
[00:48:39.620 --> 00:48:42.900]  奉耶穌得勝的名字祈求
[00:48:42.900 --> 00:48:44.900]  阿門
