
[00:00:00.000 --> 00:00:01.800]  教會今年和明年的主題是
[00:43:21.500 --> 00:43:23.800]  每個禮拜私火的
[00:43:23.800 --> 00:43:25.500]  他用他的車 他開車的
[00:43:25.500 --> 00:43:27.300]  有錢我們教會沒有給他
[00:43:27.300 --> 00:43:29.300]  壞車也不會幫他修
[00:43:29.300 --> 00:43:31.800]  是他開過來的
[00:43:31.800 --> 00:43:35.000]  他這種默默耕耘付出
[00:43:35.000 --> 00:43:37.100]  我們很欣賞的
[00:43:37.100 --> 00:43:39.500]  我們每個童宮都有我們的特質
[00:43:39.500 --> 00:43:41.700]  牧師有很明顯的
[00:43:41.700 --> 00:43:43.500]  我呢
[00:43:43.500 --> 00:43:44.700]  我有我的特質
[00:43:44.700 --> 00:43:46.400]  但當然也有我的限制
[00:43:46.400 --> 00:43:47.400]  我的特質就是
[00:43:47.400 --> 00:43:48.900]  其實我也很講理據
[00:43:48.900 --> 00:43:50.100]  但是我的感情也很豐富
[00:43:50.100 --> 00:43:51.400]  所以有時候我講到都會哭
[00:43:51.400 --> 00:43:53.700]  我祈禱都會哭
[00:43:53.700 --> 00:43:54.800]  我曾經講過
[00:43:54.800 --> 00:43:56.000]  有姊妹提醒我
[00:43:56.000 --> 00:43:57.200]  牧師你在講台的時候
[00:43:57.200 --> 00:44:01.300]  不要整天哭 這麼弱
[00:44:01.300 --> 00:44:02.700]  我只是學
[00:44:02.700 --> 00:44:04.300]  我哭的時候我講到話就可以了
[00:44:04.300 --> 00:44:07.200]  不用大家等
[00:44:07.200 --> 00:44:08.400]  但有些人也看不慣
[00:44:08.400 --> 00:44:11.300]  為什麼哭著說話
[00:44:11.300 --> 00:44:12.900]  但有些人哭著說不了話
[00:44:12.900 --> 00:44:14.600]  你等他五分鐘也不行
[00:44:14.600 --> 00:44:16.200]  那我就覺得也不是很
[00:44:16.200 --> 00:44:17.200]  如果我要講道理不行
[00:44:17.200 --> 00:44:20.500]  你不可以等我五分鐘
[00:44:20.500 --> 00:44:22.300]  你欣賞這個人
[00:44:22.300 --> 00:44:23.800]  上帝給他的
[00:44:23.800 --> 00:44:26.500]  聖靈給他的這種是禮物
[00:44:26.500 --> 00:44:28.800]  那你就會能夠彼此配搭
[00:44:28.800 --> 00:44:29.700]  跟你不同
[00:44:29.700 --> 00:44:30.800]  做事的速度不同
[00:44:30.800 --> 00:44:32.700]  跟你做事的方法不同
[00:44:32.700 --> 00:44:34.100]  他想事情的方式不同
[00:44:34.100 --> 00:44:35.400]  你真的有時候很難想像
[00:44:35.400 --> 00:44:37.800]  為什麼會這樣
[00:44:37.800 --> 00:44:39.400]  既然是聖靈給他的
[00:44:39.400 --> 00:44:40.700]  你就嘗試
[00:44:40.700 --> 00:44:41.700]  要麼你往前走多一點
[00:44:41.700 --> 00:44:43.400]  要麼你退後多一點
[00:44:43.400 --> 00:44:44.600]  彼此謙和
[00:44:44.600 --> 00:44:46.300]  你都要配搭
[00:44:46.300 --> 00:44:50.500]  求主幫助我們
[00:44:50.500 --> 00:44:53.400]  總結
[00:44:53.400 --> 00:44:55.000]  願我們透過這段經文
[00:44:55.000 --> 00:44:56.300]  一起學習
[00:44:56.300 --> 00:44:57.600]  我們全警醒的心
[00:44:57.600 --> 00:44:59.300]  去察驗聖靈的同在
[00:44:59.300 --> 00:45:01.900]  因為聖靈是一路引導我們
[00:45:01.900 --> 00:45:03.200]  歸向上帝
[00:45:03.200 --> 00:45:05.800]  而我們信仰的生命
[00:45:05.800 --> 00:45:07.900]  和我們的言行是要相稱
[00:45:07.900 --> 00:45:09.300]  當你發現聖靈同在的時候
[00:45:09.300 --> 00:45:11.900]  你就會做聖靈喜悅你做的事情
[00:45:11.900 --> 00:45:15.400]  這是一個很重要的記號
[00:45:15.400 --> 00:45:16.500]  第二
[00:45:16.500 --> 00:45:18.900]  讓我們都傳謙卑和樂意的心
[00:45:18.900 --> 00:45:22.800]  來領受聖靈給我們的恩賜
[00:45:22.800 --> 00:45:24.200]  因為聖靈真的很樂意
[00:45:24.200 --> 00:45:25.600]  將恩賜賜給我們
[00:45:25.600 --> 00:45:28.800]  祂不會吝嗇
[00:45:28.800 --> 00:45:32.200]  聖靈是信徒恩賜的源頭
[00:45:32.200 --> 00:45:35.500]  我們放心去領受
[00:45:35.500 --> 00:45:37.000]  甚至你祈求
[00:45:37.000 --> 00:45:37.800]  有尊重
[00:45:37.800 --> 00:45:40.000]  聖靈怎樣給我們有不同的恩賜
[00:45:40.000 --> 00:45:40.700]  最後
[00:45:40.700 --> 00:45:42.600]  讓我們都雀躍
[00:45:42.600 --> 00:45:45.300]  用全雀躍的心去欣賞聖靈的工作
[00:45:45.300 --> 00:45:48.400]  就是聖靈給人有不同的經驗
[00:45:48.400 --> 00:45:49.500]  有不同的個性
[00:45:49.500 --> 00:45:51.100]  有不同的能力
[00:45:51.100 --> 00:45:54.200]  有不同的心智
[00:45:54.200 --> 00:45:55.400]  有不同
[00:45:55.400 --> 00:46:00.300]  特別在聖經裡面說的那些異能
[00:46:00.300 --> 00:46:02.500]  求主幫助
[00:46:02.500 --> 00:46:05.200]  最後用彼得前書第四章七至十字
[00:46:05.200 --> 00:46:06.100]  一起勉勵
[00:46:06.100 --> 00:46:08.800]  讓我們都做神恩賜的好管家
[00:46:08.800 --> 00:46:09.600]  一起讀
[00:46:09.600 --> 00:46:11.100]  一二三
[00:46:11.100 --> 00:46:12.700]  萬物的結局近了
[00:46:12.700 --> 00:46:15.200]  所以你們要謹慎自守
[00:46:15.200 --> 00:46:16.700]  謹醒禱告
[00:46:16.700 --> 00:46:19.400]  最要緊的是彼此切實相愛
[00:46:19.400 --> 00:46:22.000]  因為愛能遮掩許多的罪
[00:46:22.000 --> 00:46:23.600]  你們要互相款待
[00:46:23.600 --> 00:46:25.000]  不發怨言
[00:46:25.000 --> 00:46:27.200]  各人要照所得的恩賜
[00:46:27.200 --> 00:46:28.700]  彼此服侍
[00:46:28.700 --> 00:46:31.620]  作臣百般恩賜的好管家
