
[00:00:00.000 --> 00:00:04.760]  今天說到的題目叫做「享安息的操練」
[00:52:27.960 --> 00:52:30.960]  進入六天勞碌工作
[00:52:30.960 --> 00:52:32.960]  所以我們那六天勞碌工作
[00:52:32.960 --> 00:52:35.960]  同樣都可以是為上帝而工作
[00:52:35.960 --> 00:52:38.960]  同樣可以在安息中工作
[00:52:38.960 --> 00:52:41.960]  今天在安息的操練
[00:52:41.960 --> 00:52:42.960]  是提醒我們
[00:52:42.960 --> 00:52:44.960]  我們要停止
[00:52:44.960 --> 00:52:45.960]  嘗試掌控
[00:52:45.960 --> 00:52:47.960]  讓神作神
[00:52:47.960 --> 00:52:48.960]  我們要休息
[00:52:48.960 --> 00:52:50.960]  我們要擁抱人的生命
[00:52:50.960 --> 00:52:53.960]  我們要享受神的同在
[00:52:53.960 --> 00:52:57.960]  如果我們安息日守得好
[00:52:57.960 --> 00:53:00.960]  能夠重設我們的優先次序
[00:53:00.960 --> 00:53:03.960]  重設讓上帝做回上帝
[00:53:03.960 --> 00:53:05.960]  讓上帝工作
[00:53:05.960 --> 00:53:08.960]  我們的人生是要為了施與分享
[00:53:08.960 --> 00:53:11.960]  我們要常常享受神的同在
[00:53:11.960 --> 00:53:14.960]  每逢安息日幫我們重設一次
[00:53:14.960 --> 00:53:17.960]  然後我們就帶著安息的心態
[00:53:17.960 --> 00:53:20.960]  進入那六天的工作
[00:53:20.960 --> 00:53:22.960]  用安息的心態去工作
[00:53:22.960 --> 00:53:24.960]  然後又期待有第七天
[00:53:24.960 --> 00:53:27.960]  我們又重新安息
[00:53:27.960 --> 00:53:31.960]  這個循環就是神給我們恩典的記號
[00:53:31.960 --> 00:53:36.960]  這個手勢是幫助大家容易記
[00:53:36.960 --> 00:53:39.960]  今天這四點的訊息
[00:53:39.960 --> 00:53:44.960]  安息日是代表停止放手
[00:53:44.960 --> 00:53:45.960]  就是手心向上
[00:53:45.960 --> 00:53:47.960]  我們停止放手
[00:53:47.960 --> 00:53:49.960]  亦都代表我們要休息
[00:53:49.960 --> 00:53:51.960]  安息日就是我們要敬拜神
[00:53:51.960 --> 00:53:53.960]  我們要禱告合埋雙手
[00:53:53.960 --> 00:53:55.960]  安息日亦都代表擁抱
[00:53:55.960 --> 00:53:59.960]  我們要牽著隔離的手去分享去分擔
[00:53:59.960 --> 00:54:02.960]  安息日亦都代表享受
[00:54:02.960 --> 00:54:04.960]  享受就是拍掌
[00:54:04.960 --> 00:54:07.960]  我們為了神的恩典來感恩來慶賀
