
[00:00:00.000 --> 00:00:06.180]  聖誕的故事就傳了千幾二千年
[00:56:13.640 --> 00:56:15.080]  說一句你從來沒有說過的話
[00:56:15.080 --> 00:56:16.720]  你說什麼
[00:56:16.720 --> 00:56:18.560]  我真的很愛你
[00:56:18.560 --> 00:56:20.800]  神更加愛你
[00:56:20.800 --> 00:56:23.280]  讓我們一起去接受神的愛
[00:56:23.280 --> 00:56:25.640]  你鼓勵他在這時候
[00:56:25.640 --> 00:56:28.480]  去做出一個很重要的決定
[00:56:28.480 --> 00:56:32.560]  一個改寫他人生未來故事的決定
[00:56:32.560 --> 00:56:35.800]  一個讓他踏上幸福人生路的決定
[00:56:35.800 --> 00:56:38.520]  決志信耶穌
[00:56:38.520 --> 00:56:42.520]  所以我求請你有帶你最愛的親朋來
[00:56:42.520 --> 00:56:43.680]  不過如果是你的朋友
[00:56:43.680 --> 00:56:47.640]  你不妨就可以跟他有些默契
[00:56:47.640 --> 00:56:49.680]  你搭着他的肩膀都可以
[00:56:49.680 --> 00:56:51.560]  你輕輕搭着他的手都可以
[00:56:51.560 --> 00:56:52.960]  爲他祈禱
[00:56:52.960 --> 00:56:54.760]  你爲他祈禱
[00:56:54.760 --> 00:56:56.360]  你求神幫助他
[00:56:56.360 --> 00:56:59.960]  有勇氣去做出這個決定
[00:56:59.960 --> 00:57:03.960]  所以無論你身邊有沒有最愛的人也好
[00:57:03.960 --> 00:57:06.400]  如果你以前從來
[00:57:06.400 --> 00:57:10.800]  未曾經敢於去承認、去信耶穌
[00:57:10.800 --> 00:57:13.520]  你可能聽過很多關於福音的故事
[00:57:13.520 --> 00:57:14.360]  總是差一點點
[00:57:14.360 --> 00:57:17.160]  你不是很明白、不是很清晰
[00:57:17.160 --> 00:57:21.760]  但今晚2015年12月24日
[00:57:21.760 --> 00:57:23.520]  你今天晚上
[00:57:23.520 --> 00:57:25.920]  上帝扣開了你的大門
[00:57:25.920 --> 00:57:30.280]  你同樣是扣開了幸福人生信仰的大門
[00:57:30.280 --> 00:57:32.880]  此刻你願意信耶穌
[00:57:32.880 --> 00:57:33.800]  很簡單
[00:57:33.800 --> 00:57:34.880]  你輕輕舉起你的手
[00:57:34.880 --> 00:57:36.400]  我只是想爲你祈禱
[00:57:36.400 --> 00:57:37.600]  有沒有朋友呢
[00:57:37.600 --> 00:57:39.280]  你輕輕舉起你的手
[00:57:39.280 --> 00:57:40.720]  身邊有親朋戚友
[00:57:40.720 --> 00:57:41.520]  你可以鼓勵他
[00:57:41.520 --> 00:57:42.680]  不過你不要逼他
[00:57:42.680 --> 00:57:44.320]  你不要強行幫他舉手
[00:57:44.320 --> 00:57:45.720]  你鼓勵他去爲他祈禱
[00:57:45.720 --> 00:57:48.200]  讓他舉手去決定這個決定
[00:57:48.200 --> 00:57:50.680]  有沒有朋友願意信耶穌的可以舉手
[00:57:50.680 --> 00:57:51.720]  你不要看着別人
[00:57:51.720 --> 00:57:52.720]  低下你的頭
[00:57:52.720 --> 00:57:53.640]  不要到處看
[00:57:53.640 --> 00:57:55.280]  不是去看show
[00:57:55.280 --> 00:57:56.480]  是面對你自己
[00:57:56.480 --> 00:57:57.960]  就算你是基督徒
[00:57:57.960 --> 00:57:59.360]  雖然耶穌很耐
[00:57:59.360 --> 00:58:01.360]  但你蒙查查了幾十年了
[00:58:01.360 --> 00:58:05.040]  但今晚我都讓意你自己在神面前有醒覺
[00:58:05.040 --> 00:58:07.560]  你要走上不一樣的路
[00:58:07.560 --> 00:58:08.960]  面對困難、危難
[00:58:08.960 --> 00:58:12.560]  任何事情沒有影響到你信仰那種精神
[00:58:12.560 --> 00:58:14.000]  那種信求
[00:58:14.000 --> 00:58:15.000]  在神面前祈禱
[00:58:15.000 --> 00:58:17.040]  還有你今晚沒有帶來的
[00:58:17.040 --> 00:58:18.560]  你回去懺悔
[00:58:18.560 --> 00:58:21.200]  你喪失了機會將你最愛的人
[00:58:21.200 --> 00:58:23.000]  去帶他信耶穌
[00:58:23.000 --> 00:58:24.120]  再次發聲邀請
[00:58:24.120 --> 00:58:25.920]  有沒有人願意今晚信耶穌的
[00:58:25.920 --> 00:58:27.000]  請你舉手
[00:58:27.000 --> 00:58:28.840]  我只是想爲你祈禱而已
[00:58:28.840 --> 00:58:30.280]  身邊的親友
[00:58:30.280 --> 00:58:31.760]  前面有個太太
[00:58:31.760 --> 00:58:33.160]  身邊的親友可以鼓勵他
[00:58:33.160 --> 00:58:34.200]  不要逼他
[00:58:34.200 --> 00:58:36.480]  信耶穌是很自然
[00:58:36.480 --> 00:58:37.280]  很自由的事
[00:58:37.280 --> 00:58:39.880]  有的可以請你舉手
[00:58:39.880 --> 00:58:46.440]  無需爲別人而做一件事
[00:58:46.440 --> 00:58:47.560]  是很自然的
[00:58:47.560 --> 00:58:48.920]  如果能夠的話
[00:58:48.920 --> 00:58:51.040]  你的子女、你的配偶
[00:58:51.040 --> 00:58:51.800]  幫你一起舉手
[00:58:51.800 --> 00:58:53.440]  更加開心的事
[00:58:53.440 --> 00:58:55.280]  好 還有沒有呢?
[00:58:55.280 --> 00:58:57.160]  其他人繼續去祈禱
[00:58:57.160 --> 00:58:59.440]  繼續爲自己今晚沒有帶來的
[00:58:59.440 --> 00:59:01.080]  你在神面前認罪
[00:59:01.080 --> 00:59:02.920]  爲你周圍的未信主朋友
[00:59:02.920 --> 00:59:04.320]  你切切的代禱
[00:59:04.320 --> 00:59:05.200]  難得的晚上
[00:59:05.200 --> 00:59:06.920]  我們今晚在這裏
[00:59:06.920 --> 00:59:09.000]  我們開始不同的人生故事
[00:59:09.000 --> 00:59:09.960]  最後呼一聲
[00:59:09.960 --> 00:59:11.400]  有沒有人願意信耶穌
[00:59:11.400 --> 00:59:12.480]  此刻舉手
[00:59:12.480 --> 00:59:13.680]  好 又見到一位朋友
[00:59:13.680 --> 00:59:15.240]  好好好
[00:59:15.240 --> 00:59:23.280]  我想剛纔有舉手的朋友
[00:59:23.280 --> 00:59:25.000]  你自己勇敢走出來
[00:59:25.000 --> 00:59:26.120]  我只是和你握握手
[00:59:26.120 --> 00:59:27.720]  問你姓名而已
[00:59:27.720 --> 00:59:28.920]  如果有親友
[00:59:28.920 --> 00:59:29.480]  你和他一起來
[00:59:29.480 --> 00:59:31.160]  也可以和他一起出來
[00:59:31.160 --> 00:59:33.040]  前面一位太太
[00:59:33.040 --> 00:59:34.120]  你也舉手
[00:59:34.120 --> 00:59:35.600]  好 歡迎你
[00:59:35.600 --> 00:59:37.400]  我想說到我看着你
[00:59:37.400 --> 00:59:39.240]  我想你是會信耶穌的那個
[00:59:39.240 --> 00:59:42.080]  不知爲何有一種很特別的感覺
[00:59:42.080 --> 00:59:43.840]  這個家庭很特別
[00:59:43.840 --> 00:59:44.560]  歡迎你
[00:59:44.560 --> 00:59:46.120]  你貴姓名嗎?
[00:59:46.120 --> 00:59:48.920]  (貴姓名)
[00:59:48.920 --> 00:59:51.040]  好 再看看何時見面
[00:59:51.040 --> 00:59:52.760]  好 後面還有一位朋友
[00:59:52.760 --> 00:59:53.760]  婆婆是嗎?
[00:59:53.760 --> 00:59:56.120]  婆婆信耶穌好
[00:59:56.120 --> 00:59:57.840]  好 我們給點掌聲鼓勵婆婆
[00:59:57.840 --> 01:00:02.240]  (掌聲鼓勵)
[01:00:02.240 --> 01:00:03.320]  等多一會兒
[01:00:03.320 --> 01:00:05.640]  我們等婆婆出來
[01:00:05.640 --> 01:00:07.800]  我和你做個簡單的祈禱就可以了
[01:00:07.800 --> 01:00:09.480]  婆婆慢慢不用急
[01:00:09.480 --> 01:00:11.880]  一定等你
[01:00:11.880 --> 01:00:14.880]  (掌聲鼓勵)
[01:00:14.880 --> 01:00:15.560]  好 有沒有人
[01:00:15.560 --> 01:00:17.440]  首先你沒有舉手的
[01:00:17.440 --> 01:00:20.000]  你做了這麼開心的事
[01:00:20.000 --> 01:00:22.120]  我只是要求你出來和我握握手
[01:00:22.120 --> 01:00:24.400]  我爲你祈禱就可以了
[01:00:24.400 --> 01:00:25.760]  好 再問一次有沒有朋友
[01:00:25.760 --> 01:00:27.600]  你願意今晚
[01:00:27.600 --> 01:00:30.320]  你改寫你的生命故事
[01:00:30.320 --> 01:00:32.520]  你要敲響幸福的大門
[01:00:32.520 --> 01:00:34.000]  你要走上不一樣的人生
[01:00:34.000 --> 01:00:35.960]  走上一條信仰之路
[01:00:35.960 --> 01:00:37.680]  好 請你舉手走到前面
[01:00:37.680 --> 01:00:39.320]  我爲你祈禱好不好
[01:00:39.320 --> 01:00:40.400]  還有沒有
[01:00:40.400 --> 01:00:44.000]  後面還有沒有
[01:00:44.000 --> 01:00:46.720]  好 我們同心祈禱
[01:00:46.720 --> 01:00:47.760]  天上大感謝恩典
[01:00:47.760 --> 01:00:51.880]  今天能夠透過你們的深深感動的信息
[01:00:51.880 --> 01:00:53.040]  在過去半世紀以來
[01:00:53.040 --> 01:00:56.960]  你帶領我走在人生信仰道上
[01:00:56.960 --> 01:00:58.440]  儘管很多困阻
[01:00:58.440 --> 01:00:59.680]  儘管很多困難
[01:00:59.680 --> 01:01:04.360]  但我仍然在這裏能夠很平安很快樂
[01:01:04.360 --> 01:01:08.400]  讓這些信息都能夠傳遞給我的親愛的姐妹們
[01:01:08.400 --> 01:01:10.160]  多虧你今天有三位的朋友
[01:01:10.160 --> 01:01:13.080]  是今天來到決志信靠你
[01:01:13.080 --> 01:01:15.840]  你繼續帶領他們能夠在未來的當中
[01:01:15.840 --> 01:01:19.640]  繼續去追求 繼續去尋找
[01:01:19.640 --> 01:01:21.240]  更加能夠認識你
[01:01:21.240 --> 01:01:32.440]  更加能夠在當中紮實的紮根 並且真的開始他們不一樣的人生 主要是幫助他們 祝福他們的家庭 是同盟主恩的照顧
[01:01:32.440 --> 01:01:35.440]  同樣爲了今晚有些人心裏面有掙扎
[01:01:35.440 --> 01:01:39.160]  他只是一個初期的慕道者 未完全明白的
[01:01:39.160 --> 01:01:43.560]  都願意今晚能夠開啓他一個追求信仰的心靈
[01:01:43.560 --> 01:01:49.240]  在未來日子同樣可以繼續在教會當中去聆聽更好的教導 更多的信息
[01:01:49.240 --> 01:01:53.240]  多謝您似乎是一個那麼值得我們紀念
[01:01:53.240 --> 01:01:55.320]  那麼值得我們開心的晚上
[01:01:55.320 --> 01:01:58.040]  我們祈禱奉耶穌名囚 阿們
