
[00:00:00.000 --> 00:00:03.000]  各位親愛的姊妹讓我們先聽神的禱語 讓我們同心禱告
[00:38:13.000 --> 00:38:15.000]  保羅和西拉沒有因此而洩氣
[00:38:15.000 --> 00:38:17.000]  保羅和西拉沒有因此而洩氣
[00:38:17.000 --> 00:38:19.000]  保羅和西拉沒有因此而洩氣
[00:38:19.000 --> 00:38:21.000]  保羅和西拉沒有因此而洩氣
[00:38:21.000 --> 00:38:23.000]  保羅和西拉沒有因此而洩氣
[00:38:23.000 --> 00:38:25.000]  保羅和西拉沒有因此而洩氣
[00:38:25.000 --> 00:38:27.000]  保羅和西拉沒有因此而洩氣
[00:38:27.000 --> 00:38:29.000]  保羅和西拉沒有因此而洩氣
[00:38:29.000 --> 00:38:31.000]  保羅和西拉沒有因此而洩氣
[00:38:31.000 --> 00:38:33.000]  保羅和西拉沒有因此而洩氣
[00:38:33.000 --> 00:38:35.000]  保羅和西拉沒有因此而洩氣
[00:38:35.000 --> 00:38:37.000]  保羅和西拉沒有因此而洩氣
[00:38:37.000 --> 00:38:39.000]  保羅和西拉沒有因此而洩氣
[00:38:39.000 --> 00:38:41.000]  保羅和西拉沒有因此而洩氣
[00:38:41.000 --> 00:38:43.000]  保羅和西拉沒有因此而洩氣
[00:38:43.000 --> 00:38:45.000]  保羅和西拉沒有因此而洩氣
[00:38:45.000 --> 00:38:47.000]  保羅和西拉沒有因此而洩氣
[00:38:47.000 --> 00:38:49.000]  保羅和西拉沒有因此而洩氣
[00:38:49.000 --> 00:38:51.000]  保羅和西拉沒有因此而洩氣
[00:38:51.000 --> 00:38:53.000]  保羅和西拉沒有因此而洩氣
[00:38:53.000 --> 00:38:55.000]  保羅和西拉沒有因此而洩氣
[00:38:55.000 --> 00:38:57.000]  保羅和西拉沒有因此而洩氣
[00:38:57.000 --> 00:38:59.000]  保羅和西拉沒有因此而洩氣
[00:38:59.000 --> 00:39:01.000]  保羅和西拉沒有因此而洩氣
[00:39:01.000 --> 00:39:03.000]  保羅和西拉沒有因此而洩氣
[00:39:03.000 --> 00:39:05.000]  保羅和西拉沒有因此而洩氣
[00:39:05.000 --> 00:39:07.000]  保羅和西拉沒有因此而洩氣
[00:39:07.000 --> 00:39:09.000]  保羅和西拉沒有因此而洩氣
[00:39:09.000 --> 00:39:11.000]  保羅和西拉沒有因此而洩氣
[00:39:11.000 --> 00:39:13.000]  保羅和西拉沒有因此而洩氣
[00:39:13.000 --> 00:39:15.000]  保羅和西拉沒有因此而洩氣
[00:39:15.000 --> 00:39:17.000]  保羅和西拉沒有因此而洩氣
[00:39:17.000 --> 00:39:19.000]  保羅和西拉沒有因此而洩氣
[00:39:19.000 --> 00:39:21.000]  保羅和西拉沒有因此而洩氣
[00:39:21.000 --> 00:39:23.000]  保羅和西拉沒有因此而洩氣
[00:39:23.000 --> 00:39:25.000]  保羅和西拉沒有因此而洩氣
[00:39:25.000 --> 00:39:27.000]  保羅和西拉沒有因此而洩氣
[00:39:27.000 --> 00:39:29.000]  保羅和西拉沒有因此而洩氣
[00:39:29.000 --> 00:39:31.000]  保羅和西拉沒有因此而洩氣
[00:39:31.000 --> 00:39:33.000]  保羅和西拉沒有因此而洩氣
[00:39:33.000 --> 00:39:35.000]  保羅和西拉沒有因此而洩氣
[00:39:35.000 --> 00:39:37.000]  保羅和西拉沒有因此而洩氣
[00:39:37.000 --> 00:39:39.000]  保羅和西拉沒有因此而洩氣
[00:39:39.000 --> 00:39:41.000]  保羅和西拉沒有因此而洩氣
[00:39:41.000 --> 00:39:43.000]  保羅和西拉沒有因此而洩氣
[00:39:43.000 --> 00:39:45.000]  保羅和西拉沒有因此而洩氣
[00:39:45.000 --> 00:39:47.000]  保羅和西拉沒有因此而洩氣
[00:39:47.000 --> 00:39:49.000]  保羅和西拉沒有因此而洩氣
[00:39:49.000 --> 00:39:51.000]  保羅和西拉沒有因此而洩氣
[00:39:51.000 --> 00:39:53.000]  保羅和西拉沒有因此而洩氣
[00:39:53.000 --> 00:39:55.000]  保羅和西拉沒有因此而洩氣
[00:39:55.000 --> 00:39:57.000]  保羅和西拉沒有因此而洩氣
[00:39:57.000 --> 00:39:59.000]  保羅和西拉沒有因此而洩氣
[00:39:59.000 --> 00:40:01.000]  保羅和西拉沒有因此而洩氣
[00:40:01.000 --> 00:40:03.000]  保羅和西拉沒有因此而洩氣
[00:40:03.000 --> 00:40:05.000]  保羅和西拉沒有因此而洩氣
[00:40:05.000 --> 00:40:07.000]  保羅和西拉沒有因此而洩氣
[00:40:07.000 --> 00:40:09.000]  保羅和西拉沒有因此而洩氣
[00:40:09.000 --> 00:40:11.000]  保羅和西拉沒有因此而洩氣
[00:40:11.000 --> 00:40:13.000]  保羅和西拉沒有因此而洩氣
[00:40:13.000 --> 00:40:15.000]  保羅和西拉沒有因此而洩氣
[00:40:15.000 --> 00:40:17.000]  保羅和西拉沒有因此而洩氣
[00:40:17.000 --> 00:40:19.000]  保羅和西拉沒有因此而洩氣
[00:40:19.000 --> 00:40:21.000]  保羅和西拉沒有因此而洩氣
[00:40:21.000 --> 00:40:23.000]  保羅和西拉沒有因此而洩氣
[00:40:23.000 --> 00:40:25.000]  保羅和西拉沒有因此而洩氣
[00:40:25.000 --> 00:40:27.000]  保羅和西拉沒有因此而洩氣
[00:40:27.000 --> 00:40:29.000]  保羅和西拉沒有因此而洩氣
[00:40:29.000 --> 00:40:31.000]  保羅和西拉沒有因此而洩氣
[00:40:31.000 --> 00:40:33.000]  保羅和西拉沒有因此而洩氣
[00:40:33.000 --> 00:40:35.000]  保羅和西拉沒有因此而洩氣
[00:40:35.000 --> 00:40:37.000]  保羅和西拉沒有因此而洩氣
[00:40:37.000 --> 00:40:39.000]  保羅和西拉沒有因此而洩氣
[00:40:39.000 --> 00:40:41.000]  保羅和西拉沒有因此而洩氣
[00:40:41.000 --> 00:40:43.000]  保羅和西拉沒有因此而洩氣
[00:40:43.000 --> 00:40:45.000]  保羅和西拉沒有因此而洩氣
[00:40:45.000 --> 00:40:47.000]  保羅和西拉沒有因此而洩氣
[00:40:47.000 --> 00:40:49.000]  保羅和西拉沒有因此而洩氣
[00:40:49.000 --> 00:40:51.000]  保羅和西拉沒有因此而洩氣
[00:40:51.000 --> 00:40:53.000]  保羅和西拉沒有因此而洩氣
[00:40:53.000 --> 00:40:55.000]  保羅和西拉沒有因此而洩氣
[00:40:55.000 --> 00:40:57.000]  保羅和西拉沒有因此而洩氣
[00:40:57.000 --> 00:40:59.000]  保羅和西拉沒有因此而洩氣
[00:40:59.000 --> 00:41:01.000]  保羅和西拉沒有因此而洩氣
[00:41:01.000 --> 00:41:03.000]  保羅和西拉沒有因此而洩氣
[00:41:03.000 --> 00:41:05.000]  保羅和西拉沒有因此而洩氣
[00:41:05.000 --> 00:41:07.000]  保羅和西拉沒有因此而洩氣
[00:41:07.000 --> 00:41:09.000]  保羅和西拉沒有因此而洩氣
[00:41:09.000 --> 00:41:11.000]  保羅和西拉沒有因此而洩氣
[00:41:11.000 --> 00:41:13.000]  保羅和西拉沒有因此而洩氣
[00:41:13.000 --> 00:41:15.000]  保羅和西拉沒有因此而洩氣
[00:41:15.000 --> 00:41:17.000]  保羅和西拉沒有因此而洩氣
[00:41:17.000 --> 00:41:19.000]  保羅和西拉沒有因此而洩氣
[00:41:19.000 --> 00:41:21.000]  保羅和西拉沒有因此而洩氣
[00:41:21.000 --> 00:41:23.000]  保羅和西拉沒有因此而洩氣
[00:41:23.000 --> 00:41:25.000]  保羅和西拉沒有因此而洩氣
[00:41:25.000 --> 00:41:27.000]  保羅和西拉沒有因此而洩氣
[00:41:27.000 --> 00:41:29.000]  保羅和西拉沒有因此而洩氣
[00:41:29.000 --> 00:41:31.000]  保羅和西拉沒有因此而洩氣
[00:41:31.000 --> 00:41:33.000]  保羅和西拉沒有因此而洩氣
[00:41:33.000 --> 00:41:35.000]  保羅和西拉沒有因此而洩氣
[00:41:35.000 --> 00:41:37.000]  保羅和西拉沒有因此而洩氣
[00:41:37.000 --> 00:41:39.000]  保羅和西拉沒有因此而洩氣
[00:41:39.000 --> 00:41:41.000]  保羅和西拉沒有因此而洩氣
[00:41:41.000 --> 00:41:43.000]  保羅和西拉沒有因此而洩氣
[00:41:43.000 --> 00:41:45.000]  保羅和西拉沒有因此而洩氣
[00:41:45.000 --> 00:41:47.000]  保羅和西拉沒有因此而洩氣
[00:41:47.000 --> 00:41:49.000]  保羅和西拉沒有因此而洩氣
[00:41:49.000 --> 00:41:51.000]  保羅和西拉沒有因此而洩氣
[00:41:51.000 --> 00:41:53.000]  保羅和西拉沒有因此而洩氣
[00:41:53.000 --> 00:41:55.000]  保羅和西拉沒有因此而洩氣
[00:41:55.000 --> 00:41:57.000]  保羅和西拉沒有因此而洩氣
[00:41:57.000 --> 00:41:59.000]  保羅和西拉沒有因此而洩氣
[00:41:59.000 --> 00:42:01.000]  保羅和西拉沒有因此而洩氣
[00:42:01.000 --> 00:42:03.000]  保羅和西拉沒有因此而洩氣
[00:42:03.000 --> 00:42:05.000]  保羅和西拉沒有因此而洩氣
[00:42:05.000 --> 00:42:07.000]  保羅和西拉沒有因此而洩氣
[00:42:07.000 --> 00:42:09.000]  保羅和西拉沒有因此而洩氣
[00:42:37.000 --> 00:42:39.000]  這個時代的信徒
[00:42:39.000 --> 00:42:41.000]  同樣有這份生命力
[00:42:41.000 --> 00:42:43.000]  同樣有這份生命力
[00:42:43.000 --> 00:42:45.000]  明白我們在這個世界當作的角色
[00:42:45.000 --> 00:42:47.000]  明白我們在這個世界當作的角色
[00:42:47.000 --> 00:42:49.000]  與聖靈同工
[00:42:49.000 --> 00:42:51.000]  因為我們知道
[00:42:51.000 --> 00:42:53.000]  每一個的過程
[00:42:53.000 --> 00:42:55.000]  只要是上帝你安插在我們生命裏
[00:42:55.000 --> 00:42:57.000]  只要是上帝你安插在我們生命裏
[00:42:57.000 --> 00:42:59.000]  或是好
[00:42:59.000 --> 00:43:01.000]  或是壞的
[00:43:01.000 --> 00:43:03.000]  都有你的美意在其中
[00:43:03.000 --> 00:43:05.000]  並且能夠
[00:43:05.000 --> 00:43:07.000]  藉著我們的認罪悔改的生命
[00:43:07.000 --> 00:43:09.000]  並且能夠
[00:43:09.000 --> 00:43:11.000]  將這個能力
[00:43:11.000 --> 00:43:13.000]  拯救的盼望
[00:43:13.000 --> 00:43:15.000]  能夠充分顯露在
[00:43:15.000 --> 00:43:17.000]  這個世界當中
[00:43:17.000 --> 00:43:19.000]  我們再次獻上感恩
[00:43:19.000 --> 00:43:21.000]  讓我們能夠藉著今天這個訊息
[00:43:21.000 --> 00:43:23.000]  能夠鼓勵我們
[00:43:23.000 --> 00:43:25.000]  做一個真正無偽的基督徒
[00:43:25.000 --> 00:43:27.000]  勇敢承認自己的軟弱
[00:43:27.000 --> 00:43:29.000]  勇敢承認自己的軟弱
[00:43:29.000 --> 00:43:31.000]  並且願意靠著你
[00:43:31.000 --> 00:43:33.000]  而去更新變化
[00:43:33.000 --> 00:43:35.000]  成為一個實實在在
[00:43:35.000 --> 00:43:37.000]  神理所欺欲的子民
[00:43:37.000 --> 00:43:39.000]  我們親愛的父神跟聖體
[00:43:39.000 --> 00:43:41.000]  給我們今天能夠透過
[00:43:41.000 --> 00:43:43.000]  今天的講道
[00:43:43.000 --> 00:43:45.000]  你在這一段聖經裏面的訊息
[00:43:45.000 --> 00:43:47.000]  傳給我們所明白的道理
[00:43:47.000 --> 00:43:49.000]  使我們知道
[00:43:49.000 --> 00:43:51.000]  我們應當怎麼樣在這個時代裏面
[00:43:51.000 --> 00:43:53.000]  學習當一個
[00:43:53.000 --> 00:43:55.000]  沒有虛偽的基督徒的生命
[00:43:55.000 --> 00:43:57.000]  沒有虛偽的基督徒的生命
[00:43:57.000 --> 00:43:59.000]  應當怎麼樣的
[00:43:59.000 --> 00:44:01.000]  我們不害怕
[00:44:01.000 --> 00:44:03.000]  我們的軟弱
[00:44:03.000 --> 00:44:05.000]  我們的罪彰顯出來
[00:44:05.000 --> 00:44:07.000]  但是我們最重要的
[00:44:07.000 --> 00:44:09.000]  是在我們自罪
[00:44:09.000 --> 00:44:11.000]  悔改這個能力
[00:44:11.000 --> 00:44:13.000]  是源自我們主耶穌基督
[00:44:13.000 --> 00:44:15.000]  是你獨生而死
[00:44:15.000 --> 00:44:17.000]  成就的救恩的最重要的原因
[00:44:17.000 --> 00:44:19.000]  使我們透過
[00:44:19.000 --> 00:44:21.000]  我們的認罪悔改
[00:44:21.000 --> 00:44:23.000]  把主祢的請咒
[00:44:23.000 --> 00:44:25.000]  主祢最真實的心願
[00:44:25.000 --> 00:44:27.000]  來到
[00:44:27.000 --> 00:44:29.000]  彰顯在這個世界裏面
[00:44:29.000 --> 00:44:31.000]  讓更多的人
[00:44:31.000 --> 00:44:33.000]  能夠透過你的靈的工作
[00:44:33.000 --> 00:44:35.000]  使他們同樣
[00:44:35.000 --> 00:44:37.000]  迴轉過來
[00:44:37.000 --> 00:44:39.000]  使教會絕實成為一個
[00:44:39.000 --> 00:44:41.000]  絕絕實實
[00:44:41.000 --> 00:44:43.000]  實實在在的教會
[00:44:43.000 --> 00:44:45.000]  能夠做成主祢的美意
[00:44:45.000 --> 00:44:47.000]  祢的美事
[00:44:47.000 --> 00:44:49.000]  我們再次把我們生命交響
[00:44:49.000 --> 00:44:51.000]  現在主祢的恩手當中
[00:44:51.000 --> 00:44:53.000]  隨祢的帶領
[00:44:53.000 --> 00:44:55.000]  我們禱告奉主耶穌的名求
[00:44:55.000 --> 00:44:57.000]  Amen
