
[00:00:00.000 --> 00:00:05.560]  有人說 人生 或者我們的屬靈的經驗
[00:43:42.640 --> 00:43:43.400]  他出來的時候
[00:43:43.400 --> 00:43:44.040]  除了分享之外
[00:43:44.040 --> 00:43:46.120]  他唱了兩首歌
[00:43:46.120 --> 00:43:47.320]  我就想
[00:43:47.320 --> 00:43:49.080]  如果不是有小組
[00:43:49.080 --> 00:43:50.560]  如果他不是參與
[00:43:50.560 --> 00:43:52.400]  不會有人扶持他
[00:43:52.400 --> 00:43:54.920]  他仍然都是做那個
[00:43:54.920 --> 00:43:57.400]  水上漁民的奏鳴
[00:43:57.400 --> 00:43:59.320]  如果我是香港人出生的時候
[00:43:59.320 --> 00:44:01.960]  就是春秋兩祭他回來教會
[00:44:01.960 --> 00:44:03.680]  新年一次 復活一次
[00:44:03.680 --> 00:44:04.840]  或者聖誕一次
[00:44:04.840 --> 00:44:06.440]  就是這麼簡單
[00:44:06.440 --> 00:44:08.400]  但他每個禮拜經常出席
[00:44:08.400 --> 00:44:09.920]  不是因爲他出不出席
[00:44:09.920 --> 00:44:10.760]  是當他出席的時候
[00:44:10.760 --> 00:44:13.120]  神就將一些東西給他
[00:44:13.120 --> 00:44:15.120]  給他 再給他
[00:44:15.120 --> 00:44:16.560]  他可以唱兩首歌
[00:44:16.560 --> 00:44:18.800]  甚至有一首可以背
[00:44:18.800 --> 00:44:21.440]  這個是神在改變他的生命
[00:44:21.440 --> 00:44:22.400]  弟兄姊妹不只是他
[00:44:22.400 --> 00:44:23.480]  你都可以
[00:44:23.480 --> 00:44:24.840]  好不好
[00:44:24.840 --> 00:44:26.520]  我鼓勵沒有小組的人
[00:44:26.520 --> 00:44:29.800]  你真的找一個小組
[00:44:29.800 --> 00:44:32.160]  如果你覺得離開了小組
[00:44:32.160 --> 00:44:33.160]  你很強的
[00:44:33.160 --> 00:44:34.840]  你就告訴你的組長
[00:44:34.840 --> 00:44:36.000]  或者聯絡人
[00:44:36.000 --> 00:44:37.720]  我想做核心
[00:44:37.720 --> 00:44:39.480]  因爲你夠強
[00:44:39.480 --> 00:44:42.280]  我舉個例子
[00:44:42.280 --> 00:44:44.080]  師母出去了之後
[00:44:44.080 --> 00:44:45.800]  我們離開了 回來
[00:44:45.800 --> 00:44:47.960]  她就問我
[00:44:47.960 --> 00:44:51.040]  牧師 我現在心裏想做區長
[00:44:51.040 --> 00:44:52.280]  我們沒得做了
[00:44:52.280 --> 00:44:54.640]  你的組都散了
[00:44:54.640 --> 00:44:56.120]  那做什麼
[00:44:56.120 --> 00:44:57.600]  你幫幫我吧
[00:44:57.600 --> 00:45:00.080]  但是我們的教練
[00:45:00.080 --> 00:45:01.000]  陳德俊牧師
[00:45:01.000 --> 00:45:02.600]  他的師母 隋冰
[00:45:02.600 --> 00:45:04.240]  他一直和我們試試分享
[00:45:04.240 --> 00:45:06.440]  我就入一組裏面做一個組員
[00:45:06.440 --> 00:45:07.600]  在組員裏面影下生命
[00:45:07.600 --> 00:45:08.440]  我說可以了
[00:45:08.440 --> 00:45:09.600]  師母我們一起祈禱
[00:45:09.600 --> 00:45:11.000]  然後你找一組
[00:45:11.000 --> 00:45:12.960]  去那個組
[00:45:12.960 --> 00:45:13.960]  當然他有角色
[00:45:13.960 --> 00:45:14.680]  雙重角色
[00:45:14.680 --> 00:45:15.760]  除了組員
[00:45:15.760 --> 00:45:16.920]  他們都支援
[00:45:16.920 --> 00:45:18.400]  有需要的支援
[00:45:18.400 --> 00:45:20.240]  弟兄姊妹們
[00:45:20.240 --> 00:45:21.960]  我鼓勵大家
[00:45:21.960 --> 00:45:22.480]  當然一樣
[00:45:22.480 --> 00:45:23.560]  和大家很興奮的
[00:45:23.560 --> 00:45:25.600]  就是我在小組裏面知道
[00:45:25.600 --> 00:45:26.800]  上個禮拜
[00:45:26.800 --> 00:45:27.360]  在上個禮拜
[00:45:27.360 --> 00:45:28.440]  陳牧師講道的時候
[00:45:28.440 --> 00:45:29.360]  有一個呼求
[00:45:29.360 --> 00:45:31.880]  就請大家爲教會什麼
[00:45:31.880 --> 00:45:33.680]  45天祈禱
[00:45:33.680 --> 00:45:35.360]  原來很多弟兄姊妹都開始了
[00:45:35.360 --> 00:45:36.160]  因爲在牧區裏面
[00:45:36.160 --> 00:45:37.080]  我經常收到
[00:45:37.080 --> 00:45:37.880]  所以有些是
[00:45:37.880 --> 00:45:39.400]  已經開始了21天
[00:45:39.400 --> 00:45:40.600]  有些是十幾天
[00:45:40.600 --> 00:45:41.560]  有些是十天
[00:45:41.560 --> 00:45:42.640]  因爲他們收到之後
[00:45:42.640 --> 00:45:44.000]  就想想什麼時候就開始
[00:45:44.000 --> 00:45:45.480]  無論他幾天都好
[00:45:45.480 --> 00:45:47.000]  他是在回應上帝
[00:45:47.000 --> 00:45:48.040]  這個是神的加持
[00:45:48.040 --> 00:45:48.960]  他們呼求
[00:45:48.960 --> 00:45:49.880]  他知道呼求神
[00:45:49.880 --> 00:45:51.600]  關乎上帝的事
[00:45:51.600 --> 00:45:53.240]  是嗎
[00:45:53.240 --> 00:45:54.680]  哎呀 今天牧師再提醒
[00:45:54.680 --> 00:45:56.080]  如果你小組沒開始
[00:45:56.080 --> 00:45:57.040]  或者你個人沒開始
[00:45:57.040 --> 00:45:58.760]  繼續來啊
[00:45:58.760 --> 00:46:00.440]  不怕遲 是嗎
[00:46:00.440 --> 00:46:03.000]  就開始
[00:46:03.000 --> 00:46:05.480]  求主幫助稍間浸信會
[00:46:05.480 --> 00:46:06.960]  求主幫助你的生命
[00:46:06.960 --> 00:46:09.080]  用這件經文
[00:46:09.080 --> 00:46:10.560]  主啊
[00:46:10.560 --> 00:46:12.840]  承傳關乎我的事
[00:46:12.840 --> 00:46:15.160]  是嗎
[00:46:15.160 --> 00:46:17.040]  一定是神的旨意
[00:46:17.040 --> 00:46:18.240]  當然最後我們的目的
[00:46:18.240 --> 00:46:20.960]  就是要神國的事
[00:46:20.960 --> 00:46:22.040]  我相信神國
[00:46:22.040 --> 00:46:24.000]  神都告訴我了
[00:46:24.000 --> 00:46:26.880]  就在主禱問
[00:46:26.880 --> 00:46:29.440]  願人都尊禰的名爲神
[00:46:29.440 --> 00:46:30.760]  是嗎
[00:46:30.760 --> 00:46:31.840]  我相信
[00:46:31.840 --> 00:46:32.960]  我們活出來
[00:46:32.960 --> 00:46:35.240]  如果承傳到關乎神的事的時候
[00:46:35.240 --> 00:46:37.720]  神就知道
[00:46:37.720 --> 00:46:40.560]  神的名字被尊崇
[00:46:40.560 --> 00:46:42.440]  最後我想用一個卡通
[00:46:42.440 --> 00:46:46.360]  作爲結束
[00:46:46.360 --> 00:46:49.400]  大家有沒有看過這個卡通
[00:46:49.400 --> 00:46:52.360]  叫做石中劍
[00:46:52.360 --> 00:46:54.160]  石中劍是什麼卡通呢
[00:46:54.160 --> 00:46:57.080]  是英國的一些小說
[00:46:57.080 --> 00:47:02.360]  它說有一把劍插在石頭裏面
[00:47:02.360 --> 00:47:04.680]  很多武將
[00:47:04.680 --> 00:47:05.680]  文士
[00:47:05.680 --> 00:47:06.640]  大力的人
[00:47:06.640 --> 00:47:10.120]  都嘗試想將這把石中劍
[00:47:10.120 --> 00:47:13.400]  插在石頭裏的那把劍拔出來
[00:47:13.400 --> 00:47:14.760]  但是每一個人經過的時候
[00:47:14.760 --> 00:47:16.680]  都拔不到
[00:47:16.680 --> 00:47:18.760]  多大力有力的都拔不到
[00:47:18.760 --> 00:47:21.640]  多會劍術的都拔不到
[00:47:21.640 --> 00:47:23.920]  但是有一個小朋友
[00:47:23.920 --> 00:47:25.640]  就可能比這些小
[00:47:25.640 --> 00:47:27.160]  走過去
[00:47:27.160 --> 00:47:28.760]  就拔出來
[00:47:28.760 --> 00:47:31.360]  輕而易舉
[00:47:31.360 --> 00:47:33.280]  那代表什麼呢
[00:47:33.280 --> 00:47:35.320]  這個文號就說
[00:47:35.320 --> 00:47:38.160]  原來這個石中劍這把劍
[00:47:38.160 --> 00:47:40.880]  就是要給這個小朋友
[00:47:40.880 --> 00:47:42.760]  如果用我今天的聖經就是
[00:47:42.760 --> 00:47:45.440]  耶和華必承傳關乎你的事
[00:47:45.440 --> 00:47:47.000]  你生命的旨意
[00:47:47.000 --> 00:47:50.120]  在你當中就是要處理這件事
[00:47:50.120 --> 00:47:51.720]  可能是石中劍
[00:47:51.720 --> 00:47:53.720]  可能你心中一件事
[00:47:53.720 --> 00:47:56.440]  神要爲你承傳
[00:47:56.440 --> 00:47:57.600]  所以我們每一天
[00:47:57.600 --> 00:47:58.240]  每一星期
[00:47:58.240 --> 00:47:59.280]  每一個月
[00:47:59.280 --> 00:48:02.360]  要經歷一個保羅亞的上上起落
[00:48:02.360 --> 00:48:04.640]  我不知道你把石中劍在哪裏
[00:48:04.640 --> 00:48:05.600]  但是可以告訴你
[00:48:05.600 --> 00:48:07.480]  當上帝一做你的時候
[00:48:07.480 --> 00:48:08.720]  在懷胎的時候
[00:48:08.720 --> 00:48:11.120]  祂就有個計劃在你裏面
[00:48:11.120 --> 00:48:13.400]  絕對有
[00:48:13.400 --> 00:48:15.520]  可能你未看得到
[00:48:15.520 --> 00:48:17.760]  但是有一天你就知道
[00:48:17.760 --> 00:48:18.760]  是嗎
[00:48:18.760 --> 00:48:20.720]  所以保羅告訴我
[00:48:20.720 --> 00:48:23.120]  我當跑的路是什麼
[00:48:23.120 --> 00:48:24.920]  已經跑了
[00:48:24.920 --> 00:48:26.080]  有了保羅一個
[00:48:26.080 --> 00:48:28.880]  我相信都會有第二個
[00:48:28.880 --> 00:48:29.600]  弟兄姐妹
[00:48:29.600 --> 00:48:30.600]  你有石中劍
