
[00:00:00.000 --> 00:00:03.540]  各位弟兄姊妹 新年進步
[01:02:11.000 --> 01:02:13.000]  所以真正的拯救者是神
[01:02:13.000 --> 01:02:15.000]  神在這裡工作
[01:02:15.000 --> 01:02:18.000]  你的家庭面對困難
[01:02:18.000 --> 01:02:19.000]  你將你的困難
[01:02:19.000 --> 01:02:21.000]  告訴神的時候
[01:02:21.000 --> 01:02:24.000]  神也會在你家庭裡工作
[01:02:24.000 --> 01:02:27.000]  你不說他也會做
[01:02:27.000 --> 01:02:29.000]  不過你說的時候
[01:02:29.000 --> 01:02:34.000]  表示你願意承認主靠我的力量
[01:02:34.000 --> 01:02:35.000]  不行
[01:02:35.000 --> 01:02:37.000]  我向你禱告
[01:02:37.000 --> 01:02:40.000]  因為我的能力是有限的
[01:02:40.000 --> 01:02:42.000]  你是這樣的心態
[01:02:42.000 --> 01:02:43.000]  你這樣的心態
[01:02:43.000 --> 01:02:45.000]  神是喜悅的
[01:02:45.000 --> 01:02:48.000]  因為神是希望和人一起
[01:02:48.000 --> 01:02:50.000]  只不過是人很多時候
[01:02:50.000 --> 01:02:52.000]  不想和神一起
[01:02:52.000 --> 01:02:54.000]  我來到英國之後
[01:02:54.000 --> 01:02:56.000]  我看聖經多了
[01:02:56.000 --> 01:02:57.000]  祈禱多了
[01:02:57.000 --> 01:03:00.000]  我雖然沒有參加烈士祈禱會
[01:03:00.000 --> 01:03:02.000]  但是我有其他的祈禱會
[01:03:02.000 --> 01:03:03.000]  神學院的
[01:03:03.000 --> 01:03:06.000]  以及這裡的教目和功
[01:03:06.000 --> 01:03:07.000]  我都有一個祈禱會
[01:03:07.000 --> 01:03:09.000]  藉著禱告
[01:03:09.000 --> 01:03:11.000]  我們生命要進步
[01:03:11.000 --> 01:03:13.000]  我們要看到神的作為
[01:03:13.000 --> 01:03:15.000]  神的工作在這裡
[01:03:15.000 --> 01:03:18.000]  你看不到不要緊
[01:03:18.000 --> 01:03:21.000]  你求神讓你看到
[01:03:21.000 --> 01:03:22.000]  可不可以求的
[01:03:22.000 --> 01:03:24.000]  可以的
[01:03:24.000 --> 01:03:27.000]  所以我們的神
[01:03:27.000 --> 01:03:29.000]  生命要進步
[01:03:29.000 --> 01:03:30.000]  得著的進步
[01:03:30.000 --> 01:03:32.000]  第四
[01:03:32.000 --> 01:03:34.000]  首先得到魚
[01:03:34.000 --> 01:03:37.000]  主要給他得著什麼
[01:03:37.000 --> 01:03:39.000]  得到主自己
[01:03:39.000 --> 01:03:41.000]  真正認識主不是夫子
[01:03:41.000 --> 01:03:43.000]  不只是牧場
[01:03:43.000 --> 01:03:45.000]  他是大能的神
[01:03:45.000 --> 01:03:47.000]  要他得人
[01:03:47.000 --> 01:03:50.000]  成為得人的漁夫
[01:03:50.000 --> 01:03:52.000]  給生命的進步
[01:03:52.000 --> 01:03:55.000]  有動因的三十五頁
[01:03:55.000 --> 01:03:56.000]  聽見
[01:03:56.000 --> 01:04:01.000]  首先這個事件裏面
[01:04:01.000 --> 01:04:04.000]  彼得是聽了耶穌講道
[01:04:04.000 --> 01:04:08.000]  我都要停講道了
[01:04:08.000 --> 01:04:10.000]  大家聽得夠了
[01:04:10.000 --> 01:04:12.000]  聽到耶穌講道
[01:04:12.000 --> 01:04:13.000]  第二
[01:04:13.000 --> 01:04:16.000]  去看見主的作為
[01:04:16.000 --> 01:04:17.000]  第三
[01:04:17.000 --> 01:04:19.000]  去開竅
[01:04:19.000 --> 01:04:23.000]  上上開竅留心聽
[01:04:23.000 --> 01:04:25.000]  班尼牧師
[01:04:25.000 --> 01:04:28.000]  或者我們其他牧師的講道
[01:04:28.000 --> 01:04:30.000]  開眼
[01:04:30.000 --> 01:04:33.000]  看看主在你身上的作為
[01:04:33.000 --> 01:04:35.000]  在教會的作為
[01:04:35.000 --> 01:04:39.000]  SOL在震盪的時期
[01:04:39.000 --> 01:04:41.000]  主有作為
[01:04:41.000 --> 01:04:46.000]  這個作為我們可以看到
[01:04:46.000 --> 01:04:48.000]  神有奇妙的作為
[01:04:48.000 --> 01:04:50.000]  我們得到的獎
[01:04:50.000 --> 01:04:52.000]  班尼記得說一會
[01:04:52.000 --> 01:04:54.000]  教會是不是獎
[01:04:54.000 --> 01:04:55.000]  我不知道
[01:04:55.000 --> 01:04:56.000]  不是獎
[01:04:56.000 --> 01:04:59.000]  也是一件好事
[01:04:59.000 --> 01:05:02.000]  所以我們要看神的作為
[01:05:02.000 --> 01:05:03.000]  第三
[01:05:03.000 --> 01:05:05.000]  開竅
[01:05:05.000 --> 01:05:08.000]  有些人經常聽到
[01:05:08.000 --> 01:05:10.000]  經常回教會
[01:05:10.000 --> 01:05:13.000]  但他是沒有進步的
[01:05:13.000 --> 01:05:17.000]  他看不到神在他身上的作為
[01:05:17.000 --> 01:05:20.000]  因為他經常都不數主因
[01:05:20.000 --> 01:05:22.000]  他只數主
[01:05:22.000 --> 01:05:24.000]  我有很多東西
[01:05:24.000 --> 01:05:26.000]  別人有我沒有
[01:05:26.000 --> 01:05:28.000]  好像主欠他
[01:05:28.000 --> 01:05:29.000]  一祈禱
[01:05:29.000 --> 01:05:30.000]  一二三四五
[01:05:30.000 --> 01:05:31.000]  主給我這個
[01:05:31.000 --> 01:05:32.000]  給我那個
[01:05:32.000 --> 01:05:33.000]  你給那個
[01:05:33.000 --> 01:05:34.000]  又不給我
[01:05:34.000 --> 01:05:36.000]  主我都要的
[01:05:36.000 --> 01:05:38.000]  這樣祈禱都可以
[01:05:38.000 --> 01:05:40.000]  有人這樣
[01:05:40.000 --> 01:05:43.000]  我們只看我們的虧欠
[01:05:43.000 --> 01:05:46.000]  你有沒有看到主給你很多恩典
[01:05:46.000 --> 01:05:48.000]  各位
[01:05:48.000 --> 01:05:51.000]  所以你要看到主的作為
[01:05:51.000 --> 01:05:53.000]  然後開竅
[01:05:53.000 --> 01:05:54.000]  開竅是什麼
[01:05:54.000 --> 01:05:58.000]  你能夠明白主的心意
[01:05:58.000 --> 01:06:02.000]  明白到主的想法
[01:06:02.000 --> 01:06:04.000]  他想你怎樣
[01:06:04.000 --> 01:06:06.000]  你經常都不找耶穌
[01:06:06.000 --> 01:06:08.000]  有大難才找耶穌
[01:06:08.000 --> 01:06:10.000]  求耶穌指引你
[01:06:10.000 --> 01:06:12.000]  耶穌都會的
[01:06:12.000 --> 01:06:14.000]  但是
[01:06:14.000 --> 01:06:21.000]  你如果經常跟主有好的關係
[01:06:21.000 --> 01:06:25.000]  你會很快抓到主的心意
[01:06:25.000 --> 01:06:27.000]  好像我的女兒
[01:06:27.000 --> 01:06:30.000]  很明白她媽媽想什麼
[01:06:30.000 --> 01:06:31.000]  有時候我懷疑
[01:06:31.000 --> 01:06:34.000]  真的是她的那條蟲
[01:06:34.000 --> 01:06:36.000]  因為他們有好的關係
[01:06:36.000 --> 01:06:38.000]  你跟主的關係好
[01:06:38.000 --> 01:06:41.000]  你就容易抓到主的心意
[01:06:41.000 --> 01:06:43.000]  你沒有建立這個關係的時候
[01:06:43.000 --> 01:06:45.000]  你經常都不知道怎麼做
[01:06:45.000 --> 01:06:49.000]  我現在要做的就是完結
[01:06:49.000 --> 01:06:51.000]  彼得與見了主耶穌
[01:06:51.000 --> 01:06:54.000]  他有不斷的進步
[01:06:54.000 --> 01:06:56.000]  我們要問自己
[01:06:56.000 --> 01:06:58.000]  我信了主這麼久
[01:06:58.000 --> 01:07:00.000]  我有沒有進步呢
[01:07:00.000 --> 01:07:03.000]  一位長者說的一句話
[01:07:03.000 --> 01:07:05.000]  影響得我很深
[01:07:05.000 --> 01:07:08.000]  他說我今天要比昨天好
[01:07:08.000 --> 01:07:11.000]  明天又要比今天好
[01:07:11.000 --> 01:07:13.000]  不斷向前
[01:07:13.000 --> 01:07:15.000]  不斷進步
[01:07:15.000 --> 01:07:17.000]  聽得到嗎
[01:07:17.000 --> 01:07:19.000]  聽得到的跟我一起讀
[01:07:19.000 --> 01:07:24.000]  我今天要比昨天好
[01:07:24.000 --> 01:07:27.000]  明天又要比今天好
[01:07:27.000 --> 01:07:29.000]  不斷向前
[01:07:29.000 --> 01:07:30.000]  不斷進步
[01:07:30.000 --> 01:07:32.000]  原主祝福我們
[01:07:32.000 --> 01:07:34.000]  做一個什麼
[01:07:34.000 --> 01:07:37.000]  不斷進步的信徒
[01:07:37.000 --> 01:07:41.000]  一起說不斷進步的信徒
[01:07:41.000 --> 01:07:43.000]  原主幫助我們
