
[00:00:00.000 --> 00:00:01.800]  上個禮拜我們講什麼
[00:51:16.820 --> 00:51:18.820]  親愛的兄姊妹
[00:51:18.820 --> 00:51:20.820]  是的走出去
[00:51:20.820 --> 00:51:22.820]  帶著你的孩子
[00:51:22.820 --> 00:51:24.820]  帶著你的家人
[00:51:24.820 --> 00:51:26.820]  帶他們出去
[00:51:26.820 --> 00:51:28.820]  只有當你出去的時候你才會
[00:51:28.820 --> 00:51:30.820]  知道我們所講的
[00:51:30.820 --> 00:51:32.820]  所說的這些東西是什麼
[00:51:32.820 --> 00:51:34.820]  求主幫助我們
[00:51:34.820 --> 00:51:36.820]  讓我們真是成為一個
[00:51:36.820 --> 00:51:38.820]  大使命的教會
[00:51:38.820 --> 00:51:42.820]  讓我們有錢
[00:51:42.820 --> 00:51:44.820]  出錢有力
[00:51:44.820 --> 00:51:46.820]  出力讓我們用禱告
[00:51:46.820 --> 00:51:48.820]  用各式的方式
[00:51:48.820 --> 00:51:50.820]  一起來完成主的大使命
