
[00:00:00.000 --> 00:00:02.000]  大型節目,早晨!
[00:50:23.000 --> 00:50:25.000]  令我的人生快樂
[00:50:25.000 --> 00:50:29.000]  就很痛苦
[00:50:29.000 --> 00:50:31.000]  回答這個訪問
[00:50:31.000 --> 00:50:33.000]  另外這個人就去訪問
[00:50:33.000 --> 00:50:35.000]  另外一個人
[00:50:35.000 --> 00:50:37.000]  就是葛培里牧師
[00:50:37.000 --> 00:50:39.000]  訪問葛培里牧師的時候
[00:50:39.000 --> 00:50:41.000]  他已經八九十歲
[00:50:41.000 --> 00:50:43.000]  其實Charles Templeton
[00:50:43.000 --> 00:50:45.000]  是比葛培里大一點
[00:50:45.000 --> 00:50:47.000]  但是
[00:50:47.000 --> 00:50:49.000]  葛培里就繼續
[00:50:49.000 --> 00:50:51.000]  做報道工作
[00:50:51.000 --> 00:50:53.000]  一直到老
[00:50:53.000 --> 00:50:55.000]  照著神的心意
[00:50:55.000 --> 00:50:57.000]  去完成他人生的計劃
[00:50:57.000 --> 00:50:59.000]  當人訪問他的時候
[00:50:59.000 --> 00:51:01.000]  他回顧這幾十年
[00:51:01.000 --> 00:51:03.000]  有什麼感受
[00:51:03.000 --> 00:51:05.000]  可能期望他說
[00:51:05.000 --> 00:51:07.000]  你曾經做過很多總統的顧問
[00:51:07.000 --> 00:51:09.000]  見過皇帝
[00:51:09.000 --> 00:51:11.000]  來到很多大場面
[00:51:11.000 --> 00:51:13.000]  去過不同世界
[00:51:13.000 --> 00:51:15.000]  各個地方
[00:51:15.000 --> 00:51:17.000]  你的人生真的很豐富
[00:51:17.000 --> 00:51:19.000]  真的非常寶貴
[00:51:19.000 --> 00:51:21.000]  真的令人羨慕
[00:51:21.000 --> 00:51:23.000]  但是葛培里回答他的答案
[00:51:23.000 --> 00:51:25.000]  不是
[00:51:25.000 --> 00:51:27.000]  葛培里回答他的答案
[00:51:27.000 --> 00:51:29.000]  他說我最珍惜
[00:51:29.000 --> 00:51:31.000]  經過這幾十年
[00:51:31.000 --> 00:51:33.000]  就是我能夠每一天
[00:51:33.000 --> 00:51:35.000]  與耶穌同行
[00:51:35.000 --> 00:51:37.000]  我能夠每一天
[00:51:37.000 --> 00:51:39.000]  親近這位愛我的主
[00:51:39.000 --> 00:51:41.000]  使我的人生
[00:51:41.000 --> 00:51:43.000]  能夠有真正的滿足
[00:51:43.000 --> 00:51:45.000]  真正的甜蜜
[00:51:45.000 --> 00:51:47.000]  我經過這幾十年就越來越深
[00:51:47.000 --> 00:51:49.000]  越來越深
[00:51:49.000 --> 00:51:51.000]  我所認識這位
[00:51:51.000 --> 00:51:53.000]  侍奉的主和我的關係
[00:51:53.000 --> 00:51:55.000]  越來越深
[00:51:55.000 --> 00:51:57.000]  我們能夠同行
[00:51:57.000 --> 00:51:59.000]  同工
[00:51:59.000 --> 00:52:01.000]  面對我人生的生活和侍奉
[00:52:01.000 --> 00:52:03.000]  他的答案是完全的不同
[00:52:03.000 --> 00:52:05.000]  這個訪問的人
[00:52:05.000 --> 00:52:07.000]  你知不知道是誰
[00:52:07.000 --> 00:52:09.000]  這個訪問的人就是
[00:52:09.000 --> 00:52:11.000]  慕迪神學院的院長
[00:52:11.000 --> 00:52:13.000]  當他訪問完這兩個人物的時候
[00:52:13.000 --> 00:52:15.000]  他真的聰明
[00:52:15.000 --> 00:52:17.000]  在他未老的時候
[00:52:17.000 --> 00:52:19.000]  就去訪問這些經過人生
[00:52:19.000 --> 00:52:21.000]  閱歷很多的長者
[00:52:21.000 --> 00:52:23.000]  然後得到一個答案
[00:52:23.000 --> 00:52:25.000]  得到一個結論
[00:52:25.000 --> 00:52:27.000]  他說
[00:52:27.000 --> 00:52:29.000]  我一定從這些人身上
[00:52:29.000 --> 00:52:31.000]  學到尷尬
[00:52:31.000 --> 00:52:33.000]  我人生的目的究竟是甚麼
[00:52:33.000 --> 00:52:35.000]  我人生的目的
[00:52:35.000 --> 00:52:37.000]  不是為了追求這些外面的成就
[00:52:37.000 --> 00:52:39.000]  我人生的目的
[00:52:39.000 --> 00:52:41.000]  是為了每一天與主
[00:52:41.000 --> 00:52:43.000]  同行我的人生
[00:52:43.000 --> 00:52:45.000]  與他更加親近
[00:52:45.000 --> 00:52:47.000]  然後耶穌基督的生命在我們身上
[00:52:47.000 --> 00:52:49.000]  就越來越
[00:52:49.000 --> 00:52:51.000]  顯現出來
[00:52:51.000 --> 00:52:53.000]  所以他寫完這篇文章之後
[00:52:53.000 --> 00:52:55.000]  做了這兩個訪問
[00:52:55.000 --> 00:52:57.000]  給了他一個題目
[00:52:57.000 --> 00:52:59.000]  這個題目就是
[00:52:59.000 --> 00:53:01.000]  葛培里開報道會的時候
[00:53:01.000 --> 00:53:03.000]  一定有一位
[00:53:03.000 --> 00:53:05.000]  獨唱家唱的那首歌
[00:53:05.000 --> 00:53:07.000]  他說
[00:53:07.000 --> 00:53:09.000]  我寧願有耶穌
[00:53:09.000 --> 00:53:11.000]  我寧願有耶穌
[00:53:11.000 --> 00:53:13.000]  我寧願有耶穌
[00:53:13.000 --> 00:53:17.000]  勝過金錢
[00:53:17.000 --> 00:53:19.000]  我寧願
[00:53:19.000 --> 00:53:21.000]  有耶穌
[00:53:21.000 --> 00:53:23.000]  我寧願贖耶穌
[00:53:23.000 --> 00:53:25.000]  勝過財富
[00:53:25.000 --> 00:53:27.000]  無邊
[00:53:27.000 --> 00:53:29.000]  我寧願有耶穌
[00:53:29.000 --> 00:53:31.000]  勝過地土
[00:53:31.000 --> 00:53:33.000]  願主
[00:53:33.000 --> 00:53:35.000]  釘行手
[00:53:35.000 --> 00:53:37.000]  引導我前途
[00:53:37.000 --> 00:53:39.000]  勝過做君王
[00:53:39.000 --> 00:53:41.000]  雖治理萬方
[00:53:41.000 --> 00:53:43.000]  卻營受罪惡
[00:53:43.000 --> 00:53:45.000]  捆綁
[00:53:45.000 --> 00:53:47.000]  但我寧願有耶穌
[00:53:47.000 --> 00:53:49.000]  勝於世上
[00:53:49.000 --> 00:53:51.000]  榮華富貴
[00:53:51.000 --> 00:53:53.000]  聖王
[00:53:53.000 --> 00:53:57.000]  請問你寧願有誰?
[00:53:57.000 --> 00:53:59.000]  你寧願有什麼?
[00:53:59.000 --> 00:54:03.000]  有主幫助我們
[00:54:03.000 --> 00:54:05.000]  我們低頭祈禱
[00:54:05.000 --> 00:54:07.000]  我們從這些
[00:54:07.000 --> 00:54:09.000]  很多的長輩
[00:54:09.000 --> 00:54:11.000]  先賢
[00:54:11.000 --> 00:54:13.000]  特別在聖經裡
[00:54:13.000 --> 00:54:15.000]  給我們看見的真理
[00:54:15.000 --> 00:54:17.000]  學習到
[00:54:17.000 --> 00:54:19.000]  讓我們無悔一生
[00:54:19.000 --> 00:54:21.000]  求神幫助我們
[00:54:21.000 --> 00:54:23.000]  靠近這位至寶的耶穌
[00:54:23.000 --> 00:54:25.000]  倘若
[00:54:25.000 --> 00:54:27.000]  我們當中還沒有主耶穌基督
[00:54:27.000 --> 00:54:29.000]  住在你的心中
[00:54:29.000 --> 00:54:31.000]  這一刻
[00:54:31.000 --> 00:54:33.000]  求你接受祂做你的救主
[00:54:33.000 --> 00:54:35.000]  倘若我們
[00:54:35.000 --> 00:54:37.000]  有了耶穌在心裡
[00:54:37.000 --> 00:54:39.000]  卻未能讓祂真正
[00:54:39.000 --> 00:54:41.000]  發光
[00:54:41.000 --> 00:54:43.000]  掌管我們生命
[00:54:43.000 --> 00:54:45.000]  從這一刻
[00:54:45.000 --> 00:54:47.000]  我們求主
[00:54:47.000 --> 00:54:49.000]  成為我們真正
[00:54:49.000 --> 00:54:51.000]  人生的主宰
[00:54:51.000 --> 00:54:55.000]  讓我們因為祂
[00:54:55.000 --> 00:54:57.000]  充滿著
[00:54:57.000 --> 00:54:59.000]  新的希望
[00:54:59.000 --> 00:55:01.000]  新的恩典
[00:55:01.000 --> 00:55:03.000]  新的心境
[00:55:03.000 --> 00:55:05.000]  讓我們預備好
[00:55:05.000 --> 00:55:07.000]  過今年
[00:55:07.000 --> 00:55:09.000]  預備好過今生
[00:55:09.000 --> 00:55:11.000]  為著
[00:55:11.000 --> 00:55:13.000]  在永恆裡得到祂的稱讚
[00:55:13.000 --> 00:55:15.000]  求主聽我們禱告
[00:55:15.000 --> 00:55:17.000]  保守我們
[00:55:17.000 --> 00:55:19.000]  用你的恩典
[00:55:19.000 --> 00:55:21.000]  保持我們
[00:55:21.000 --> 00:55:23.000]  奉主耶穌基督的名
