
[00:00:00.000 --> 00:00:05.380]  今個禮拜的題目就叫做「被揀選的族類」
[00:46:37.740 --> 00:46:38.740]  你只剩下你一個老人家在家
[00:46:38.740 --> 00:46:40.460]  又困難
[00:46:40.460 --> 00:46:41.340]  弟兄姊妹
[00:46:41.340 --> 00:46:42.220]  有什麼可以安慰
[00:46:42.220 --> 00:46:43.260]  我都問神說
[00:46:43.260 --> 00:46:46.220]  哎呀 那怎樣啊 去到這裡
[00:46:46.220 --> 00:46:47.820]  我解釋不了
[00:46:47.820 --> 00:46:48.820]  今天是第三堂
[00:46:48.820 --> 00:46:51.660]  我都只是將上帝的領袖給大家
[00:46:51.660 --> 00:46:52.980]  跟我們旁邊的人說
[00:46:52.980 --> 00:46:57.100]  記住你是上帝選的
[00:46:57.100 --> 00:46:59.900]  今天上帝對我們有一個很重要的訊息就是
[00:46:59.900 --> 00:47:02.780]  你要記住這一個的身份
[00:47:02.780 --> 00:47:04.980]  記住這個吉祥
[00:47:04.980 --> 00:47:07.580]  記住這個權柄
[00:47:07.580 --> 00:47:09.580]  是上帝選我們的
[00:47:09.580 --> 00:47:11.220]  今天我們在這間公司
[00:47:11.220 --> 00:47:13.580]  搞不定 是上帝選的
[00:47:13.580 --> 00:47:14.500]  今天生了這個孩子
[00:47:14.500 --> 00:47:16.260]  哎呀 氣死我了
[00:47:16.260 --> 00:47:18.260]  上帝選我做他媽媽的
[00:47:18.260 --> 00:47:19.420]  OK
[00:47:19.420 --> 00:47:21.820]  當我們記住這個身份的時候
[00:47:21.820 --> 00:47:23.300]  既然是上帝來的
[00:47:23.300 --> 00:47:25.860]  我們就勇敢地向前走
[00:47:25.860 --> 00:47:27.300]  最重要一樣東西
[00:47:27.300 --> 00:47:29.780]  在我一生裡面學會的一個很重要的字
[00:47:29.780 --> 00:47:33.780]  上帝從來不看我做得怎麼樣
[00:47:33.780 --> 00:47:34.500]  真的
[00:47:34.500 --> 00:47:35.540]  三十多年
[00:47:35.540 --> 00:47:39.420]  上帝沒有跟我做過任何創意
[00:47:39.420 --> 00:47:41.860]  所以我也不喜歡跟別人創意
[00:47:41.860 --> 00:47:42.780]  每一次做
[00:47:42.780 --> 00:47:44.540]  你自己都知道自己做得好不好
[00:47:44.540 --> 00:47:45.780]  你自己滿不滿意
[00:47:45.780 --> 00:47:47.780]  你有很多這些情緒
[00:47:47.780 --> 00:47:49.500]  做爸爸媽媽真的咬不動
[00:47:49.500 --> 00:47:51.900]  做夫妻也咬不動
[00:47:51.900 --> 00:47:54.420]  但是每一次來到上帝面前的時候
[00:47:54.420 --> 00:47:57.980]  我只看到上帝抱著我
[00:47:57.980 --> 00:48:02.940]  沒話說的 拍兩下
[00:48:02.940 --> 00:48:05.260]  當上帝呼召你 叫你做的時候
[00:48:05.260 --> 00:48:07.820]  你知道我不搞錯嗎 為什麼又是我
[00:48:07.820 --> 00:48:09.300]  上帝又沒話說的
[00:48:09.300 --> 00:48:10.860]  只看著你
[00:48:10.860 --> 00:48:12.340]  只看著你
[00:48:12.340 --> 00:48:14.700]  心裡就是你做不做
[00:48:14.700 --> 00:48:17.380]  那你心裡看著上帝 那怎麼辦
[00:48:17.380 --> 00:48:18.500]  到了最後的時候
[00:48:18.500 --> 00:48:20.780]  你知道上帝說什麼嗎
[00:48:20.780 --> 00:48:23.300]  你愛不愛我
[00:48:23.300 --> 00:48:24.460]  哎呀 那怎麼辦
[00:48:24.460 --> 00:48:26.300]  沒辦法
[00:48:26.300 --> 00:48:28.780]  丁子梅 今天可能你的困境
[00:48:28.780 --> 00:48:30.380]  你旁邊那個是沒辦法明白
[00:48:30.380 --> 00:48:32.460]  甚至你老公婆婆都不知道怎麼說
[00:48:32.460 --> 00:48:34.060]  但是你要知道
[00:48:34.060 --> 00:48:35.780]  是上帝選你
[00:48:35.780 --> 00:48:38.020]  上帝選你是為了什麼
[00:48:38.020 --> 00:48:39.580]  是不是因為你好
[00:48:39.580 --> 00:48:41.260]  絕對不是
[00:48:41.260 --> 00:48:43.980]  是因為上帝恩待你
[00:48:43.980 --> 00:48:46.380]  我們經常問上帝為什麼是我
[00:48:46.380 --> 00:48:47.860]  就是因為上帝恩待你
[00:48:47.860 --> 00:48:49.540]  不就是選你
[00:48:49.540 --> 00:48:50.780]  為什麼是選你
[00:48:50.780 --> 00:48:53.100]  我星期五才決定這節金句
[00:48:53.100 --> 00:48:55.220]  所以我們在小組會討論
[00:48:55.220 --> 00:48:58.060]  這節金句對我們來說是很重要的
[00:48:58.060 --> 00:49:00.100]  神說不是你們選我的
[00:49:00.100 --> 00:49:01.740]  是我選你們的
[00:49:01.740 --> 00:49:03.460]  上帝選我們做什麼的
[00:49:03.460 --> 00:49:05.460]  不是選我們受苦的
[00:49:05.460 --> 00:49:07.460]  不是選我們倒頭的
[00:49:07.460 --> 00:49:10.140]  上帝選我們是要我們去結果子
[00:49:10.140 --> 00:49:12.660]  並且結我們的果子是要常傳
[00:49:12.660 --> 00:49:14.500]  讓我們結果子更多
[00:49:14.500 --> 00:49:16.500]  我們初初劃地字限的
[00:49:16.500 --> 00:49:18.260]  我們覺得我做個核心就可以了
[00:49:18.260 --> 00:49:21.540]  上帝不知道為什麼要踢我做組長
[00:49:21.540 --> 00:49:23.780]  做組長那些現在我們也有人在踢的
[00:49:23.780 --> 00:49:25.020]  我知道的當中
[00:49:25.020 --> 00:49:26.180]  即是逼他做區長
[00:49:26.180 --> 00:49:27.860]  即是逼他去死的你明白嗎
[00:49:27.860 --> 00:49:28.900]  是很難的
[00:49:28.900 --> 00:49:31.660]  坦白說我逼我的卿尿做區目
[00:49:31.660 --> 00:49:32.980]  已經二十年了
[00:49:32.980 --> 00:49:34.700]  差不多要踢到懸崖了
[00:49:34.700 --> 00:49:36.540]  為什麼這麼有趣
[00:49:36.540 --> 00:49:41.020]  上帝是要讓你結果子更多
[00:49:41.020 --> 00:49:44.220]  而且要讓你的果子是常傳
[00:49:44.220 --> 00:49:47.020]  當你核心的果子燦爛的時候
[00:49:47.020 --> 00:49:50.420]  下一浪就是組長的果子
[00:49:50.420 --> 00:49:51.940]  當你組長的果子過了的時候
[00:49:51.940 --> 00:49:55.900]  你就要望向這一個的區長
[00:49:55.900 --> 00:49:57.620]  我們為什麼要一路一路向前
[00:49:57.620 --> 00:49:59.820]  因為你的上帝是偉大的
[00:49:59.820 --> 00:50:00.820]  你沒有想過
[00:50:00.820 --> 00:50:03.780]  他為你預備的是何等的封聖
[00:50:03.780 --> 00:50:05.620]  問題是你夠不夠膽
[00:50:05.620 --> 00:50:07.700]  你也是去經歷而已
[00:50:07.700 --> 00:50:09.580]  你說我不夠膽
[00:50:09.580 --> 00:50:10.660]  不要緊
[00:50:10.660 --> 00:50:12.340]  還有下面那句
[00:50:12.340 --> 00:50:15.100]  他說要我們什麼是奉耶穌基督的命
[00:50:15.100 --> 00:50:17.740]  去向父求神
[00:50:17.740 --> 00:50:20.340]  他就賜給你
[00:50:20.340 --> 00:50:23.300]  領子妹 我學到今時今日
[00:50:23.300 --> 00:50:25.580]  都在學
[00:50:25.580 --> 00:50:26.860]  最慘就是有時候
[00:50:26.860 --> 00:50:29.940]  不知道自己想求什麼
[00:50:29.940 --> 00:50:31.060]  我鼓勵你
[00:50:31.060 --> 00:50:32.980]  聖經的話語是真實的
[00:50:32.980 --> 00:50:35.220]  聖經的話語是可信的
[00:50:35.220 --> 00:50:37.380]  我們的上帝是偉大的
[00:50:37.380 --> 00:50:38.780]  他是愛我們
[00:50:38.780 --> 00:50:40.140]  從來沒有後悔
[00:50:40.140 --> 00:50:42.140]  他從來不是看你做什麼
[00:50:42.140 --> 00:50:44.260]  他只是單單的愛你
[00:50:44.260 --> 00:50:47.020]  你願意去愛他的時候
[00:50:47.020 --> 00:50:49.100]  你就進入他的國度當中
[00:50:49.100 --> 00:50:51.540]  去經歷他為你預備的一切
[00:50:51.540 --> 00:50:53.300]  剛才敬晚那首歌很好
[00:50:53.300 --> 00:50:54.820]  是我二十多三十年前
[00:50:54.820 --> 00:50:57.380]  做兒童教會時很喜歡的歌
[00:50:57.380 --> 00:50:59.180]  我的過去 我的將來
[00:50:59.180 --> 00:51:00.620]  都是屬於主的
[00:51:00.620 --> 00:51:02.940]  求主用我一生的經歷
[00:51:02.940 --> 00:51:05.140]  來榮耀祂
[00:51:05.140 --> 00:51:06.100]  你可能唱的時候
[00:51:06.100 --> 00:51:08.580]  以為用你一生榮耀的經歷
[00:51:08.580 --> 00:51:10.580]  得獎的經歷
[00:51:10.580 --> 00:51:11.580]  錯
[00:51:11.580 --> 00:51:13.700]  是你一生的經歷
[00:51:13.700 --> 00:51:16.140]  包括你失敗的經歷
[00:51:16.140 --> 00:51:18.740]  都要榮耀我們一生
[00:51:18.740 --> 00:51:20.340]  你是否相信
[00:51:20.340 --> 00:51:22.820]  上帝對你的揀選
[00:51:22.820 --> 00:51:25.020]  是從不後悔
[00:51:25.020 --> 00:51:26.740]  讓我們打我們的心
[00:51:26.740 --> 00:51:29.140]  迎接上帝
[00:51:29.140 --> 00:51:31.140]  派我們出去
[00:51:31.140 --> 00:51:33.540]  結更多的果子榮耀主
[00:51:33.540 --> 00:51:34.340]  是嗎
[00:51:34.340 --> 00:51:37.260]  讓我們一起讚揚
[00:51:37.260 --> 00:51:38.260]  我鼓勵你們在衛志裡面
[00:51:38.260 --> 00:51:40.460]  真的好好地去禱告
[00:51:40.460 --> 00:51:41.820]  很多的困難
[00:51:41.820 --> 00:51:42.980]  很多的難關
[00:51:42.980 --> 00:51:45.140]  我們是中了魔鬼的詭計
[00:51:45.140 --> 00:51:46.780]  當我們看自己的時候
[00:51:46.780 --> 00:51:48.900]  我們發覺自己真的無能為力
[00:51:48.900 --> 00:51:51.180]  但當你看這位愛你的神
[00:51:51.180 --> 00:51:53.580]  定義揀選你的神的時候
[00:51:53.580 --> 00:51:56.940]  我們知道能力就是從上帝而來
[00:51:56.940 --> 00:51:58.740]  不要問為什麼
[00:51:58.740 --> 00:51:59.780]  問問自己
[00:51:59.780 --> 00:52:01.620]  你愛不愛主
[00:52:01.620 --> 00:52:03.420]  又或者這樣說
[00:52:03.420 --> 00:52:04.740]  你回想一下
[00:52:04.740 --> 00:52:06.380]  上帝有沒有愛你
