
[00:00:00.000 --> 00:00:03.840]  跟大家思想的題目是「你是屬靈的人嗎?」
[00:51:18.520 --> 00:51:20.520]  他後來作了一首詩歌
[00:51:20.520 --> 00:51:21.520]  說了一首詩歌
[00:51:21.520 --> 00:51:23.520]  一切全奉獻
[00:51:23.520 --> 00:51:24.520]  他說了甚麼呢
[00:51:24.520 --> 00:51:25.520]  藍色字
[00:51:25.520 --> 00:51:26.520]  最後兩行一起讀
[00:51:26.520 --> 00:51:31.520]  一切全完了
[00:51:31.520 --> 00:51:32.520]  全軍覆沒
[00:51:32.520 --> 00:51:34.520]  一敗塗地
[00:51:34.520 --> 00:51:36.520]  一切全完了
[00:51:36.520 --> 00:51:37.520]  甚麼都玩完了
[00:51:37.520 --> 00:51:39.520]  一切都玩了
[00:51:39.520 --> 00:51:42.520]  覺得自己很失敗
[00:51:42.520 --> 00:51:44.520]  但後來很奇妙
[00:51:44.520 --> 00:51:46.520]  神又再次復興他
[00:51:46.520 --> 00:51:48.520]  經過九年之後
[00:51:48.520 --> 00:51:51.520]  再次去勤奮的侍奉
[00:51:52.520 --> 00:51:55.520]  後來他在監獄裏面作了一詞
[00:51:55.520 --> 00:51:57.520]  用孔曰成仁
[00:51:57.520 --> 00:51:58.520]  萬曰取義講話
[00:51:58.520 --> 00:51:59.520]  先知成仁
[00:51:59.520 --> 00:52:00.520]  仕途取義
[00:52:00.520 --> 00:52:01.520]  受命傳道
[00:52:01.520 --> 00:52:03.520]  守重綱藝
[00:52:03.520 --> 00:52:04.520]  熟讀聖經
[00:52:04.520 --> 00:52:06.520]  洞曉真理
[00:52:06.520 --> 00:52:07.520]  堅貞不屈
[00:52:07.520 --> 00:52:08.520]  頂天立地
[00:52:08.520 --> 00:52:11.520]  他後來寫了幾句說話
[00:52:11.520 --> 00:52:12.520]  他說
[00:52:12.520 --> 00:52:13.520]  神帶我去到深水裏面
[00:52:13.520 --> 00:52:15.520]  不是溺斃我們
[00:52:15.520 --> 00:52:16.520]  是洗淨我們
[00:52:16.520 --> 00:52:19.520]  人看我是天天預備死的人
[00:52:20.520 --> 00:52:23.520]  後來返島光榮活了許多年
[00:52:23.520 --> 00:52:27.520]  基圖就是這種雙重性的經歷
[00:52:27.520 --> 00:52:29.520]  好像很失敗
[00:52:29.520 --> 00:52:31.520]  你要悔改依靠神
[00:52:31.520 --> 00:52:34.520]  有神給你很奇妙的榮光
[00:52:34.520 --> 00:52:37.520]  下一章我想起一句金句
[00:52:37.520 --> 00:52:38.520]  希伯來書第十一章三十八節
[00:52:38.520 --> 00:52:39.520]  一起讀吧
[00:52:39.520 --> 00:52:41.520]  漂流無定
[00:52:41.520 --> 00:52:44.520]  本是世界不配有的人
[00:52:44.520 --> 00:52:46.520]  他太太也是這樣
[00:52:46.520 --> 00:52:47.520]  他太太臨老時說
[00:52:47.520 --> 00:52:50.520]  希望在國內陪陪聖徒一起受苦
[00:52:50.520 --> 00:52:53.520]  他的眼目是定徵耶穌基督
[00:52:53.520 --> 00:52:54.520]  他說
[00:52:54.520 --> 00:52:57.520]  我們一定有一個為我們罪而死的基督
[00:52:57.520 --> 00:53:01.520]  我們要效法追著這個標竿去走進我們人生
[00:53:01.520 --> 00:53:04.520]  他有耶穌基督的心思
[00:53:04.520 --> 00:53:05.520]  你有沒有呢
[00:53:05.520 --> 00:53:08.520]  等於每個經文裏面提醒
[00:53:08.520 --> 00:53:11.520]  我們有沒有耶穌基督的心思
[00:53:11.520 --> 00:53:15.520]  以基督耶穌的心思想去看我們人生
[00:53:16.520 --> 00:53:18.520]  用神的靈去導體我們人生
[00:53:18.520 --> 00:53:21.520]  這樣的人才是一個真正屬靈的人
[00:53:21.520 --> 00:53:22.520]  我同心祈禱
[00:53:22.520 --> 00:53:26.520]  天父在這個世代裏面
[00:53:26.520 --> 00:53:29.520]  我們常常被世界的問題去控制我們
[00:53:29.520 --> 00:53:34.520]  然後我們就充滿了被世界的立場
[00:53:34.520 --> 00:53:35.520]  智慧
[00:53:35.520 --> 00:53:36.520]  價值觀牽引
[00:53:36.520 --> 00:53:38.520]  世界要我們失敗
[00:53:38.520 --> 00:53:39.520]  我們失敗
[00:53:39.520 --> 00:53:42.520]  世界要我們犯罪妥協
[00:53:42.520 --> 00:53:44.520]  我們就犯罪妥協
[00:53:45.520 --> 00:53:47.520]  世界帶給我們羞辱
[00:53:47.520 --> 00:53:48.520]  我們就自嘲不羞辱
[00:53:48.520 --> 00:53:53.520]  但主要我們何時真的好像神所賜的剛強
[00:53:53.520 --> 00:53:55.520]  神所賜的勇敢
[00:53:55.520 --> 00:53:57.520]  神所賜的良善
[00:53:57.520 --> 00:54:00.520]  記得我們是一個神榮耀兒女的身份
[00:54:00.520 --> 00:54:03.520]  帶著神所得的榮耀
[00:54:03.520 --> 00:54:04.520]  活在人身邊
[00:54:04.520 --> 00:54:05.520]  彰顯你的榮耀
[00:54:05.520 --> 00:54:07.520]  傳講你的福音
[00:54:07.520 --> 00:54:09.520]  祈禱交到奉主耶穌的德性面前
