
[00:00:00.000 --> 00:00:02.420]  我們主日早上來到就是一個目的
[00:43:09.520 --> 00:43:10.920]  上帝的話
[00:43:10.920 --> 00:43:11.920]  食物
[00:43:11.920 --> 00:43:13.080]  配合
[00:43:13.080 --> 00:43:13.880]  OK
[00:43:13.880 --> 00:43:14.720]  第二
[00:43:14.720 --> 00:43:16.800]  我們要持續要有連氣
[00:43:16.800 --> 00:43:19.720]  我們要持續的
[00:43:19.720 --> 00:43:21.480]  不可以停
[00:43:21.480 --> 00:43:22.520]  當然要休息
[00:43:22.520 --> 00:43:23.120]  休息
[00:43:23.120 --> 00:43:26.240]  讓我們可以沈思上帝的話
[00:43:26.240 --> 00:43:28.200]  最後我們要出賽
[00:43:28.200 --> 00:43:29.560]  要完成這個賽事
[00:43:29.560 --> 00:43:33.680]  不要跑跑下跳圍牆
[00:43:33.680 --> 00:43:34.720]  回去
[00:43:34.720 --> 00:43:35.840]  跑十公里最好了
[00:43:35.840 --> 00:43:37.080]  如果住殷景
[00:43:37.080 --> 00:43:38.360]  跑到去殷景掉頭
[00:43:38.360 --> 00:43:40.720]  跳下回家洗澡
[00:43:40.720 --> 00:43:42.320]  那你真的沒有完成
[00:43:42.320 --> 00:43:44.280]  求主幫助我們
[00:43:44.280 --> 00:43:45.960]  有信心
[00:43:45.960 --> 00:43:47.480]  有毅力
[00:43:47.480 --> 00:43:49.480]  去完成這個賽事
[00:43:49.480 --> 00:43:51.720]  由我們強化生命開始
[00:43:51.720 --> 00:43:52.640]  明白嗎
[00:43:52.640 --> 00:43:58.920]  彌帝陀我祈禱
[00:43:58.920 --> 00:44:03.680]  天父爸爸
[00:44:03.680 --> 00:44:09.800]  在這裡我求主你親自來跟我們說話
[00:44:09.800 --> 00:44:13.600]  我很想做你的門徒
[00:44:13.600 --> 00:44:18.280]  很想將我的生命獻上
[00:44:18.280 --> 00:44:21.400]  獻上生命的意思就是我擺上時間
[00:44:21.400 --> 00:44:23.800]  特別為你的話語
[00:44:23.800 --> 00:44:24.520]  我去渴求
[00:44:24.520 --> 00:44:25.920]  我去等候
[00:44:25.920 --> 00:44:29.080]  以至我們可以餵養我們的生命
[00:44:29.080 --> 00:44:31.000]  接受耶穌的挑戰
[00:44:31.000 --> 00:44:34.120]  和持續的見證
[00:44:34.120 --> 00:44:36.000]  如果這個是你的心聲
[00:44:36.000 --> 00:44:37.360]  你就告訴耶穌
[00:44:37.360 --> 00:44:40.160]  你願意
[00:44:40.160 --> 00:44:41.240]  如果你還在考慮
[00:44:41.240 --> 00:44:43.360]  你就告訴耶穌
[00:44:43.360 --> 00:44:47.480]  我正在掙扎
[00:44:47.480 --> 00:44:50.200]  如果你完全沒有想過
[00:44:50.200 --> 00:44:52.080]  你就求耶穌幫你
[00:44:52.080 --> 00:44:54.920]  去認真的想
[00:44:54.920 --> 00:44:56.200]  我想祈禱
[00:44:56.200 --> 00:44:57.040]  交托
[00:44:57.040 --> 00:44:59.800]  是奉耶穌得勝的明智祈求
[00:44:59.800 --> 00:45:01.800]  阿們
