
[00:00:00.000 --> 00:00:03.700]  各位姐妹 大家在神的面前
[00:53:10.720 --> 00:53:12.720]  說那些不合義的說話
[00:53:12.720 --> 00:53:14.720]  我們為他們祈禱
[00:53:14.720 --> 00:53:16.720]  求神寬恕他們
[00:53:16.720 --> 00:53:18.720]  挽回他們
[00:53:18.720 --> 00:53:20.720]  也挽回我們自己
[00:53:20.720 --> 00:53:22.720]  願意我們一起在上帝面前禱告
[00:53:22.720 --> 00:53:24.720]  天會上帝我們謝謝你
[00:53:26.720 --> 00:53:28.720]  你的說話
[00:53:28.720 --> 00:53:30.720]  永遠都是有能力
[00:53:30.720 --> 00:53:34.720]  永遠是真實的
[00:53:34.720 --> 00:53:40.720]  在我們地上的群體
[00:53:40.720 --> 00:53:42.720]  我們確實有很多軟弱
[00:53:42.720 --> 00:53:44.720]  弟兄姊妹之間可能有很多誤解
[00:53:44.720 --> 00:53:48.720]  很多磨擦
[00:53:48.720 --> 00:53:50.720]  或者不接納
[00:53:50.720 --> 00:53:52.720]  我們願意在上帝面前
[00:53:54.720 --> 00:53:56.720]  但是憑信心
[00:53:56.720 --> 00:53:58.720]  去祈禱
[00:53:58.720 --> 00:54:00.720]  去實踐
[00:54:00.720 --> 00:54:02.720]  彼此認罪
[00:54:02.720 --> 00:54:04.720]  互相代求
[00:54:04.720 --> 00:54:06.720]  好叫一個撕裂的社會
[00:54:06.720 --> 00:54:08.720]  撕裂的群體
[00:54:08.720 --> 00:54:10.720]  得到醫治
[00:54:10.720 --> 00:54:12.720]  求上帝
[00:54:12.720 --> 00:54:14.720]  讓我們作和平的使者
[00:54:14.720 --> 00:54:16.720]  在地上
[00:54:16.720 --> 00:54:20.720]  讓人看到
[00:54:20.720 --> 00:54:22.720]  神的美善
[00:54:22.720 --> 00:54:24.720]  神的包容
[00:54:24.720 --> 00:54:26.720]  神的信實
[00:54:26.720 --> 00:54:28.720]  神的憐憫
[00:54:28.720 --> 00:54:30.720]  我們謝謝你
[00:54:30.720 --> 00:54:32.720]  祈禱奉耶穌的聖名
