
[00:00:00.000 --> 00:00:03.640]  好 今日同大家睇第五章第七節
[00:45:22.800 --> 00:45:24.440]  向神禱告的時候
[00:45:24.440 --> 00:45:26.600]  就好像我們點了香向神
[00:45:26.600 --> 00:45:28.000]  而在舊約那些香
[00:45:28.000 --> 00:45:29.640]  就其實是代表了禱告
[00:45:29.640 --> 00:45:31.520]  也就是代表了我們跟神之間
[00:45:31.520 --> 00:45:32.640]  有一個關係
[00:45:32.640 --> 00:45:34.800]  有一個納藥的記號
[00:45:34.800 --> 00:45:35.600]  很重要的
[00:45:35.600 --> 00:45:37.200]  你還沒記住十四章第七節
[00:45:37.200 --> 00:45:42.000]  再把純乳香灑在每行的餅上
[00:45:42.000 --> 00:45:42.640]  看得到嗎?
[00:45:42.640 --> 00:45:43.760]  作為紀念
[00:45:43.760 --> 00:45:46.800]  是獻給耶和華作為食物的火祭
[00:45:46.800 --> 00:45:47.960]  OK
[00:45:47.960 --> 00:45:51.440]  我今天跟大家去思想這個啟示錄第五章
[00:45:51.440 --> 00:45:53.560]  就看到這個第八節
[00:45:53.560 --> 00:45:54.480]  看到第八節
[00:45:54.480 --> 00:45:55.200]  主日許可
[00:45:55.200 --> 00:45:57.680]  我們繼續看完後面那些
[00:45:57.680 --> 00:46:00.960]  後面那些是很濃稠的
[00:46:00.960 --> 00:46:02.760]  接著到第六章更濃稠
[00:46:02.760 --> 00:46:03.840]  因為那四匹馬
[00:46:03.840 --> 00:46:05.000]  那四匹馬
[00:46:05.000 --> 00:46:05.840]  有白馬
[00:46:05.840 --> 00:46:06.600]  有紅馬
[00:46:06.600 --> 00:46:07.320]  有灰馬
[00:46:07.320 --> 00:46:07.880]  有黑馬
[00:46:07.880 --> 00:46:08.560]  有灰馬
[00:46:08.560 --> 00:46:09.560]  很濃稠的
[00:46:09.560 --> 00:46:12.240]  那麼稍後主日許可我們繼續去看那裡
