
[00:00:00.000 --> 00:00:04.780]  亞述國 春秋
[00:50:57.080 --> 00:50:59.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:50:59.080 --> 00:51:01.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:01.080 --> 00:51:03.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:03.080 --> 00:51:05.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:05.080 --> 00:51:07.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:07.080 --> 00:51:21.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:21.080 --> 00:51:23.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:23.080 --> 00:51:25.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:25.080 --> 00:51:27.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:27.080 --> 00:51:29.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:29.080 --> 00:51:31.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:31.080 --> 00:51:33.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:51:33.080 --> 00:51:37.080]  主持人:在公元前七三三年,比加年間,以色列人來到奪地。
[00:52:03.080 --> 00:52:10.080]  「為喜愛耶和華律法的就業思想,給人念為有福。」
[00:52:33.080 --> 00:52:37.080]  「教導我們,叫我們忍耐到底的,就必得救。」
[00:52:37.080 --> 00:52:43.080]  「幫助我們有個義偉的眼睛,去看歷史,去看你的心意。」
[00:52:43.080 --> 00:52:48.080]  「見到別人所犯的錯誤,更加向你發出敬畏的心。」
[00:52:48.080 --> 00:52:54.080]  「不要向他們重蹈他們的覆轍。」
[00:52:54.080 --> 00:52:58.080]  「讓我多謝你留下這麼寶貴的聖經。」
[00:52:58.080 --> 00:53:01.080]  「雖然在亞述人的歷史未必在聖經裏。」
[00:53:01.080 --> 00:53:06.080]  「但我見到,幾乎你的旨意一樣地運行。」
[00:53:06.080 --> 00:53:09.080]  「今次我們願意將這個世界仰望於上宗。」
[00:53:09.080 --> 00:53:14.080]  「我們不知道亞述的弟兄姊妹,是怎樣繼承而受苦。」
[00:53:14.080 --> 00:53:16.080]  「我們願意為他們祈禱。」
[00:53:16.080 --> 00:53:23.080]  「今日希臘負債的問題,亦都引來很多的動盪。」
[00:53:23.080 --> 00:53:27.080]  「今日的德國,亦都是聳無聳的的時候。」
[00:53:27.080 --> 00:53:34.080]  「我只要讓這個德國的領袖看到,從歷史當中看到教導。」
[00:53:34.080 --> 00:53:39.080]  「當你使用它比較強壯的時候,亦是它要兼卑的時候。」
[00:53:39.080 --> 00:53:43.080]  「以致到不會重蹈從前。」
[00:53:43.080 --> 00:53:49.080]  「我只要親自憐憫,由執政掌權的人去敬畏你,仰望你。」
[00:53:49.080 --> 00:53:53.080]  「我們這些卑微的人,我們感謝你。」
[00:53:53.080 --> 00:53:56.080]  「讓我們看到上帝你的旨意。」
[00:53:56.080 --> 00:54:00.080]  「無論在甚麼情境之下,要讓我滑頭。」
[00:54:00.080 --> 00:54:03.080]  「讓我們更加坦誠,向各位敬畏。」
[00:54:03.080 --> 00:54:06.080]  「我們敬畏心事,敬畏社會的民俗。」
[00:54:06.080 --> 00:54:07.080]  「阿們。」
