
[00:00:00.000 --> 00:00:03.480]  今天主要跟大家講一節的經文
[00:44:34.620 --> 00:44:36.020]  喜好那些
[00:44:36.020 --> 00:44:36.740]  其實
[00:44:36.740 --> 00:44:39.580]  真的大家凡事都可以包容的
[00:44:39.580 --> 00:44:42.660]  OK 我們一起低頭禱告
[00:44:42.660 --> 00:44:43.420]  愛我們的天父
[00:44:43.420 --> 00:44:44.500]  我們來到祢的面前
[00:44:44.500 --> 00:44:45.980]  我們獻上感恩
[00:44:45.980 --> 00:44:49.100]  因為特別在主耶穌基督誕生
[00:44:49.100 --> 00:44:51.980]  我們紀念祂誕生的日子裡面
[00:44:51.980 --> 00:44:53.700]  雖然在世界上的人
[00:44:53.700 --> 00:44:55.060]  他們說計算那條數
[00:44:55.060 --> 00:44:58.460]  祂應該不是在聖誕節這個時候的
[00:44:58.460 --> 00:44:59.660]  但是這個不重要
[00:44:59.660 --> 00:45:01.980]  我們只是紀念主耶穌基督
[00:45:01.980 --> 00:45:02.980]  神的日子
[00:45:02.980 --> 00:45:04.860]  在二千年前
[00:45:04.860 --> 00:45:07.860]  二千多年前真的來到這個世上
[00:45:07.860 --> 00:45:10.940]  祂誕生其實就是為了
[00:45:10.940 --> 00:45:14.620]  要能夠幫我們成就救恩
[00:45:14.620 --> 00:45:15.900]  以致我們的罪
[00:45:15.900 --> 00:45:18.220]  能夠因著耶穌基督的拯救
[00:45:18.220 --> 00:45:20.660]  我們接受主耶穌成為我們的救主
[00:45:20.660 --> 00:45:22.180]  罪得赦免
[00:45:22.180 --> 00:45:23.780]  我們得罪永生
[00:45:23.780 --> 00:45:27.780]  我們感恩祈禱奉耶穌基督的名字求 阿門
