
[00:00:00.000 --> 00:00:05.000]  今日要講的經文是來自瓦戈
[00:47:52.000 --> 00:47:54.000]  我們中間很多人
[00:47:54.000 --> 00:47:57.000]  都經歷過
[00:47:57.000 --> 00:47:58.000]  人人之間
[00:47:58.000 --> 00:48:00.000]  那種夫妻的戀愛
[00:48:00.000 --> 00:48:01.000]  幫助我們
[00:48:01.000 --> 00:48:02.000]  在中間
[00:48:02.000 --> 00:48:05.000]  好好地去領會
[00:48:05.000 --> 00:48:07.000]  享受
[00:48:07.000 --> 00:48:11.000]  而且去維護
[00:48:11.000 --> 00:48:13.000]  天父願我們的心
[00:48:13.000 --> 00:48:16.000]  被你激勵和鼓舞
[00:48:16.000 --> 00:48:19.000]  等下節目
[00:48:19.000 --> 00:48:21.000]  我想有一些簡單的呼召
[00:48:21.000 --> 00:48:22.000]  就是
[00:48:22.000 --> 00:48:23.000]  如果你很想
[00:48:23.000 --> 00:48:25.000]  你們夫妻之間
[00:48:25.000 --> 00:48:26.000]  那份愛
[00:48:26.000 --> 00:48:28.000]  能夠歷久常新
[00:48:28.000 --> 00:48:31.000]  很有激情
[00:48:31.000 --> 00:48:34.000]  很有感覺
[00:48:34.000 --> 00:48:36.000]  很有feel
[00:48:36.000 --> 00:48:38.000]  不要只是在平淡的裏面
[00:48:38.000 --> 00:48:40.000]  你覺得很賞感
[00:48:40.000 --> 00:48:42.000]  我邀請
[00:48:42.000 --> 00:48:44.000]  你可以站起來
[00:48:44.000 --> 00:48:45.000]  又或者
[00:48:45.000 --> 00:48:46.000]  你很想
[00:48:46.000 --> 00:48:47.000]  你和神之間
[00:48:47.000 --> 00:48:49.000]  那種愛慕的關係
[00:48:49.000 --> 00:48:51.000]  可以更進一步
[00:48:51.000 --> 00:48:52.000]  是在表達
[00:48:52.000 --> 00:48:53.000]  神呀
[00:48:53.000 --> 00:48:54.000]  我很想愛慕你
[00:48:54.000 --> 00:48:56.000]  愛得更加真實
[00:48:56.000 --> 00:48:57.000]  徹底
[00:48:57.000 --> 00:48:59.000]  和全面
[00:48:59.000 --> 00:49:02.000]  你很賞感
[00:49:02.000 --> 00:49:04.000]  我想邀請你們站起來
[00:49:04.000 --> 00:49:06.000]  一種的表達
[00:49:06.000 --> 00:49:09.000]  一種向神的面前
[00:49:09.000 --> 00:49:11.000]  的一份表達
[00:49:11.000 --> 00:49:13.000]  其實我現在都是
[00:49:13.000 --> 00:49:14.000]  在進步的中間
[00:49:14.000 --> 00:49:15.000]  我很想
[00:49:15.000 --> 00:49:16.000]  兩方面
[00:49:16.000 --> 00:49:17.000]  我們都可以在神的面前
[00:49:17.000 --> 00:49:21.000]  呼求著幫助我們
[00:49:21.000 --> 00:49:23.000]  天父在我們面前祈禱
[00:49:23.000 --> 00:49:27.000]  就是讓我們這些喜立
[00:49:27.000 --> 00:49:31.000]  懷著心底裏面真實的渴望
[00:49:31.000 --> 00:49:32.000]  最後祝福
[00:49:32.000 --> 00:49:34.000]  這裡每一位
[00:49:34.000 --> 00:49:36.000]  當我們這樣表達的時候
[00:49:36.000 --> 00:49:41.000]  我們的心真的經歷到你的幫助
[00:49:41.000 --> 00:49:42.000]  聖靈呀
[00:49:42.000 --> 00:49:44.000]  按照你對我們的認識
[00:49:44.000 --> 00:49:47.000]  可能我們在夫妻的愛情上面
[00:49:47.000 --> 00:49:49.000]  需要你更多的滋潤
[00:49:49.000 --> 00:49:51.000]  你來滋潤我們
[00:49:51.000 --> 00:49:54.000]  如果我們在和你的關係裏面
[00:49:54.000 --> 00:49:57.000]  我們是有所停擋
[00:49:57.000 --> 00:49:59.000]  缺乏了那種激烈
[00:49:59.000 --> 00:50:01.000]  和你幫助我們
[00:50:01.000 --> 00:50:03.000]  在真理裏面
[00:50:03.000 --> 00:50:08.000]  我們可以愛得更加有感覺
[00:50:08.000 --> 00:50:10.000]  更加有感覺
[00:50:10.000 --> 00:50:11.000]  主呀
[00:50:11.000 --> 00:50:16.000]  叫我們像馬哥強調那樣
[00:50:16.000 --> 00:50:18.000]  真的可以很壯烈
[00:50:18.000 --> 00:50:20.000]  很真實地表達
[00:50:20.000 --> 00:50:21.000]  經歷這種愛
[00:50:21.000 --> 00:50:22.000]  多謝你呀主
[00:50:22.000 --> 00:50:24.000]  即使有不同的軌跡
[00:50:24.000 --> 00:50:26.000]  有時有起有跌
[00:50:26.000 --> 00:50:28.000]  但我們仍然將我們的需要
[00:50:28.000 --> 00:50:29.000]  帶到你的面前
[00:50:29.000 --> 00:50:31.000]  願你幫助我們
[00:50:31.000 --> 00:50:32.000]  帶領我們
[00:50:32.000 --> 00:50:34.000]  讓我們第二天
[00:50:34.000 --> 00:50:37.000]  和你個別單獨接觸
[00:50:37.000 --> 00:50:39.000]  我們就有新鮮的經歷
[00:50:39.000 --> 00:50:41.000]  讓我們今晚
[00:50:41.000 --> 00:50:43.000]  和我們的伴侶一起的時候
[00:50:43.000 --> 00:50:46.000]  就有一個更深的愛情契合
[00:50:46.000 --> 00:50:47.000]  多謝你呀
[00:50:47.000 --> 00:50:48.000]  讓我們在你面前祈禱
[00:50:48.000 --> 00:50:50.000]  奉耶穌基督的名
[00:50:50.000 --> 00:50:51.000]  阿門
