
[00:00:00.000 --> 00:00:03.400]  今日同大家開始睇個C篇第八篇
[00:42:53.400 --> 00:42:55.400]  叫人無可推諉
[00:42:55.400 --> 00:42:57.400]  即係我哋睇見神所創造嘅
[00:42:57.400 --> 00:42:59.400]  山呀 水呀 宇宙萬物呀
[00:42:59.400 --> 00:43:01.400]  星呀 太陽呀
[00:43:01.400 --> 00:43:03.400]  銀河系呀 總之銀河系呀
[00:43:03.400 --> 00:43:05.400]  嘩 原來呢 有好多個銀河系嘅喎
[00:43:05.400 --> 00:43:07.400]  咪以為只係一個太陽喎
[00:43:07.400 --> 00:43:09.400]  又真係唔知幾多億個太陽
[00:43:09.400 --> 00:43:11.400]  個分鐘呢個宇宙
[00:43:11.400 --> 00:43:13.400]  係無邊界㗎 係無窮盡㗎呢個
[00:43:13.400 --> 00:43:15.400]  你話神嘅
[00:43:15.400 --> 00:43:17.400]  神永能 嘅能力
[00:43:17.400 --> 00:43:19.400]  同埋佢嘅神聖係點呢
[00:43:19.400 --> 00:43:21.400]  啟述第四章十一字
[00:43:21.400 --> 00:43:23.400]  我門的主 我門的神
[00:43:23.400 --> 00:43:25.400]  你是配得榮耀 尊貴 權柄
[00:43:25.400 --> 00:43:27.400]  因為你創造你嘅萬物
[00:43:27.400 --> 00:43:29.400]  因你嘅旨意 被創造而存在
[00:43:29.400 --> 00:43:31.400]  神聖嘅意思係咩呢
[00:43:31.400 --> 00:43:33.400]  神聖嘅意思就係咩
[00:43:33.400 --> 00:43:35.400]  就係Divine Nature 神嗰個嘅Nature
[00:43:35.400 --> 00:43:37.400]  Essential Nature of God
[00:43:37.400 --> 00:43:39.400]  嗱 我一定要解釋埋呢個Essential
[00:43:39.400 --> 00:43:41.400]  好多時我哋講Essential呢
[00:43:41.400 --> 00:43:43.400]  就係講最重要嗰啲嘢
[00:43:43.400 --> 00:43:45.400]  英文係咪叫Essential呀
[00:43:45.400 --> 00:43:47.400]  喺神學上唔係咁嘅意思
[00:43:47.400 --> 00:43:49.400]  神學上講Essential呢 就係講Essence呀
[00:43:49.400 --> 00:43:51.400]  Essential
[00:43:51.400 --> 00:43:53.400]  Essence 咩叫Essence呀
[00:43:53.400 --> 00:43:55.400]  白蘭氏雞精有冇飲過呀
[00:43:55.400 --> 00:43:57.400]  嗱 嗰啲白蘭氏嘅雞精呢
[00:43:57.400 --> 00:43:59.400]  嗰啲就叫做雞嘅Essence
[00:43:59.400 --> 00:44:01.400]  嗰啲嘅精華啦
[00:44:01.400 --> 00:44:03.400]  係咪
[00:44:03.400 --> 00:44:05.400]  成隻雞擺咗落一樽裏面喎
[00:44:05.400 --> 00:44:07.400]  其實有冇成隻嘅 我唔知呀
[00:44:07.400 --> 00:44:09.400]  總之即係搖咗佢啲汁出嚟呢
[00:44:09.400 --> 00:44:11.400]  你知我細個陣時呢
[00:44:11.400 --> 00:44:13.400]  我媽呢好錫我㗎
[00:44:13.400 --> 00:44:15.400]  我讀書好差㗎
[00:44:15.400 --> 00:44:17.400]  咁我媽呢考試呢就買白蘭氏雞精畀我飲呀
[00:44:17.400 --> 00:44:19.400]  補一補佢呀
[00:44:19.400 --> 00:44:21.400]  嘩 兩三點鐘仲要拆開我起身
[00:44:21.400 --> 00:44:23.400]  讀書幾鬼辛苦呀就係
[00:44:23.400 --> 00:44:25.400]  飲白蘭氏雞精
[00:44:25.400 --> 00:44:27.400]  真㗎 唔係講假㗎
[00:44:27.400 --> 00:44:31.400]  講到呢度呀 今日
