
[00:00:00.000 --> 00:00:03.400]  有冇記得以前睇報紙要睇報紙㗎
[00:45:47.040 --> 00:45:49.040]  會唔會還 會會會
[00:45:49.040 --> 00:45:51.040]  還還還
[00:45:51.040 --> 00:45:53.040]  幾時 會㗎啦會㗎啦
[00:45:53.040 --> 00:45:55.040]  下星期會
[00:45:55.040 --> 00:45:57.040]  清楚啲㗎啦
[00:45:57.040 --> 00:45:59.040]  下星期會清楚啲咪知
[00:45:59.040 --> 00:46:01.040]  你有冇去過一個
[00:46:01.040 --> 00:46:03.040]  寫住有間酒吧寫住
[00:46:03.040 --> 00:46:05.040]  Free
[00:46:05.040 --> 00:46:07.040]  Beer Tomorrow
[00:46:07.040 --> 00:46:09.040]  咁你聽日去到以為有免費啤酒
[00:46:09.040 --> 00:46:11.040]  聽日呀嘛
[00:46:11.040 --> 00:46:13.040]  永遠都係聽日㗎
[00:46:13.040 --> 00:46:15.040]  係嘛呢個就係
[00:46:15.040 --> 00:46:17.040]  唔馴服即係拖即係唔馴服
[00:46:17.040 --> 00:46:19.040]  除非嗰樣嘢
[00:46:19.040 --> 00:46:21.040]  神冇叫你即刻做
[00:46:21.040 --> 00:46:23.040]  但係四種反應
[00:46:23.040 --> 00:46:25.040]  神係想我哋樂而進行
[00:46:25.040 --> 00:46:27.040]  咁你係邊一種
[00:46:27.040 --> 00:46:29.040]  或者種種都有
[00:46:29.040 --> 00:46:31.040]  跟住呢
[00:46:31.040 --> 00:46:33.040]  學聖經有
[00:46:33.040 --> 00:46:35.040]  四個方法
[00:46:35.040 --> 00:46:37.040]  嗰度講聽讀然
[00:46:37.040 --> 00:46:39.040]  仲想用
[00:46:39.040 --> 00:46:41.040]  口訣有六個聖經手㗎
[00:46:41.040 --> 00:46:43.040]  聽讀啦
[00:46:43.040 --> 00:46:45.040]  我哋識啲朋友
[00:46:45.040 --> 00:46:47.040]  佢細個冇讀過書
[00:46:47.040 --> 00:46:49.040]  佢唔識我爸爸唔識字嘅
[00:46:49.040 --> 00:46:51.040]  所以佢主要係教聽讀
[00:46:51.040 --> 00:46:53.040]  讀經呢自己打開聖經
[00:46:53.040 --> 00:46:55.040]  慢慢讀
[00:46:55.040 --> 00:46:57.040]  跟住研經
[00:46:57.040 --> 00:46:59.040]  查經即係好細緻
[00:46:59.040 --> 00:47:01.040]  好細緻深入咁樣去研討
[00:47:01.040 --> 00:47:03.040]  跟人一齊去討論
[00:47:03.040 --> 00:47:05.040]  背誦
[00:47:05.040 --> 00:47:07.040]  明白咗個聖經
[00:47:07.040 --> 00:47:09.040]  嗰啲重要嗰啲經文背咗佢
[00:47:09.040 --> 00:47:11.040]  四個方法
[00:47:11.040 --> 00:47:13.040]  默想呢唔係方法嚟嘅
[00:47:13.040 --> 00:47:15.040]  你如果冇前面冇聽讀
[00:47:15.040 --> 00:47:17.040]  嚴重你飲
[00:47:17.040 --> 00:47:19.040]  默想默想啲嘢冇嘢默想
[00:47:19.040 --> 00:47:21.040]  所以你每次
[00:47:21.040 --> 00:47:23.040]  聽讀嗰陣要默想
[00:47:23.040 --> 00:47:25.040]  讀經嘅時候要默想
[00:47:25.040 --> 00:47:27.040]  研經嘅時候要默想
[00:47:27.040 --> 00:47:29.040]  背經嘅時候默想
[00:47:29.040 --> 00:47:31.040]  你唔叻背經或者唔
[00:47:31.040 --> 00:47:33.040]  重視背經因為你唔叻默想
[00:47:33.040 --> 00:47:35.040]  如果你真係
[00:47:35.040 --> 00:47:37.040]  覺得成個話語寶貴你
[00:47:37.040 --> 00:47:39.040]  會成日默想嗰句說話嘅
[00:47:39.040 --> 00:47:41.040]  呢句說話好寶貴
[00:47:41.040 --> 00:47:43.040]  對我好大提醒
[00:47:43.040 --> 00:47:45.040]  我會成日默想嗰句說話
[00:47:45.040 --> 00:47:47.040]  所以每一次
[00:47:47.040 --> 00:47:49.040]  當神嘅話語
[00:47:49.040 --> 00:47:51.040]  喺你心裏面你明白咗
[00:47:51.040 --> 00:47:53.040]  你默想嘅時候
[00:47:53.040 --> 00:47:55.040]  你就進入靈修嘅狀態
[00:47:55.040 --> 00:47:57.040]  所以有陣時
[00:47:57.040 --> 00:47:59.040]  你聽一首詩歌
[00:47:59.040 --> 00:48:01.040]  嗰個神嘅話語嘅真理
[00:48:01.040 --> 00:48:03.040]  令到你進入默想嘅狀態
[00:48:03.040 --> 00:48:05.040]  你就親近主
[00:48:05.040 --> 00:48:07.040]  你就做緊靈修
[00:48:07.040 --> 00:48:09.040]  所以你好似
[00:48:09.040 --> 00:48:11.040]  唔同情況都做到靈修
[00:48:11.040 --> 00:48:13.040]  行路都可以做靈修
[00:48:13.040 --> 00:48:15.040]  因為你腦海裏面
[00:48:15.040 --> 00:48:17.040]  有神嘅話你都默想到
[00:48:17.040 --> 00:48:19.040]  你都親近神
[00:48:19.040 --> 00:48:21.040]  所以靚姐妹
[00:48:21.040 --> 00:48:23.040]  你要多啲默想手指弓
[00:48:23.040 --> 00:48:25.040]  要掂到其他嗰四隻手指
[00:48:25.040 --> 00:48:27.040]  你先至能夠掌心
[00:48:27.040 --> 00:48:29.040]  應用神嘅話
[00:48:29.040 --> 00:48:31.040]  然後有五個一定
[00:48:31.040 --> 00:48:33.040]  學習
[00:48:33.040 --> 00:48:35.040]  你要有一定嘅原因
[00:48:35.040 --> 00:48:37.040]  去靈修
[00:48:37.040 --> 00:48:39.040]  唔係因為要向人交代
[00:48:39.040 --> 00:48:41.040]  係因為你自己想親近神
[00:48:41.040 --> 00:48:43.040]  認識神 建立親密嘅關係
[00:48:43.040 --> 00:48:45.040]  第二 要有一定嘅方法
[00:48:45.040 --> 00:48:47.040]  要學識讀經
[00:48:47.040 --> 00:48:49.040]  靈修 應該點樣做
[00:48:49.040 --> 00:48:51.040]  咁你喺團契
[00:48:51.040 --> 00:48:53.040]  或者其他時候
[00:48:53.040 --> 00:48:55.040]  如果你唔識
[00:48:55.040 --> 00:48:57.040]  我哋可以有人同你分享
[00:48:57.040 --> 00:48:59.040]  要學識靈修 讀聖經嘅方法
[00:48:59.040 --> 00:49:01.040]  第三 你要有一定嘅時間畀出嚟
[00:49:01.040 --> 00:49:03.040]  要有一定嘅時間畀出嚟
[00:49:03.040 --> 00:49:05.040]  第四
[00:49:05.040 --> 00:49:07.040]  一定要
[00:49:07.040 --> 00:49:09.040]  嗰個時段裏面有內容嘅
[00:49:09.040 --> 00:49:11.040]  唔好淨係聽兩首詩歌
[00:49:11.040 --> 00:49:13.040]  同埋嗰兩首詩歌都唔知係咩詩歌
[00:49:13.040 --> 00:49:15.040]  可能冇乜聖經內容
[00:49:15.040 --> 00:49:17.040]  咁
[00:49:17.040 --> 00:49:19.040]  嗰個靈修就
[00:49:19.040 --> 00:49:21.040]  好薄
[00:49:21.040 --> 00:49:23.040]  好薄弱 冇內容嘅
[00:49:23.040 --> 00:49:25.040]  即係你話
[00:49:25.040 --> 00:49:27.040]  我斟一杯滾水坐喺度
[00:49:27.040 --> 00:49:29.040]  食早餐啦
[00:49:29.040 --> 00:49:31.040]  得杯水
[00:49:31.040 --> 00:49:33.040]  咁都好過冇
[00:49:33.040 --> 00:49:35.040]  麵包都冇塊
[00:49:35.040 --> 00:49:37.040]  所以要有內容嘅
[00:49:37.040 --> 00:49:39.040]  但最後嗰個就一定嘅經歷
[00:49:39.040 --> 00:49:41.040]  點樣經歷到神嘅話
[00:49:41.040 --> 00:49:43.040]  經歷到神
[00:49:43.040 --> 00:49:45.040]  聖經講嘅你跟住去做
[00:49:45.040 --> 00:49:47.040]  你進行神 你就喺日常生活嗰度
[00:49:47.040 --> 00:49:49.040]  你聽神嘅話
[00:49:49.040 --> 00:49:51.040]  你就能夠經歷神
[00:49:51.040 --> 00:49:53.040]  你越經歷神 你就越鍾意讀聖經
[00:49:53.040 --> 00:49:55.040]  所以弟兄姊妹
[00:49:55.040 --> 00:49:57.040]  喺我哋
[00:49:57.040 --> 00:49:59.040]  即係
[00:49:59.040 --> 00:50:01.040]  應用神嘅話裏面
[00:50:01.040 --> 00:50:03.040]  我提議咗幾個
[00:50:03.040 --> 00:50:05.040]  重點 第一
[00:50:05.040 --> 00:50:07.040]  就係
[00:50:07.040 --> 00:50:09.040]  有主動同被動學習
[00:50:09.040 --> 00:50:11.040]  唔好淨係聽
[00:50:11.040 --> 00:50:13.040]  你要主動去學
[00:50:13.040 --> 00:50:15.040]  主動去吸收
[00:50:15.040 --> 00:50:17.040]  主動 自己有聖經
[00:50:17.040 --> 00:50:19.040]  自己安排時間出嚟
[00:50:19.040 --> 00:50:21.040]  搵啲材料幫你自己去學好聖經
[00:50:21.040 --> 00:50:23.040]  第二
[00:50:23.040 --> 00:50:25.040]  要第一手嘅
[00:50:25.040 --> 00:50:27.040]  人哋寫嗰啲
[00:50:27.040 --> 00:50:29.040]  嗰啲書
[00:50:29.040 --> 00:50:31.040]  你要第一手
[00:50:31.040 --> 00:50:33.040]  自己打開聖經睇 睇唔明你先睇
[00:50:33.040 --> 00:50:35.040]  參考資料
[00:50:35.040 --> 00:50:37.040]  慢慢我哋可以唔係淨係睇人哋
[00:50:37.040 --> 00:50:39.040]  嗰啲資料 我哋自己
[00:50:39.040 --> 00:50:41.040]  親自
[00:50:41.040 --> 00:50:43.040]  去讀神嘅話
[00:50:43.040 --> 00:50:45.040]  第三
[00:50:45.040 --> 00:50:47.040]  係咩
[00:50:47.040 --> 00:50:51.040]  係啦
[00:50:51.040 --> 00:50:53.040]  就係要
[00:50:53.040 --> 00:50:55.040]  操練靈修
[00:50:55.040 --> 00:50:57.040]  第一身自己親自去讀
[00:50:57.040 --> 00:50:59.040]  第四
[00:50:59.040 --> 00:51:01.040]  就係要有支持系統同埋有受教態度
[00:51:01.040 --> 00:51:03.040]  你要樂意
[00:51:03.040 --> 00:51:05.040]  預備去進行 咁先有意思嘅
[00:51:05.040 --> 00:51:07.040]  如果唔係你都諗住睇下先
[00:51:07.040 --> 00:51:09.040]  睇下邊啲啱仔
[00:51:09.040 --> 00:51:11.040]  咁你就唔使讀㗎啦
[00:51:11.040 --> 00:51:13.040]  因為
[00:51:13.040 --> 00:51:15.040]  聖靈會引導我哋
[00:51:15.040 --> 00:51:17.040]  如果我哋唔打算聽呢 神知道嘅
[00:51:17.040 --> 00:51:19.040]  所以我哋唔會有咩得到
[00:51:21.040 --> 00:51:23.040]  最後
[00:51:23.040 --> 00:51:25.040]  就係聖經好多嘢你要明白咗
[00:51:25.040 --> 00:51:27.040]  化成一啲屬靈嘅原則
[00:51:27.040 --> 00:51:29.040]  然後你
[00:51:29.040 --> 00:51:31.040]  要學習信服
[00:51:31.040 --> 00:51:33.040]  成個讀聖經最難學嘅嘢就係信服
[00:51:33.040 --> 00:51:35.040]  就係
[00:51:35.040 --> 00:51:37.040]  唔好信自己
[00:51:37.040 --> 00:51:39.040]  最明顯嘅一個例子
[00:51:39.040 --> 00:51:41.040]  我勸過好多佢戒毒嘅朋友
[00:51:41.040 --> 00:51:43.040]  我第一句就同佢講
[00:51:43.040 --> 00:51:45.040]  你第一樣嘢最緊要做
[00:51:45.040 --> 00:51:47.040]  即係佢好沮喪啦
[00:51:47.040 --> 00:51:49.040]  戒唔到
[00:51:49.040 --> 00:51:51.040]  希望我比多啲提醒佢
[00:51:51.040 --> 00:51:53.040]  我第一樣嘢
[00:51:53.040 --> 00:51:55.040]  唔好信你自己嘅感覺
[00:51:55.040 --> 00:51:57.040]  一個爛賭嘅人
[00:51:57.040 --> 00:51:59.040]  一個吸毒嘅人都係
[00:51:59.040 --> 00:52:01.040]  佢信自己嘅感覺就
[00:52:01.040 --> 00:52:03.040]  掛得㗎啦
[00:52:03.040 --> 00:52:05.040]  因為佢嘅感覺會帶佢
[00:52:05.040 --> 00:52:07.040]  滿足自己嘅私慾
[00:52:07.040 --> 00:52:09.040]  咁你話我哋嘅感覺係咪錯
[00:52:09.040 --> 00:52:11.040]  唔係 但係對呢啲極端例子
[00:52:11.040 --> 00:52:13.040]  吸毒呀
[00:52:13.040 --> 00:52:15.040]  飲酒呀
[00:52:15.040 --> 00:52:17.040]  遇酒嗰啲人呢
[00:52:17.040 --> 00:52:19.040]  佢唔能夠成日信自己嘅感覺
[00:52:19.040 --> 00:52:21.040]  佢信自己嘅感覺就死㗎啦
[00:52:21.040 --> 00:52:23.040]  唔掂嘅
[00:52:23.040 --> 00:52:25.040]  所以呢 頂姊妹
[00:52:25.040 --> 00:52:27.040]  信服係一個破碎自我嘅過程
[00:52:27.040 --> 00:52:29.040]  好唔容易
[00:52:29.040 --> 00:52:31.040]  不過我鼓勵頂姊妹
[00:52:31.040 --> 00:52:33.040]  有仇戒嘅態度
[00:52:33.040 --> 00:52:35.040]  有頂姊妹一齊學習
[00:52:35.040 --> 00:52:37.040]  我自己以前係一個好暴躁嘅人
[00:52:37.040 --> 00:52:39.040]  有啲人都睇得出嘅
[00:52:39.040 --> 00:52:41.040]  有時我對佢娃娃都好似好惡咁
[00:52:41.040 --> 00:52:43.040]  其實都係
[00:52:43.040 --> 00:52:45.040]  都係愛裏面有少少懵憎
[00:52:45.040 --> 00:52:47.040]  我脫離咗民進黨好耐
[00:52:47.040 --> 00:52:49.040]  唔懵憎黨就係民進黨
[00:52:49.040 --> 00:52:51.040]  我脫離咗民進黨好耐㗎啦
[00:52:51.040 --> 00:52:53.040]  我冇以前咁懵㗎啦
[00:52:53.040 --> 00:52:55.040]  但係我自細都好黑白分明嗰啲
[00:52:55.040 --> 00:52:57.040]  火爆型嘅
[00:52:57.040 --> 00:52:59.040]  但係我發覺
[00:52:59.040 --> 00:53:01.040]  當我願意倚靠神
[00:53:01.040 --> 00:53:03.040]  讓神嘅話語係我心裏面
[00:53:03.040 --> 00:53:05.040]  提醒我呢
[00:53:05.040 --> 00:53:07.040]  我個生命就會改變
[00:53:07.040 --> 00:53:09.040]  頂姊妹 你願唔願意真係靠神
[00:53:09.040 --> 00:53:11.040]  對付自己
[00:53:11.040 --> 00:53:13.040]  對付自己嘅生命
[00:53:13.040 --> 00:53:15.040]  你聽神嘅話樂意進行呢
[00:53:15.040 --> 00:53:17.040]  你唔會有真正生命嘅改變
[00:53:17.040 --> 00:53:19.040]  聖靈都做唔到啲乜嘢嘅
[00:53:19.040 --> 00:53:21.040]  因為只有
[00:53:21.040 --> 00:53:23.040]  你聽神嘅話
[00:53:23.040 --> 00:53:25.040]  聖靈先可以喺你身上去運行
[00:53:25.040 --> 00:53:27.040]  佢嘅大能大力
[00:53:27.040 --> 00:53:29.040]  你一日唔願意交出你嘅主權
[00:53:29.040 --> 00:53:31.040]  一日
[00:53:31.040 --> 00:53:33.040]  神都唔會勉強你
[00:53:33.040 --> 00:53:35.040]  真正嘅愛
[00:53:35.040 --> 00:53:37.040]  裏面有充足嘅自由
[00:53:37.040 --> 00:53:39.040]  神俾我哋有愛與自由
[00:53:39.040 --> 00:53:41.040]  神嘅真理
[00:53:41.040 --> 00:53:43.040]  我哋願意信服
[00:53:43.040 --> 00:53:45.040]  神就會提升我哋
[00:53:45.040 --> 00:53:47.040]  我哋得到真正嘅自由
[00:53:47.040 --> 00:53:49.040]  我哋真係真正有能力去愛
[00:53:49.040 --> 00:53:51.040]  但可惜今日
[00:53:51.040 --> 00:53:53.040]  我哋好多頂姊妹
[00:53:53.040 --> 00:53:55.040]  都唔係好願意
[00:53:55.040 --> 00:53:57.040]  認真讀神嘅話
[00:53:57.040 --> 00:53:59.040]  我挑戰你哋返屋企
[00:53:59.040 --> 00:54:01.040]  諗下你有幾多時間
[00:54:01.040 --> 00:54:03.040]  去查經
[00:54:03.040 --> 00:54:05.040]  去靈修
[00:54:05.040 --> 00:54:07.040]  但最重要就係
[00:54:07.040 --> 00:54:09.040]  你有冇實踐
[00:54:09.040 --> 00:54:11.040]  所以你聽好多讀好多
[00:54:11.040 --> 00:54:13.040]  唔實踐都係冇用
[00:54:13.040 --> 00:54:15.040]  最後我揀咗
[00:54:15.040 --> 00:54:17.040]  我揀咗我一首
[00:54:17.040 --> 00:54:19.040]  打油詩
[00:54:19.040 --> 00:54:21.040]  之前都同大家分享過
[00:54:21.040 --> 00:54:23.040]  作為一個彼此勉勵嘅
[00:54:23.040 --> 00:54:25.040]  我哋一齊讀
[00:54:25.040 --> 00:54:27.040]  落載查經
[00:54:27.040 --> 00:54:29.040]  打油詩
[00:54:29.040 --> 00:54:31.040]  大家見到
[00:54:31.040 --> 00:54:33.040]  我哋一齊嚟
[00:54:33.040 --> 00:54:35.040]  預備起
[00:54:35.040 --> 00:54:37.040]  以心靈真理
[00:54:37.040 --> 00:54:39.040]  把我父尊崇
[00:54:39.040 --> 00:54:41.040]  懂真理落根叢
[00:54:41.040 --> 00:54:43.040]  性靈寶劍要在手中
[00:54:43.040 --> 00:54:45.040]  吞讀然
[00:54:45.040 --> 00:54:47.040]  眾想用
[00:54:47.040 --> 00:54:49.040]  吸收方法有好多種
[00:54:49.040 --> 00:54:51.040]  主應許
[00:54:51.040 --> 00:54:53.040]  靈感動
[00:54:53.040 --> 00:54:55.040]  生命智慧會洋洋通
[00:54:55.040 --> 00:54:57.040]  常默想勤應容
[00:54:57.040 --> 00:54:59.040]  一手查經落融融
[00:54:59.040 --> 00:55:01.040]  常默想勤應容
[00:55:01.040 --> 00:55:03.040]  一手查經落融融
[00:55:03.040 --> 00:55:05.040]  我希望
[00:55:05.040 --> 00:55:07.040]  我希望頂姐妹
[00:55:07.040 --> 00:55:09.040]  珍惜今日
[00:55:09.040 --> 00:55:11.040]  我哋擁有神話語
[00:55:11.040 --> 00:55:13.040]  你未必要讀好多
[00:55:13.040 --> 00:55:15.040]  頂姐妹
[00:55:15.040 --> 00:55:17.040]  但你讀咗嘅
[00:55:17.040 --> 00:55:19.040]  記住要跟
[00:55:19.040 --> 00:55:21.040]  如果唔係你讀幾多都係
[00:55:21.040 --> 00:55:23.040]  冇用
[00:55:23.040 --> 00:55:25.040]  我哋一齊禱告
[00:55:25.040 --> 00:55:27.040]  天父求你引導我哋
[00:55:27.040 --> 00:55:29.040]  睇到神你嘅話語
[00:55:29.040 --> 00:55:31.040]  係幾咁寶貴
[00:55:31.040 --> 00:55:33.040]  今日我哋垂手可得
[00:55:33.040 --> 00:55:35.040]  今日我哋打開
[00:55:35.040 --> 00:55:37.040]  好多資料好多材料
[00:55:37.040 --> 00:55:39.040]  任我哋讀
[00:55:39.040 --> 00:55:41.040]  甚至唔需要花費
[00:55:41.040 --> 00:55:43.040]  咩金錢
[00:55:43.040 --> 00:55:45.040]  我哋都可以擁有
[00:55:45.040 --> 00:55:47.040]  但求你幫我哋
[00:55:47.040 --> 00:55:49.040]  我哋有聖經
[00:55:49.040 --> 00:55:51.040]  好似冇一樣
[00:55:51.040 --> 00:55:53.040]  好多人唔睇到聖經嘅寶貴
[00:55:53.040 --> 00:55:55.040]  佢哋唔識
[00:55:55.040 --> 00:55:57.040]  所以佢哋生命
[00:55:57.040 --> 00:55:59.040]  碰到焦頭爛額
[00:55:59.040 --> 00:56:01.040]  但今日我哋有你嘅話語
[00:56:01.040 --> 00:56:03.040]  求你俾我哋珍惜
[00:56:03.040 --> 00:56:05.040]  你俾我哋
[00:56:05.040 --> 00:56:07.040]  叫我哋讀你嘅聖經
[00:56:07.040 --> 00:56:09.040]  唔係淨係讀到有眼淚
[00:56:09.040 --> 00:56:11.040]  我哋仲讀到有歡欣
[00:56:11.040 --> 00:56:13.040]  有力量有喜樂
[00:56:13.040 --> 00:56:15.040]  求你祝福我哋
[00:56:15.040 --> 00:56:17.040]  叫我哋彼此鼓勵
[00:56:17.040 --> 00:56:19.040]  一齊學習你嘅話語
[00:56:19.040 --> 00:56:21.040]  經歷你嘅大能
[00:56:21.040 --> 00:56:23.040]  聽我哋同心祈禱奉耶穌基督嘅聖名
