
[00:00:00.000 --> 00:00:06.360]  今天和大家分享的訊息是在「明白主的心」的系列裡面
[00:50:34.600 --> 00:50:36.600]  她明白神心意
[00:50:36.600 --> 00:50:38.600]  她願意走出
[00:50:38.600 --> 00:50:40.600]  她的呼召
[00:50:40.600 --> 00:50:42.600]  她也關心別人
[00:50:42.600 --> 00:50:44.600]  當她願意這樣去做的時候
[00:50:44.600 --> 00:50:46.600]  她將一切的榮耀
[00:50:46.600 --> 00:50:48.600]  都歸給神
[00:50:48.600 --> 00:50:50.600]  在第四章的尾
[00:50:50.600 --> 00:50:52.600]  第五章的時候
[00:50:52.600 --> 00:50:54.600]  她可以
[00:50:54.600 --> 00:50:56.600]  celebrate
[00:50:56.600 --> 00:50:58.600]  慶祝這個征戰的勝利
[00:50:58.600 --> 00:51:00.600]  可以去作歌
[00:51:00.600 --> 00:51:02.600]  所以這一幅
[00:51:02.600 --> 00:51:04.600]  就是
[00:51:04.600 --> 00:51:06.600]  玩樂器的
[00:51:06.600 --> 00:51:08.600]  也代表了她最後的生命
[00:51:08.600 --> 00:51:10.600]  就是將榮耀
[00:51:10.600 --> 00:51:12.600]  帶給神
[00:51:12.600 --> 00:51:14.600]  今天和大家分享這個訊息
[00:51:14.600 --> 00:51:16.600]  去到這裡
[00:51:16.600 --> 00:51:18.600]  我希望可以在底波拉的生命裡
[00:51:18.600 --> 00:51:20.600]  我們大家都學到一點點
[00:51:20.600 --> 00:51:22.600]  我們知道
[00:51:22.600 --> 00:51:24.600]  最重要的
[00:51:24.600 --> 00:51:26.600]  神的心意
[00:51:26.600 --> 00:51:28.600]  在我們的生命裡有什麼工作
