
[00:00:00.000 --> 00:00:03.000]  今年我們教會的主題就是
[00:54:05.380 --> 00:54:08.980]  但盼望在於你
[00:54:08.980 --> 00:54:11.980]  當我們再一次來到你面前
[00:54:11.980 --> 00:54:14.580]  仰望信靠你的時候
[00:54:14.580 --> 00:54:16.980]  我們要敬拜你
[00:54:16.980 --> 00:54:17.980]  我們感謝你
[00:54:17.980 --> 00:54:22.380]  因為你是那位將真正的喜樂
[00:54:22.380 --> 00:54:23.980]  平安
[00:54:23.980 --> 00:54:28.180]  和滿足的盼望
[00:54:28.180 --> 00:54:29.980]  賜給我們的上帝
[00:54:29.980 --> 00:54:31.380]  多謝你
[00:54:31.380 --> 00:54:36.180]  因為你本身就是那位賜盼望的神
[00:54:36.180 --> 00:54:39.780]  我們再一次獻上我們的讚美
[00:54:39.780 --> 00:54:40.580]  祈求主
[00:54:40.580 --> 00:54:43.180]  垂聽我們的禱告
[00:54:43.180 --> 00:54:45.980]  更新變化我們的內心
[00:54:45.980 --> 00:54:49.780]  讓我們能夠成為一個有福
[00:54:49.780 --> 00:54:52.980]  並且分享福分的人
[00:54:52.980 --> 00:54:54.380]  聽我們祈禱
[00:54:54.380 --> 00:54:55.980]  奉主耶穌基督的名
[00:54:55.980 --> 00:54:56.980]  Amen
